,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,"Work It - In the Style of Missy ""Misdemeanor"" Elliott (Karaoke Version Teaching Vocal)",https://open.spotify.com/track/6gawAKYzoDy6jYjE18u9ey,6gawAKYzoDy6jYjE18u9ey,spotify:track:6gawAKYzoDy6jYjE18u9ey,Karaoke - R&B/Hip-Hop March 2003,0CbuplKJuLBv47fYTTrY95,spotify:album:0CbuplKJuLBv47fYTTrY95,ProTracks (Karaoke),0xL0ZB2mnlEi7gga3EMAbe,spotify:artist:0xL0ZB2mnlEi7gga3EMAbe,254.813,18,0,2010-02-01,0.869,0.735,10,-6.364,0,0.157,0.228,0.0,0.0874,0.463,101.909,['karaoke'],[]
3,Beautiful,https://open.spotify.com/track/3TCauNPqFiniaYHBvEVoHG,3TCauNPqFiniaYHBvEVoHG,spotify:track:3TCauNPqFiniaYHBvEVoHG,Stripped,2USigX9DhGuAini71XZEEK,spotify:album:2USigX9DhGuAini71XZEEK,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,spotify:artist:1l7ZsJRRS8wlW3WfJfPfNS,238.56,20,70,2002-07-19,0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,"['dance pop', 'pop', 'post-teen pop']",[]
4,"Bump, Bump, Bump (Karaoke Version) - Originally Performed By B2K & P Diddy",https://open.spotify.com/track/4HuXGJuTNQxpbhoKjuRRia,4HuXGJuTNQxpbhoKjuRRia,spotify:track:4HuXGJuTNQxpbhoKjuRRia,"40 Karaoke Hits, Vol. 20 (Karaoke Version)",4ZlcuVvHKi5RZtfdE7Jab7,spotify:album:4ZlcuVvHKi5RZtfdE7Jab7,A Nice Vibe,6NiolfPLVjtGrOqFxPIR3n,spotify:artist:6NiolfPLVjtGrOqFxPIR3n,231.234,40,0,2013-11-04,0.863,0.221,6,-13.295,0,0.104,0.0675,0.00095,0.0529,0.721,95.641,[],[]
9,Gimme The Light,https://open.spotify.com/track/5szUY1cQZiRdnMeVtgQeib,5szUY1cQZiRdnMeVtgQeib,spotify:track:5szUY1cQZiRdnMeVtgQeib,Reggae Gold 2002,5Lq88KWYhT3Gnln5Un9UhE,spotify:album:5Lq88KWYhT3Gnln5Un9UhE,Sean Paul,3Isy6kedDrgPYoTS1dazA9,spotify:artist:3Isy6kedDrgPYoTS1dazA9,226.4,18,16,2002-05-21,0.638,0.742,2,-5.841,1,0.0518,0.111,9.9e-06,0.0712,0.917,102.307,"['dance pop', 'dancehall', 'pop', 'pop rap']",[]
10,She Hates Me,https://open.spotify.com/track/16DhvbuyvJob4Q9GHNYu2n,16DhvbuyvJob4Q9GHNYu2n,spotify:track:16DhvbuyvJob4Q9GHNYu2n,Come Clean,4oWz3E9jTrBe9sVkiX2sJ5,spotify:album:4oWz3E9jTrBe9sVkiX2sJ5,Puddle Of Mudd,3dXaa6jwM7B52GZpaJEIr5,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,216.76,12,68,2001-08-28,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",[]
11,Landslide,https://open.spotify.com/track/5hviCr3lgg6LY6noG6DPKs,5hviCr3lgg6LY6noG6DPKs,spotify:track:5hviCr3lgg6LY6noG6DPKs,Home,1zgQkZFMRqx1Lz9GVXghLt,spotify:album:1zgQkZFMRqx1Lz9GVXghLt,Dixie Chicks,25IG9fa7cbdmCIy3OnuH57,spotify:artist:25IG9fa7cbdmCIy3OnuH57,230.549,12,67,2002-07-26,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,"['contemporary country', 'country', 'country dawn']",[]
12,Miss You,https://open.spotify.com/track/2RMnvrnOpvcrznNG2I3DYc,2RMnvrnOpvcrznNG2I3DYc,spotify:track:2RMnvrnOpvcrznNG2I3DYc,A Salute To Aaliyah,6MHvZyPPFWw6ZensGacl0v,spotify:album:6MHvZyPPFWw6ZensGacl0v,Aaliyah Tribute,44d6kiYityw5RMbE6lRv6i,spotify:artist:44d6kiYityw5RMbE6lRv6i,240.8,8,25,2007-01-16,0.685,0.351,10,-8.999,1,0.0303,0.709,0.0,0.111,0.511,109.771,[],[]
13,I'm with You,https://open.spotify.com/track/1jlG3KJ3gdYmhfuySFfpO1,1jlG3KJ3gdYmhfuySFfpO1,spotify:track:1jlG3KJ3gdYmhfuySFfpO1,Let Go,3zXjR3y2dUWklKmmp6lEhy,spotify:album:3zXjR3y2dUWklKmmp6lEhy,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,spotify:artist:0p4nmQO2msCgU4IF37Wi3j,223.066,13,69,2002-06-04,0.457,0.406,9,-7.462,1,0.0291,0.08,0.0,0.117,0.208,151.95,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",[]
14,Luv U Better,https://open.spotify.com/track/0HJYzGavqzjiKMmm4F0UZv,0HJYzGavqzjiKMmm4F0UZv,spotify:track:0HJYzGavqzjiKMmm4F0UZv,10,1tDwbmrFCoTwlrfUMZnT6n,spotify:album:1tDwbmrFCoTwlrfUMZnT6n,LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,spotify:artist:1P8IfcNKwrkQP5xJWuhaOC,287.0,15,52,2002-10-08,0.667,0.809,6,-3.9,1,0.255,0.232,0.0,0.18,0.718,95.027,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jack swing', 'old school hip hop', 'pop rap', 'queens hip hop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",[]
15,Dontchange,https://open.spotify.com/track/1GZznlKV4mVGVM7RQBRvoe,1GZznlKV4mVGVM7RQBRvoe,spotify:track:1GZznlKV4mVGVM7RQBRvoe,Smooth Jazz All Stars Cover Musiq Soulchild,4JDU8JJyhHSzTUUB0orJHy,spotify:album:4JDU8JJyhHSzTUUB0orJHy,Smooth Jazz All Stars,2ThUOWiiWP3YdZqs4WYNOi,spotify:artist:2ThUOWiiWP3YdZqs4WYNOi,256.106,16,0,2015-08-28,0.713,0.155,11,-16.848,1,0.0299,0.618,0.655,0.346,0.26,101.934,[],[]
16,Thugz Mansion - 7 Remix,https://open.spotify.com/track/3eBBbAEBQdr6tkUUd8gyuQ,3eBBbAEBQdr6tkUUd8gyuQ,spotify:track:3eBBbAEBQdr6tkUUd8gyuQ,Better Dayz,5tue3HeaFm6XHyYXhI1kww,spotify:album:5tue3HeaFm6XHyYXhI1kww,2Pac,1ZwdS5xdxEREPySFridCfh,spotify:artist:1ZwdS5xdxEREPySFridCfh,247.6,26,60,2002-01-01,0.703,0.639,5,-6.183,0,0.281,0.299,0.0,0.139,0.893,87.908,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",[]
18,Family Portrait,https://open.spotify.com/track/6VD5vEK2wVfTG7q84pJ6EO,6VD5vEK2wVfTG7q84pJ6EO,spotify:track:6VD5vEK2wVfTG7q84pJ6EO,M!ssundaztood (Expanded Edition),57wJKO7qrPw56iOEKhTmg2,spotify:album:57wJKO7qrPw56iOEKhTmg2,P!nk,1KCSPY1glIKqW2TotWuXOR,spotify:artist:1KCSPY1glIKqW2TotWuXOR,296.96,18,55,2001,0.762,0.686,0,-5.26,0,0.049,0.0274,3.62e-06,0.572,0.733,91.816,"['dance pop', 'pop', 'post-teen pop']",[]
