,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Drop It Like It's Hot (karaoke-version) As Made Famous By: Snoop Dogg Featuring Pharrell Williams,https://open.spotify.com/track/45euROxELkNSxSsti0aja5,45euROxELkNSxSsti0aja5,spotify:track:45euROxELkNSxSsti0aja5,Instrumentals on Swag: 50 Beat Remakes,3I5AbShA8t20LeQgqTlm6e,spotify:album:3I5AbShA8t20LeQgqTlm6e,Studio Group,5CZ7oUAqi1RHO1hO5AJ6GH,spotify:artist:5CZ7oUAqi1RHO1hO5AJ6GH,274.297,50,0,2012-03-23,0.844,0.355,7,-7.845,1,0.0827,0.0078,0.00336,0.0562,0.165,92.017,[],[]
1,Let Me Love You,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,3ibKnFDaa3GhpPGlOUj7ff,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,7EXstuWka51pNFzEAidEol,spotify:album:7EXstuWka51pNFzEAidEol,Mario,20s0P9QLxGqKuCsGwFsp7w,spotify:artist:20s0P9QLxGqKuCsGwFsp7w,256.733,1,75,2004-09-21,0.656,0.578,7,-8.97,0,0.0922,0.235,0.0,0.118,0.556,94.514,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",[]
3,My Boo (In The Style Of Usher & Alicia Keys),https://open.spotify.com/track/0jTIyqASSZ2hcv8t9P2bh1,0jTIyqASSZ2hcv8t9P2bh1,spotify:track:0jTIyqASSZ2hcv8t9P2bh1,Karaoke - Pop - 2000's Vol 35,24N84HB3cEXzlb611ilE9P,spotify:album:24N84HB3cEXzlb611ilE9P,Ameritz Audio Karaoke,6pxlau9PGA7rC0KhOMsVAx,spotify:artist:6pxlau9PGA7rC0KhOMsVAx,213.068,11,0,2011-10-25,0.676,0.607,5,-7.182,1,0.0449,0.466,7.15e-06,0.211,0.703,87.002,['karaoke'],[]
4,Over and Over (As Made Famous By Nelly Featuring Tim McGraw),https://open.spotify.com/track/7DrMRURVBwwbFwo63Xp8aR,7DrMRURVBwwbFwo63Xp8aR,spotify:track:7DrMRURVBwwbFwo63Xp8aR,Drew's Famous # 1 Karaoke Hits: Rap Like Nelly,2SsmNxfmdGNHR4NYCRlp92,spotify:album:2SsmNxfmdGNHR4NYCRlp92,The Karaoke Crew,0GRelLAVHzwasg0Ja7gJUy,spotify:artist:0GRelLAVHzwasg0Ja7gJUy,271.013,11,1,2011-01-11,0.601,0.59,4,-13.094,0,0.0419,0.018,0.856,0.364,0.323,169.766,['karaoke'],[]
7,Lose My Breath,https://open.spotify.com/track/4dvQg9sD8k9y4qiEURuj8v,4dvQg9sD8k9y4qiEURuj8v,spotify:track:4dvQg9sD8k9y4qiEURuj8v,Destiny Fulfilled,0b6ivSFfDs38MG7aLn9rvO,spotify:album:0b6ivSFfDs38MG7aLn9rvO,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i,242.013,11,58,2004-11-16,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",[]
8,Breakaway,https://open.spotify.com/track/61Qhe2mHSLhUE04QeK4lkD,61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,Breakaway,5gDAEao3VxFdbm8vS0koQq,spotify:album:5gDAEao3VxFdbm8vS0koQq,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,spotify:artist:3BmGtnKgCSGYIUhmivXKWX,237.0,12,63,2004-01-17,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'urban contemporary']",[]
10,I Don't Want to Be,https://open.spotify.com/track/4vl2zwXsTmAxgu9iY0g6UK,4vl2zwXsTmAxgu9iY0g6UK,spotify:track:4vl2zwXsTmAxgu9iY0g6UK,Chariot,5YTn3PFD7mrjhucfeafJE7,spotify:album:5YTn3PFD7mrjhucfeafJE7,Gavin DeGraw,5DYAABs8rkY9VhwtENoQCz,spotify:artist:5DYAABs8rkY9VhwtENoQCz,217.76,11,61,2003-07-21,0.423,0.862,0,-5.13,0,0.0695,0.00791,0.0,0.133,0.462,154.746,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",[]
11,Disco Inferno,https://open.spotify.com/track/69bHJ9qs5FrUJbKP8xU8uZ,69bHJ9qs5FrUJbKP8xU8uZ,spotify:track:69bHJ9qs5FrUJbKP8xU8uZ,The Massacre,2pidzXTaHV4WaIJYRxKDCH,spotify:album:2pidzXTaHV4WaIJYRxKDCH,50 Cent,3q7HBObVc0L8jNeTe5Gofh,spotify:artist:3q7HBObVc0L8jNeTe5Gofh,214.226,22,67,2005-03-03,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",[]
12,Only U Remix,https://open.spotify.com/track/5FReuAEnStdcaJKD5KroM1,5FReuAEnStdcaJKD5KroM1,spotify:track:5FReuAEnStdcaJKD5KroM1,Collectables By Ashanti,4QAuSt9sLyCwa7lAX6Vp6I,spotify:album:4QAuSt9sLyCwa7lAX6Vp6I,Ashanti,5rkVyNGXEgeUqKkB5ccK83,spotify:artist:5rkVyNGXEgeUqKkB5ccK83,252.826,10,37,2005-01-01,0.458,0.684,1,-5.17,0,0.235,0.0924,0.0,0.121,0.387,93.498,"['dance pop', 'hip hop', 'hip pop', 'pop', 'r&b', 'rap', 'urban contemporary']",[]
13,She Will Be Loved,https://open.spotify.com/track/7sapKrjDij2fpDVj0GxP66,7sapKrjDij2fpDVj0GxP66,spotify:track:7sapKrjDij2fpDVj0GxP66,Songs About Jane,1Rv9WRKyYhFaGbuYDaQunN,spotify:album:1Rv9WRKyYhFaGbuYDaQunN,Maroon 5,04gDigrS5kc9YWfZHwBETP,spotify:artist:04gDigrS5kc9YWfZHwBETP,257.133,12,73,2002-06-25,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,"['pop', 'pop rock']",[]
14,My Goodies (In the style of Ciara featuring Petey Pablo),https://open.spotify.com/track/0SpastrqUcf3RlFGZ8r0uD,0SpastrqUcf3RlFGZ8r0uD,spotify:track:0SpastrqUcf3RlFGZ8r0uD,2000s Divas Karaoke Volume 6,36bjqUeIwZTi2qmBXnYBS4,spotify:album:36bjqUeIwZTi2qmBXnYBS4,2000s Karaoke Band,7u7ORV6MVjId1jfJwMdakL,spotify:artist:7u7ORV6MVjId1jfJwMdakL,226.44,14,0,2010-03-01,0.742,0.441,1,-16.238,1,0.374,0.0313,4.43e-06,0.117,0.961,204.104,[],[]
15,Get Back,https://open.spotify.com/track/3njpLvANriMsdv3dgADEad,3njpLvANriMsdv3dgADEad,spotify:track:3njpLvANriMsdv3dgADEad,The Red Light District,1KushUovbraTDRu9sbO5fg,spotify:album:1KushUovbraTDRu9sbO5fg,Ludacris,3ipn9JLAPI5GUEo4y4jcoi,spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,270.746,16,57,2004-01-01,0.555,0.639,1,-5.16,1,0.263,0.0594,0.0,0.118,0.184,171.609,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[]
