,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Me and Mrs. Jones,https://open.spotify.com/track/6Ro2z4RtAUew9Kz2HZWZUi,6Ro2z4RtAUew9Kz2HZWZUi,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,360 Degrees of Billy Paul (Expanded Edition),2t3e2RCx9fmVO7jmhrOm3a,spotify:album:2t3e2RCx9fmVO7jmhrOm3a,Billy Paul,187xgSpsFH8mMbAcoCW0zE,spotify:artist:187xgSpsFH8mMbAcoCW0zE,284.906,11,64,1972-10-25,0.296,0.528,8,-10.011,1,0.0465,0.234,0.0,0.147,0.453,200.62,"['classic soul', 'disco', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",[]
1,Clair,https://open.spotify.com/track/1lYJDRaadnotdfcZFp5Izd,1lYJDRaadnotdfcZFp5Izd,spotify:track:1lYJDRaadnotdfcZFp5Izd,Back to Front,1INjTJtV8EwpUZF2xgwvAt,spotify:album:1INjTJtV8EwpUZF2xgwvAt,Gilbert O'Sullivan,4HVmeVTQBgvTuvjB1JYwaf,spotify:artist:4HVmeVTQBgvTuvjB1JYwaf,180.453,13,38,1972-01-01,0.75,0.518,9,-7.087,1,0.0282,0.581,0.0,0.263,0.612,105.635,"['adult standards', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",[]
2,You Ought to Be with Me,https://open.spotify.com/track/0abCAdQ235vfucv4zXeSbG,0abCAdQ235vfucv4zXeSbG,spotify:track:0abCAdQ235vfucv4zXeSbG,Call Me,1hryVGXoRLV9WAhO97xEDJ,spotify:album:1hryVGXoRLV9WAhO97xEDJ,Al Green,3dkbV4qihUeMsqN4vBGg93,spotify:artist:3dkbV4qihUeMsqN4vBGg93,199.066,9,39,1973,0.711,0.44,7,-11.501,0,0.0332,0.472,0.000149,0.131,0.577,107.603,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",[]
3,You're So Vain,https://open.spotify.com/track/3MV9xKbi1laJHD9Kyu2Yk4,3MV9xKbi1laJHD9Kyu2Yk4,spotify:track:3MV9xKbi1laJHD9Kyu2Yk4,How To Lose A Guy In 10 Days: Music From The Motion Picture,2v5ISZSv7ULCeQUT7x8G5B,spotify:album:2v5ISZSv7ULCeQUT7x8G5B,Carly Simon,4FtSnMlCVxCswABUmdhwpm,spotify:artist:4FtSnMlCVxCswABUmdhwpm,258.306,11,19,2003-01-01,0.649,0.74,0,-6.729,1,0.0302,0.0566,4.06e-05,0.0821,0.707,106.002,"['adult standards', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",[]
4,It Never Rains in Southern California,https://open.spotify.com/track/6tunhVGD8C05MZNjSVIsjw,6tunhVGD8C05MZNjSVIsjw,spotify:track:6tunhVGD8C05MZNjSVIsjw,It Never Rains In Southern California,0gdQF4mVBPjv5hhjtoe3hM,spotify:album:0gdQF4mVBPjv5hhjtoe3hM,Albert Hammond,34E3csCxpXunPGEkOVVX2g,spotify:artist:34E3csCxpXunPGEkOVVX2g,233.506,10,62,1972-08-16,0.626,0.565,9,-10.027,1,0.0271,0.124,0.0,0.0811,0.924,116.61,"['classic uk pop', 'nederpop', 'soft rock']",[]
5,Funny Face,https://open.spotify.com/track/4PolnByeD51J70KyfwsVTT,4PolnByeD51J70KyfwsVTT,spotify:track:4PolnByeD51J70KyfwsVTT,Donna Fargo,3PNqqezwbcsphgb7tS5jYj,spotify:album:3PNqqezwbcsphgb7tS5jYj,Donna Fargo,4tIQ6BeFRvYApoAyJmaeVC,spotify:artist:4tIQ6BeFRvYApoAyJmaeVC,153.693,6,32,2010-01-01,0.609,0.258,2,-15.006,1,0.0307,0.723,0.0,0.195,0.38,98.349,['classic country pop'],[]
6,I Am Woman,https://open.spotify.com/track/3l2hbXdvmaH3tUd3qWLKgm,3l2hbXdvmaH3tUd3qWLKgm,spotify:track:3l2hbXdvmaH3tUd3qWLKgm,I Am Woman,1gzSC9J3Ffyl2m2MCVO4c1,spotify:album:1gzSC9J3Ffyl2m2MCVO4c1,Helen Reddy,0Sq7oGrYEe0BDmb13wgjOO,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,205.88,10,49,1972,0.392,0.681,0,-8.723,1,0.0367,0.408,2.31e-05,0.375,0.711,171.162,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk', 'mellow gold', 'soft rock']",[]
7,Rockin' Pneumonia And The Boogie Woogie Flu,https://open.spotify.com/track/20OVbaIrsu70Qab39PsE3X,20OVbaIrsu70Qab39PsE3X,spotify:track:20OVbaIrsu70Qab39PsE3X,Greatest Hits,5NjUJmfbCRtZQlWBongnT4,spotify:album:5NjUJmfbCRtZQlWBongnT4,Johnny Rivers,3TiISqKS6ESlMQ4WFfZJw2,spotify:artist:3TiISqKS6ESlMQ4WFfZJw2,153.88,16,40,1998-01-01,0.701,0.664,0,-14.96,1,0.031,0.271,0.00424,0.191,0.981,115.182,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock-and-roll']",[]
8,Superfly,https://open.spotify.com/track/4XsH9zBWPOCdXoH9ZDdS8r,4XsH9zBWPOCdXoH9ZDdS8r,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,Superfly (O.S.T.),5ljIGCRRvS48V4ADzPGav2,spotify:album:5ljIGCRRvS48V4ADzPGav2,Curtis Mayfield,2AV6XDIs32ofIJhkkDevjm,spotify:artist:2AV6XDIs32ofIJhkkDevjm,233.6,11,53,1972-07-01,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.749,120.109,"['chicago soul', 'classic soul', 'disco', 'funk', 'soul']",[]
9,Keeper Of The Castle,https://open.spotify.com/track/14TgffNQPJhXzbTe6LUsaB,14TgffNQPJhXzbTe6LUsaB,spotify:track:14TgffNQPJhXzbTe6LUsaB,Keeper Of The Castle,0WwvY1uMFowKCrcFqF87o9,spotify:album:0WwvY1uMFowKCrcFqF87o9,Four Tops,7fIvjotigTGWqjIz6EP1i4,spotify:artist:7fIvjotigTGWqjIz6EP1i4,176.36,12,25,1972-01-01,0.57,0.625,8,-7.548,1,0.0347,0.47,0.0,0.0922,0.962,78.342,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soul']",[]
