,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Bits and Pieces - 2019 - Remaster,https://open.spotify.com/track/3bMt6mpqpDiCRQ3poewMAo,3bMt6mpqpDiCRQ3poewMAo,spotify:track:3bMt6mpqpDiCRQ3poewMAo,Glad All Over (2019 - Remaster),6v5uK6Y4PbR2jIIGwJrsuL,spotify:album:6v5uK6Y4PbR2jIIGwJrsuL,The Dave Clark Five,2HBbky0Z08ZcCKVsXWbNE4,spotify:artist:2HBbky0Z08ZcCKVsXWbNE4,118.906,11,34,1964-07-06,0.485,0.835,5,-8.871,0,0.101,0.0225,0.000114,0.0766,0.974,143.853,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",[]
1,Turn! Turn! Turn! (To Everything There Is a Season),https://open.spotify.com/track/5qBqBdfTEIWJwAS0Jm2F5R,5qBqBdfTEIWJwAS0Jm2F5R,spotify:track:5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn!,3v0i9qyogPoQEQj2bG6Fmn,spotify:album:3v0i9qyogPoQEQj2bG6Fmn,The Byrds,1PCZpxHJz7WAMF8EEq8bfc,spotify:artist:1PCZpxHJz7WAMF8EEq8bfc,229.36,18,65,1965-12-06,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,"['art rock', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']",[]
2,I Got You (I Feel Good),https://open.spotify.com/track/5haXbSJqjjM0TCJ5XkfEaC,5haXbSJqjjM0TCJ5XkfEaC,spotify:track:5haXbSJqjjM0TCJ5XkfEaC,I Got You (I Feel Good),5UqTOjkfRMzkORwpeOWtt3,spotify:album:5UqTOjkfRMzkORwpeOWtt3,James Brown & The Famous Flames,32r72WOqqRO1DtSznId7Lr,spotify:artist:32r72WOqqRO1DtSznId7Lr,165.8,12,68,1966-01-01,0.613,0.487,7,-8.781,1,0.0935,0.412,1.02e-05,0.286,0.699,143.332,"['funk', 'motown', 'soul']",[]
3,The Sound of Silence - Acoustic Version,https://open.spotify.com/track/5y788ya4NvwhBznoDIcXwK,5y788ya4NvwhBznoDIcXwK,spotify:track:5y788ya4NvwhBznoDIcXwK,"Wednesday Morning, 3 A.M.",5pnJrocLlZ3FWEbcr2PTz0,spotify:album:5pnJrocLlZ3FWEbcr2PTz0,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,spotify:artist:70cRZdQywnSFp9pnc2WTCE,185.413,12,73,1964-10-19,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",[]
4,Make the World Go Away,https://open.spotify.com/track/6drEsDrLJEeRJwGwgPgmJU,6drEsDrLJEeRJwGwgPgmJU,spotify:track:6drEsDrLJEeRJwGwgPgmJU,My World,2AuHUprHzZOXDyJSinNdwE,spotify:album:2AuHUprHzZOXDyJSinNdwE,Eddy Arnold,5QsUbpxSE8lCZ5ga5rnD22,spotify:artist:5QsUbpxSE8lCZ5ga5rnD22,161.533,12,44,1965-11-22,0.213,0.213,1,-11.896,1,0.0345,0.882,3.16e-05,0.0633,0.519,206.983,"['nashville sound', 'traditional country', 'yodeling']",[]
5,Fever,https://open.spotify.com/track/78eqrJFbfW5WRWVeM3KPPg,78eqrJFbfW5WRWVeM3KPPg,spotify:track:78eqrJFbfW5WRWVeM3KPPg,Hang On Sloopy: The Best Of The McCoys,17dRh7ma3OpZSdmWc5LT1H,spotify:album:17dRh7ma3OpZSdmWc5LT1H,The McCoys,6etIM3JbzGPxTdfNWWfsVH,spotify:artist:6etIM3JbzGPxTdfNWWfsVH,170.16,22,25,1995-06-06,0.753,0.528,7,-11.864,0,0.0337,0.047,0.0,0.0474,0.963,115.551,"['bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']",[]
6,England Swings,https://open.spotify.com/track/7nzbKYtkpujp2GYuAlTiZe,7nzbKYtkpujp2GYuAlTiZe,spotify:track:7nzbKYtkpujp2GYuAlTiZe,Golden Hits,0B4wezbhEPFRVb4feiNBeM,spotify:album:0B4wezbhEPFRVb4feiNBeM,Roger Miller,1RP2UpEaRzkF0Id3JigqD8,spotify:artist:1RP2UpEaRzkF0Id3JigqD8,112.466,11,31,1965-01-01,0.62,0.494,2,-11.215,1,0.0635,0.908,0.0,0.173,0.778,74.947,"['country', 'country rock', 'folk', 'nashville sound', 'oklahoma country', 'traditional folk']",[]
7,Ebb Tide,https://open.spotify.com/track/1NYUaFd5xjagpyGRhZYNE0,1NYUaFd5xjagpyGRhZYNE0,spotify:track:1NYUaFd5xjagpyGRhZYNE0,The Very Best Of The Righteous Brothers - Unchained Melody,5CFmNamq1ceXn8RFJ9i7p6,spotify:album:5CFmNamq1ceXn8RFJ9i7p6,The Righteous Brothers,4b0WsB47XCa9F83BmwQ7WX,spotify:artist:4b0WsB47XCa9F83BmwQ7WX,168.333,12,29,1990,0.165,0.232,6,-15.668,0,0.0362,0.647,4.69e-05,0.121,0.148,73.899,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'motown', 'rock-and-roll']",[]
8,I Can Never Go Home Anymore,https://open.spotify.com/track/6Dmrx1BOxZXTc2p3W8ezTh,6Dmrx1BOxZXTc2p3W8ezTh,spotify:track:6Dmrx1BOxZXTc2p3W8ezTh,The Best Of The Shangri-Las,76fF3MnSilSrvfW1fAWHAZ,spotify:album:76fF3MnSilSrvfW1fAWHAZ,The Shangri-Las,1WvziZcLLYLoMMdmQx7qcN,spotify:artist:1WvziZcLLYLoMMdmQx7qcN,192.906,25,39,1996-01-01,0.527,0.354,11,-12.386,0,0.0397,0.627,0.0,0.283,0.164,96.022,"['brill building pop', 'classic girl group']",[]
9,We Can Work It Out - Remastered 2015,https://open.spotify.com/track/1hTUFqJuQAMjXVGwUPWDqi,1hTUFqJuQAMjXVGwUPWDqi,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,135.693,27,61,2000-11-13,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[]
