,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Irreplaceable,https://open.spotify.com/track/6RX5iL93VZ5fKmyvNXvF1r,6RX5iL93VZ5fKmyvNXvF1r,spotify:track:6RX5iL93VZ5fKmyvNXvF1r,B'Day Deluxe Edition,0Zd10MKN5j9KwUST0TdBBB,spotify:album:0Zd10MKN5j9KwUST0TdBBB,Beyoncé,6vWDO969PvNqNYHIOW5v0m,spotify:artist:6vWDO969PvNqNYHIOW5v0m,227.853,23,71,2007-05-29,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,"['dance pop', 'pop', 'post-teen pop', 'r&b']",[]
2,Smack That (In The Style Of Akon Featuring Eminem),https://open.spotify.com/track/43PWiDKSMH9H6M67uL4Bgj,43PWiDKSMH9H6M67uL4Bgj,spotify:track:43PWiDKSMH9H6M67uL4Bgj,Karaoke - Hip Hop Vol. 1,5YpEBOB4q1zGoMJNym7eVC,spotify:album:5YpEBOB4q1zGoMJNym7eVC,Ameritz Audio Karaoke,6pxlau9PGA7rC0KhOMsVAx,spotify:artist:6pxlau9PGA7rC0KhOMsVAx,214.583,18,0,2011-10-17,0.902,0.463,5,-12.99,0,0.0821,0.0452,0.00599,0.328,0.918,119.012,['karaoke'],[]
3,Fergalicious,https://open.spotify.com/track/1D066zixBwqFYqBhKgdPzp,1D066zixBwqFYqBhKgdPzp,spotify:track:1D066zixBwqFYqBhKgdPzp,The Dutchess,3t8HFQNlwLBW7htwLvFfzA,spotify:album:3t8HFQNlwLBW7htwLvFfzA,Fergie,3r17AfJCCUqC9Lf0OAc73G,spotify:artist:3r17AfJCCUqC9Lf0OAc73G,292.373,13,69,2006-01-01,0.906,0.584,8,-7.72,0,0.316,0.0576,0.0,0.128,0.831,129.055,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",[]
5,Say It Right,https://open.spotify.com/track/5AtFypwxB2ShXSxNj12dEd,5AtFypwxB2ShXSxNj12dEd,spotify:track:5AtFypwxB2ShXSxNj12dEd,Loose,1E7rOrC4uJb0YHyGJ6YOlC,spotify:album:1E7rOrC4uJb0YHyGJ6YOlC,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,223.08,16,55,2006-01-01,0.871,0.869,1,-6.308,1,0.139,0.0409,0.00111,0.053,0.834,116.951,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap', 'pop rock']",[]
6,We Fly High,https://open.spotify.com/track/5rXkgeY6rpcHcsolCpXZHR,5rXkgeY6rpcHcsolCpXZHR,spotify:track:5rXkgeY6rpcHcsolCpXZHR,Hustler's P.o.m.e. (expanded Edition),1hQZhUdUREkPSgSde91rYb,spotify:album:1hQZhUdUREkPSgSde91rYb,Jim Jones,6AMa1VFQ7qCi61tCRtVWXe,spotify:artist:6AMa1VFQ7qCi61tCRtVWXe,236.08,24,56,2006,0.685,0.8,1,-6.564,1,0.298,0.0847,0.0,0.092,0.483,120.226,"['gangster rap', 'harlem hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",[]
7,How to Save a Life,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,How To Save A Life,1IM3GwptCGYjRkzCBolyFK,spotify:album:1IM3GwptCGYjRkzCBolyFK,The Fray,0zOcE3mg9nS6l3yxt1Y0bK,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK,262.533,12,79,2005-09-13,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",[]
9,Lips Of An Angel,https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW,40LQiUUUKXVGyNs09lHVjW,spotify:track:40LQiUUUKXVGyNs09lHVjW,Extreme Behavior,2SmDuZSWtjukp9gkG2mcBQ,spotify:album:2SmDuZSWtjukp9gkG2mcBQ,Hinder,6BMhCQJYHxxKAeqYS1p5rY,spotify:artist:6BMhCQJYHxxKAeqYS1p5rY,261.853,10,70,2005-01-01,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",[]
10,Promise,https://open.spotify.com/track/1pLdjo3lOBbMaoR4ZpybFH,1pLdjo3lOBbMaoR4ZpybFH,spotify:track:1pLdjo3lOBbMaoR4ZpybFH,The Evolution,0hfJ35SzCkWesdUpLKXLto,spotify:album:0hfJ35SzCkWesdUpLKXLto,Ciara,2NdeV5rLm47xAvogXrYhJX,spotify:artist:2NdeV5rLm47xAvogXrYhJX,267.413,20,55,2006,0.697,0.629,9,-5.757,1,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'rap', 'urban contemporary']",[]
11,Wind It Up,https://open.spotify.com/track/1GeECVH4Msg1zLm8DExkbH,1GeECVH4Msg1zLm8DExkbH,spotify:track:1GeECVH4Msg1zLm8DExkbH,The Sweet Escape,7xnZ539lh8x6de9jzlpCJp,spotify:album:7xnZ539lh8x6de9jzlpCJp,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,spotify:artist:4yiQZ8tQPux8cPriYMWUFP,189.586,12,47,2006-01-01,0.961,0.9,8,-6.874,1,0.0678,0.309,0.000199,0.354,0.95,120.006,"['dance pop', 'hip pop', 'pop', 'pop rock', 'post-teen pop', 'urban contemporary']",[]
12,Walk It Out,https://open.spotify.com/track/6lSylu4qTmLBGQB1zp5oCi,6lSylu4qTmLBGQB1zp5oCi,spotify:track:6lSylu4qTmLBGQB1zp5oCi,Beat'n Down Yo Block,73W95DD8ErZGSQSkWmrBsh,spotify:album:73W95DD8ErZGSQSkWmrBsh,Unk,0PGtMx1bsqoCHCy3MB3gXA,spotify:artist:0PGtMx1bsqoCHCy3MB3gXA,173.04,19,55,2006-10-03,0.794,0.777,1,-3.696,0,0.0813,0.0982,0.0,0.202,0.706,160.022,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",[]
