,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,How Deep Is Your Love (Bee Gees),https://open.spotify.com/track/5mFsCguqfdIOTGS0Vy5YUj,5mFsCguqfdIOTGS0Vy5YUj,spotify:track:5mFsCguqfdIOTGS0Vy5YUj,Just the Two of Us - North & South American Love Songs,4fVss16qeptLgMiAuZCK1o,spotify:album:4fVss16qeptLgMiAuZCK1o,Michael Marc,3fcQI5iYhwISYHwUf3G4Ok,spotify:artist:3fcQI5iYhwISYHwUf3G4Ok,261.811,15,35,2010-11-26,0.737,0.231,5,-9.779,0,0.05,0.969,0.895,0.11,0.46,114.676,"['classify', 'relaxative']",[]
1,You Light Up My Life,https://open.spotify.com/track/3dFR132gzO8jxD57R2gid3,3dFR132gzO8jxD57R2gid3,spotify:track:3dFR132gzO8jxD57R2gid3,You Light Up My Life,0lKPC6pyYjRxi2vexd0Zua,spotify:album:0lKPC6pyYjRxi2vexd0Zua,Debby Boone,1UkHCANZmdkKyVNvTLMrcJ,spotify:artist:1UkHCANZmdkKyVNvTLMrcJ,216.286,12,57,1977-07-01,0.333,0.367,2,-10.06,1,0.0291,0.831,1.19e-05,0.262,0.0685,77.986,[],[]
2,Blue Bayou,https://open.spotify.com/track/3zxklD2EGecZre9MjEEvIU,3zxklD2EGecZre9MjEEvIU,spotify:track:3zxklD2EGecZre9MjEEvIU,Simple Dreams,15lJi5fAnWPltCKBTUbTry,spotify:album:15lJi5fAnWPltCKBTUbTry,Linda Ronstadt,1sXbwvCQLGZnaH0Jp2HTVc,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,239.399,10,63,1977,0.732,0.161,11,-12.817,1,0.0306,0.739,0.000379,0.105,0.5,95.21,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",[]
3,(Every Time I Turn Around) Back In Love Again,https://open.spotify.com/track/1eeySrWP5X7hsbfyc3PPge,1eeySrWP5X7hsbfyc3PPge,spotify:track:1eeySrWP5X7hsbfyc3PPge,Something To Love,7dGPVM0AMMePmVPiswvs4P,spotify:album:7dGPVM0AMMePmVPiswvs4P,L.T.D.,5P53Exo01miUunItQyR2La,spotify:artist:5P53Exo01miUunItQyR2La,280.133,9,43,1977-01-01,0.824,0.636,8,-11.856,1,0.109,0.0842,0.000381,0.47,0.914,109.337,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",[]
4,It's so Easy,https://open.spotify.com/track/6AZyiAl6mr3Jcp6AlmiQwF,6AZyiAl6mr3Jcp6AlmiQwF,spotify:track:6AZyiAl6mr3Jcp6AlmiQwF,Simple Dreams,15lJi5fAnWPltCKBTUbTry,spotify:album:15lJi5fAnWPltCKBTUbTry,Linda Ronstadt,1sXbwvCQLGZnaH0Jp2HTVc,spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc,145.173,10,49,1977,0.623,0.764,4,-4.686,1,0.0418,0.0229,0.0,0.841,0.894,119.717,"['adult standards', 'country rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'singer-songwriter', 'soft rock']",[]
5,Baby Come Back,https://open.spotify.com/track/2eRYuzlSOBk3HlMsCSOLPJ,2eRYuzlSOBk3HlMsCSOLPJ,spotify:track:2eRYuzlSOBk3HlMsCSOLPJ,Late Night Tales: Music For Pleasure,0GPZjIWU4sF8wmdNv67Ukc,spotify:album:0GPZjIWU4sF8wmdNv67Ukc,Player,0fgtHVpOPfXb07S8Jx443z,spotify:artist:0fgtHVpOPfXb07S8Jx443z,214.373,11,56,2012-06-11,0.645,0.604,5,-9.904,0,0.118,0.0713,0.0,0.129,0.545,156.436,"['soft rock', 'yacht rock']",[]
6,Don't It Make My Brown Eyes Blue,https://open.spotify.com/track/7Jpclr7tZ6aQXjoKzWXUJV,7Jpclr7tZ6aQXjoKzWXUJV,spotify:track:7Jpclr7tZ6aQXjoKzWXUJV,We Must Believe In Magic,57FGUcDejZqr816U3ZkMT8,spotify:album:57FGUcDejZqr816U3ZkMT8,Crystal Gayle,6OheJTrDFGiyZ67F1BBLhc,spotify:artist:6OheJTrDFGiyZ67F1BBLhc,157.653,10,57,1977-01-01,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,"['adult standards', 'classic country pop', 'country', 'mellow gold']",[]
7,Here You Come Again,https://open.spotify.com/track/6H7nDglS6xWpRidbhMwI2L,6H7nDglS6xWpRidbhMwI2L,spotify:track:6H7nDglS6xWpRidbhMwI2L,Here You Come Again,64yIGFoYJVg66fRXIxIYJr,spotify:album:64yIGFoYJVg66fRXIxIYJr,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,179.491,10,64,1977-10-03,0.529,0.511,1,-9.37,1,0.0418,0.647,0.00724,0.0391,0.559,106.491,"['classic country pop', 'country', 'country dawn']",[]
8,Sentimental Lady,https://open.spotify.com/track/478thMMvYGris8eJPcDRoq,478thMMvYGris8eJPcDRoq,spotify:track:478thMMvYGris8eJPcDRoq,French Kiss,5YQsoNZvxTZKqsJ2Y7fQjJ,spotify:album:5YQsoNZvxTZKqsJ2Y7fQjJ,Bob Welch,0reZZVbAPxgX1Rqj6XbWj3,spotify:artist:0reZZVbAPxgX1Rqj6XbWj3,178.693,12,51,1977-01-01,0.445,0.471,4,-16.218,1,0.0328,0.107,0.0,0.268,0.562,71.041,"['classic rock', 'country rock', 'mellow gold', 'soft rock', 'yacht rock']",[]
9,Slip Slidin' Away,https://open.spotify.com/track/0zb2kpEQMnqJPiLACKMiFM,0zb2kpEQMnqJPiLACKMiFM,spotify:track:0zb2kpEQMnqJPiLACKMiFM,The Essential Paul Simon,4kdOH3s9cRL9YykvHFpSlD,spotify:album:4kdOH3s9cRL9YykvHFpSlD,Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,spotify:artist:2CvCyf1gEVhI0mX6aFXmVI,285.053,36,56,2007,0.641,0.409,8,-12.452,1,0.0348,0.743,2.58e-06,0.118,0.315,121.165,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
10,You're in My Heart (The Final Acclaim),https://open.spotify.com/track/2pkPeaj86ZEVHhgAEncfp0,2pkPeaj86ZEVHhgAEncfp0,spotify:track:2pkPeaj86ZEVHhgAEncfp0,Foot Loose & Fancy Free,5WphcZoWlcSvc1ljahqYYg,spotify:album:5WphcZoWlcSvc1ljahqYYg,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,270.96,8,50,1977,0.553,0.328,9,-10.797,1,0.0341,0.643,0.0,0.109,0.345,103.472,"['adult standards', 'mellow gold', 'soft rock']",[]
11,You Can't Turn Me Off (In The Middle Of Turning Me On) - Single Version,https://open.spotify.com/track/7CfCUjAZFndcpAWLogl9J3,7CfCUjAZFndcpAWLogl9J3,spotify:track:7CfCUjAZFndcpAWLogl9J3,"Hitsville USA, The Motown Collection 1972-1992",6nrCHETnE3ZWgwL0uYYWGP,spotify:album:6nrCHETnE3ZWgwL0uYYWGP,High Inergy,7C2CwbJufEVMLvEvaadNVp,spotify:artist:7C2CwbJufEVMLvEvaadNVp,212.026,76,28,1993-01-15,0.381,0.362,0,-10.321,0,0.0501,0.695,0.0,0.0863,0.595,183.438,['motown'],[]
12,Isn't It Time,https://open.spotify.com/track/3pyoAvbBO4kDKkh999Miyj,3pyoAvbBO4kDKkh999Miyj,spotify:track:3pyoAvbBO4kDKkh999Miyj,Broken Heart,2CB5DQVkfMPCuOFiXiMUXZ,spotify:album:2CB5DQVkfMPCuOFiXiMUXZ,The Babys,6z7wrwE2QW7Keb9ozoF0rg,spotify:artist:6z7wrwE2QW7Keb9ozoF0rg,243.92,10,48,1977-09-03,0.523,0.93,0,-6.994,1,0.104,0.389,0.000134,0.815,0.313,117.265,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'soft rock']",[]
13,Come Sail Away,https://open.spotify.com/track/0PsbWiVtix5FoTZ1s00mEl,0PsbWiVtix5FoTZ1s00mEl,spotify:track:0PsbWiVtix5FoTZ1s00mEl,The Grand Illusion,6MFIBPVrZjHjP0pPkVF3IU,spotify:album:6MFIBPVrZjHjP0pPkVF3IU,Styx,4salDzkGmfycRqNUbyBphh,spotify:artist:4salDzkGmfycRqNUbyBphh,367.0,8,63,1977-01-01,0.29,0.336,0,-15.593,1,0.0319,0.0971,1.11e-06,0.0995,0.141,142.344,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",[]
14,Hey Deanie,https://open.spotify.com/track/0inlixqQpYphAQY7K38NAZ,0inlixqQpYphAQY7K38NAZ,spotify:track:0inlixqQpYphAQY7K38NAZ,Born Late,1sMyk478XSkM1pnA7GK0cP,spotify:album:1sMyk478XSkM1pnA7GK0cP,Shaun Cassidy,6XJ5IHDtW2OkjtwVllkANt,spotify:artist:6XJ5IHDtW2OkjtwVllkANt,219.306,10,26,1977-11-08,0.624,0.769,5,-10.718,1,0.028,0.182,4.37e-06,0.331,0.96,130.184,['bubblegum pop'],[]
15,We're All Alone,https://open.spotify.com/track/2QDnRMFfnes9DUWc6HgixI,2QDnRMFfnes9DUWc6HgixI,spotify:track:2QDnRMFfnes9DUWc6HgixI,Anytime... Anywhere,3IcnPxM10hCMb6W2gCapAY,spotify:album:3IcnPxM10hCMb6W2gCapAY,Rita Coolidge,1vnIL4DMlivP55ioM6KitW,spotify:artist:1vnIL4DMlivP55ioM6KitW,220.52,10,58,1977-03-01,0.332,0.429,7,-8.376,1,0.0287,0.356,3.18e-05,0.0619,0.239,128.073,"['adult standards', 'bubblegum pop', 'classic uk pop', 'mellow gold', 'native american', 'soft rock']",[]
16,We Are The Champions - Remastered 2011,https://open.spotify.com/track/7ccI9cStQbQdystvc6TvxD,7ccI9cStQbQdystvc6TvxD,spotify:track:7ccI9cStQbQdystvc6TvxD,News Of The World (Deluxe Remastered Version),6Di4m5k1BtMJ0R44bWNutu,spotify:album:6Di4m5k1BtMJ0R44bWNutu,Queen,1dfeR4HaWDbWqFHLkxsg1d,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,179.2,16,64,1977-10-28,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,"['glam rock', 'rock']",[]
17,Runaround Sue,https://open.spotify.com/track/2SA7C7lBySq0m2fHlbPSZv,2SA7C7lBySq0m2fHlbPSZv,spotify:track:2SA7C7lBySq0m2fHlbPSZv,The Leif Garrett Collection,1FWTjROros7lbWXXmHKqJc,spotify:album:1FWTjROros7lbWXXmHKqJc,Leif Garrett,2MyNAoQL07EABerr6yhoT4,spotify:artist:2MyNAoQL07EABerr6yhoT4,142.693,12,21,1998-07-22,0.562,0.621,4,-11.587,1,0.0353,0.0287,0.0,0.128,0.936,143.699,"['bubblegum pop', 'classic uk pop']",[]
18,Short People,https://open.spotify.com/track/53yBKCc5S7u8zzutqepkiT,53yBKCc5S7u8zzutqepkiT,spotify:track:53yBKCc5S7u8zzutqepkiT,Little Criminals,3Dz7wlDnf5GT8l0xg5r91q,spotify:album:3Dz7wlDnf5GT8l0xg5r91q,Randy Newman,3HQyFCFFfJO3KKBlUfZsyW,spotify:artist:3HQyFCFFfJO3KKBlUfZsyW,176.933,12,47,1977-09-23,0.68,0.617,2,-5.849,1,0.0378,0.731,0.0674,0.12,0.54,121.356,"['disney', 'movie tunes', 'singer-songwriter']",[]
19,You Make Loving Fun - 2004 Remaster,https://open.spotify.com/track/55mQhobuwtY7lfLAXylg1k,55mQhobuwtY7lfLAXylg1k,spotify:track:55mQhobuwtY7lfLAXylg1k,Rumours (Super Deluxe),0BwWUstDMUbgq2NYONRqlu,spotify:album:0BwWUstDMUbgq2NYONRqlu,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,spotify:artist:08GQAI4eElDnROBrJRGE0X,216.626,58,57,1977-02-04,0.62,0.604,7,-9.088,0,0.0261,0.0133,0.102,0.104,0.857,126.576,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[]
20,"My Way - Live at The Honolulu International Center, Hawaii January 14, 1973",https://open.spotify.com/track/1saO0AIQK1GS1ZimeGs0EG,1saO0AIQK1GS1ZimeGs0EG,spotify:track:1saO0AIQK1GS1ZimeGs0EG,Aloha from Hawaii via Satellite (Legacy Edition),6aWyXwtchaW4WQFApwlwu1,spotify:album:6aWyXwtchaW4WQFApwlwu1,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,spotify:artist:43ZHCT0cAZBISjO8DG9PnE,241.88,51,54,1973-02-04,0.349,0.251,0,-14.643,1,0.0341,0.737,0.274,0.672,0.28,83.019,"['adult standards', 'rock-and-roll', 'rockabilly']",[]
