,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Tonight's the Night (Gonna Be Alright) - 2009 Remaster,https://open.spotify.com/track/10LRRKPmx8uHcSxLVWK0ct,10LRRKPmx8uHcSxLVWK0ct,spotify:track:10LRRKPmx8uHcSxLVWK0ct,A Night on the Town (Deluxe Edition),7nge8Pafna5rU1a0ek7dKN,spotify:album:7nge8Pafna5rU1a0ek7dKN,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,237.12,22,54,1976,0.55,0.514,11,-12.617,1,0.0523,0.336,0.125,0.382,0.724,136.542,"['adult standards', 'mellow gold', 'soft rock']",[]
1,"You Don't Have to Be a Star (To Be in My Show) [Originally Performed by Marilyn McCoo & Billy Davis, Jr] {Karaoke Version}",https://open.spotify.com/track/2KE0qCdOOD4P7CBOpxUfgP,2KE0qCdOOD4P7CBOpxUfgP,spotify:track:2KE0qCdOOD4P7CBOpxUfgP,"The Karaoke Channel - Top R&B Hits of 1977, Vol. 2",0maMHFyhpla9sukR3yeZw3,spotify:album:0maMHFyhpla9sukR3yeZw3,The Karaoke Channel,5UloVKzUNJcjORzhhTWWiJ,spotify:artist:5UloVKzUNJcjORzhhTWWiJ,230.876,7,0,2016-01-29,0.653,0.664,1,-9.342,0,0.0251,0.0138,0.0356,0.0801,0.881,100.517,['karaoke'],[]
2,The Rubberband Man,https://open.spotify.com/track/13Mzsb8VzRSZ5w3pM48cn6,13Mzsb8VzRSZ5w3pM48cn6,spotify:track:13Mzsb8VzRSZ5w3pM48cn6,The Rubberband Man / Now That We're Together [Digital 45],5PyOMtVxqztMvIKsJLV8bW,spotify:album:5PyOMtVxqztMvIKsJLV8bW,The Spinners,5fbhwqYYh4YwUoEs582mq5,spotify:artist:5fbhwqYYh4YwUoEs582mq5,213.0,2,63,1976,0.801,0.446,10,-14.605,1,0.0735,0.74,0.038,0.0832,0.925,97.898,"['classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'southern soul']",[]
3,You Make Me Feel Like Dancing - Remastered,https://open.spotify.com/track/6gTrbqZnyljwXdYQTyBkSx,6gTrbqZnyljwXdYQTyBkSx,spotify:track:6gTrbqZnyljwXdYQTyBkSx,Endless Flight,1d79WI0e5XKTpBymbKADDQ,spotify:album:1d79WI0e5XKTpBymbKADDQ,Leo Sayer,04LIHk1SobiQwt2tlupoAV,spotify:artist:04LIHk1SobiQwt2tlupoAV,219.466,10,57,1976,0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,0.733,95.922,"['adult standards', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock']",[]
4,More Than a Feeling,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,Boston,2QLp07RO6anZHmtcKTEvSC,spotify:album:2QLp07RO6anZHmtcKTEvSC,Boston,29kkCKKGXheHuoO829FxWK,spotify:artist:29kkCKKGXheHuoO829FxWK,285.133,8,77,1976,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",[]
5,Sorry Seems To Be The Hardest Word,https://open.spotify.com/track/4eP6oyNbAJcViaiHtPsOCh,4eP6oyNbAJcViaiHtPsOCh,spotify:track:4eP6oyNbAJcViaiHtPsOCh,Blue Moves,2ObA2NIXNeQIEGt4FbYFZ3,spotify:album:2ObA2NIXNeQIEGt4FbYFZ3,Elton John,3PhoLpVuITZKcymswpck5b,spotify:artist:3PhoLpVuITZKcymswpck5b,228.226,18,51,1976-10-22,0.433,0.221,7,-12.774,0,0.0301,0.839,1.99e-06,0.207,0.133,127.692,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",[]
6,I Wish,https://open.spotify.com/track/687YZan9Gol1UVvbpUSO6Y,687YZan9Gol1UVvbpUSO6Y,spotify:track:687YZan9Gol1UVvbpUSO6Y,Songs In The Key Of Life,6YUCc2RiXcEKS9ibuZxjt0,spotify:album:6YUCc2RiXcEKS9ibuZxjt0,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,252.373,21,63,1976-09-28,0.821,0.721,10,-10.401,0,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",[]
7,Dazz - Single Version,https://open.spotify.com/track/5gQCUf4lfy6GpuhdPzxQ6B,5gQCUf4lfy6GpuhdPzxQ6B,spotify:track:5gQCUf4lfy6GpuhdPzxQ6B,Super Hits,0NQ5vEtFfn6MDbFtNk3gUQ,spotify:album:0NQ5vEtFfn6MDbFtNk3gUQ,Brick,4Uv0Jg45Oq7vBXXwQNhXyf,spotify:artist:4Uv0Jg45Oq7vBXXwQNhXyf,202.0,10,51,1976,0.722,0.778,4,-7.931,1,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,"['disco', 'electro', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",[]
8,Car Wash,https://open.spotify.com/track/2pbWkjtGtjkzBdZ95GFINm,2pbWkjtGtjkzBdZ95GFINm,spotify:track:2pbWkjtGtjkzBdZ95GFINm,Car Wash,1lUemDpotxT7p1aCGSvWDz,spotify:album:1lUemDpotxT7p1aCGSvWDz,Rose Royce,1OxJzMLmR9l5zPLap9OxuO,spotify:artist:1OxJzMLmR9l5zPLap9OxuO,307.573,19,50,1976-01-01,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",[]
9,After The Lovin',https://open.spotify.com/track/7N25xNY1ap5wrSKzlbXd0B,7N25xNY1ap5wrSKzlbXd0B,spotify:track:7N25xNY1ap5wrSKzlbXd0B,Best Of/20th Eco,66nMmqDSQJhYL905TSDVEl,spotify:album:66nMmqDSQJhYL905TSDVEl,Engelbert Humperdinck,17XXKfRBMCWvLrqGoNkJXm,spotify:artist:17XXKfRBMCWvLrqGoNkJXm,234.373,12,43,2005-01-01,0.218,0.549,0,-7.903,1,0.0353,0.59,4.61e-05,0.128,0.351,76.867,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",[]
