,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Angie Baby,https://open.spotify.com/track/46OZwUIGXFDclUHJYjunOj,46OZwUIGXFDclUHJYjunOj,spotify:track:46OZwUIGXFDclUHJYjunOj,Free And Easy,74rzaLTIHIDGF1515DC5gS,spotify:album:74rzaLTIHIDGF1515DC5gS,Helen Reddy,0Sq7oGrYEe0BDmb13wgjOO,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,210.693,10,38,1974,0.544,0.413,7,-12.602,0,0.0487,0.547,2.28e-05,0.0839,0.541,79.956,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk', 'mellow gold', 'soft rock']",[]
1,Lucy In The Sky With Diamonds,https://open.spotify.com/track/13JsYnkF16pHKuOFG6uI1C,13JsYnkF16pHKuOFG6uI1C,spotify:track:13JsYnkF16pHKuOFG6uI1C,Captain Fantastic And The Brown Dirt Cowboy,4UcpKa4yD9AA3iEHI8MFSF,spotify:album:4UcpKa4yD9AA3iEHI8MFSF,Elton John,3PhoLpVuITZKcymswpck5b,spotify:artist:3PhoLpVuITZKcymswpck5b,377.573,13,53,1975-05-19,0.392,0.566,0,-8.127,1,0.0368,0.0889,7.6e-05,0.0676,0.538,164.11,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",[]
2,"You're The First, The Last, My Everything",https://open.spotify.com/track/6kOjNVGh1Gapc7224d20Ym,6kOjNVGh1Gapc7224d20Ym,spotify:track:6kOjNVGh1Gapc7224d20Ym,Number Ones,4jATpIchd56XOWEHVsd8ky,spotify:album:4jATpIchd56XOWEHVsd8ky,Barry White,3rfgbfpPSfXY40lzRK7Syt,spotify:artist:3rfgbfpPSfXY40lzRK7Syt,212.866,17,65,2009-05-19,0.636,0.72,5,-6.504,1,0.0387,0.00722,0.000398,0.139,0.801,130.948,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",[]
3,Kung Fu Fighting,https://open.spotify.com/track/40NRm1ZLvZpUSCUXAGGZ8J,40NRm1ZLvZpUSCUXAGGZ8J,spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,The Soul of the Kung Fu Fighter,7wA3s9ug9RoJXi9qGQbSjX,spotify:album:7wA3s9ug9RoJXi9qGQbSjX,Carl Douglas,5Pqx4mXYDGIDcg8E5FYjZ8,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,197.693,22,67,2001,0.598,0.673,2,-10.431,1,0.0693,0.0422,6.84e-05,0.289,0.59,102.035,['disco'],[]
4,Cat's in the Cradle,https://open.spotify.com/track/2obblQ6tcePeOEVJV6nEGD,2obblQ6tcePeOEVJV6nEGD,spotify:track:2obblQ6tcePeOEVJV6nEGD,Verities & Balderdash,3nta4nhqWoWjc6LmHIB0kT,spotify:album:3nta4nhqWoWjc6LmHIB0kT,Harry Chapin,42q4Ivs7tAiCZ5C7eG5q4c,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,222.951,9,62,1974,0.489,0.577,10,-9.765,1,0.042,0.233,0.0,0.123,0.519,78.112,"['country rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",[]
6,When Will I See You Again,https://open.spotify.com/track/02srSkeu2pzybuVr2B9TJm,02srSkeu2pzybuVr2B9TJm,spotify:track:02srSkeu2pzybuVr2B9TJm,The Three Degrees,348rR3bK4ypUS5MF2aIetX,spotify:album:348rR3bK4ypUS5MF2aIetX,The Three Degrees,2zpFG5cvw00QmrYTUsjApa,spotify:artist:2zpFG5cvw00QmrYTUsjApa,178.746,8,51,1973,0.564,0.594,9,-9.245,1,0.0328,0.732,0.00366,0.343,0.766,120.749,"['classic girl group', 'disco', 'motown', 'philly soul', 'quiet storm']",[]
7,Laughter In The Rain,https://open.spotify.com/track/2ozTcQyZQmm9tSmc4VZfwU,2ozTcQyZQmm9tSmc4VZfwU,spotify:track:2ozTcQyZQmm9tSmc4VZfwU,The Definitive Collection,4MQXUCdpFPqi1jsM4N8aSR,spotify:album:4MQXUCdpFPqi1jsM4N8aSR,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,spotify:artist:5N6GwJzOcOY5kv8p0NjhYL,170.066,22,59,2007-04-24,0.495,0.613,5,-9.463,1,0.0239,0.348,0.0058,0.0406,0.924,100.535,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'merseybeat', 'rockabilly', 'soft rock']",[]
8,Only You (And You Alone),https://open.spotify.com/track/42eZC1LaQ3qioZWVLisVT6,42eZC1LaQ3qioZWVLisVT6,spotify:track:42eZC1LaQ3qioZWVLisVT6,Goodnight Vienna,6HuHvPC7L7MiJgkqpZlmH4,spotify:album:6HuHvPC7L7MiJgkqpZlmH4,Ringo Starr,6DbJi8AcN5ANdtvJcwBSw8,spotify:artist:6DbJi8AcN5ANdtvJcwBSw8,207.24,14,37,1974,0.83,0.303,4,-16.004,1,0.0371,0.13,0.000447,0.0825,0.882,96.752,"['album rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
9,Boogie On Reggae Woman,https://open.spotify.com/track/1xTfQiHbhB2Bj2B9dlAojb,1xTfQiHbhB2Bj2B9dlAojb,spotify:track:1xTfQiHbhB2Bj2B9dlAojb,At The Close Of A Century,04giHQ9zptJUHUvtIyxL9Z,spotify:album:04giHQ9zptJUHUvtIyxL9Z,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,spotify:artist:7guDJrEfX3qb6FEbdPA5qi,313.266,70,50,1999-11-23,0.876,0.708,1,-11.405,1,0.052,0.205,0.074,0.0671,0.643,106.916,"['adult standards', 'funk', 'motown', 'quiet storm', 'soul']",[]
10,Please Mr. Postman,https://open.spotify.com/track/74jZhGv0fdLaf9q8AZZ15k,74jZhGv0fdLaf9q8AZZ15k,spotify:track:74jZhGv0fdLaf9q8AZZ15k,Horizon,0ESCnyuOCpztPojn8m0uqi,spotify:album:0ESCnyuOCpztPojn8m0uqi,Carpenters,1eEfMU2AhEo7XnKgL7c304,spotify:artist:1eEfMU2AhEo7XnKgL7c304,172.733,10,61,1975-06-06,0.664,0.547,9,-11.594,1,0.0281,0.139,1.79e-06,0.239,0.964,132.943,"['adult standards', 'folk', 'mellow gold', 'soft rock']",[]
11,Mandy (Barry Manilow),https://open.spotify.com/track/0W63SxNBdySHPHJU3QnsBZ,0W63SxNBdySHPHJU3QnsBZ,spotify:track:0W63SxNBdySHPHJU3QnsBZ,"Ultimate Wedding Music Collection 4 Album Set: Instrumental Wedding Preludes, Wedding Reception & Wedding Songs",4mnuEVJpkn9oPa0wufSHEm,spotify:album:4mnuEVJpkn9oPa0wufSHEm,Bradley Joseph,4HyURxoVAZxaACHYQQxQYx,spotify:artist:4HyURxoVAZxaACHYQQxQYx,292.0,53,17,2015-08-04,0.698,0.22,10,-15.061,1,0.0484,0.936,0.914,0.1,0.0396,126.005,"['calming instrumental', 'christian relaxative', 'classify', 'neoclassical', 'new age piano']",[]
12,Must of Got Lost,https://open.spotify.com/track/252pAlbltOjOcUux4dRtjp,252pAlbltOjOcUux4dRtjp,spotify:track:252pAlbltOjOcUux4dRtjp,Nightmares...And Other Tales From The Vinyl Jungle,333AsLVeAYiUcWE5Me1acm,spotify:album:333AsLVeAYiUcWE5Me1acm,The J. Geils Band,69Mj3u4FTUrpyeGNSIaU6F,spotify:artist:69Mj3u4FTUrpyeGNSIaU6F,178.24,9,49,1974-01-01,0.53,0.516,0,-12.378,1,0.0793,0.41,0.00182,0.0532,0.738,103.922,"['album rock', 'blues rock', 'classic rock', 'country rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
14,Sha-La-La (Make Me Happy),https://open.spotify.com/track/2J9ChZBgjDLdGaIKdKQcP0,2J9ChZBgjDLdGaIKdKQcP0,spotify:track:2J9ChZBgjDLdGaIKdKQcP0,Al Green Explores Your Mind,2ss0g53nagKtGnoYjwo77Q,spotify:album:2ss0g53nagKtGnoYjwo77Q,Al Green,3dkbV4qihUeMsqN4vBGg93,spotify:artist:3dkbV4qihUeMsqN4vBGg93,179.84,9,44,1974-10-02,0.747,0.395,0,-13.78,1,0.0321,0.0672,0.0299,0.219,0.85,110.726,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",[]
15,Bungle in the Jungle,https://open.spotify.com/track/6YA1LnVI98LXUmtMKs3fIk,6YA1LnVI98LXUmtMKs3fIk,spotify:track:6YA1LnVI98LXUmtMKs3fIk,M.U. - The Best of Jethro Tull,5IlWV2U89uY5EuNYtYQH6B,spotify:album:5IlWV2U89uY5EuNYtYQH6B,Jethro Tull,6w6z8m4WXX7Tub4Rb6Lu7R,spotify:artist:6w6z8m4WXX7Tub4Rb6Lu7R,217.333,11,40,1976,0.61,0.583,11,-9.804,0,0.0371,0.109,0.0,0.28,0.909,104.337,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",[]
