,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
1,Sexy And I Know It,https://open.spotify.com/track/0obBFrPYkSoBJbvHfUIhkv,0obBFrPYkSoBJbvHfUIhkv,spotify:track:0obBFrPYkSoBJbvHfUIhkv,Sorry For Party Rocking (Deluxe Version),5EuNq3rYUESwy6Vcsz2PZe,spotify:album:5EuNq3rYUESwy6Vcsz2PZe,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl,199.48,14,60,2011-01-01,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,"['dance pop', 'pop', 'pop rap']",[]
2,It Will Rain,https://open.spotify.com/track/0RUGuh2uSNFJpGMSsD1F5C,0RUGuh2uSNFJpGMSsD1F5C,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),1iGIqDBXm5HpTqHCvdc4QP,spotify:album:1iGIqDBXm5HpTqHCvdc4QP,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,spotify:artist:0du5cEVh5yTK9QJze8zA0C,257.72,19,65,2011-11-04,0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,"['pop', 'post-teen pop']",[]
3,Good Feeling,https://open.spotify.com/track/2LEF1A8DOZ9wRYikWgVlZ8,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,Wild Ones,7eLwoxxWs6lfkVYJGkGNbk,spotify:album:7eLwoxxWs6lfkVYJGkGNbk,Flo Rida,0jnsk9HBra6NMjO2oANoPY,spotify:artist:0jnsk9HBra6NMjO2oANoPY,248.133,10,71,2012-06-22,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",[]
4,The One That Got Away,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,3oL3XRtkP1WVbMxf7dtTdu,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,Katy Perry - Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,spotify:album:5BvgP623rtvlc0HDcpzquz,Katy Perry,6jJ0s89eD6GaHleKKya26X,spotify:artist:6jJ0s89eD6GaHleKKya26X,227.333,19,70,2012-03-12,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,"['dance pop', 'pop', 'post-teen pop']",[]
5,Ni**as In Paris,https://open.spotify.com/track/4Li2WHPkuyCdtmokzW2007,4Li2WHPkuyCdtmokzW2007,spotify:track:4Li2WHPkuyCdtmokzW2007,Watch The Throne (Deluxe),2P2Xwvh2xWXIZ1OWY9S9o5,spotify:album:2P2Xwvh2xWXIZ1OWY9S9o5,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,219.333,16,77,2011-08-08,0.788,0.859,1,-5.542,1,0.315,0.127,0.0,0.348,0.769,140.027,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",[]
6,Someone Like You,https://open.spotify.com/track/4kflIGfjdZJW4ot2ioixTB,4kflIGfjdZJW4ot2ioixTB,spotify:track:4kflIGfjdZJW4ot2ioixTB,21,1azUkThwd2HfUDdeNeT147,spotify:album:1azUkThwd2HfUDdeNeT147,Adele,4dpARuHxo51G3z768sgnrY,spotify:artist:4dpARuHxo51G3z768sgnrY,285.04,11,77,2011-01-19,0.559,0.33,9,-8.251,1,0.0285,0.892,0.0,0.0975,0.285,135.109,"['british soul', 'pop', 'uk pop']",[]
9,5 O'Clock in the Morning (In the Style of T-Pain Featuring Wiz Khalifa and Lily Allen) [Karaoke Version],https://open.spotify.com/track/2iEUVdHyH1SnRWTlF0rkOj,2iEUVdHyH1SnRWTlF0rkOj,spotify:track:2iEUVdHyH1SnRWTlF0rkOj,Pop Karaoke Hits Vol. 14,0Up0bCozYzWT8Z6Ydd8E25,spotify:album:0Up0bCozYzWT8Z6Ydd8E25,Ameritz Karaoke Crew,4zrHRFEsaNADaUVHYyAGeP,spotify:artist:4zrHRFEsaNADaUVHYyAGeP,279.755,12,0,2012-01-30,0.655,0.261,10,-13.065,1,0.0559,0.176,0.91,0.12,0.217,168.025,['karaoke'],[]
12,Set Fire to the Rain,https://open.spotify.com/track/3CKCZ9pfwAfoMZlMncA1Nc,3CKCZ9pfwAfoMZlMncA1Nc,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,21,1azUkThwd2HfUDdeNeT147,spotify:album:1azUkThwd2HfUDdeNeT147,Adele,4dpARuHxo51G3z768sgnrY,spotify:artist:4dpARuHxo51G3z768sgnrY,241.693,11,74,2011-01-19,0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79e-06,0.125,0.466,108.003,"['british soul', 'pop', 'uk pop']",[]
13,Work Out,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,2wAJTrFhCnQyNSD3oUgTZO,spotify:track:2wAJTrFhCnQyNSD3oUgTZO,Cole World: The Sideline Story,0fhmJYVhW0e4i33pCLPA5i,spotify:album:0fhmJYVhW0e4i33pCLPA5i,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,235.32,16,77,2011-09-27,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",[]
15,Headlines,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,6LxSe8YmdPxy095Ux6znaQ,spotify:track:6LxSe8YmdPxy095Ux6znaQ,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,spotify:album:6X1x82kppWZmDzlXXK3y3q,Drake,3TVXtAsR1Inumwj472S9r4,spotify:artist:3TVXtAsR1Inumwj472S9r4,235.986,19,71,2011-11-15,0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",[]
