,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Firework,https://open.spotify.com/track/4lCv7b86sLynZbXhfScfm2,4lCv7b86sLynZbXhfScfm2,spotify:track:4lCv7b86sLynZbXhfScfm2,Katy Perry - Teenage Dream: The Complete Confection,5BvgP623rtvlc0HDcpzquz,spotify:album:5BvgP623rtvlc0HDcpzquz,Katy Perry,6jJ0s89eD6GaHleKKya26X,spotify:artist:6jJ0s89eD6GaHleKKya26X,227.88,19,72,2012-03-12,0.638,0.826,8,-4.968,1,0.0479,0.139,0.0,0.0803,0.649,124.072,"['dance pop', 'pop', 'post-teen pop']",[]
1,What's My Name? - (Instrumental) Originally Performed by Rihanna featuring Drake,https://open.spotify.com/track/4TfJ5GoaTa3EVkl1yrYK5W,4TfJ5GoaTa3EVkl1yrYK5W,spotify:track:4TfJ5GoaTa3EVkl1yrYK5W,What's My Name? [(Instrumental) Originally Performed by Rihanna featuring Drake],6EBo7VY2ISYEtPazdHfHJl,spotify:album:6EBo7VY2ISYEtPazdHfHJl,DJ Cover This,6NsbgCL11dQEy3LIXLyA2X,spotify:artist:6NsbgCL11dQEy3LIXLyA2X,256.8,1,4,2010-12-21,0.692,0.517,6,-8.561,0,0.037,0.167,0.739,0.189,0.544,99.99,[],[]
2,Grenade (Bruno Mars cover),https://open.spotify.com/track/4DoSialsr7LJzGyrwsigjz,4DoSialsr7LJzGyrwsigjz,spotify:track:4DoSialsr7LJzGyrwsigjz,Love Is Hopeless 2013,7640HI9pqZOifqm2vBOov4,spotify:album:7640HI9pqZOifqm2vBOov4,We Are The In Crowd,1BSXtdFlVDUOS6g1T3tmME,spotify:artist:1BSXtdFlVDUOS6g1T3tmME,223.012,10,27,2013-02-07,0.588,0.877,1,-3.279,0,0.0291,0.0177,0.0,0.104,0.636,114.968,"['candy pop', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",[]
3,Raise Your Glass,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR,1gv4xPanImH17bKZ9rOveR,spotify:track:1gv4xPanImH17bKZ9rOveR,Raise Your Glass,3uQMzfrf4kUNGsCtmTtjPh,spotify:album:3uQMzfrf4kUNGsCtmTtjPh,P!nk,1KCSPY1glIKqW2TotWuXOR,spotify:artist:1KCSPY1glIKqW2TotWuXOR,202.96,2,74,2010-10-05,0.7,0.709,7,-5.006,1,0.0839,0.0048,0.0,0.0289,0.625,122.019,"['dance pop', 'pop', 'post-teen pop']",[]
4,We R Who We R,https://open.spotify.com/track/3LUWWox8YYykohBbHUrrxd,3LUWWox8YYykohBbHUrrxd,spotify:track:3LUWWox8YYykohBbHUrrxd,Cannibal (Expanded Edition),0pGumY11G8OGH05ti6jh23,spotify:album:0pGumY11G8OGH05ti6jh23,Kesha,6LqNN22kT3074XbTVUrhzX,spotify:artist:6LqNN22kT3074XbTVUrhzX,204.76,12,70,2010-11-19,0.736,0.817,8,-4.9,1,0.0407,0.00987,0.00167,0.117,0.653,119.95,"['dance pop', 'electropop', 'pop', 'post-teen pop']",[]
5,Only Girl (In The World),https://open.spotify.com/track/6jAsmDJI8iPhGWtS27kZ67,6jAsmDJI8iPhGWtS27kZ67,spotify:track:6jAsmDJI8iPhGWtS27kZ67,Loud,35dJsQDEr549O5DTFUy3uM,spotify:album:35dJsQDEr549O5DTFUy3uM,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,235.52,11,66,2010-11-15,0.786,0.716,11,-4.253,0,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",[]
6,Just the Way You Are,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Doo-Wops & Hooligans,1uyf3l2d4XYwiEqAb7t7fX,spotify:album:1uyf3l2d4XYwiEqAb7t7fX,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,spotify:artist:0du5cEVh5yTK9QJze8zA0C,220.733,10,79,2010-10-05,0.637,0.843,5,-5.413,1,0.0432,0.0151,0.0,0.0876,0.434,109.012,"['pop', 'post-teen pop']",[]
7,The Time (Dirty Bit),https://open.spotify.com/track/7vWFaMq63AwkFDhS2OAg5u,7vWFaMq63AwkFDhS2OAg5u,spotify:track:7vWFaMq63AwkFDhS2OAg5u,The Beginning (Deluxe),0BkpKcHw606at6Y2cp8kdE,spotify:album:0BkpKcHw606at6Y2cp8kdE,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,spotify:artist:1yxSLGMDHlW21z4YXirZDS,307.64,15,68,2010-01-01,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,"['dance pop', 'pop', 'pop rap']",[]
8,Just A Dream - Main,https://open.spotify.com/track/3ZdJffjzJWFimSQyxgGIxN,3ZdJffjzJWFimSQyxgGIxN,spotify:track:3ZdJffjzJWFimSQyxgGIxN,5.0,3mz9p3cA0Cl5oDUlpTxB0c,spotify:album:3mz9p3cA0Cl5oDUlpTxB0c,Nelly,2gBjLmx6zQnFGQJCAQpRgw,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,237.8,12,71,2010-11-12,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",[]
10,Black and Yellow,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,Rolling Papers,6ZOXiVL8rmk2ATHJiFJhiD,spotify:album:6ZOXiVL8rmk2ATHJiFJhiD,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,spotify:artist:137W8MRPWKqSmrBGDBFSop,217.666,14,73,2011-03-29,0.684,0.834,2,-4.524,0,0.0675,0.0646,0.0,0.271,0.538,164.02,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",[]
12,DJ Got Us Fallin' In Love (feat. Pitbull),https://open.spotify.com/track/5qxULZVAM943gPjtMaH5NX,5qxULZVAM943gPjtMaH5NX,spotify:track:5qxULZVAM943gPjtMaH5NX,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",0QhwxYDUougJiVDtyN4Lhm,spotify:album:0QhwxYDUougJiVDtyN4Lhm,Usher,23zg3TcAtWQy7J6upgbUnj,spotify:artist:23zg3TcAtWQy7J6upgbUnj,214.28,100,43,2013-06-21,0.639,0.907,7,-4.749,0,0.189,0.0444,0.0,0.114,0.699,120.954,"['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary']",[]
13,Dynamite,https://open.spotify.com/track/1DqdF42leyFIzqNDv9CjId,1DqdF42leyFIzqNDv9CjId,spotify:track:1DqdF42leyFIzqNDv9CjId,Rokstarr,159jpldDCgsgH6KGgjy63c,spotify:album:159jpldDCgsgH6KGgjy63c,Taio Cruz,6MF9fzBmfXghAz953czmBC,spotify:artist:6MF9fzBmfXghAz953czmBC,203.866,11,70,2010-01-01,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",[]
16,Please Don't Go,https://open.spotify.com/track/6jg5SRvdGxvJ0DzNV0UqEK,6jg5SRvdGxvJ0DzNV0UqEK,spotify:track:6jg5SRvdGxvJ0DzNV0UqEK,31 Minutes to Takeoff,2nnIlWcriIqcJtjduWcTRl,spotify:album:2nnIlWcriIqcJtjduWcTRl,Mike Posner,2KsP6tYLJlTBvSUxnwlVWa,spotify:artist:2KsP6tYLJlTBvSUxnwlVWa,196.813,12,60,2010-08-06,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,"['dance pop', 'pop', 'pop rap']",[]
18,Teenage Dream,https://open.spotify.com/track/5jzKL4BDMClWqRguW5qZvh,5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh,Teenage Dream,2eQMC9nJE3f3hCNKlYYHL1,spotify:album:2eQMC9nJE3f3hCNKlYYHL1,Katy Perry,6jJ0s89eD6GaHleKKya26X,spotify:artist:6jJ0s89eD6GaHleKKya26X,227.741,12,63,2010-01-01,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,"['dance pop', 'pop', 'post-teen pop']",[]
19,Animal,https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go,1fBl642IhJOE5U319Gy2Go,spotify:track:1fBl642IhJOE5U319Gy2Go,Habits,7xpjpdislqMXOCw5xsDt4g,spotify:album:7xpjpdislqMXOCw5xsDt4g,Neon Trees,0RpddSzUHfncUWNJXKOsjy,spotify:artist:0RpddSzUHfncUWNJXKOsjy,212.293,8,67,2010-01-01,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,"['indie pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']",[]
