,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
1,There! I've Said It Again,https://open.spotify.com/track/3mwiyHBHfAzOe89MwqJeEb,3mwiyHBHfAzOe89MwqJeEb,spotify:track:3mwiyHBHfAzOe89MwqJeEb,There I've Said It Again,6H2obkE8t9qlR7hMjIdveT,spotify:album:6H2obkE8t9qlR7hMjIdveT,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,spotify:artist:6bOYtKnpLPQSfMpS2ilotK,144.946,12,19,1964,0.26,0.355,2,-7.955,1,0.03,0.776,0.0,0.136,0.338,78.464,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll']",[]
2,Louie Louie,https://open.spotify.com/track/0iA3xXSkSCiJywKyo1UKjQ,0iA3xXSkSCiJywKyo1UKjQ,spotify:track:0iA3xXSkSCiJywKyo1UKjQ,The Best of The Kingsmen,2SMBIc9VqCmLvWAd9srlSx,spotify:album:2SMBIc9VqCmLvWAd9srlSx,The Kingsmen,2iIn8H3l2NNBNHFpYKWbfo,spotify:artist:2iIn8H3l2NNBNHFpYKWbfo,165.381,26,66,2006-01-31,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,['classic garage rock'],[]
3,Since I Fell For You,https://open.spotify.com/track/0Fmhw98zDknWBwqSt21p0w,0Fmhw98zDknWBwqSt21p0w,spotify:track:0Fmhw98zDknWBwqSt21p0w,Pop Classics Of The 60's,5GCaDPj9Jx6TEZChzUacWM,spotify:album:5GCaDPj9Jx6TEZChzUacWM,Lenny Welch,4i9IEoaY6Q1v3Puqz3PwC1,spotify:artist:4i9IEoaY6Q1v3Puqz3PwC1,172.6,12,18,1989-04-25,0.294,0.122,1,-16.242,1,0.0365,0.865,0.0,0.117,0.345,122.55,[],[]
4,You Don't Have To Be A Baby To Cry,https://open.spotify.com/track/1whlsFlhAzmgfRxNlHgX6H,1whlsFlhAzmgfRxNlHgX6H,spotify:track:1whlsFlhAzmgfRxNlHgX6H,One Hit Wonders - Vol. 6,6dzelaJfIHlmEN9M1zoddi,spotify:album:6dzelaJfIHlmEN9M1zoddi,The Caravelles,7uZF0rHNG0DlPOd1gd7Tiv,spotify:artist:7uZF0rHNG0DlPOd1gd7Tiv,114.773,18,3,2010-12-23,0.636,0.256,1,-15.208,1,0.0443,0.346,0.0,0.142,0.544,128.993,['brill building pop'],[]
6,Forget Him,https://open.spotify.com/track/5ed4aNT4vJqRQTA9jVZ8lR,5ed4aNT4vJqRQTA9jVZ8lR,spotify:track:5ed4aNT4vJqRQTA9jVZ8lR,The Best Of Bobby Rydell,4zjFtmowRVcKgO5l0sFKi1,spotify:album:4zjFtmowRVcKgO5l0sFKi1,Bobby Rydell,4hJTgr1adnhIkhmD9jLzd6,spotify:artist:4hJTgr1adnhIkhmD9jLzd6,126.066,25,20,2005-10-18,0.455,0.582,3,-7.07,1,0.0287,0.666,0.0,0.218,0.673,77.924,"['adult standards', 'brill building pop', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']",[]
7,Popsicles And Icicles,https://open.spotify.com/track/2s45jzEVXjE0Y0Fu6CjG5u,2s45jzEVXjE0Y0Fu6CjG5u,spotify:track:2s45jzEVXjE0Y0Fu6CjG5u,The Murmaids,0X45pH9O4EoapOnQxSeCLG,spotify:album:0X45pH9O4EoapOnQxSeCLG,The Murmaids,0ZVvRLbxQEcphvO7G8x3c8,spotify:artist:0ZVvRLbxQEcphvO7G8x3c8,151.4,14,30,2001-12-18,0.64,0.339,3,-8.08,1,0.0317,0.817,0.0,0.0883,0.664,124.0,"['brill building pop', 'classic girl group']",[]
8,Talk Back Trembling Lips,https://open.spotify.com/track/4sA2uCxAu5TCVbNiCT7xL7,4sA2uCxAu5TCVbNiCT7xL7,spotify:track:4sA2uCxAu5TCVbNiCT7xL7,25 All-Time Greatest Hits,5hoikUKrQZkKm8tspRhwTS,spotify:album:5hoikUKrQZkKm8tspRhwTS,Johnny Tillotson,36msvw9B10rxW90NSQ2794,spotify:artist:36msvw9B10rxW90NSQ2794,158.466,25,33,2001-01-01,0.504,0.524,9,-10.152,1,0.03,0.618,0.0,0.29,0.701,138.754,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",[]
9,Be True To Your School,https://open.spotify.com/track/37o6qDvBt3WBejQdFKNSui,37o6qDvBt3WBejQdFKNSui,spotify:track:37o6qDvBt3WBejQdFKNSui,Little Deuce Coupe (Remastered),7Cp1SuzeSuz07vrE48IrK7,spotify:album:7Cp1SuzeSuz07vrE48IrK7,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,spotify:artist:3oDbviiivRWhXwIE8hxkVV,128.693,12,29,1963-10-07,0.528,0.722,10,-6.128,1,0.0344,0.501,6.02e-06,0.0705,0.86,138.648,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",[]
10,Midnight Mary,https://open.spotify.com/track/6XRkqwxyWLyEGIN8pnMqAi,6XRkqwxyWLyEGIN8pnMqAi,spotify:track:6XRkqwxyWLyEGIN8pnMqAi,One More Time: Rarely Heard Hits,53eRBYJeZzBLB7pY4EcVLa,spotify:album:53eRBYJeZzBLB7pY4EcVLa,Joey Powers,34zudYAaTtp0ulMMSpdcrc,spotify:artist:34zudYAaTtp0ulMMSpdcrc,143.333,13,14,2016-09-23,0.585,0.359,4,-11.057,1,0.0304,0.832,0.0,0.218,0.646,121.555,['deep adult standards'],[]
11,Quicksand,https://open.spotify.com/track/6u3gUOpOWar583e7yxZpHF,6u3gUOpOWar583e7yxZpHF,spotify:track:6u3gUOpOWar583e7yxZpHF,Heat Wave,2GxwwKxtwDZkc9qX15YqKK,spotify:album:2GxwwKxtwDZkc9qX15YqKK,Martha Reeves & The Vandellas,1Pe5hlKMCTULjosqZ6KanP,spotify:artist:1Pe5hlKMCTULjosqZ6KanP,162.773,12,26,1963,0.651,0.632,2,-9.21,0,0.0622,0.101,0.0401,0.116,0.853,172.21,"['adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",[]
12,The Nitty Gritty,https://open.spotify.com/track/0RAJ08NoFTQoxf7OY96zit,0RAJ08NoFTQoxf7OY96zit,spotify:track:0RAJ08NoFTQoxf7OY96zit,The Name Game,3X36x0GzMLSBO5jo7stzhp,spotify:album:3X36x0GzMLSBO5jo7stzhp,Shirley Ellis,4GO3ufZJ7YsEnQ3PiML2Dg,spotify:artist:4GO3ufZJ7YsEnQ3PiML2Dg,137.773,12,28,1965-01-01,0.52,0.849,1,-5.317,1,0.213,0.437,2.92e-06,0.926,0.752,132.66,['northern soul'],[]
