,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Hey Ya!,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,Speakerboxxx/The Love Below,1UsmQ3bpJTyK6ygoOOjG1r,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,OutKast,1G9G7WwrXka3Z1r7aIDjI7,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7,235.213,40,77,2003,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",[]
2,Milkshake - Radio Mix,https://open.spotify.com/track/2s0ouHqJebHfiQ6C1GUFJd,2s0ouHqJebHfiQ6C1GUFJd,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,Tasty,5YXBnZzECnOFgssE5q43go,spotify:album:5YXBnZzECnOFgssE5q43go,Kelis,0IF46mUS8NXjgHabxk2MCM,spotify:artist:0IF46mUS8NXjgHabxk2MCM,182.626,14,55,2003-12-09,0.891,0.77,1,-6.124,1,0.0439,0.00862,0.0315,0.155,0.819,112.997,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",[]
4,You Don't Know My Name,https://open.spotify.com/track/6LGwYMXXgURfaequXipzHx,6LGwYMXXgURfaequXipzHx,spotify:track:6LGwYMXXgURfaequXipzHx,The Diary Of Alicia Keys,6TqRKHLjDu5QZuC8u5Woij,spotify:album:6TqRKHLjDu5QZuC8u5Woij,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,366.733,15,60,2003-12-02,0.263,0.663,9,-8.264,1,0.19,0.589,0.00451,0.342,0.25,167.271,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",[]
5,Walked Outta Heaven,https://open.spotify.com/track/06ZDLodo1UDVavc3MXREZ3,06ZDLodo1UDVavc3MXREZ3,spotify:track:06ZDLodo1UDVavc3MXREZ3,Hard,6ZIfULvfXHqu6jcNm6vfSl,spotify:album:6ZIfULvfXHqu6jcNm6vfSl,Jagged Edge,7Aq8lpLMSt1Zxu56pe9bmp,spotify:artist:7Aq8lpLMSt1Zxu56pe9bmp,270.88,15,54,2003-10-07,0.67,0.616,10,-6.123,1,0.225,0.573,0.0,0.0535,0.523,120.129,"['atl hip hop', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",[]
6,Here Without You,https://open.spotify.com/track/3NLrRZoMF0Lx6zTlYqeIo4,3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,Away From The Sun,72olNArm75vOycSziqIX9Y,spotify:album:72olNArm75vOycSziqIX9Y,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,spotify:artist:2RTUTCvo6onsAnheUk3aL9,238.56,12,73,2002-01-01,0.536,0.55,10,-6.733,0,0.0248,0.0537,0.0,0.134,0.234,144.018,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",[]
9,Change Clothes,https://open.spotify.com/track/1xE7osYAtzz1PvLoVdOp5E,1xE7osYAtzz1PvLoVdOp5E,spotify:track:1xE7osYAtzz1PvLoVdOp5E,The Black Album,4FWvo9oS4gRgHtAwDwUjiO,spotify:album:4FWvo9oS4gRgHtAwDwUjiO,JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,258.426,14,49,2003-11-14,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059,0.34,104.009,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",[]
10,Step In the Name of Love - Remix,https://open.spotify.com/track/7lrAsaTw9CTh5uSr0fvHOd,7lrAsaTw9CTh5uSr0fvHOd,spotify:track:7lrAsaTw9CTh5uSr0fvHOd,Chocolate Factory,35Ea7OWXZPZB1vAPiaEGOM,spotify:album:35Ea7OWXZPZB1vAPiaEGOM,R. Kelly,2mxe0TnaNL039ysAj51xPQ,spotify:artist:2mxe0TnaNL039ysAj51xPQ,432.146,17,45,2003,0.775,0.53,1,-6.564,0,0.119,0.2,0.0,0.231,0.775,94.985,[],[]
13,It's My Life,https://open.spotify.com/track/2fOxxLz9JVe53itq6pfBak,2fOxxLz9JVe53itq6pfBak,spotify:track:2fOxxLz9JVe53itq6pfBak,The Singles Collection,5fSlrmZPalwAAQDwu6shK2,spotify:album:5fSlrmZPalwAAQDwu6shK2,No Doubt,0cQbJU1aAzvbEmTuljWLlF,spotify:artist:0cQbJU1aAzvbEmTuljWLlF,225.866,15,56,2003-01-01,0.606,0.75,8,-4.535,0,0.0306,0.00264,0.000788,0.321,0.771,126.316,"['alternative rock', 'dance pop', 'permanent wave', 'pop rock', 'post-grunge']",[]
14,Get Low featuring Ying Yang Twins,https://open.spotify.com/track/0jrz4ZQKCsC6h2vzqgHiEp,0jrz4ZQKCsC6h2vzqgHiEp,spotify:track:0jrz4ZQKCsC6h2vzqgHiEp,Crunkest Hits,05jX3Kda6BmEpACV7unScz,spotify:album:05jX3Kda6BmEpACV7unScz,Lil Jon & The East Side Boyz,3ciRvbBIVz9fBoPbtSYq4x,spotify:artist:3ciRvbBIVz9fBoPbtSYq4x,334.066,13,63,2011-03-15,0.771,0.621,1,-7.453,1,0.0376,0.0295,0.0,0.124,0.154,101.013,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",[]
15,Someday,https://open.spotify.com/track/4PkJ7c9y1CwpuVOiJODnCZ,4PkJ7c9y1CwpuVOiJODnCZ,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,The Long Road,4fygErqiNgFUic5hU42Z3E,spotify:album:4fygErqiNgFUic5hU42Z3E,Nickelback,6deZN1bslXzeGvOLaLMOIF,spotify:artist:6deZN1bslXzeGvOLaLMOIF,207.466,11,66,2003-09-23,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",[]
16,"Me, Myself and I",https://open.spotify.com/track/6XsT5UGfpaFeHQf5LRIy4W,6XsT5UGfpaFeHQf5LRIy4W,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,Dangerously In Love,6oxVabMIqCMJRYN1GqR3Vf,spotify:album:6oxVabMIqCMJRYN1GqR3Vf,Beyoncé,6vWDO969PvNqNYHIOW5v0m,spotify:artist:6vWDO969PvNqNYHIOW5v0m,301.133,15,65,2003-06-24,0.75,0.458,1,-9.092,1,0.0803,0.226,3.25e-05,0.137,0.536,83.61,"['dance pop', 'pop', 'post-teen pop', 'r&b']",[]
18,Read Your Mind,https://open.spotify.com/track/6cR1U61DMpYbS2TtNTlSvo,6cR1U61DMpYbS2TtNTlSvo,spotify:track:6cR1U61DMpYbS2TtNTlSvo,Private Room,6M31UyJrV9SQMC0L2rSLCL,spotify:album:6M31UyJrV9SQMC0L2rSLCL,Avant,0AunegKKH2ys98aLxq8G1A,spotify:artist:0AunegKKH2ys98aLxq8G1A,263.506,16,55,2003-01-01,0.755,0.381,8,-6.696,0,0.0711,0.291,5.13e-06,0.0974,0.695,73.108,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop rap', 'r&b', 'urban contemporary']",[]
20,Stunt 101,https://open.spotify.com/track/6QdVBqkKNUqCqercvUHMkP,6QdVBqkKNUqCqercvUHMkP,spotify:track:6QdVBqkKNUqCqercvUHMkP,Beg For Mercy,0BolFrIcCXXppUK50ETvgy,spotify:album:0BolFrIcCXXppUK50ETvgy,G-Unit,6evKD5JWJON3qPBJtUEmtY,spotify:artist:6evKD5JWJON3qPBJtUEmtY,232.226,19,55,2003-01-01,0.675,0.779,6,-1.439,0,0.402,0.161,0.0,0.0656,0.553,95.739,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",[]
