,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,"thank u, next",https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,3e9HZxeyfWwjeyPAMmWSSQ,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",2fYhqwDWXjbpjaIJPEfKFw,spotify:album:2fYhqwDWXjbpjaIJPEfKFw,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,spotify:artist:66CXWjxzNUsdJxJ2JdwvnR,207.32,12,85,2019-02-08,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,"['dance pop', 'pop', 'post-teen pop']",[]
1,Without Me,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,Without Me,0zzrCTzvL4ZmR42xF46Afm,spotify:album:0zzrCTzvL4ZmR42xF46Afm,Halsey,26VFTg2z8YR0cCuwLzESi2,spotify:artist:26VFTg2z8YR0cCuwLzESi2,201.66,1,85,2018-10-04,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",[]
2,SICKO MODE,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,ASTROWORLD,41GuZcammIkupMPKH2OJ6I,spotify:album:41GuZcammIkupMPKH2OJ6I,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,312.82,17,86,2018-08-03,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,['rap'],[]
3,Happier (Originally Performed by Marshmello and Bastille) [Instrumental],https://open.spotify.com/track/5V6ZwMW58YZdDvmUmpy7KE,5V6ZwMW58YZdDvmUmpy7KE,spotify:track:5V6ZwMW58YZdDvmUmpy7KE,Happier (Originally Performed by Marshmello and Bastille) [Instrumental],2iszjf0rf3oholEOQhSwqA,spotify:album:2iszjf0rf3oholEOQhSwqA,Vox Freaks,04T7QEqAiQBW12loi1g2CO,spotify:artist:04T7QEqAiQBW12loi1g2CO,214.923,1,7,2018-08-24,0.659,0.567,5,-9.248,1,0.0363,0.203,0.925,0.121,0.139,100.323,[],[]
4,High Hopes,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,Pray for the Wicked,6ApYSpXF8GxZAgBTHDzYge,spotify:album:6ApYSpXF8GxZAgBTHDzYge,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,spotify:artist:20JZFwl6HVl6yg8a4H3ZqK,190.946,11,84,2018-06-22,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,"['baroque pop', 'emo', 'modern rock']",[]
5,All I Want for Christmas Is You - Mariah's New Dance Mix Extended 2009,https://open.spotify.com/track/4I5Hn34v6foGP3ta9Xx0rN,4I5Hn34v6foGP3ta9Xx0rN,spotify:track:4I5Hn34v6foGP3ta9Xx0rN,Merry Christmas (Deluxe Anniversary Edition),0cS9prZ8u3fdbc7lmtCaMV,spotify:album:0cS9prZ8u3fdbc7lmtCaMV,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,401.68,29,31,2019-11-01,0.695,0.652,11,-7.828,0,0.0751,0.000441,5.66e-06,0.0667,0.744,128.024,"['dance pop', 'pop', 'r&b', 'urban contemporary']",[]
7,Drip Too Hard (Lil Baby & Gunna),https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,Drip Harder,2yXnY2NiaZk9QiJJittS81,spotify:album:2yXnY2NiaZk9QiJJittS81,Lil Baby,5f7VJjfbwm532GiveGC0ZK,spotify:artist:5f7VJjfbwm532GiveGC0ZK,145.542,13,83,2018-10-05,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,"['atl hip hop', 'atl trap', 'rap', 'trap']",[]
8,It's the Most Wonderful Time of the Year,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,5hslUAKq9I9CG2bAulFkHN,spotify:track:5hslUAKq9I9CG2bAulFkHN,The Andy Williams Christmas Album,4dcJHxlOJwtyypL7sx1qch,spotify:album:4dcJHxlOJwtyypL7sx1qch,Andy Williams,4sj6D0zlMOl25nprDJBiU9,spotify:artist:4sj6D0zlMOl25nprDJBiU9,151.933,12,71,1963-11-24,0.24,0.598,7,-8.435,1,0.037,0.766,0.0,0.117,0.776,202.082,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",[]
9,Rockin' Around The Christmas Tree,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2EjXfH91m7f8HiJN1yQg97,spotify:track:2EjXfH91m7f8HiJN1yQg97,Merry Christmas From Brenda Lee,34wa3zf2prXFMk47t9zHFG,spotify:album:34wa3zf2prXFMk47t9zHFG,Brenda Lee,4cPHsZM98sKzmV26wlwD2W,spotify:artist:4cPHsZM98sKzmV26wlwD2W,126.266,12,73,1964-10-19,0.589,0.472,8,-8.749,1,0.0502,0.614,0.0,0.505,0.898,67.196,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rockabilly']",[]
10,A Holly Jolly Christmas - Single Version,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,65Q2mv3UlVi9eO70OpsmSe,spotify:track:65Q2mv3UlVi9eO70OpsmSe,Have A Holly Jolly Christmas,5r5iTtNflB2DAKO1t5ih8f,spotify:album:5r5iTtNflB2DAKO1t5ih8f,Burl Ives,0MHgLfmQdutffmvWe5XBTN,spotify:artist:0MHgLfmQdutffmvWe5XBTN,135.533,12,62,1965-01-01,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,"['adult standards', 'american folk revival', 'lounge']",[]
