,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,The Lion Sleeps Tonight,https://open.spotify.com/track/1PuBQjeSP1DMbiLZhMNADs,1PuBQjeSP1DMbiLZhMNADs,spotify:track:1PuBQjeSP1DMbiLZhMNADs,All Time Greatest Hits,4L5vkZSipQYKCSMIpcNqqc,spotify:album:4L5vkZSipQYKCSMIpcNqqc,The Tokens,1GAJzApRTMmYZ9EjQ91VOy,spotify:artist:1GAJzApRTMmYZ9EjQ91VOy,162.133,14,36,2008-01-01,0.41,0.46,5,-7.204,1,0.029,0.748,3.46e-06,0.082,0.635,59.824,"['doo-wop', 'sunshine pop']",[]
1,Run To Him,https://open.spotify.com/track/1QhVLyrR1If5e5i7TA8xwh,1QhVLyrR1If5e5i7TA8xwh,spotify:track:1QhVLyrR1If5e5i7TA8xwh,Take Good Care Of My Baby,4yB0nAAZLuRNK4xdme2axu,spotify:album:4yB0nAAZLuRNK4xdme2axu,Bobby Vee,5MX2l6ewjOaeWn1lYNhzlO,spotify:artist:5MX2l6ewjOaeWn1lYNhzlO,130.133,12,32,1962-02-01,0.323,0.459,7,-11.686,1,0.0312,0.592,0.0,0.0931,0.58,99.309,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",[]
2,The Twist,https://open.spotify.com/track/3ohLnESFgYACPMCkoTOzqE,3ohLnESFgYACPMCkoTOzqE,spotify:track:3ohLnESFgYACPMCkoTOzqE,The Best Of Chubby Checker 1959-1963,4I4NKz4jIy7hYke8jvCpPA,spotify:album:4I4NKz4jIy7hYke8jvCpPA,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,153.76,24,56,2005-01-01,0.533,0.638,4,-7.13,1,0.0341,0.202,0.0,0.0729,0.937,156.663,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",[]
3,Goodbye Cruel World,https://open.spotify.com/track/2zaXKQ2IErjfIGGES2ai6C,2zaXKQ2IErjfIGGES2ai6C,spotify:track:2zaXKQ2IErjfIGGES2ai6C,Sings For All Sizes,6OuHvqMs9J3y1dWMoTwiJS,spotify:album:6OuHvqMs9J3y1dWMoTwiJS,James Darren,1aRdnBeUqTNY9zdBzOrkvJ,spotify:artist:1aRdnBeUqTNY9zdBzOrkvJ,146.72,12,14,1962,0.522,0.757,11,-8.867,1,0.0448,0.713,0.0,0.592,0.902,114.789,['adult standards'],[]
4,Walk On By,https://open.spotify.com/track/1Y6THdMlU9Cr4lgnUAR09L,1Y6THdMlU9Cr4lgnUAR09L,spotify:track:1Y6THdMlU9Cr4lgnUAR09L,Walk On By,24YlBDIE5J8hoUX5AToRG8,spotify:album:24YlBDIE5J8hoUX5AToRG8,Leroy Van Dyke,6fU4BXH81Y9lMOopk9ida3,spotify:artist:6fU4BXH81Y9lMOopk9ida3,144.2,13,40,1995-01-01,0.58,0.452,10,-11.158,1,0.0364,0.795,1.13e-05,0.186,0.949,132.607,"['classic country pop', 'nashville sound']",[]
5,Peppermint Twist Part I,https://open.spotify.com/track/3RW8ZidI0OE9BnzZeNoNQv,3RW8ZidI0OE9BnzZeNoNQv,spotify:track:3RW8ZidI0OE9BnzZeNoNQv,Doin' the Twist at the Peppermint Lounge. Recorded Live,7iVTSLrXMIsjeOFlLGS630,spotify:album:7iVTSLrXMIsjeOFlLGS630,Joey Dee & The Starliters,5a1eYf2G4v4UKubimlfGAJ,spotify:artist:5a1eYf2G4v4UKubimlfGAJ,259.266,10,0,2011-01-03,0.326,0.816,8,-14.825,1,0.0527,0.881,0.326,0.185,0.826,147.213,[],[]
6,Please Mr. Postman,https://open.spotify.com/track/6jX5mso4x00c1EiNMrTU9U,6jX5mso4x00c1EiNMrTU9U,spotify:track:6jX5mso4x00c1EiNMrTU9U,Please Mr. Postman,65n7GqedAHDVRWNh3msH1V,spotify:album:65n7GqedAHDVRWNh3msH1V,The Marvelettes,0MponVSpW81oLvJZ53vYZH,spotify:artist:0MponVSpW81oLvJZ53vYZH,148.04,11,67,1961,0.785,0.776,2,-5.259,1,0.0312,0.729,0.0,0.181,0.967,121.505,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",[]
7,"Happy Birthday, Sweet Sixteen",https://open.spotify.com/track/5ttys6S3vGWCgOpiuB5axN,5ttys6S3vGWCgOpiuB5axN,spotify:track:5ttys6S3vGWCgOpiuB5axN,Circulate (Expanded Edition),66qxRQqOy7kVcsVpT0OVFZ,spotify:album:66qxRQqOy7kVcsVpT0OVFZ,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,spotify:artist:5N6GwJzOcOY5kv8p0NjhYL,157.026,26,45,1960-12-30,0.498,0.796,8,-4.882,1,0.0453,0.607,0.0,0.3,0.906,79.648,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'mellow gold', 'merseybeat', 'rockabilly', 'soft rock']",[]
8,Let There Be Drums,https://open.spotify.com/track/0nf1kn9Nt1WeQyOinNadKz,0nf1kn9Nt1WeQyOinNadKz,spotify:track:0nf1kn9Nt1WeQyOinNadKz,Let There Be Drums,3lNS7bUQk0GcyD8u46z4Bd,spotify:album:3lNS7bUQk0GcyD8u46z4Bd,Sandy Nelson,5gI33iEWzSZqDZeVOwfJVi,spotify:artist:5gI33iEWzSZqDZeVOwfJVi,138.666,9,42,1961-01-01,0.594,0.819,1,-11.067,1,0.0378,0.0907,0.845,0.0613,0.661,101.29,"['rock-and-roll', 'space age pop', 'surf music']",[]
9,Moon River,https://open.spotify.com/track/60l0BG3HcJb4fPW9O4fI47,60l0BG3HcJb4fPW9O4fI47,spotify:track:60l0BG3HcJb4fPW9O4fI47,Bobby Hackett Plays Henry Mancini,4yeDBg8BhHKiC1TiwVZyc7,spotify:album:4yeDBg8BhHKiC1TiwVZyc7,Bobby Hackett And His Orchestra,6blc86AD915oc5ZLzboVBX,spotify:artist:6blc86AD915oc5ZLzboVBX,186.92,12,7,1963-08-26,0.456,0.137,0,-16.698,1,0.0305,0.757,0.561,0.209,0.455,74.727,[],[]
