,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
1,One Less Bell to Answer,https://open.spotify.com/track/5766QQQ0ssrdVAe7VGE2BM,5766QQQ0ssrdVAe7VGE2BM,spotify:track:5766QQQ0ssrdVAe7VGE2BM,Ultimate 5th Dimension,3IKQNKxgr0EDzGRFRZ7aa5,spotify:album:3IKQNKxgr0EDzGRFRZ7aa5,The 5th Dimension,1UUYAQ9LiRsZF0ZukQNWXM,spotify:artist:1UUYAQ9LiRsZF0ZukQNWXM,207.906,21,35,2003-05-05,0.247,0.31,2,-10.487,1,0.0309,0.745,1.86e-05,0.205,0.483,198.82,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'singer-songwriter', 'soft rock', 'sunshine pop']",[]
2,The Tears Of A Clown,https://open.spotify.com/track/4Dq749x2QP6OXTURJ9GGY8,4Dq749x2QP6OXTURJ9GGY8,spotify:track:4Dq749x2QP6OXTURJ9GGY8,Make It Happen,6vbD4D3SpN2JBjCoXdGE3i,spotify:album:6vbD4D3SpN2JBjCoXdGE3i,Smokey Robinson & The Miracles,6TKOZZDd5uV5KnyC5G4MUt,spotify:artist:6TKOZZDd5uV5KnyC5G4MUt,181.8,12,57,1967-08-29,0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,"['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",[]
3,Knock Three Times,https://open.spotify.com/track/6gvfXd7pEUSPuNEMWwOJUH,6gvfXd7pEUSPuNEMWwOJUH,spotify:track:6gvfXd7pEUSPuNEMWwOJUH,The Definitive Collection,2d5cE0rNwRTKSqOOuzEAXq,spotify:album:2d5cE0rNwRTKSqOOuzEAXq,Tony Orlando & Dawn,72NXpYBIaTfEeAAsxXLs0P,spotify:artist:72NXpYBIaTfEeAAsxXLs0P,180.36,18,49,1973,0.777,0.581,1,-10.129,1,0.0517,0.154,0.0,0.11,0.93,123.1,"['bubblegum pop', 'classic uk pop']",[]
4,Black Magic Woman,https://open.spotify.com/track/4nmne9J3YCEdhvjTzwiAgu,4nmne9J3YCEdhvjTzwiAgu,spotify:track:4nmne9J3YCEdhvjTzwiAgu,Ultimate Santana,6FbFvnlSfEoNhwz5MdK0Dx,spotify:album:6FbFvnlSfEoNhwz5MdK0Dx,Santana,6GI52t8N5F02MxU0g5U69P,spotify:artist:6GI52t8N5F02MxU0g5U69P,195.866,18,60,2007-09-25,0.497,0.552,9,-7.102,0,0.0307,0.679,0.0314,0.089,0.633,124.359,"['blues rock', 'classic rock', 'mexican classic rock', 'rock']",[]
5,Stoned Love - Single Version,https://open.spotify.com/track/03IOfDZjjJNG8lDrpEB0ZS,03IOfDZjjJNG8lDrpEB0ZS,spotify:track:03IOfDZjjJNG8lDrpEB0ZS,Gold,7bPBdkx7Vm2vqDkwnfNlg8,spotify:album:7bPBdkx7Vm2vqDkwnfNlg8,The Supremes,57bUPid8xztkieZfS7OlEV,spotify:artist:57bUPid8xztkieZfS7OlEV,177.773,40,47,2005-04-26,0.617,0.806,2,-3.883,1,0.0395,0.616,6.14e-06,0.0939,0.774,119.835,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",[]
6,Does Anybody Really Know What Time It Is?,https://open.spotify.com/track/6Q6YqGj1Ku1CUGHWSFwSHY,6Q6YqGj1Ku1CUGHWSFwSHY,spotify:track:6Q6YqGj1Ku1CUGHWSFwSHY,Chicago IX: Chicago's Greatest Hits,5qWGV0fd7hpdptJYI4G9Dd,spotify:album:5qWGV0fd7hpdptJYI4G9Dd,Chicago,3iDD7bnsjL9J4fO298r0L0,spotify:artist:3iDD7bnsjL9J4fO298r0L0,202.133,11,49,1975-11-10,0.564,0.455,0,-11.615,1,0.0369,0.645,3.05e-06,0.0915,0.697,117.792,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",[]
7,Gypsy Woman,https://open.spotify.com/track/1txNotaGMAx0ihqiOHDVan,1txNotaGMAx0ihqiOHDVan,spotify:track:1txNotaGMAx0ihqiOHDVan,Brian Hyland,5AsudF4Rktkvb4BWqw5nUq,spotify:album:5AsudF4Rktkvb4BWqw5nUq,Brian Hyland,6YROFUbu5zRCHi2xkir5pk,spotify:artist:6YROFUbu5zRCHi2xkir5pk,154.44,11,31,1970,0.61,0.685,11,-8.345,1,0.0312,0.0952,7.83e-05,0.16,0.893,107.189,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",[]
8,No Matter What - Remastered 2010,https://open.spotify.com/track/0zK545STj6P7qbFSpCK9pp,0zK545STj6P7qbFSpCK9pp,spotify:track:0zK545STj6P7qbFSpCK9pp,No Dice (Remastered 2010 / Deluxe Edition),2k5XYJN31jQz577blA1Xod,spotify:album:2k5XYJN31jQz577blA1Xod,Badfinger,4pJCawaKSZ40EnxN0YEYw3,spotify:artist:4pJCawaKSZ40EnxN0YEYw3,180.546,17,55,1970-11-09,0.529,0.743,9,-5.523,1,0.0481,0.177,0.0,0.0759,0.78,116.817,"['album rock', 'art rock', 'bubblegum pop', 'classic rock', 'classic uk pop', 'country rock', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",[]
9,Domino - 1999 Remaster,https://open.spotify.com/track/0eti3iRdEgUxwcIcN2N9DY,0eti3iRdEgUxwcIcN2N9DY,spotify:track:0eti3iRdEgUxwcIcN2N9DY,His Band and the Street Choir,3YdFToTF5Mr2HLx7zRUIQA,spotify:album:3YdFToTF5Mr2HLx7zRUIQA,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,spotify:artist:44NX2ffIYHr6D4n7RaZF7A,189.426,12,57,1970-11-15,0.731,0.555,2,-13.684,1,0.0519,0.321,0.000103,0.0527,0.935,131.26,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
10,Stoney End,https://open.spotify.com/track/5P04XSoLl5FT2Ma5xbgjle,5P04XSoLl5FT2Ma5xbgjle,spotify:track:5P04XSoLl5FT2Ma5xbgjle,Stoney End,2Hr4mEAYq6P5nhHDir5BhS,spotify:album:2Hr4mEAYq6P5nhHDir5BhS,Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,spotify:artist:7jmTilWYlKOuavFfmQAcu6,177.373,11,36,1971-02,0.504,0.656,0,-13.219,1,0.0466,0.0249,2.07e-05,0.154,0.826,120.994,"['adult standards', 'hollywood', 'mellow gold', 'soft rock']",[]
11,For the Good Times,https://open.spotify.com/track/4cIGNFaKpoVuJfVvixS0mU,4cIGNFaKpoVuJfVvixS0mU,spotify:track:4cIGNFaKpoVuJfVvixS0mU,The Essential Ray Price,5ficfpIRTeXi6BRePNGQCQ,spotify:album:5ficfpIRTeXi6BRePNGQCQ,Ray Price,5sAg1HZePcFfhrs0G8A8OP,spotify:artist:5sAg1HZePcFfhrs0G8A8OP,227.786,40,46,2007-05-29,0.352,0.204,3,-15.414,1,0.0311,0.76,0.000426,0.327,0.524,83.342,"['country', 'country rock', 'honky tonk', 'nashville sound', 'traditional country']",[]
12,We've Only Just Begun,https://open.spotify.com/track/3m167vBQI5YLK0a1m6L6Y1,3m167vBQI5YLK0a1m6L6Y1,spotify:track:3m167vBQI5YLK0a1m6L6Y1,Close To You,1CsuCA05y9r7ftG9bGGtWV,spotify:album:1CsuCA05y9r7ftG9bGGtWV,Carpenters,1eEfMU2AhEo7XnKgL7c304,spotify:artist:1eEfMU2AhEo7XnKgL7c304,185.16,12,53,1970,0.376,0.321,9,-11.771,1,0.0297,0.771,3.34e-06,0.103,0.3,86.562,"['adult standards', 'folk', 'mellow gold', 'soft rock']",[]
13,I'll Be There,https://open.spotify.com/track/5RdhBLmB4DyFHLglRrfx63,5RdhBLmB4DyFHLglRrfx63,spotify:track:5RdhBLmB4DyFHLglRrfx63,Third Album,5d6X8oegJmu9XKn9UBAswG,spotify:album:5d6X8oegJmu9XKn9UBAswG,The Jackson 5,2iE18Oxc8YSumAU232n4rW,spotify:artist:2iE18Oxc8YSumAU232n4rW,237.76,11,66,1970-09-08,0.51,0.515,5,-7.247,1,0.0253,0.593,1.24e-06,0.654,0.331,93.212,"['adult standards', 'motown']",[]
14,"River Deep, Mountain High (Originally Performed by the Supremes & The Four Tops) - Karaoke Version",https://open.spotify.com/track/3Rns5AZ0Pn0QkI524t8EGo,3Rns5AZ0Pn0QkI524t8EGo,spotify:track:3Rns5AZ0Pn0QkI524t8EGo,Ultimate Karaoke: Soul Hits,6qfVdmOC3HFsC5dkx98j2l,spotify:album:6qfVdmOC3HFsC5dkx98j2l,Pop Feast,3sXAMi1qC42XowegNum212,spotify:artist:3sXAMi1qC42XowegNum212,202.24,16,0,2011-12-08,0.529,0.639,3,-12.722,1,0.0378,0.114,0.0435,0.198,0.459,74.605,[],[]
15,Groove Me,https://open.spotify.com/track/0gtTfaz5zzbJA28Ypu7k0W,0gtTfaz5zzbJA28Ypu7k0W,spotify:track:0gtTfaz5zzbJA28Ypu7k0W,Choice Cuts,6omfXjVxM6zIroFzyHjNkY,spotify:album:6omfXjVxM6zIroFzyHjNkY,King Floyd,03PCdNvkF81s7xHmtkNcoz,spotify:artist:03PCdNvkF81s7xHmtkNcoz,184.466,15,57,1994-06-14,0.913,0.481,11,-8.459,1,0.0998,0.392,7.48e-05,0.0279,0.878,103.62,"['classic soul', 'soul', 'southern soul']",[]
16,And I Love You So,https://open.spotify.com/track/1naVD19eofGpFf6wosmHIe,1naVD19eofGpFf6wosmHIe,spotify:track:1naVD19eofGpFf6wosmHIe,It's Impossible,5ja7POltOonfMB2tQSEMWV,spotify:album:5ja7POltOonfMB2tQSEMWV,Perry Como,5v8jlSmAQfrkTjAlpUfWtu,spotify:artist:5v8jlSmAQfrkTjAlpUfWtu,197.626,8,54,1987-10-03,0.415,0.22,8,-17.47,1,0.0261,0.878,0.651,0.125,0.268,90.267,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",[]
17,He Ain't Heavy ... He's My Brother,https://open.spotify.com/track/3yWv2urJY6ZgkcvrL8mHLM,3yWv2urJY6ZgkcvrL8mHLM,spotify:track:3yWv2urJY6ZgkcvrL8mHLM,Tap Root Manuscript,0WGnkp386fyXfTvKwTIVRO,spotify:album:0WGnkp386fyXfTvKwTIVRO,Neil Diamond,7mEIug7XUlQHikrFxjTWes,spotify:artist:7mEIug7XUlQHikrFxjTWes,251.266,12,26,1970,0.366,0.254,9,-17.158,1,0.0275,0.26,3.38e-05,0.0786,0.213,70.389,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",[]
19,One Man Band,https://open.spotify.com/track/4zc1zQ9YQAlkxsJQsBFI3L,4zc1zQ9YQAlkxsJQsBFI3L,spotify:track:4zc1zQ9YQAlkxsJQsBFI3L,Three Dog Night - The Complete Hit Singles,7nf5ECkHbmO8vB6IXSrXx4,spotify:album:7nf5ECkHbmO8vB6IXSrXx4,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV,172.333,21,26,2004-01-01,0.512,0.725,7,-8.672,1,0.0694,0.0483,0.000153,0.0674,0.488,121.569,"['album rock', 'art rock', 'blues rock', 'brill building pop', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock']",[]
21,If I Were Your Woman - Single Version,https://open.spotify.com/track/3FWqBK4ZKpAdffVPvPFJjB,3FWqBK4ZKpAdffVPvPFJjB,spotify:track:3FWqBK4ZKpAdffVPvPFJjB,If I Were Your Woman,72mmtgKkXD2G3HzGHAXduF,spotify:album:72mmtgKkXD2G3HzGHAXduF,Gladys Knight & The Pips,0TF2NxkJZPQoX1H53rEFM1,spotify:artist:0TF2NxkJZPQoX1H53rEFM1,194.533,12,47,1971-01-01,0.472,0.492,6,-10.435,1,0.0583,0.711,0.107,0.679,0.555,74.09,"['brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",[]
22,Can't Stop Loving You,https://open.spotify.com/track/1HQI0Rj3xfFQ8qwH7ftMSE,1HQI0Rj3xfFQ8qwH7ftMSE,spotify:track:1HQI0Rj3xfFQ8qwH7ftMSE,Tom,6pvEP7j7BGRqE6fmP9yjKD,spotify:album:6pvEP7j7BGRqE6fmP9yjKD,Tom Jones,1T0wRBO0CK0vK8ouUMqEl5,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5,248.626,12,35,1970-04-01,0.404,0.517,10,-11.056,1,0.0334,0.553,2.5e-05,0.544,0.483,89.112,"['adult standards', 'british invasion', 'mellow gold']",[]
23,Lonely Days,https://open.spotify.com/track/7uLKyipL5WfndsHMRSGEUS,7uLKyipL5WfndsHMRSGEUS,spotify:track:7uLKyipL5WfndsHMRSGEUS,2 Years On,18zV19LWwZ3mBcTO2IG5qc,spotify:album:18zV19LWwZ3mBcTO2IG5qc,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,spotify:artist:1LZEQNv7sE11VDY3SdxQeN,225.666,12,47,1970-11,0.334,0.24,0,-14.5,0,0.0327,0.662,8.35e-05,0.634,0.37,94.254,"['adult standards', 'disco', 'mellow gold', 'soft rock']",[]
24,Montego Bay,https://open.spotify.com/track/6TBUBqz21JmF2hkeRbnwme,6TBUBqz21JmF2hkeRbnwme,spotify:track:6TBUBqz21JmF2hkeRbnwme,The Bobby Bloom Album,5kdm7tgxEgY7rYpQ3Bvg4y,spotify:album:5kdm7tgxEgY7rYpQ3Bvg4y,Bobby Bloom,7iH90f18JHtgA6f4hjJpo2,spotify:artist:7iH90f18JHtgA6f4hjJpo2,176.466,11,38,1970-01-01,0.765,0.586,7,-10.332,1,0.0367,0.734,0.00218,0.113,0.943,105.567,[],[]
25,Immigrant Song - Remaster,https://open.spotify.com/track/78lgmZwycJ3nzsdgmPPGNx,78lgmZwycJ3nzsdgmPPGNx,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin III (Remastered),6P5QHz4XtxOmS5EuiGIPut,spotify:album:6P5QHz4XtxOmS5EuiGIPut,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,spotify:artist:36QJpDe2go2KgaRleHCDTp,146.25,10,76,1970,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,"['album rock', 'classic rock', 'hard rock', 'rock']",[]
26,Your Song (Elton John - Instrumental),https://open.spotify.com/track/5qAgK8C30YzR46Fgos2ale,5qAgK8C30YzR46Fgos2ale,spotify:track:5qAgK8C30YzR46Fgos2ale,"Popular Romantic Hits on Spanish Acoustic Guitar, Vol. 2",0TfmOq6SalVkpHy1HVizCd,spotify:album:0TfmOq6SalVkpHy1HVizCd,Michael Marc,3fcQI5iYhwISYHwUf3G4Ok,spotify:artist:3fcQI5iYhwISYHwUf3G4Ok,237.108,12,41,2010-10-15,0.591,0.216,3,-11.136,1,0.048,0.972,0.901,0.111,0.39,131.211,"['classify', 'relaxative']",[]
27,Share the Land,https://open.spotify.com/track/51krF0CyHT5AEuh81K0t0z,51krF0CyHT5AEuh81K0t0z,spotify:track:51krF0CyHT5AEuh81K0t0z,Share The Land,3zlRX163Z3F9H0MWPmtiBV,spotify:album:3zlRX163Z3F9H0MWPmtiBV,The Guess Who,0cQuYRSzlItquYxsQKDvVc,spotify:artist:0cQuYRSzlItquYxsQKDvVc,235.6,10,40,1970,0.445,0.743,6,-3.692,0,0.0294,0.561,2.59e-06,0.524,0.677,80.19,"['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
28,Love the One You're With,https://open.spotify.com/track/3NNkJwiHucP5QyUEAIMXra,3NNkJwiHucP5QyUEAIMXra,spotify:track:3NNkJwiHucP5QyUEAIMXra,Stephen Stills,2nkFniR6DseqFJLhxXV01T,spotify:album:2nkFniR6DseqFJLhxXV01T,Stephen Stills,4WlSvDKaq1PA2Nr7cCIPxX,spotify:artist:4WlSvDKaq1PA2Nr7cCIPxX,185.586,10,53,1970,0.567,0.65,0,-6.924,1,0.0325,0.0281,4.03e-06,0.107,0.146,97.279,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",[]
30,Rose Garden,https://open.spotify.com/track/5YwgJ6lpZ3SiAQwBEpjqey,5YwgJ6lpZ3SiAQwBEpjqey,spotify:track:5YwgJ6lpZ3SiAQwBEpjqey,Rose Garden,2JItlMgM1n2GfKOmqYr8af,spotify:album:2JItlMgM1n2GfKOmqYr8af,Lynn Anderson,502FY8XQYRxClWgolQ3Hf2,spotify:artist:502FY8XQYRxClWgolQ3Hf2,175.866,11,58,1971,0.589,0.501,0,-11.665,1,0.031,0.168,0.0,0.0741,0.969,131.064,"['classic country pop', 'nashville sound']",[]
32,Fire and Rain,https://open.spotify.com/track/3LcYYV9ozePfgYYmXv0P3r,3LcYYV9ozePfgYYmXv0P3r,spotify:track:3LcYYV9ozePfgYYmXv0P3r,Sweet Baby James,2NEQ5Q4sBbUHVVx3Wf8TEZ,spotify:album:2NEQ5Q4sBbUHVVx3Wf8TEZ,James Taylor,0vn7UBvSQECKJm2817Yf1P,spotify:artist:0vn7UBvSQECKJm2817Yf1P,200.579,11,72,1970,0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
33,Do It,https://open.spotify.com/track/1I3cevxQnV6XvDQtt4gUGz,1I3cevxQnV6XvDQtt4gUGz,spotify:track:1I3cevxQnV6XvDQtt4gUGz,The Bang Years 1966-1968 (The 23 Original Mono Recordings),512ipXtdhwJF52NTT2yryo,spotify:album:512ipXtdhwJF52NTT2yryo,Neil Diamond,7mEIug7XUlQHikrFxjTWes,spotify:artist:7mEIug7XUlQHikrFxjTWes,113.613,23,25,1968,0.573,0.704,9,-5.164,1,0.0274,0.156,5.04e-05,0.0888,0.708,107.185,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",[]
34,After Midnight,https://open.spotify.com/track/27mdmXNcO0gNpXlrWi9DPZ,27mdmXNcO0gNpXlrWi9DPZ,spotify:track:27mdmXNcO0gNpXlrWi9DPZ,Eric Clapton,3taJF5jtfoJZ3zDKJBu5zG,spotify:album:3taJF5jtfoJZ3zDKJBu5zG,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,spotify:artist:6PAt558ZEZl0DmdXlnjMgD,171.013,28,40,1970-08-01,0.617,0.664,0,-11.701,1,0.0345,0.0984,0.0,0.203,0.932,127.005,"['album rock', 'blues rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'soft rock']",[]
35,Games Rednecks Play,https://open.spotify.com/track/0DxGi5X947I6VWTq5UVU7o,0DxGi5X947I6VWTq5UVU7o,spotify:track:0DxGi5X947I6VWTq5UVU7o,Games Rednecks Play,6gIUcYhgBqvBPMNDPAjRSH,spotify:album:6gIUcYhgBqvBPMNDPAjRSH,Jeff Foxworthy,7zOcRYg1BYXpwr71XTWNr7,spotify:artist:7zOcRYg1BYXpwr71XTWNr7,235.506,12,27,1995-07-15,0.565,0.913,0,-8.875,1,0.942,0.781,0.0,0.835,0.148,84.313,"['clean comedy', 'comedy', 'comic']",[]
