,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Blank Space,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky,1p80LdxRV74UKvL8gnD7ky,spotify:track:1p80LdxRV74UKvL8gnD7ky,1989,2QJmrSgbdM35R67eoGQo4j,spotify:album:2QJmrSgbdM35R67eoGQo4j,Taylor Swift,06HL4z0CvFAxyc27GXpf02,spotify:artist:06HL4z0CvFAxyc27GXpf02,231.826,13,67,2014-10-27,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,"['dance pop', 'pop', 'post-teen pop']",[]
1,Take Me to Church,https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,1CS7Sd1u5tWkstBhpssyjP,spotify:track:1CS7Sd1u5tWkstBhpssyjP,Hozier (Expanded Edition),4Pv7m8D82A1Xun7xNCKZjJ,spotify:album:4Pv7m8D82A1Xun7xNCKZjJ,Hozier,2FXC3k01G6Gw61bmprjgqS,spotify:artist:2FXC3k01G6Gw61bmprjgqS,241.693,15,75,2014-09-19,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,"['irish singer-songwriter', 'pop']",[]
3,Lips Are Movin,https://open.spotify.com/track/6gj08XDlv9Duc2fPOxUmVD,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,spotify:album:5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,182.666,15,67,2015-01-09,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",[]
4,Thinking out Loud,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,spotify:album:1xn54DMo2qIqBuMqHtUsFd,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,281.56,16,82,2014-06-21,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,"['pop', 'uk pop']",[]
5,All About That Bass,https://open.spotify.com/track/5jE48hhRu8E6zBDPRSkEq7,5jE48hhRu8E6zBDPRSkEq7,spotify:track:5jE48hhRu8E6zBDPRSkEq7,Title (Deluxe),5W98Ab4VvQEuFEE4TIe5fE,spotify:album:5W98Ab4VvQEuFEE4TIe5fE,Meghan Trainor,6JL8zeS1NmiOftqZTRgdTz,spotify:artist:6JL8zeS1NmiOftqZTRgdTz,187.92,15,70,2015-01-09,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",[]
6,Animals,https://open.spotify.com/track/2bL2gyO6kBdLkNSkxXNh6x,2bL2gyO6kBdLkNSkxXNh6x,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,V,2Auw0pTT6EcQdvHNimhLQI,spotify:album:2Auw0pTT6EcQdvHNimhLQI,Maroon 5,04gDigrS5kc9YWfZHwBETP,spotify:artist:04gDigrS5kc9YWfZHwBETP,231.013,12,74,2015-05-15,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,"['pop', 'pop rock']",[]
7,Love Me Harder - Tribute to Ariana Grande and the Weeknd,https://open.spotify.com/track/3Lc0W7SxfoRp4bIM0BIonp,3Lc0W7SxfoRp4bIM0BIonp,spotify:track:3Lc0W7SxfoRp4bIM0BIonp,Love Me Harder - Tribute to Ariana Grande and the Weeknd,3Ll7hZUOtW1DusYzdvtjLn,spotify:album:3Ll7hZUOtW1DusYzdvtjLn,Chart Stormers,7E03HXnm4pbRfW6O1tVFIL,spotify:artist:7E03HXnm4pbRfW6O1tVFIL,235.363,2,0,2015-01-05,0.548,0.478,6,-10.368,0,0.0416,0.0023,0.0,0.0891,0.286,99.014,[],[]
8,Shake It Off,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH,5xTtaWoae3wi06K5WfVUUH,spotify:track:5xTtaWoae3wi06K5WfVUUH,1989,2QJmrSgbdM35R67eoGQo4j,spotify:album:2QJmrSgbdM35R67eoGQo4j,Taylor Swift,06HL4z0CvFAxyc27GXpf02,spotify:artist:06HL4z0CvFAxyc27GXpf02,219.2,13,67,2014-10-27,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,"['dance pop', 'pop', 'post-teen pop']",[]
9,Jealous,https://open.spotify.com/track/2RqtfcLB7iOZj0zYB8Auhu,2RqtfcLB7iOZj0zYB8Auhu,spotify:track:2RqtfcLB7iOZj0zYB8Auhu,Nick Jonas X2,4G4Azv5cwPBv3vCA0mD6ei,spotify:album:4G4Azv5cwPBv3vCA0mD6ei,Nick Jonas,4Rxn7Im3LGfyRkY2FlHhWi,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,223.106,21,65,2015-11-20,0.7,0.701,11,-3.834,0,0.161,0.013,0.0,0.461,0.38,93.012,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",[]
11,The Heart Wants What It Wants,https://open.spotify.com/track/6wJwkMo278iWVlWl1XQ4WA,6wJwkMo278iWVlWl1XQ4WA,spotify:track:6wJwkMo278iWVlWl1XQ4WA,The Heart Wants What It Wants,2iFTxCYwhF5oC1L8s1B0rI,spotify:album:2iFTxCYwhF5oC1L8s1B0rI,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,227.373,1,68,2014-01-01,0.616,0.789,7,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,"['dance pop', 'pop', 'post-teen pop']",[]
12,Habits (Stay High),https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB,14OxJlLdcHNpgsm4DRwDOB,spotify:track:14OxJlLdcHNpgsm4DRwDOB,Queen Of The Clouds,47C7w4o1resDhr7jvYEpxE,spotify:album:47C7w4o1resDhr7jvYEpxE,Tove Lo,4NHQUGzhtTLFvgF5SZesLK,spotify:artist:4NHQUGzhtTLFvgF5SZesLK,209.16,16,66,2014-01-01,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,"['dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",[]
14,Don't,https://open.spotify.com/track/1huvTbEYtgltjQRXzrNKGi,1huvTbEYtgltjQRXzrNKGi,spotify:track:1huvTbEYtgltjQRXzrNKGi,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,spotify:album:1xn54DMo2qIqBuMqHtUsFd,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,spotify:artist:6eUKZXaKkcviH0Ku9w2n3V,219.84,16,72,2014-06-21,0.806,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,"['pop', 'uk pop']",[]
15,Waves,https://open.spotify.com/track/2gGIhNmn8NaUr3LNofUIBZ,2gGIhNmn8NaUr3LNofUIBZ,spotify:track:2gGIhNmn8NaUr3LNofUIBZ,Waves,1LZ2KaIsWc2hhCjfU72lwK,spotify:album:1LZ2KaIsWc2hhCjfU72lwK,Mr. Probz,33W1pnW9zScZtYTnAoWnOT,spotify:artist:33W1pnW9zScZtYTnAoWnOT,174.266,1,58,2013-11-22,0.364,0.278,5,-12.262,0,0.0355,0.542,2.79e-05,0.38,0.2,173.652,"['dutch hip hop', 'tropical house']",[]
