,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Time In A Bottle,https://open.spotify.com/track/12PlslqAWQUtiLoObNaj8a,12PlslqAWQUtiLoObNaj8a,spotify:track:12PlslqAWQUtiLoObNaj8a,Photographs & Memories: His Greatest Hits,5M1LRjo6pwaxEBuu7Dbvjb,spotify:album:5M1LRjo6pwaxEBuu7Dbvjb,Jim Croce,1R6Hx1tJ2VOUyodEpC12xM,spotify:artist:1R6Hx1tJ2VOUyodEpC12xM,145.2,14,52,1974-01-01,0.541,0.251,2,-11.729,1,0.0329,0.793,0.0,0.228,0.642,134.041,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
1,The Most Beautiful Girl,https://open.spotify.com/track/542C7PqR1oEfl63hlhQO4V,542C7PqR1oEfl63hlhQO4V,spotify:track:542C7PqR1oEfl63hlhQO4V,Behind Closed Doors,6waJgGNygMY0KJb3g06uA6,spotify:album:6waJgGNygMY0KJb3g06uA6,Charlie Rich,218kRJZ7FJs0hWIk8Ynzhz,spotify:artist:218kRJZ7FJs0hWIk8Ynzhz,161.906,11,52,1972,0.576,0.318,7,-14.366,1,0.0286,0.661,7.47e-06,0.167,0.41,103.493,"['arkansas country', 'country', 'country rock', 'nashville sound']",[]
2,Leave Me Alone (Ruby Red Dress),https://open.spotify.com/track/2Uak7fGdGpwsgbIQWA8iCQ,2Uak7fGdGpwsgbIQWA8iCQ,spotify:track:2Uak7fGdGpwsgbIQWA8iCQ,Helen Reddy's Greatest Hits (And More),2CGgJ9PpKXTDCEvJ6qS9AV,spotify:album:2CGgJ9PpKXTDCEvJ6qS9AV,Helen Reddy,0Sq7oGrYEe0BDmb13wgjOO,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,207.533,15,25,1987-01-01,0.655,0.626,7,-11.386,1,0.0467,0.134,2.3e-05,0.0586,0.874,134.071,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk', 'mellow gold', 'soft rock']",[]
3,The Joker,https://open.spotify.com/track/1bp2IO61zbQrbWNmKKxg3f,1bp2IO61zbQrbWNmKKxg3f,spotify:track:1bp2IO61zbQrbWNmKKxg3f,The Joker,5uYNj1HkZrWKAkhEYcGmJr,spotify:album:5uYNj1HkZrWKAkhEYcGmJr,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,spotify:artist:6QtGlUje9TIkLrgPZrESuk,264.503,9,74,1973-01-01,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",[]
4,Bennie And The Jets - Remastered 2014,https://open.spotify.com/track/5Wj1rJnCLpMHdLaxsFtJLs,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,Goodbye Yellow Brick Road (Remastered),5WupqgR68HfuHt3BMJtgun,spotify:album:5WupqgR68HfuHt3BMJtgun,Elton John,3PhoLpVuITZKcymswpck5b,spotify:artist:3PhoLpVuITZKcymswpck5b,322.548,17,71,1973-10-05,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",[]
5,Hello It's Me,https://open.spotify.com/track/3gHFKiDanj4d2rqgHlRFFc,3gHFKiDanj4d2rqgHlRFFc,spotify:track:3gHFKiDanj4d2rqgHlRFFc,Something/Anything?,3fRCOoTbBsOITBWlCRCJQr,spotify:album:3fRCOoTbBsOITBWlCRCJQr,Todd Rundgren,0Lpr5wXzWLtDWm1SjNbpPb,spotify:artist:0Lpr5wXzWLtDWm1SjNbpPb,264.093,25,53,1972,0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'philly soul', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'zolo']",[]
6,Top Of The World,https://open.spotify.com/track/1Ehdm1PDlKrdfyBsjwEvd1,1Ehdm1PDlKrdfyBsjwEvd1,spotify:track:1Ehdm1PDlKrdfyBsjwEvd1,A Song For You,1nA6Exnq2mWD8678q3E4Ov,spotify:album:1nA6Exnq2mWD8678q3E4Ov,Carpenters,1eEfMU2AhEo7XnKgL7c304,spotify:artist:1eEfMU2AhEo7XnKgL7c304,179.173,13,63,1972,0.379,0.343,10,-12.993,1,0.0385,0.806,0.0,0.0991,0.694,184.301,"['adult standards', 'folk', 'mellow gold', 'soft rock']",[]
7,Show and Tell,https://open.spotify.com/track/2vhW1OmaZDYi63Da9d8R5o,2vhW1OmaZDYi63Da9d8R5o,spotify:track:2vhW1OmaZDYi63Da9d8R5o,Show and Tell: The Best of Al Wilson,63NKHtOychyEccShIws1KA,spotify:album:63NKHtOychyEccShIws1KA,Al Wilson,2RwV62DIxFGEn8aWO3iaMM,spotify:artist:2RwV62DIxFGEn8aWO3iaMM,207.986,18,43,1973,0.37,0.418,2,-11.305,1,0.0266,0.303,0.0,0.0832,0.926,177.576,"['classic soul', 'motown', 'northern soul']",[]
8,Smokin' in the Boy's Room,https://open.spotify.com/track/1AIGp3gpj1NXJvh3engmUQ,1AIGp3gpj1NXJvh3engmUQ,spotify:track:1AIGp3gpj1NXJvh3engmUQ,Yeah! (US Internet Release),0sOT2G3ov21Lc8t5UNEoi3,spotify:album:0sOT2G3ov21Lc8t5UNEoi3,Brownsville Station,67SxctqWYOGe8lthWjTDwu,spotify:artist:67SxctqWYOGe8lthWjTDwu,176.453,10,43,1973,0.575,0.756,2,-9.414,1,0.0544,0.735,0.0401,0.0755,0.844,127.434,"['blues rock', 'classic rock', 'country rock', 'michigan indie']",[]
9,"Never, Never Gonna Give Ya Up - Long Version",https://open.spotify.com/track/00FRRwuaJP9KimukvLQCOz,00FRRwuaJP9KimukvLQCOz,spotify:track:00FRRwuaJP9KimukvLQCOz,The Complete 20th Century Records Singles (1973-1979),4jpsKvXyMWyAnr778cJ4Um,spotify:album:4jpsKvXyMWyAnr778cJ4Um,Barry White,3rfgbfpPSfXY40lzRK7Syt,spotify:artist:3rfgbfpPSfXY40lzRK7Syt,280.28,46,59,2018-04-13,0.583,0.798,2,-9.716,0,0.0612,0.113,0.0,0.0513,0.96,85.323,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",[]
