,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Walk Like An Egyptian,https://open.spotify.com/track/0Ypd9MlyFz5OLQiZDFWnpP,0Ypd9MlyFz5OLQiZDFWnpP,spotify:track:0Ypd9MlyFz5OLQiZDFWnpP,Hits Of The 80s (100 Songs),5uJ3FfBJ9CdGcEcCZZxiCr,spotify:album:5uJ3FfBJ9CdGcEcCZZxiCr,The Bangles,51l0uqRxGaczYr4271pVIC,spotify:artist:51l0uqRxGaczYr4271pVIC,204.56,100,35,2009-01-16,0.711,0.788,11,-14.705,1,0.0825,0.0117,2.05e-06,0.311,0.757,103.172,"['album rock', 'dance rock', 'europop', 'jangle pop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']",[]
1,Everybody Have Fun Tonight,https://open.spotify.com/track/6qBSGvyUzqNQv8XtnzCr9n,6qBSGvyUzqNQv8XtnzCr9n,spotify:track:6qBSGvyUzqNQv8XtnzCr9n,Mosaic,741fWPbQLcaYT0uVL32KCS,spotify:album:741fWPbQLcaYT0uVL32KCS,Wang Chung,6Zh3xrWlA0SA9Fsfj9AVwm,spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm,287.36,8,50,1986-01-01,0.728,0.619,9,-12.265,1,0.038,0.0884,8.44e-05,0.039,0.748,128.845,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",[]
2,Notorious,https://open.spotify.com/track/4znkNgqRMCF12mY7EbklsA,4znkNgqRMCF12mY7EbklsA,spotify:track:4znkNgqRMCF12mY7EbklsA,Greatest,7xbWtTByfdMWFfxXmeFFl0,spotify:album:7xbWtTByfdMWFfxXmeFFl0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,258.0,19,47,1998-11-09,0.815,0.626,0,-13.406,1,0.0553,0.504,1.41e-06,0.0372,0.825,106.47,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",[]
3,Shake You Down,https://open.spotify.com/track/7wQ9alB79WZb0F5gFLbxSh,7wQ9alB79WZb0F5gFLbxSh,spotify:track:7wQ9alB79WZb0F5gFLbxSh,Shake You Down (Expanded Edition),0MYHBkw7zPuoZBF0irBFm3,spotify:album:0MYHBkw7zPuoZBF0irBFm3,Gregory Abbott,6zdcmro5vDQSUjeioajL2r,spotify:artist:6zdcmro5vDQSUjeioajL2r,245.413,9,53,1986-02-01,0.787,0.474,11,-10.384,0,0.0265,0.523,0.0,0.235,0.826,94.995,[],[]
4,The Way It Is - Karaoke,https://open.spotify.com/track/6qqODGz2Ob4Yt139qzN3NO,6qqODGz2Ob4Yt139qzN3NO,spotify:track:6qqODGz2Ob4Yt139qzN3NO,Classic Male Pop - Vol. 28 - Karaoke,7eVTUyrvF9hQR3K0tOGGQi,spotify:album:7eVTUyrvF9hQR3K0tOGGQi,Karaoke - Bruce Hornsby & The Range,0PlU4kHk5g0FMbXNq8WH2Q,spotify:artist:0PlU4kHk5g0FMbXNq8WH2Q,272.949,12,12,2006-03-28,0.565,0.41,7,-11.024,1,0.0375,0.16,0.812,0.189,0.352,111.337,['karaoke'],[]
5,C'est La Vie,https://open.spotify.com/track/7nx6bmfojpAW4SCwoZM13B,7nx6bmfojpAW4SCwoZM13B,spotify:track:7nx6bmfojpAW4SCwoZM13B,Robbie Nevil,6bNiLVVFEHzU6ilWL4zuQh,spotify:album:6bNiLVVFEHzU6ilWL4zuQh,Robbie Nevil,4NkLjsRsFnuPu9B4zqzBqq,spotify:artist:4NkLjsRsFnuPu9B4zqzBqq,270.306,10,41,1986-11-01,0.726,0.809,7,-12.356,1,0.0541,0.559,0.00029,0.845,0.552,102.123,['new wave pop'],[]
6,Control,https://open.spotify.com/track/5vywtoD7fO1CP0B2wtm6I6,5vywtoD7fO1CP0B2wtm6I6,spotify:track:5vywtoD7fO1CP0B2wtm6I6,Control,7GWkceE5McMVfffd1RGL6Y,spotify:album:7GWkceE5McMVfffd1RGL6Y,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,353.306,9,44,1986-02-04,0.784,0.786,11,-12.487,1,0.0501,0.28,0.236,0.158,0.638,120.404,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",[]
7,"War - Live at LA Coliseum, Los Angeles, CA - September 1985",https://open.spotify.com/track/1sTeIjsjonMTTQyffRgehj,1sTeIjsjonMTTQyffRgehj,spotify:track:1sTeIjsjonMTTQyffRgehj,Bruce Springsteen & The E Street Band Live 1975-85,4Hbe1M0BDbgMwbw6Tw2fmD,spotify:album:4Hbe1M0BDbgMwbw6Tw2fmD,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,183.466,40,33,1986-11-10,0.531,0.834,0,-12.76,1,0.0369,0.064,1.63e-05,0.947,0.455,119.354,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",[]
8,Stand By Me,https://open.spotify.com/track/2KQM3kDM0zMBC9iynePBbS,2KQM3kDM0zMBC9iynePBbS,spotify:track:2KQM3kDM0zMBC9iynePBbS,Stand By Me,7iAaAOoEeEkI0KB0hqLwU0,spotify:album:7iAaAOoEeEkI0KB0hqLwU0,Ben E. King,3plJVWt88EqjvtuB4ZDRV3,spotify:artist:3plJVWt88EqjvtuB4ZDRV3,174.253,39,47,2016-11-25,0.653,0.334,9,-6.955,1,0.0313,0.411,3.47e-05,0.123,0.665,119.46,"['adult standards', 'brill building pop', 'motown', 'rock-and-roll', 'soul', 'southern soul']",[]
9,Don't Get Me Wrong,https://open.spotify.com/track/0ll47sukICcHxZMbLnUbR2,0ll47sukICcHxZMbLnUbR2,spotify:track:0ll47sukICcHxZMbLnUbR2,The Singles (US Version),7vv7JlQIcLfao2c5rZpk59,spotify:album:7vv7JlQIcLfao2c5rZpk59,Pretenders,0GByy3DcfbQwDvXGCWmzv9,spotify:artist:0GByy3DcfbQwDvXGCWmzv9,229.133,15,30,1987,0.456,0.784,0,-12.533,1,0.0347,0.302,0.00218,0.0435,0.852,203.923,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'heartland rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",[]
