,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,I Feel Fine - Remastered 2015,https://open.spotify.com/track/5hhF25sWnZvXhimOHLjTRE,5hhF25sWnZvXhimOHLjTRE,spotify:track:5hhF25sWnZvXhimOHLjTRE,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,spotify:album:7vEJAtP3KgKSpOHVgwm3Eh,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,139.346,27,63,2000-11-13,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[]
1,Come See About Me,https://open.spotify.com/track/307kcWJQNMdiYYKj1LgClU,307kcWJQNMdiYYKj1LgClU,spotify:track:307kcWJQNMdiYYKj1LgClU,Where Did Our Love Go,05pI1Rx1HQ4KA0a0e3PJlV,spotify:album:05pI1Rx1HQ4KA0a0e3PJlV,The Supremes,57bUPid8xztkieZfS7OlEV,spotify:artist:57bUPid8xztkieZfS7OlEV,163.093,12,60,1964-08-31,0.732,0.506,7,-11.735,1,0.0462,0.688,1.04e-06,0.146,0.867,126.325,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",[]
2,Mr. Lonely,https://open.spotify.com/track/5KG2ahk1cONbHvg3dBdTbx,5KG2ahk1cONbHvg3dBdTbx,spotify:track:5KG2ahk1cONbHvg3dBdTbx,The Best Of Bobby Vinton,4qK4QZUSp8QdoMEm9mrzyA,spotify:album:4qK4QZUSp8QdoMEm9mrzyA,Bobby Vinton,6bOYtKnpLPQSfMpS2ilotK,spotify:artist:6bOYtKnpLPQSfMpS2ilotK,161.373,14,55,1962,0.245,0.293,4,-10.361,1,0.0303,0.817,0.0,0.177,0.344,168.984,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'easy listening', 'lounge', 'rock-and-roll']",[]
3,She's A Woman,https://open.spotify.com/track/7KIBXiTa6aVDBFNFgjN5fj,7KIBXiTa6aVDBFNFgjN5fj,spotify:track:7KIBXiTa6aVDBFNFgjN5fj,Meet The Beatles,6IKycpEVcUtUpUKUa2DeOf,spotify:album:6IKycpEVcUtUpUKUa2DeOf,The Inmates,5WwKEo5A3gZBAvo7pqlqpa,spotify:artist:5WwKEo5A3gZBAvo7pqlqpa,205.266,17,1,2003-07-17,0.465,0.876,4,-8.458,0,0.0408,0.0187,0.0,0.721,0.631,95.912,"['power pop', 'pub rock']",[]
4,She's Not There,https://open.spotify.com/track/3dzW0SoVNyJTWWJimX8stj,3dzW0SoVNyJTWWJimX8stj,spotify:track:3dzW0SoVNyJTWWJimX8stj,Begin Here,1vWVHhniWzqyNC0UzDDGs4,spotify:album:1vWVHhniWzqyNC0UzDDGs4,The Zombies,2jgPkn6LuUazBoBk6vvjh5,spotify:artist:2jgPkn6LuUazBoBk6vvjh5,145.293,14,62,1965-03-01,0.523,0.803,4,-5.189,0,0.045,0.579,0.0,0.0948,0.898,132.316,"['art rock', 'baroque pop', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",[]
5,Goin' Out Of My Head,https://open.spotify.com/track/538IUnkjiDgU9Ndhf1wN2f,538IUnkjiDgU9Ndhf1wN2f,spotify:track:538IUnkjiDgU9Ndhf1wN2f,Goin' Out Of My Head,1b5ALXWfAgs3hBrQRD4LMK,spotify:album:1b5ALXWfAgs3hBrQRD4LMK,Little Anthony & The Imperials,3PF1KBeHYb14yKgsiE693V,spotify:artist:3PF1KBeHYb14yKgsiE693V,149.733,12,40,1964-01-01,0.542,0.261,9,-12.231,1,0.0321,0.813,0.0,0.471,0.438,104.464,"['brill building pop', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues']",[]
6,Ringo,https://open.spotify.com/track/5GHbWzjRy1XfnTf5rkA8bf,5GHbWzjRy1XfnTf5rkA8bf,spotify:track:5GHbWzjRy1XfnTf5rkA8bf,Welcome to the Ponderosa,5aucUihOucqNfx4dUXOLHS,spotify:album:5aucUihOucqNfx4dUXOLHS,Lorne Greene,7CHyTolf8RTuUaW4yYV52d,spotify:artist:7CHyTolf8RTuUaW4yYV52d,214.213,10,42,1964-11-04,0.563,0.521,11,-12.568,1,0.311,0.864,0.0,0.216,0.653,110.794,['cowboy western'],[]
7,"Dance, Dance, Dance",https://open.spotify.com/track/6665jcUv8YTyIWoMEB2cPZ,6665jcUv8YTyIWoMEB2cPZ,spotify:track:6665jcUv8YTyIWoMEB2cPZ,50 Big Ones: Greatest Hits,6cSZPNsr3tMEHo5QrMjk1F,spotify:album:6cSZPNsr3tMEHo5QrMjk1F,The Beach Boys,3oDbviiivRWhXwIE8hxkVV,spotify:artist:3oDbviiivRWhXwIE8hxkVV,124.853,50,29,2012-01-01,0.513,0.871,3,-7.03,1,0.0584,0.239,1.4e-06,0.0659,0.513,148.111,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",[]
8,The Jerk,https://open.spotify.com/track/1glf4huG7cQpPYQ3ho7vuY,1glf4huG7cQpPYQ3ho7vuY,spotify:track:1glf4huG7cQpPYQ3ho7vuY,Dancing At The Nick At NiteClub,4BkNAXc8S8ZkfdPm8PTiuE,spotify:album:4BkNAXc8S8ZkfdPm8PTiuE,The Larks,4EZWsXJ581lp6c6w3oDifO,spotify:artist:4EZWsXJ581lp6c6w3oDifO,152.693,14,19,1997-05-13,0.766,0.478,5,-10.904,1,0.0312,0.781,4.26e-05,0.112,0.893,129.98,"['doo-wop', 'rhythm and blues']",[]
9,Time Is On My Side - Live,https://open.spotify.com/track/6pZflWnn6Mikwm7L2DosQX,6pZflWnn6Mikwm7L2DosQX,spotify:track:6pZflWnn6Mikwm7L2DosQX,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2Jps53V1q9huwJl6VU8FMP,spotify:album:2Jps53V1q9huwJl6VU8FMP,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,spotify:artist:22bE4uQ6baNwSHPVcDxLCe,171.266,13,21,2012-11-06,0.329,0.798,5,-4.926,1,0.0431,0.0206,0.933,0.694,0.311,97.839,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",[]
