,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,One Sweet Day (As Made Famous By Mariah Carey and Boyz II Men),https://open.spotify.com/track/50YSRNUXpWNRARJ47QjvsR,50YSRNUXpWNRARJ47QjvsR,spotify:track:50YSRNUXpWNRARJ47QjvsR,Drew's Famous # 1 Karaoke Hits: Sing Like Mariah Carey,5IM2BZaLYXJdMXOSIkhWPD,spotify:album:5IM2BZaLYXJdMXOSIkhWPD,The Karaoke Crew,0GRelLAVHzwasg0Ja7gJUy,spotify:artist:0GRelLAVHzwasg0Ja7gJUy,300.0,10,0,2010-09-21,0.682,0.22,1,-17.933,1,0.0294,0.0137,0.571,0.16,0.1,128.12,['karaoke'],[]
1,Hey Lover,https://open.spotify.com/track/5wG7d4cNogw0ETKaICPEYA,5wG7d4cNogw0ETKaICPEYA,spotify:track:5wG7d4cNogw0ETKaICPEYA,Mr. Smith (Deluxe Edition),6b7NVGKHlwKyQzFKoVTaMA,spotify:album:6b7NVGKHlwKyQzFKoVTaMA,LL Cool J,1P8IfcNKwrkQP5xJWuhaOC,spotify:artist:1P8IfcNKwrkQP5xJWuhaOC,284.693,23,59,1995-11-20,0.707,0.427,5,-12.216,0,0.0701,0.339,0.0,0.105,0.542,88.08,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jack swing', 'old school hip hop', 'pop rap', 'queens hip hop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",[]
3,Diggin' On You,https://open.spotify.com/track/2W2vmNmTLERMWT9XBxm35E,2W2vmNmTLERMWT9XBxm35E,spotify:track:2W2vmNmTLERMWT9XBxm35E,Crazysexycool,5eg56dCpFn32neJak2vk0f,spotify:album:5eg56dCpFn32neJak2vk0f,TLC,0TImkz4nPqjegtVSMZnMRq,spotify:artist:0TImkz4nPqjegtVSMZnMRq,254.56,16,53,1994-11-15,0.719,0.631,6,-7.411,1,0.0451,0.0235,0.702,0.0686,0.456,80.126,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",[]
4,Fantasy,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,6xkryXuiZU360Lngd4sx13,spotify:track:6xkryXuiZU360Lngd4sx13,Daydream,1ibYM4abQtSVQFQWvDSo4J,spotify:album:1ibYM4abQtSVQFQWvDSo4J,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ,243.493,12,69,1995-09-26,0.671,0.727,7,-7.585,1,0.035,0.139,0.0,0.123,0.801,102.358,"['dance pop', 'pop', 'r&b', 'urban contemporary']",[]
6,Breakfast At Tiffany's,https://open.spotify.com/track/1uzWOoJdADfstQuFtQFTUn,1uzWOoJdADfstQuFtQFTUn,spotify:track:1uzWOoJdADfstQuFtQFTUn,Home,6errc1YD0IKeT3sudfomvO,spotify:album:6errc1YD0IKeT3sudfomvO,Deep Blue Something,5N5RfI8FFXk4WQ8kkjE407,spotify:artist:5N5RfI8FFXk4WQ8kkjE407,257.373,12,63,1995-01-01,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,['pop rock'],[]
7,Name,https://open.spotify.com/track/1G8jae4jD8mwkXdodqHsBM,1G8jae4jD8mwkXdodqHsBM,spotify:track:1G8jae4jD8mwkXdodqHsBM,A Boy Named Goo,1JjGR7DtSA3aRpG99KbhxJ,spotify:album:1JjGR7DtSA3aRpG99KbhxJ,The Goo Goo Dolls,2sil8z5kiy4r76CRTXxBCA,spotify:artist:2sil8z5kiy4r76CRTXxBCA,270.0,13,65,1995-03-10,0.464,0.701,9,-5.943,1,0.0341,0.0691,0.00182,0.0766,0.407,73.97,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",[]
8,Free As A Bird - Anthology 1 Version,https://open.spotify.com/track/6hLY3Tz1Xt5kBuKNDTs4ib,6hLY3Tz1Xt5kBuKNDTs4ib,spotify:track:6hLY3Tz1Xt5kBuKNDTs4ib,Anthology 1,1pBBIxK5yURfbv8Xd5lta1,spotify:album:1pBBIxK5yURfbv8Xd5lta1,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,265.293,60,48,1995-11-20,0.474,0.503,9,-9.074,1,0.0279,0.0438,0.016,0.153,0.457,72.323,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",[]
9,You'll See,https://open.spotify.com/track/0Fb8sdyNluLawg08N1zs48,0Fb8sdyNluLawg08N1zs48,spotify:track:0Fb8sdyNluLawg08N1zs48,Something to Remember,7kUiJdXqLkMTkpY0PmXUv5,spotify:album:7kUiJdXqLkMTkpY0PmXUv5,Madonna,6tbjWDEIzxoDsBA1FuhfPW,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,281.066,14,46,1995-11-17,0.601,0.545,4,-9.972,0,0.0311,0.479,0.000224,0.0975,0.234,89.79,"['dance pop', 'pop']",[]
10,Missing,https://open.spotify.com/track/5O66DFOkyxRFXOUNqssovJ,5O66DFOkyxRFXOUNqssovJ,spotify:track:5O66DFOkyxRFXOUNqssovJ,Amplified Heart,6ZMxoed3JJVjSzDQ2iVeYN,spotify:album:6ZMxoed3JJVjSzDQ2iVeYN,Everything But The Girl,13ccXrK7AmXb4TddMkE7jy,spotify:artist:13ccXrK7AmXb4TddMkE7jy,247.2,11,34,1994-06-13,0.677,0.484,9,-10.506,0,0.0324,0.077,4.75e-05,0.135,0.697,123.534,"['dance rock', 'electronica', 'lilith', 'new wave pop', 'pop rock', 'trip hop']",[]
11,Runaway,https://open.spotify.com/track/6ayyzu6smOchwXO1vxwfn6,6ayyzu6smOchwXO1vxwfn6,spotify:track:6ayyzu6smOchwXO1vxwfn6,Design Of A Decade 1986/1996,6BPE7mW2Spafw6VKj0WhUw,spotify:album:6BPE7mW2Spafw6VKj0WhUw,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,214.933,16,41,1995-10-10,0.787,0.86,1,-4.974,1,0.0344,0.364,0.041,0.0612,0.862,109.154,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",[]
