,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Telstar,https://open.spotify.com/track/5NIb0uP4CO3ckfyCIjjcFx,5NIb0uP4CO3ckfyCIjjcFx,spotify:track:5NIb0uP4CO3ckfyCIjjcFx,"Mad Men (Music from the Original TV Series), Vol. 2",3SC9bxWCVjzZOq4KWePKtr,spotify:album:3SC9bxWCVjzZOq4KWePKtr,The Tornadoes,3L6UEvPrH9ENXU94fYxNlT,spotify:artist:3L6UEvPrH9ENXU94fYxNlT,198.96,12,5,2008-09-23,0.289,0.728,6,-6.495,0,0.0385,0.000368,0.929,0.381,0.539,143.988,['surf music'],[]
1,Limbo Rock,https://open.spotify.com/track/6FXjVsmKPW93LXRFYhfmmw,6FXjVsmKPW93LXRFYhfmmw,spotify:track:6FXjVsmKPW93LXRFYhfmmw,Chubby Checker Classics,36tc0l1brbD9CCaUDrvqVi,spotify:album:36tc0l1brbD9CCaUDrvqVi,Chubby Checker,7qQJQ3YtcGlqaLg5tcypN2,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,148.52,18,45,1962-01-01,0.745,0.894,8,-4.811,1,0.0376,0.154,0.000646,0.0753,0.971,87.498,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",[]
2,Bobby's Girl,https://open.spotify.com/track/2DprgC9aaO5hpnNOBQkKjo,2DprgC9aaO5hpnNOBQkKjo,spotify:track:2DprgC9aaO5hpnNOBQkKjo,New York Graffiti (1619-1750 Broadway: an Independent American Pop Story 1958-1968),7FLtbSkIPx9JMt3zqRtsxA,spotify:album:7FLtbSkIPx9JMt3zqRtsxA,Marcie Blane,3PJdYV0ZaYdJz8l8sFRPgA,spotify:artist:3PJdYV0ZaYdJz8l8sFRPgA,139.426,107,0,2020-02-21,0.535,0.549,0,-6.397,1,0.0277,0.824,1.13e-05,0.535,0.687,141.343,['brill building pop'],[]
3,Go Away Little Girl,https://open.spotify.com/track/5ewcbH8HRUcbDD0UsXa9by,5ewcbH8HRUcbDD0UsXa9by,spotify:track:5ewcbH8HRUcbDD0UsXa9by,Going Solo with Steve Lawrence,1RnHxju5IKBQchj1yQW3eu,spotify:album:1RnHxju5IKBQchj1yQW3eu,Steve Lawrence,271pvVqDFiREx6PqzwOX8p,spotify:artist:271pvVqDFiREx6PqzwOX8p,131.265,20,37,1965-07-22,0.345,0.346,0,-10.837,1,0.0309,0.381,0.0,0.471,0.521,109.368,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",[]
4,Big Girls Don't Cry,https://open.spotify.com/track/00meczE1jpLTX0BBzIGrAR,00meczE1jpLTX0BBzIGrAR,spotify:track:00meczE1jpLTX0BBzIGrAR,Sherry and 11 Other Hits,18rFAAWrT2wzvWckYmoLnE,spotify:album:18rFAAWrT2wzvWckYmoLnE,Frankie Valli & The Four Seasons,6mcrZQmgzFGRWf7C0SObou,spotify:artist:6mcrZQmgzFGRWf7C0SObou,148.013,12,58,1962-10-01,0.764,0.84,2,-5.023,1,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'motown', 'northern soul', 'rock-and-roll']",[]
5,You Are My Sunshine,https://open.spotify.com/track/1VCpk2RhA2ZYVnKEf6hMXg,1VCpk2RhA2ZYVnKEf6hMXg,spotify:track:1VCpk2RhA2ZYVnKEf6hMXg,"Modern Sounds in Country and Western Music, Vols 1 & 2",4j4w5DDWMKD7ePStAl19OF,spotify:album:4j4w5DDWMKD7ePStAl19OF,Ray Charles,1eYhYunlNJlDoQhtYBvPsi,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,178.84,24,42,2009-06-02,0.483,0.295,5,-16.4,1,0.0454,0.684,2.64e-06,0.0911,0.651,63.171,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",[]
6,Zip-A-Dee-Doo-Dah,https://open.spotify.com/track/6YPsVqkhl1JIvZFhqSO5Qy,6YPsVqkhl1JIvZFhqSO5Qy,spotify:track:6YPsVqkhl1JIvZFhqSO5Qy,Wall of Sound: The Very Best of Phil Spector 1961-1966,020ep2kmPRC8tgh95hMP2i,spotify:album:020ep2kmPRC8tgh95hMP2i,Bob B. Soxx & The Blue Jeans,2ry5nwK1VNmh5zMZpmOAyc,spotify:artist:2ry5nwK1VNmh5zMZpmOAyc,170.906,19,20,2011-02-22,0.783,0.586,9,-9.094,1,0.0257,0.445,0.000242,0.229,0.962,99.873,['brill building pop'],[]
7,Hotel Happiness,https://open.spotify.com/track/2hhYxAqLdr49NaNFuifPAa,2hhYxAqLdr49NaNFuifPAa,spotify:track:2hhYxAqLdr49NaNFuifPAa,Greatest Hits: The Mercury Years,5rolLQnWpOUumr5asjGxEe,spotify:album:5rolLQnWpOUumr5asjGxEe,Brook Benton,2ttm3uT0N1RN7vwKv1pQgh,spotify:artist:2ttm3uT0N1RN7vwKv1pQgh,162.64,39,21,1989-01-01,0.641,0.345,10,-13.745,1,0.0452,0.827,0.00895,0.0688,0.668,105.437,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",[]
8,Pepino the Italian Mouse,https://open.spotify.com/track/26M5BTNYUfxYLWu4nOcdu3,26M5BTNYUfxYLWu4nOcdu3,spotify:track:26M5BTNYUfxYLWu4nOcdu3,Holiday Favorites,6AgujeageLTpmdWpGWM9dC,spotify:album:6AgujeageLTpmdWpGWM9dC,Lou Monte,7dbKeVkihtOifdiu7f3rUg,spotify:artist:7dbKeVkihtOifdiu7f3rUg,155.533,9,0,2014-10-06,0.551,0.374,5,-20.19,0,0.0616,0.958,0.537,0.11,0.949,134.85,['novelty'],[]
9,Keep Your Hands Off My Baby,https://open.spotify.com/track/3vDFWigAM78ukqnnhda7Z9,3vDFWigAM78ukqnnhda7Z9,spotify:track:3vDFWigAM78ukqnnhda7Z9,Friday Soul,0hvbF65r4vE5R85KfEzIAB,spotify:album:0hvbF65r4vE5R85KfEzIAB,Little Eva,4S76LQXJD6N2uPcLhKejG8,spotify:artist:4S76LQXJD6N2uPcLhKejG8,152.093,24,6,2019-06-14,0.575,0.65,0,-8.524,1,0.0557,0.56,6.36e-05,0.178,0.623,118.445,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",[]
