,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Like a Virgin,https://open.spotify.com/track/1ZPlNanZsJSPK5h9YZZFbZ,1ZPlNanZsJSPK5h9YZZFbZ,spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,Like a Virgin (Reissue),2IU9ftOgyRL2caQGWK1jjX,spotify:album:2IU9ftOgyRL2caQGWK1jjX,Madonna,6tbjWDEIzxoDsBA1FuhfPW,spotify:artist:6tbjWDEIzxoDsBA1FuhfPW,218.626,11,70,1984-11-12,0.773,0.656,3,-10.88,0,0.0381,0.202,0.00323,0.0697,0.971,119.754,"['dance pop', 'pop']",[]
1,The Wild Boys,https://open.spotify.com/track/23M7cQkNJLiddeubvVgaQl,23M7cQkNJLiddeubvVgaQl,spotify:track:23M7cQkNJLiddeubvVgaQl,Greatest,7xbWtTByfdMWFfxXmeFFl0,spotify:album:7xbWtTByfdMWFfxXmeFFl0,Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,257.6,19,54,1998-11-09,0.741,0.838,11,-7.622,0,0.0637,0.407,0.0,0.138,0.586,115.689,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",[]
2,Out of Touch,https://open.spotify.com/track/0xhUYzpw3I8UQbMfMieMEV,0xhUYzpw3I8UQbMfMieMEV,spotify:track:0xhUYzpw3I8UQbMfMieMEV,Grand Theft Auto Vice City OST (Greatest Hits),1A8LZSjPvRpcCJ3Jw4coZe,spotify:album:1A8LZSjPvRpcCJ3Jw4coZe,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,232.8,18,31,2002-11-26,0.78,0.721,9,-5.955,0,0.0365,0.0468,0.0079,0.0612,0.892,114.504,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",[]
3,Sea of Love,https://open.spotify.com/track/4QkxTEUkjy4XKL7Suy4K8h,4QkxTEUkjy4XKL7Suy4K8h,spotify:track:4QkxTEUkjy4XKL7Suy4K8h,Swamp Rock and Pop,3kObxAX3fQFwLSyJeTxSQs,spotify:album:3kObxAX3fQFwLSyJeTxSQs,The Honeydrippers,7J7YRBSoiXpdTmcbkKZL2C,spotify:artist:7J7YRBSoiXpdTmcbkKZL2C,183.88,25,2,2020-02-28,0.422,0.411,7,-9.004,1,0.0257,0.111,0.00113,0.324,0.393,82.737,[],[]
4,Cool It Now,https://open.spotify.com/track/5LkcAjqj5NOctNGi2qUjlw,5LkcAjqj5NOctNGi2qUjlw,spotify:track:5LkcAjqj5NOctNGi2qUjlw,New Edition,68moCweQx7EoMvHdZ6HzDc,spotify:album:68moCweQx7EoMvHdZ6HzDc,New Edition,1mFX1QlezK1lNPKQJkhwWb,spotify:artist:1mFX1QlezK1lNPKQJkhwWb,347.666,10,51,1984-01-01,0.871,0.532,10,-13.335,0,0.0677,0.126,0.00819,0.321,0.74,116.574,"['boy band', 'dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",[]
5,We Belong,https://open.spotify.com/track/665Jxlgi1HamPKbW1vwzx4,665Jxlgi1HamPKbW1vwzx4,spotify:track:665Jxlgi1HamPKbW1vwzx4,Tropico,5qxb9JwzVz5EqegShruoM8,spotify:album:5qxb9JwzVz5EqegShruoM8,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,221.133,10,66,1984,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",[]
6,I Feel for You,https://open.spotify.com/track/5yR9u8QiOt8hJaddv32oo7,5yR9u8QiOt8hJaddv32oo7,spotify:track:5yR9u8QiOt8hJaddv32oo7,I Feel For You,08yanJqA75TPyDowCXvvPU,spotify:album:08yanJqA75TPyDowCXvvPU,Chaka Khan,6mQfAAqZGBzIfrmlZCeaYT,spotify:artist:6mQfAAqZGBzIfrmlZCeaYT,343.4,10,59,1984,0.698,0.912,11,-8.993,1,0.0675,0.0145,0.0222,0.279,0.797,124.916,"['dance pop', 'disco', 'funk', 'motown', 'neo soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",[]
7,No More Lonely Nights,https://open.spotify.com/track/4ybDW0xfRBCPwsjwFOUzZW,4ybDW0xfRBCPwsjwFOUzZW,spotify:track:4ybDW0xfRBCPwsjwFOUzZW,Wingspan,0gOV46yCRVgdehR1SnFtuy,spotify:album:0gOV46yCRVgdehR1SnFtuy,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,spotify:artist:4STHEaNw4mPZ2tzheohgXB,287.693,40,37,2001-05-07,0.315,0.428,5,-11.558,1,0.036,0.00987,2.68e-05,0.144,0.449,177.105,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",[]
8,All I Need,https://open.spotify.com/track/7LLBFAlUOE6rUHDePQL57a,7LLBFAlUOE6rUHDePQL57a,spotify:track:7LLBFAlUOE6rUHDePQL57a,All I Need,3qACv15ugrv27FTQMXwhha,spotify:album:3qACv15ugrv27FTQMXwhha,Jack Wagner,57EljyVzzkhN9Dornk7gZx,spotify:artist:57EljyVzzkhN9Dornk7gZx,209.493,10,41,1984-01-01,0.475,0.375,9,-12.023,1,0.0282,0.468,0.0,0.162,0.166,140.277,[],[]
9,Valotte,https://open.spotify.com/track/6lTaVAtnxa69VgRwxOcMsJ,6lTaVAtnxa69VgRwxOcMsJ,spotify:track:6lTaVAtnxa69VgRwxOcMsJ,Valotte,6EQLKMRggF3e60ugh9GBmc,spotify:album:6EQLKMRggF3e60ugh9GBmc,Julian Lennon,4Tvos0a5rRrBu4Oodu5f79,spotify:artist:4Tvos0a5rRrBu4Oodu5f79,257.04,10,40,1984-01-01,0.571,0.512,0,-9.73,1,0.0259,0.238,0.0773,0.0998,0.188,72.17,['new wave pop'],[]
