,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,(Just Like) Starting Over,https://open.spotify.com/track/5y0YreEOnQiKFAnCrcFIXz,5y0YreEOnQiKFAnCrcFIXz,spotify:track:5y0YreEOnQiKFAnCrcFIXz,Double Fantasy Stripped Down,15q7N7Wo307mfjqR29NpjF,spotify:album:15q7N7Wo307mfjqR29NpjF,John Lennon,4x1nvY2FN8jxqAFA0DA02H,spotify:artist:4x1nvY2FN8jxqAFA0DA02H,236.546,28,55,1980-11-17,0.701,0.79,9,-6.16,1,0.0725,0.301,6.06e-05,0.179,0.421,99.104,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock']",[]
1,More Than I Can Say,https://open.spotify.com/track/6GWHPde8HiG1FyqHlRNjIU,6GWHPde8HiG1FyqHlRNjIU,spotify:track:6GWHPde8HiG1FyqHlRNjIU,Have You Ever Been In Love,2Gs2LM43HOxcR113X9rMLz,spotify:album:2Gs2LM43HOxcR113X9rMLz,Leo Sayer,04LIHk1SobiQwt2tlupoAV,spotify:artist:04LIHk1SobiQwt2tlupoAV,222.626,14,32,2005-05-31,0.707,0.482,10,-13.643,1,0.0239,0.0669,5.42e-05,0.25,0.709,96.29,"['adult standards', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'new wave pop', 'singer-songwriter', 'soft rock']",[]
2,Love On The Rocks,https://open.spotify.com/track/5bYue7wnOkqaSvsOKEQALt,5bYue7wnOkqaSvsOKEQALt,spotify:track:5bYue7wnOkqaSvsOKEQALt,Acoustic Neil Diamond,3g9PqEERFwVVPoVsN81mtY,spotify:album:3g9PqEERFwVVPoVsN81mtY,Neil Diamond,7mEIug7XUlQHikrFxjTWes,spotify:artist:7mEIug7XUlQHikrFxjTWes,262.44,9,39,2017-04-11,0.403,0.305,0,-7.823,1,0.0305,0.917,0.933,0.115,0.309,103.247,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",[]
3,Lady,https://open.spotify.com/track/5lllSpYR5kRirQk8g2rIwa,5lllSpYR5kRirQk8g2rIwa,spotify:track:5lllSpYR5kRirQk8g2rIwa,Love Songs,25oEEzgrKBtZYI5skKu1wc,spotify:album:25oEEzgrKBtZYI5skKu1wc,Kenny Rogers,4tw2Lmn9tTPUv7Gy7mVPI4,spotify:artist:4tw2Lmn9tTPUv7Gy7mVPI4,231.04,20,47,1997-01-01,0.488,0.232,2,-12.486,0,0.0291,0.747,7.2e-06,0.115,0.249,140.173,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",[]
4,Hungry Heart,https://open.spotify.com/track/1KsI8NEeAna8ZIdojI3FiT,1KsI8NEeAna8ZIdojI3FiT,spotify:track:1KsI8NEeAna8ZIdojI3FiT,The River,6YNIEeDWqC09YIWzhoSVLg,spotify:album:6YNIEeDWqC09YIWzhoSVLg,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,199.453,20,68,1980-10-17,0.641,0.894,8,-7.41,1,0.0273,0.0857,0.009,0.157,0.972,109.823,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",[]
5,Every Woman In The World,https://open.spotify.com/track/0U14aVnOryZb29tHz2vmsd,0U14aVnOryZb29tHz2vmsd,spotify:track:0U14aVnOryZb29tHz2vmsd,All Out Of Love Live,7cRCT7hP6E0FbtbrgHEVPp,spotify:album:7cRCT7hP6E0FbtbrgHEVPp,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,spotify:artist:4xXCRXOfQKQ2gjWxNhNzYW,222.093,14,11,2005-05-10,0.431,0.73,6,-5.606,0,0.0384,0.243,0.0,0.628,0.434,75.412,"['adult standards', 'mellow gold', 'soft rock']",[]
6,Guilty (One In A Million),https://open.spotify.com/track/3FOroRMOMdnkFO2pA4u0GT,3FOroRMOMdnkFO2pA4u0GT,spotify:track:3FOroRMOMdnkFO2pA4u0GT,Pop Music: The Modern Era 1976-1999,0Jh7XIEQrNQAXm7a6hbJ1h,spotify:album:0Jh7XIEQrNQAXm7a6hbJ1h,Barbra Streisand & Barry Gibb,0VqzHUFIa0bcRuN6HEbJKo,spotify:artist:0VqzHUFIa0bcRuN6HEbJKo,262.56,38,18,1999-10-11,0.647,0.59,0,-9.328,1,0.0356,0.499,1.16e-06,0.0929,0.935,150.295,[],[]
7,The Tide Is High,https://open.spotify.com/track/1jLRap9S6KxWpzlxBqYh17,1jLRap9S6KxWpzlxBqYh17,spotify:track:1jLRap9S6KxWpzlxBqYh17,Best Of Blondie,7mEjsBlRmfP63cH1gdPT6A,spotify:album:7mEjsBlRmfP63cH1gdPT6A,Blondie,4tpUmLEVLCGFr93o8hFFIB,spotify:artist:4tpUmLEVLCGFr93o8hFFIB,282.16,12,39,1981-10-31,0.809,0.575,11,-11.967,1,0.0275,0.28,0.122,0.411,0.966,96.179,"['candy pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",[]
8,Hit Me With Your Best Shot,https://open.spotify.com/track/0vOkmmJEtjuFZDzrQSFzEE,0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,Crimes Of Passion,7HlWbMlmhASeeZ61ZiHpWJ,spotify:album:7HlWbMlmhASeeZ61ZiHpWJ,Pat Benatar,43mhFhQ4JAknA7Ik1bOZuV,spotify:artist:43mhFhQ4JAknA7Ik1bOZuV,171.266,10,67,1980-08-05,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",[]
9,Tell It Like It Is,https://open.spotify.com/track/2F1tiSvwwzEpMyEEfVGyaA,2F1tiSvwwzEpMyEEfVGyaA,spotify:track:2F1tiSvwwzEpMyEEfVGyaA,Greatest Hits,1U5jSuZWVTWnmfF9nAFkBi,spotify:album:1U5jSuZWVTWnmfF9nAFkBi,Heart,34jw2BbxjoYalTp8cJFCPv,spotify:artist:34jw2BbxjoYalTp8cJFCPv,269.706,15,26,1980,0.306,0.422,0,-13.578,1,0.0345,0.0387,1.1e-06,0.0809,0.671,201.042,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']",[]
