,song_name,song_link,song_id,song_uri,album_name,album_id,album_uri,artist_name,artist_id,artist_uri,duration_seconds,album_song_count,song_popularity,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_genres,album_genres
0,Another Day in Paradise - Demo,https://open.spotify.com/track/2N0WekQjqobluIKK5mfvxO,2N0WekQjqobluIKK5mfvxO,spotify:track:2N0WekQjqobluIKK5mfvxO,...But Seriously (Deluxe Edition),2sS9l8uc3d3UsK9unJyrD8,spotify:album:2sS9l8uc3d3UsK9unJyrD8,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,spotify:artist:4lxfqrEsLX6N1N4OCSkILp,321.613,25,30,1989-11-20,0.695,0.54,5,-8.438,0,0.0268,0.822,0.00143,0.16,0.0895,97.338,"['mellow gold', 'soft rock']",[]
2,We Didn't Start the Fire,https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI,3Cx4yrFaX8CeHwBMReOWXI,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,Storm Front,1Vw2uoVkLAJFVViJ1QyK1D,spotify:album:1Vw2uoVkLAJFVViJ1QyK1D,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,287.733,10,72,1989-10-17,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",[]
3,Rhythm Nation,https://open.spotify.com/track/4nTYxxF8iWBq54LO3dBUie,4nTYxxF8iWBq54LO3dBUie,spotify:track:4nTYxxF8iWBq54LO3dBUie,Rhythm Nation 1814,4OD3LU6001esAtFshDX46M,spotify:album:4OD3LU6001esAtFshDX46M,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,spotify:artist:4qwGe91Bz9K2T8jXTZ815W,330.933,20,51,1989-09-19,0.633,0.931,1,-7.752,1,0.0686,0.0504,0.109,0.375,0.676,109.116,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'r&b', 'urban contemporary']",[]
4,With Every Beat of My Heart,https://open.spotify.com/track/3hK26G5cYhJ9KjcUy1aBRk,3hK26G5cYhJ9KjcUy1aBRk,spotify:track:3hK26G5cYhJ9KjcUy1aBRk,Can't Fight Fate (Expanded Edition),2Zfh05UDjO13pJqtVcr8b9,spotify:album:2Zfh05UDjO13pJqtVcr8b9,Taylor Dayne,32lVGr0fSRGT6okLKHiP68,spotify:artist:32lVGr0fSRGT6okLKHiP68,262.48,23,35,1989-10-07,0.773,0.893,5,-4.768,1,0.034,0.0827,2.25e-06,0.0984,0.971,121.37,"['freestyle', 'hi-nrg', 'new wave pop', 'soft rock']",[]
5,Back To Life,https://open.spotify.com/track/7vvRkLPIvfjjmCIqNxBuEZ,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,Keep On Movin',1y3jN9LkTstdnogs1Xywni,spotify:album:1y3jN9LkTstdnogs1Xywni,Soul II Soul,2sIx6SmAMw9IBySG3Uj0jf,spotify:artist:2sIx6SmAMw9IBySG3Uj0jf,228.266,10,58,1989-01-01,0.817,0.485,7,-11.659,1,0.143,0.0525,0.00021,0.0391,0.672,100.978,"['british soul', 'funk', 'hip house', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",[]
6,Just Like Jesse James,https://open.spotify.com/track/5JGdpqo9wrRtOZtui5GShI,5JGdpqo9wrRtOZtui5GShI,spotify:track:5JGdpqo9wrRtOZtui5GShI,Heart Of Stone,3srdrIrP3V7LTmRujRfLhK,spotify:album:3srdrIrP3V7LTmRujRfLhK,Cher,72OaDtakiy6yFqkt4TsiFt,spotify:artist:72OaDtakiy6yFqkt4TsiFt,245.733,12,55,1989-01-01,0.4,0.563,8,-10.233,1,0.0307,0.17,0.0,0.133,0.442,138.006,"['dance pop', 'hollywood', 'new wave pop', 'pop']",[]
7,This One's for the Children,https://open.spotify.com/track/78bDGxqn2KF2VU1G3Kz6J0,78bDGxqn2KF2VU1G3Kz6J0,spotify:track:78bDGxqn2KF2VU1G3Kz6J0,"Merry, Merry Christmas",0Ttc1BQu1k3SfU02vn2cM5,spotify:album:0Ttc1BQu1k3SfU02vn2cM5,New Kids On The Block,55qiaow2sDYtjqu1mwRua6,spotify:artist:55qiaow2sDYtjqu1mwRua6,238.466,10,32,1989,0.594,0.421,7,-13.707,0,0.0312,0.198,0.0,0.0832,0.637,74.041,"['boy band', 'dance pop']",[]
8,Living In Sin,https://open.spotify.com/track/4urd42euwvihhC3j1G8Jt2,4urd42euwvihhC3j1G8Jt2,spotify:track:4urd42euwvihhC3j1G8Jt2,New Jersey (Deluxe Edition),3mcKOl0KNe65BqiBa40WxR,spotify:album:3mcKOl0KNe65BqiBa40WxR,Bon Jovi,58lV9VcRSjABbAbfWS6skp,spotify:artist:58lV9VcRSjABbAbfWS6skp,279.053,28,49,1988-09-13,0.267,0.793,4,-7.12,1,0.0415,0.0247,0.0,0.0634,0.526,174.118,"['glam metal', 'rock']",[]
9,How Am I Supposed To Live Without You,https://open.spotify.com/track/5SkoSUyfZJLKI8TD4llVWc,5SkoSUyfZJLKI8TD4llVWc,spotify:track:5SkoSUyfZJLKI8TD4llVWc,A Symphony Of Hits,4kQTagjnJUYoBeB3Wsn5DP,spotify:album:4kQTagjnJUYoBeB3Wsn5DP,Michael Bolton,6YHEMoNPbcheiWS2haGzkn,spotify:artist:6YHEMoNPbcheiWS2haGzkn,287.999,12,29,2019-02-08,0.314,0.449,7,-7.448,1,0.028,0.439,0.0,0.0964,0.222,131.744,"['adult standards', 'soft rock']",[]
10,Everything,https://open.spotify.com/track/5p4xF15jnsw1rfi55Gv1lU,5p4xF15jnsw1rfi55Gv1lU,spotify:track:5p4xF15jnsw1rfi55Gv1lU,Larger Than Life,5uPBrDpKLr6PKnybKoQbbk,spotify:album:5uPBrDpKLr6PKnybKoQbbk,Jody Watley,71aKjsWKYqASAffyIQaocZ,spotify:artist:71aKjsWKYqASAffyIQaocZ,255.413,13,36,1989-01-01,0.57,0.692,0,-9.551,1,0.0303,0.584,0.0112,0.203,0.693,163.972,"['freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'post-disco', 'quiet storm', 'urban contemporary']",[]
11,Blame It on the Rain,https://open.spotify.com/track/0UUpyDCYzkziXJ1TM4awHM,0UUpyDCYzkziXJ1TM4awHM,spotify:track:0UUpyDCYzkziXJ1TM4awHM,4 Hits: Milli Vanilli,6YOOLhdZhPoLDhEe8862YD,spotify:album:6YOOLhdZhPoLDhEe8862YD,Milli Vanilli,3vRclCt9VnNhYIxFMQCxuM,spotify:artist:3vRclCt9VnNhYIxFMQCxuM,248.533,4,47,2011-06-03,0.758,0.827,4,-6.151,0,0.0774,0.00328,0.000165,0.0951,0.506,97.515,['new jack swing'],[]
12,Swing The Mood,https://open.spotify.com/track/3Aimpqxpvmz7jhJlNnEd5c,3Aimpqxpvmz7jhJlNnEd5c,spotify:track:3Aimpqxpvmz7jhJlNnEd5c,Jive Bunny And The Mastermixers The Biggest Party On The Planet,0ZtoKNv75D3PvB2i0vPrIP,spotify:album:0ZtoKNv75D3PvB2i0vPrIP,Jive Bunny and the Mastermixers,4GzIiGnHYrOnq2LUiD6zdo,spotify:artist:4GzIiGnHYrOnq2LUiD6zdo,259.573,76,48,2009-10-19,0.865,0.512,8,-13.376,1,0.0521,0.049,0.0173,0.201,0.879,92.512,['novelty'],[]
