,title,lyrics,artists,date,rank,cnt
70,God Made Girls,"[Verse 1]
Somebody's gotta wear a pretty skirt
Somebody's gotta be the one to flirt
Somebody's gotta wanna hold his hand so God made girls

[Verse 2]
Somebody's gotta make him get dressed up
Give him a reason to wash that truck
Somebody's gotta teach him how to dance
So God made girls

[Verse 3]
He needed something soft and loud and sweet and proud
But tough enough to break a heart
Something beautiful and breakable that lights up in the dark

[Chorus]
So God made girls, God made girls
He stood back and told the boys, ""I'm 'bout to rock your world.""
And God made girls (for singing in your front seat)
God made girls (for dancin' to our own beat)
He stood back and told the boys, ""I'm 'bout to rock your world.""
And God made girls

[Verse 4]
Somebody's gotta be the one to cry
Somebody's gotta let him drive
Give him a reason to hold that door so God made girls

[Verse 5]
Somebody's gotta put up a fight
Make him wait on a Saturday night
To walk downstairs and blow his mind
So God made girls

[Verse 6]
Something that can wake him up and call his bluff and drag his butt to church
Something that is hard to handle
Somethin' fragile to hold him when he hurts

[Chorus]
So God made girls, God made girls
He stood back and told the boys, I'm 'bout to rock your world
And God made girls (for singing in your front seat)
God made girls (for dancin' to our own beat)
He stood back and told the boys, ""I'm 'bout to rock your world.""
And God made girls

[Bridge]
Somebody's gotta wear a pretty skirt
Somebody's gotta be the one to flirt
Somebody's gotta wanna hold his hand

[Chorus]
So God made girls, God made girls
He stood back and told the boys, I'm 'bout to rock your world
And God made girls (for singing in your front seat)
God made girls (for dancin' to our own beat)
He stood back and told the boys, ""I'm 'bout to rock your world.""
And God made girls

[Bridge]
Somebody's gotta wear a pretty skirt
Somebody's gotta be the one to flirt
Somebody's gotta wanna hold his hand

[Outro]
So God made girls",RaeLynn,2014,"[71, 61, 86, 88, 85, 85, 97, 98]",8
71,Drinking Class,"We're up when the rooster crows
Clock in when the whistle blows
Eight hours ticking slow
And then tomorrow
We'll do it all over again

I'm a member of a blue collar crowd
They can never, no they can't keep us down
If you gotta, gotta label me
Label me 'proud'

I belong to the drinking class
Monday through Friday, man
We bust our backs
If you're one of us
Raise your glass
I belong to the drinking class

We laugh, we cry, we love
Go hard when the going's tough
Push back on push and shove
Knock us down, we'll get back up again and again

I'm a member of a good timing crowd
We get rowdy, we get wild and loud
If you gotta, gotta label me
Label me proud

I belong to the drinking class
Monday through Friday, man
We bust our backs
If you're one of us
Raise your glass
I belong to the drinking class

We all know why we're here
A little fun, a little music
A little whiskey, a little beer
We going to shake off those long week blues
Ladies, break out your dancing shoes
It don't matter what night it is, it's Friday
It's Saturday, it's Sunday
I just wanna hear you say
I just wanna hear you singing
Y'all Sing it with me

We belong to the drinking class
Monday through Friday, man
We bust our backs
If you're one of us
Raise your glass
We belong to the drinking class",Lee Brice,2014,"[72, 76, 78, 82, 80, 83, 91, 85, 99]",9
72,Wet Dreamz,"[Produced by J. Cole]

[Intro]
Cole, Cole world, yeah
Let me take y'all back, man
As I do so well
Wasn't nothin' like that

[Verse 1]
Man, it wasn't nothin' like that first time, she was in my math class
Long hair, brown skin with a fat ass
Sat beside me, used to laugh, had mad jokes
The teacher always got mad so we passed notes
It started off so innocent
She had a vibe and a nigga started diggin' it
I was a youngin, straight crushin', tryna play the shit cool
But a nigga couldn't wait to get to school
‘Cause when I seen them thighs on her
And them hips on her and them lips on her
Got me daydreamin', man, what
I'm thinkin' how she rides on it, if she sits on it, if she licks on it
Make it hard for me to stand up
As time goes by, attractions gettin' deep and
Wet dreamin', thinkin' that I'm smashin' but I'm sleepin'
I want it bad, and I ain't never been obsessed before
She wrote a note that said, ""You ever had sex before?""
Damn…

[Chorus]
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, nooo
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no

[Verse 2]
I wrote back and said
""Of course I had sex before,"" knowin' I was frontin'
I said, ""I'm like a pro, baby,"" knowin' I was stuntin'
But if I told the truth, I knew that I'd get played out, son
Hadn't been in pussy since the day I came out one
But she don't know that, so she done wrote back and told me
""Oh, you a pro, homie? Well, I want you to show me
My mama gone for the weekend
So Saturday, baby, we can get to freakin'.""
That's when my heart start racin' and my body start sweatin'
Baby, you done woke my lil' man up
I'm thinkin' how that body look naked when you layin' on the bed
Teacher, please, don't make me stand up
I wrote back like, ""Yeah, baby, sound like a plan.""
Still tryna play it cool, sound like the man
But I was scared to death, my nigga, my stomach turnin'
Talkin' shit, knowin' damn well I was a virgin
Fuck…

[Chorus]
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, nooo
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no

[Verse 3]
You know that feelin' when you know
You finna bone for the first time?
I'm hopin' that she won't notice it's my first time
I'm hopin' that my shit is big enough to fuck with
And most of all I'm prayin', ""God, don't let me bust quick!""
I'm watchin' pornos, tryna see just how to stroke right
Practice puttin' condoms on—how it go, right?
I'm in her crib, now a nigga palms sweatin'
With a pocket full of rubbers and an erection
That's when my hands start touchin'
And her face start blushin' and a nigga roll over on top
And then she get my pants unbuckled
And her hands start rubbin' on me, ooh girl, don't stop
It's time for action
Pull out the condoms real smooth, yeah, just how I practiced
But right before I put it in, she flinched and grabbed it
And said, ""I wanna get somethin' off my mental
I can tell you're a pro, but baby, be gentle, ‘cause—""

[Chorus]
‘Cause I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, nooo
I ain't never did this before, no
And I ain't never did this before, no
And I ain't never did this before, no",J. Cole,2014,[73],1
73,Often,"[Produced by Ben Billions]

[Intro: Nükhet Duru]
""Seneler sürer her günüm""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Yalnız gitmekten yorgunum""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Seneler sürer her günüm""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Yalnız gitmekten yorgunum""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah

[Verse 1]
I usually love sleeping all alone
This time around bring your friend with you
But we ain't really going to sleep at all
You ain't gonna catch me with them sneak pictures, sneak pictures, sneak pictures
In my city I'm a young god
That pussy kill be so vicious
My god white, he in my pocket
He get me redder than the devil 'til I go nauseous

[Hook]
She asked me if I do this every day, I said ""Often""
Asked how many times she rode the wave, ""Not so often""
Bitches down to do it either way, often
Baby I can make that pussy rain, often
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often

[Verse 2]
Infatuated by the fame status
She wanna ride inside the G-Class grey 'matic
I come around, she leave that nigga like he ain't matter
That girl been drinkin' all day, need to change bladder
She's just happy that the crew's back in town
She 'bout to go downtown for a whole hour
If I had her, you can have her, man it don't matter
I'm never sour, I'm just smokin' somethin' much louder

[Hook]
She asked me if I do this every day, I said ""Often""
Asked how many times she rode the wave, ""Not so often""
Bitches down to do it either way, often
Baby I can make that pussy rain, often
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often

[Bridge]
Oooh, the sun's risin' up
The night's almost up
The night's almost done
But I see your eyes
You wanna go again
Girl, I'll go again
Girl, I'll go again

[Hook]
She asked me if I do this every day, I said ""Often""
Asked how many times she rode the wave, ""Not so often""
Bitches down to do it either way, often
Baby I can make that pussy rain, often
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often, often, girl I do this often
Make that pussy poppin', do it how I want it
Often

[Outro: Nükhet Duru]
""Seneler sürer her günüm""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Yalnız gitmekten yorgunum""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Seneler sürer her günüm""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah, ooh yeah
""Yalnız gitmekten yorgunum""
Ooh yeah, ooh yeah, ooh yeah, ooh yeah",The Weeknd,2014,"[74, 77, 83, 84, 86, 86, 99, 95, 97]",9
74,***Flawless,"[Intro]
Your challengers are a young group from Houston
Welcome Beyoncé, Lativia, Nina, Nicky, Kelly and Ashley
The Hip-Hop Rapping: Girls' TYME

[Part 1: Bow Down]

[Chorus]
I'm out that H-town
Comin', comin' down
I'm comin' down, drippin' candy on the ground
H, H-town-town, I'm comin' down
Comin' down, drippin' candy on the ground

[Verse 1]
I know when you were little girls
You dreamt of bein' in my world
Don't forget it, don't forget it
Respect that, bow down bitches (Crown)
I took some time to live my life
But don't think I'm just his little wife
Don't get it twisted, get it twisted
This my shit, bow down bitches

[Bridge]
Bow down bitches, bow-bow down bitches (Crown)
Bow down bitches, bow-bow down bitches (Crown)
H-Town vicious, H, H-Town vicious
I'm so crown, crown, bow down bitches

[Chorus]
I'm out that H-town
Comin', comin' down
I'm comin' down, drippin' candy on the ground
H, H-town-town, I'm comin' down
Com-com-comin' down, drippin' candy on the ground

[Part 2: ***Flawless]

[Intro: Chimamanda Ngozi Adichie]
We teach girls to shrink themselves, to make themselves smaller
We say to girls: ""You can have ambition, but not too much
You should aim to be successful, but not too successful
Otherwise, you will threaten the man""
Because I am female, I am expected to aspire to marriage
I am expected to make my life choices
Always keeping in mind that marriage is the most important
Now, marriage can be a source of joy and love and mutual support
But why do we teach girls to aspire to marriage
And we don't teach boys the same?
We raise girls to see each other as competitors
Not for jobs or for accomplishments, which I think can be a good thing
But for the attention of men
We teach girls that they cannot be sexual beings in the way that boys are
Feminist: a person who believes in the social, political
And economic equality of the sexes

[Chorus: Beyonce]
You wake up, flawless
Post up, flawless
Ridin' 'round in it, flawless
Flossin' on that, flawless
This diamond, flawless
My diamond, flawless
This rock, flawless
My Roc, flawless
I woke up like this, I woke up like this
We flawless, ladies tell 'em
I woke up like this, I woke up like this
We flawless, ladies tell 'em
Say ""I look so good tonight""
God damn, God damn
Say ""I look so good tonight""
God damn, God damn, God damn!

[Bridge: Beyonce]
Mama taught me good home training
My Daddy taught me how to love my haters
My sister told me I should speak my mind
My man made me feel so God damn fine (I'm flawless!)

[Chorus: Beyonce]
You wake up, flawless
Post up, flawless
Ridin' round in it, flawless
Flossin' on that, flawless
This diamond, flawless
My diamond, flawless
This rock, flawless
My Roc, flawless
I woke up like this, I woke up like this
We flawless, ladies tell 'em
I woke up like this, I woke up like this
We flawless, ladies tell 'em
Say ""I look so good tonight""
God damn, God damn
Say ""I look so good tonight""
God damn, God damn, God damn!

[Outro]
The judges give champion Skeleton Crew 4 stars, a perfect score
The challenger, Girls' TYME, receives 3 stars
Skeleton Crew, champions once again
Congratulations, we'll see you next week",Beyoncé,2014,"[75, 67, 41, 83, 77, 76, 85, 81, 87, 84, 87, 82]",12
75,Style,"[Verse 1]
Just stop your crying, it's a sign of the times
Welcome to the final show
Hope you're wearing your best clothes
You can't bribe the door on your way to the sky
You look pretty good down here
But you ain't really good

[Pre-Chorus]
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

[Chorus]
Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Just stop your crying, it'll be alright
They told me that the end is near
We gotta get away from here

[Verse 2]
Just stop your crying, have the time of your life
Breaking through the atmosphere
And things are pretty good from here
Remember everything will be alright
We can meet again somewhere
Somewhere far away from here

[Pre-Chorus]
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

[Chorus]
Just stop your crying, it's a sign of the times
We gotta get away from here
We gotta get away from here
Stop your crying, baby, it'll be alright
They told me that the end is near
We gotta get away from here

[Pre-Chorus]
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?
We never learn, we been here before
Why are we always stuck and running from
The bullets? The bullets?

[Bridge]
We don't talk enough, we should open up
Before it's all too much
Will we ever learn? We've been here before
It's just what we know

[Outro]
Stop your crying, baby, it's a sign of the times
We gotta get away, we got to get away
We got to get away, we got to get away
We got to get away
We got to, we got to, away
We got to, we got to, away
We got to, we got to, away",Harry Styles,2014,"[76, 60]",2
76,Try,"[Chorus]
Let a nigga try me, try me
I'm a get his whole mothafuckin' family
And I ain't playin wit nobody
Fuck around and I'm a catch a body
Let a nigga try me, try me
I'm a get his whole mothafuckin' family
And I ain't playin wit nobody
Fuck around and I'm a catch a body

[Verse 1]
Bitch I got the mac or the 40
Turn a bitch to some macaroni
Tell me how you want it I'm on it
I really mean it I'm just not recordin'
Give lil bro the choppa for all you oppas
Leave a bitch nigga head in pasta
You are an impostor, ain't got no money
Put the burner to his tummy, and make it bubbly
I really hate niggas I'm a Nazi
Love wearin' all black, you should see my closet
Rock that all white, when I'm feelin' Godly
Hop out like Coke, I ain't gotta park it
Fuck is y'all saying, bitch my hood love me
48214 real niggas know me
I been out my mind since they killed my cousin
Free my cousin Devin, man he just called me
All these niggas love me, can't get 'em off me
Fuck around gave him my number, he won't stop callin'
IBGM be the clique, bitch, you see us scorin'
V.I.P in the plural, while yo section borin'
Got a bitch that set it off like Jada Pinkett, Queen Latifah
You rollin' around wit yo nieces, bitch you T.T
Mind full of money, got a heart full of demons
Mobbin' like Italians, we really take yo fingas
Turn yo face into a pizza, no acne
Have you singin' like Alicia, fuck wit my family
They be like you little, but got damn she spazzin'
Do the whole crew, my bitches freak nasty

[Chorus]
Let a nigga try me, try me
I'm a get his whole mothafuckin' family
And I ain't playin wit nobody
Fuck around and I'm a catch a body
Let a nigga try me, try me
I'm a get his whole mothafuckin' family
And I ain't playin wit nobody
Fuck around and I'm a catch a body

[Verse 2]
Bitch I got the Tommy no Hilfiger
Lil Dej ain't bout it, bitch how you figure
I don't do no drugs, I be off liquor
So lifted, flyer than yo girl, baby gone and take my picture
See I gotta get this money, my palms itchin'
Niggas gossip like hoes, most of 'em bitches
I don't wanna do no songs, I don't wanna kick it
And I ain't signin' to no label, bitch I'm independent

[Chorus]
Let a nigga try me, try me
I'm a get his whole mothafuckin' family
And I ain't playin wit nobody
Fuck around and I'm a catch a body",DeJ Loaf,2014,"[77, 74, 73, 74, 66, 70, 79, 71, 73, 65, 82, 87, 91, 95, 94, 55, 69]",17
77,No Love,"[Intro: Haddaway, Eminem, & Lil Wayne]
Love, love
Love, love, love
[Mumbling chorus]
Don't hurt me
Don't hurt me no more
Young Money, yeah
No more
Love

[Verse 1: Lil Wayne & Haddaway]
Throw dirt on me and grow a wildflower
But it's ""Fuck the world,"" get a child out her
Yeah, my life a bitch, but you know nothing 'bout her
Been to hell and back, I can show you vouchers (no love)
I'm rollin' Sweets, I'm smokin' sour
Married to the game, but she broke her vows
That's why my bars are full of broken bottles
And my nightstands are full of open Bibles
Uh, I think about more than I forget
But I don't go around fire expectin' not to sweat
And these niggas know I lay 'em down, make your bed
Bitches try to kick me while I'm down, I'll break your leg
Money outweighin' problems on a triple beam
I'm stickin' to the script, you niggas skippin' scenes
Uh, be good or be good at it
Fuckin' right, I got my gun, semi-Cartermatic
Yeah, put a dick in they mouth, so I guess it's fuck what they say
I'm high as a bitch, up, up and away
Man, I'll come down in a couple of days
Okay, you want me up in the cage?
Then I'll come out in beast mode
I got this world stuck in the safe, combination is the G code
It's Weezy, motherfucker, Blood gang, and I'm in bleed mode
All about my dough, but I don't even check the peephole
So you can keep knockin', but won't knock me down
No love lost, no love found

[Chorus: Eminem, Lil Wayne, Both, & (Haddaway)]
It's a little too late to say that you're sorry now (yeah)
You kicked me when I was down
But what you say just don't (hurt me)
That's right, it don't (hurt me)
And I don't need you (no more)
Don't wanna see you (no more)
Ha, bitch, you get no (love)
You showed me nothing but hate (haha!)
You ran me into the ground
But what comes around goes around (yeah)
And I don't need you (don't hurt me)
That's right, you don't (hurt me)
And I don't need you (no more)
Don't wanna see you
Ha, bitch, you get (no love)
No! (No love) No! (No love) No! (No love)
Ha, bitch, you get (no love)
No! (No love) No! (No love)
And I don't need you (no more)
Get 'em!

[Verse 2: Eminem, Lil Wayne, & Both]
I'm alive again, more alive than I have been
In my whole entire life, I can (yeah)
See these people's ears perk up as I begin to spaz with the pen
Uh, I'm a little bit sicker than most
Shit's finna get thick again, they say the competition is stiff
But I get a hard dick from this shit and I stick it in
I ain't never giving in again (yeah)
Caution to the wind, complete freedom
Look at these rappers, how I treat 'em
So why the fuck would I join 'em when I beat 'em? (yeah!)
They call me a freak, 'cause I like to
Spit on these pussies 'fore I eat 'em (haha)
Man, get these whack cocksuckers off stage!
Where the fuck is Kanye when you need him? (oh!)
Snatch the mic from 'em, bitch, I'ma let you finish in a minute
Yeah, that rap was tight, but I'm (yeah!)
'Bout to spit the greatest verse of all time
So you might want to go back to the lab tonight and, um (yeah!)
Scribble out them rhymes you were gonna spit
And start over from scratch and write new ones
But I'm afraid that it ain't gonna make no difference
When I rip this stage and tear it in half tonight
It's an adrenaline rush to feel the bass thump
From the place all the way to the parking lot, fellow
Set fire to the mic and ignite the crowd (yeah)
You can see the sparks from hot metal (yeah)
Cold-hearted, from the day I Bogarted
The game, my soul started to rot, fellow (yeah)
When I'm not even in my harshest
You can still get roasted, ‘cause Marsh is not mellow
'Til I'm topplin' from the top, I'm not gonna stop
I'm standin' on my Monopoly board (uh)
That means I'm on top of my game
And it don't stop 'til my hip don't hop anymore (shit)
When you're so good that you can't say it
‘Cause it ain't even cool for you to sound cocky anymore (shit)
People just get sick ‘cause you spit
These fools can't drool or dribble a drop anymore (ow!)
And you can never break my stride (nope)
You'll never slow the momentum at any moment
I'm 'bout to blow, you'll never take my pride
Killin' the flow, slow venom
And the opponent is gettin' no mercy, mark my words
Ain't lettin' up, relentless, I smell blood
I don't give a fuck, keep givin' them hell
Where was you when I fell and needed help up?
You get no love

[Chorus: Eminem, Lil Wayne, Both, & (Haddaway)]
It's a little too late to say that you're sorry now (uh)
You kicked me when I was down
But what you say just don't (hurt me)
Yeah, that's right, it don't (hurt me)
And I don't need you (no more)
Don't wanna see you (no more)
Ha, bitch, you get no (love)
You showed me nothing but hate (yeah!)
You ran me into the ground
But what comes around goes around
And I don't need you (don't hurt me)
That's right, you don't (hurt me)
And I don't need you (no more)
Don't wanna see you
Ha, bitch, you get (no love)
No! (No love) No! (No love) No! (No love)
Ha, bitch, you get (no love)
No! (No love) No! (No love)
And I don't need you (no more)
Ha, bitch, you get (no love)",Eminem,2014,"[78, 69, 72, 75, 69, 71, 86, 91, 91, 92, 87, 88, 73]",13
78,Prayer In C,"[Chorus]
Yeah, you never said a word
You didn't send me no letter
Don't think I could forgive you
See, our world is slowly dying
I'm not wasting no more time
Don't think I could believe you
Yeah, you never said a word
You didn't send me no letter
Don't think I could forgive you
See, our world is slowly dying
I'm not wasting no more time
Don't think I could believe you

[Verse]
Yeah, our hands will get more wrinkled
And our hair will be grey
Don't think I could forgive you
And see, the children are starving
And their houses were destroyed
Don't think they could forgive you
And when seas will cover lands
And when man will be no more
Don't think you can forgive you
Yeah, when there'll just be silence
And when life will be over
Don't think you will forgive you

[Chorus]
Yeah, you never said a word
You didn't send me no letter
Don't think I could forgive you
See, our world is slowly dying
I'm not wasting no more time
Don't think I could believe you
Yeah, you never said a word
You didn't send me no letter
Don't think I could forgive you
See, our world is slowly dying
I'm not wasting no more time
Don't think I could believe you

[Verse]
Yeah, our hands will get more wrinkled
And our hair will be grey
Don't think I could forgive you
And see, the children are starving
And their houses were destroyed
Don't think they could forgive you
Hey, when seas will cover lands
And when man will be no more
Don't think you can forgive you
Yeah, when there'll just be silence
And when life will be over
Don't think you will forgive you",Lilly Wood & The Prick,2014,"[79, 87]",2
79,Make Me Wanna,"[Verse 1]
Windows down, country sound, FM on the radio
Just me and you and the man on the moon
Cruisin' down some old back road

[Pre-Chorus]
Now baby don't you look at me that way
Cause you know there's only so much I can take
Cause you make me want to

[Chorus]
Pull this truck to the side of the road
Slide on over, let me hold you close
And tell you everything I'm thinking
Hop on out and let the tailgate fall
Get drunk on you with no alcohol
If you don't stop I'm gonna
Girl you make me wanna

[Verse 2]
You know better than to wear that dress
It oughta be against the law
Plain and simple, girl, them dimples
Know just how to turn me on

[Pre-Chorus]
Now baby don't you look at me that way
Cause you know there's only so much I can take
Cause you make me wanna

[Chorus]
Pull this truck to the side of the road
Slide on over, let me hold you close
And tell you everything I'm thinking
Hop on out and let the tailgate fall
Get drunk on you with no alcohol
If you don't stop I'm gonna
Girl you make me wanna

[Bridge]
You make me wanna
Wake up with you, in the bed of my truck
And start over again when the sun comes up

[Chorus]
You make me wanna
Pull this truck to the side of the road
Slide on over, let me hold you close
And tell you everything I'm thinking
Hop on out and let the tailgate fall
Get drunk on you with no alcohol
If you don't stop I'm gonna
You make me wanna
Pull this truck to the side of the road
Slide on over, let me hold you close
And tell you everything I'm thinking
Hop on out and let the tailgate fall
Get drunk on you with no alcohol
If you don't stop I'm gonna
Girl you make me wanna

[Outro]
Windows down, country sound, FM on the radio",Thomas Rhett,2014,"[80, 83, 92, 96, 99]",5
80,Mean To Me,"[Verse 1]
If I could be the reason your hair's a mess
The bass drum beatin way down deep in your chest
If I could be the voice on your radio
Then I could be your long ride home

[Verse 2]
If mine could be the name that changes yours
The wine in your glass, the swing on your porch
The dollar in your pocket and the peaceful in your sleep
Then I'd be what you mean to me

[Chorus]
Standing here, watching you
Turning every head in this crowded room
The lights down low, dancing slow
Oh, if falling's how you feel
And perfect's what you see
Then I'd be what you mean to me

[Verse 3]
If I could be the fire in your firefly
The cool in the rain, the spark in your eye
The answer to your prayer
And the faith that sets you free
Then I'd be what you mean to me

[Chorus]
Standing here, watching you
Turning every head in this crowded room
The lights down low, dancing slow
Oh, if falling's how you feel
And perfect's what you see
Then I'd be what you mean to me
What you mean to me

[Bridge]
And oh, all of this talking makes you laugh
But I've gotta let you know
Just how I feel while i'm

[Chorus]
Standing here, watching you
Turning every head in this crowded room
The lights down low, dancing slow
Oh, if falling's how you feel
And perfect's what you see
Then I'd be what you mean to me
What you mean to me

[Outro]
Yeah, if falling's how you feel
And perfect's what you see
Then I'd be what you mean to me
Be what you mean to me
Ohhhhh, be what you mean
What you mean, what you mean
What you mean to me, mmm-mmm",Brett Eldredge,2014,"[82, 88, 97, 97, 95, 95]",6
81,Shut Up And Dance,"[Tori and (Tori and all) ]
It's nine on the dot
And we just talk and we talk
And I just want it to stop
(Cause aren't we here for the music?)

[Jade and (Jade and all)]
And if you dare just get up outta your chair
Cause this ain't going nowhere
(We've gotta move or you'll lose it)

[Trina and (all)]
All I wanna know(know) is when we're letting go so
We can get this record to break (break)

[Tori and (all)]
Why we wasting time (time)

[Robbie and (all)]
We never can rewind (wind)
All I'm really trying to say

[Tori and (Tori,Cat and All)]
Is shut up and dance (show me what you got)
Well shut up and dance (are you in or not?)
You moving your mouth (baby don't speak)
Just shut up and dance (if you're into me)

[Cat]
Cause I can't wait no more
Get on the floor
Don't stop now its our chance

[Tori]
Just shut up and dance dance dance dance
We're here for the night
And we can do what we like
So don't you put up a fight
Cuz I'll be drivin you crazy
What would you do
When I get up next to you
You like the way that I move
I'm not your girl but I could be

[Tori,Trina and (All)]
All I wanna know (know)
Is when we're letting go
So we can get this record to break (break)

[Tori and (all)]
Why we wasting time (time)

[Robbie]
We never can rewind (wind)
All I'm really trying to say is.....

[Tori and (Tori,Cat and All)]
Is shut up and dance (show me what you got)
Well shut up and dance (are you in or not?)
You moving your mouth (baby don't speak)
Just shut up and dance (if you're into me)

[Cat]
Cause I can't wait no more
To get on the floor
Don't stop now's our chance!

[Tori]
Shut up and dance dance dance yeah
Shut up and dance dance dance yeah

[Tori and Cat]
Shut up and dance...
'Til we drop cause I'm sick of the space in between
You and me, light it up, till we're making a scene
Quit the talk
Let it rock
If you know what I mean

[Tori and (Tori,Cat and All)]
Is shut up and dance (show me what you got)
Well shut up and dance (are you in or not?)
You moving your mouth (baby don't speak)
Just shut up and dance (if you're into me)

[Cat and Tori]
Cause I can't wait no more
To get on the floor
Don't stop now's our chance!

[Tori and Cat]
Shut up and dance dance dance yeah[Robbie:Yeah]
Shut up and dance dance dance yeah [Rex:Yeah]
Put up your hands hands hands yeah [Trina:Yeah]
Shut up and dance dance dance yeah [Beck:Yeah]
(With Beck)Shut up and dance!",Victorious Cast,2014,"[83, 75, 88, 98, 98]",5
82,Just Gettin' Started,"[Verse 1]
I knew the minute that I picked you up
It was gonna be a wild ride
You kissed me like you couldn't get enough
Barely made it out of your drive
Burn a little rubber at the red light
Got a little warning from the blue lights
It's only going 9 o'clock but feels more like midnight

[Chorus]
We ain't even turned up the radio
Ain't been two miles down the road
The way you look at me baby I don't know
If we even gonna make it to the party
Yeah we gotta whole lot of moonlight left
Already having the time of my lives
And we're just getting started tonight

[Verse 2]
Girl you already got the window down
And you got your seat laid back
I ain't even made it halfway to town
And you're already talking about a 6 pack
Already got your shoes off
And you talking about slipping off
No we ain't even found your friends saying
You already wanna get lost

[Chorus]
We ain't even turned up the radio
Ain't been two miles down the road
The way you look at me baby I don't know
If we even gonna make it to the party
Yeah we gotta whole lot of moonlight left
Already having the time of my lives
And we're just getting started tonight

[Bridge]
Ain't had a drink and I'm tore up
Ain't even had a taste of your love
But girl the crazy thing is
We're just getting warmed up

[Chorus]
We ain't even turned up the radio
Ain't been two miles down the road
The way you look at me baby I don't know
If we even gonna make it to the party
Yeah we gotta whole lot of moonlight left
Already having the time of my lives
And we're just getting started tonight
And we're just getting started tonight",Jason Aldean,2014,"[84, 94, 61]",3
