,title,lyrics,artists,date,rank,cnt
0,Time In A Bottle,"If I could save time in a bottle
The first thing that I'd like to do
Is to save every day 'til eternity passes away
Just to spend them with you
If I could make days last forever
If words could make wishes come true
I'd save every day like a treasure and then
Again, I would spend them with you
But there never seems to be enough time
To do the things you want to do, once you find them
I've looked around enough to know
That you're the one I want to go through time with
If I had a box just for wishes
And dreams that had never come true
The box would be empty except for the memory
Of how they were answered by you
But there never seems to be enough time
To do the things you want to do, once you find them
I've looked around enough to know
That you're the one I want to go through time with
If I could save time…",Chris De Burgh,1973,"[1, 3, 5, 13, 18, 48, 79]",7
1,The Most Beautiful Girl,"Hey
Did you happen to see
The most beautiful girl in the world?
And if you did, was she crying, crying?

Hey
If you happen to see
The most beautiful girl that walked out on me
Tell her I'm sorry
Tell her I need my baby
Oh, won't you tell her that I love her

I woke up this morning
Realized what I had done
I stood alone in the cold gray dawn
I knew I'd lost my morning sun

I lost my head and I said some things
Now comes the heartaches that morning brings
I know I'm wrong
And I couldn't see
I let my world slip away from me

So, hey
Did you happen to see
The most beautiful girl in the world?
And if you did, was she crying, crying?

Hey
If you happen to see
The most beautiful girl that walked out on me
Tell her I'm sorry
Tell her I need my baby
Oh, won't you tell her that I love her

If you happen to see the most beautiful girl
That walked out on me
Tell her I'm sorry
Tell her I need my baby
Oh, won't you tell her that I love her",Charlie Rich,1973,"[2, 1, 1, 3, 10, 12, 20, 28, 35, 40, 43, 53, 69, 83]",14
2,Leave Me Alone (ruby Red Dress),"Big old Ruby Red Dress
Wanders 'round the town
Talking to herself now
Sometimes sitting down
Don't you get too close now
Ruby runs away
Poor old Ruby Red Dress
Born on a sorry day
I can hear her say

Leave me alone
Won't you leave me alone
Please leave me alone
Now leave me alone
Oh, leave me alone
Please leave me alone
Yes, leave me
Leave me

Leave me alone
Won't you leave me alone
Please leave me alone
Now leave me alone
God, leave me alone
Just leave me alone
Oh, leave me
Leave me

Big old Ruby Red Dress
Everybody laughs
Say she's got no future
And never made no past
Something hurt that Ruby
Something she can't bare
You look at her real close now
You see a little tear
When she says now

Leave me alone
Won't you leave me alone
Please leave me alone
God, leave me alone
Oh, leave me alone
Just leave me alone
Please leave me
Leave me

Leave me alone
Won't you leave me alone
Please leave me alone
Now leave me alone
Oh, leave me alone
Just leave me alone
Oh leave me
Leave me

Some folks say some farm boy
Oh, from Tennessee
Taught it all to Ruby
Then just let her be
Her daddy tried to hide it
Tried to keep things cool
But something happened to Ruby
She broke down to a fool
Who just said now

Leave me alone
Won't you leave me alone
Please leave me alone
Now leave me alone
Oh, leave me alone
Please leave me alone
Yes leave me
Leave me

Leave me alone
Won't you leave me alone
Please leave me alone
Now leave me alone
God, leave me alone
Just leave me alone
Please leave me
Leave me

Leave me alone
Won't you leave me alone
Please leave me alone",Helen Reddy,1973,"[3, 4, 7, 10, 13, 20, 29, 59, 90]",9
3,The Joker,"[Verse 1]
Some people call me the space cowboy, yeah
Some call me the gangster of love
Some people call me Maurice
'Cause I speak of the pompatus of love
People talk about me, baby
Say I'm doing you wrong, doing you wrong
Well, don't you worry, baby, don't worry
'Cause I'm right here, right here, right here, right here at home

[Chorus]
'Cause I'm a picker, I'm a grinner
I'm a lover, and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I sure don't want to hurt no one
I'm a picker, I'm a grinner
I'm a lover, and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I get my lovin' on the run
Whooo
Whooooo

[Verse 2]
You're the cutest thing that I ever did see
I really love your peaches, wanna shake your tree
Lovey-dovey, lovey-dovey, lovey-dovey all the time
Oee, baby, I'll sure show you a good time

[Chorus]
'Cause I'm a picker, I'm a grinner
I'm a lover, and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I get my lovin' on the run
I'm a picker, I'm a grinner
I'm a lover, and I'm a sinner
I play my music in the sun
I'm a joker, I'm a smoker
I'm a midnight toker
I sure don't want to hurt no one
Whooo Whoooo

[Outro]
People keep talking about me, baby
Say I'm doing you wrong
Well, don't you worry, don't worry, no, don't worry, mama
'Cause I'm right here at home
You're the cutest thing I ever did see
Really love your peaches, wanna shake your tree
Lovey-dovey, lovey-dovey, lovey-dovey all the time
C'mon baby, now I'll show you a good time",Steve Miller Band,1973,"[4, 6, 9, 15, 22, 29, 37, 46, 58, 72, 86]",11
4,Goodbye Yellow Brick Road,"[Verse 1]
When are you gonna come down?
When are you going to land?
I should have stayed on the farm
I should have listened to my old man
You know you can't hold me forever
I didn't sign up with you
I'm not a present for your friends to open
This boy's too young to be singing
The blues

[Bridge]
Ah, ah ha ah ah
Ah ah ha ha

[Chorus]
So goodbye yellow brick road
Where the dogs of society howl
You can't plant me in your penthouse
I'm going back to my plough
Back to the howling, old owl in the woods
Hunting the horny-back toad
Oh, I've finally decided my future lies
Beyond the yellow brick road

[Bridge]
Ah, ah ha ah ah
Ah ah ha

[Verse 2]
What do you think you'll do, then?
I bet they'll shoot down the plane
It'll take you a couple of vodka and tonics
To set you on your feet again
Maybe you'll get a replacement
There's plenty like me to be found
Mongrels who ain't got a penny
Sniffing for tidbits like you on the ground

[Bridge]
Ah, ah ha ah ah
Ah ah ha

[Chorus]
So goodbye yellow brick road
Where the dogs of society howl
You can't plant me in your penthouse
I'm going back to my plough
Back to the howling, old owl in the woods
Hunting the horny-back toad
Oh, I've finally decided my future lies
Beyond the yellow brick road

[Bridge]
Ah, ah ha ah ah
Ah ah ha",Elton John,1973,"[5, 2, 2, 2, 3, 9, 15, 27, 40, 62]",10
5,Hello It's Me,"[Intro]
Just gimme a...
Gimme a break for a second
2,3 ... 1, 2, 3 ... 1, ah-2,, ah-1, 2, 3

[Verse 1]
Hello, it's me
I've thought about us for a long, long time
Maybe I think too much but something's wrong
There's something here that doesn't last too long
Maybe I shouldn't think of you as mine

[Verse 2]
Seeing you
Or seeing anything as much as I do you
I take for granted that you're always there
I take for granted that you just don't care
Sometimes I can't help seeing all the way through

[Bridge]
It's important to me
That you know you are free
'Cause I never want to make you change for me

[Verse 3]
Think of me
You know that I'd be with you if I could
I'll come around to see you once in a while
Or if I ever need a reason to smile
And spend the night if you think I should

[Bridge]
It's important to me
That you know you are free
'Cause I never want to make you change for me

[Verse 3]
Think of me
You know that I'd be with you if I could
I'll come around to see you once in a while
Or if I ever need a reason to smile
And spend the night if you think I should

[Outro]
Think of me, think of me, think of me
Think of me, think of me, think of me
Think of me, think of me, think of me
Think of me, think of me, think of me
Think of me, think of me, think of me
Think of me, think of me, think of me
Think of me, think of me, think of me",Todd Rundgren,1973,"[6, 5, 6, 8, 11, 16, 24, 36, 46, 56, 69, 83, 97]",13
6,Top Of The World,"[Verse 1]
If you love somebody
Better tell them while they're here 'cause
They just may run away from you
You'll never know quite when, well
Then again, it just depends on
How long of time is left for you
I've had the highest mountains
I've had the deepest rivers
You can have it all, but life keeps moving

[Pre-Chorus]
Now take it in but don't look down...

[Chorus]
'Cause I'm on top of the world, hey
I'm on top of the world, hey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, hey
Been holding it in for a while, hey
Take you with me if I can
Been dreaming of this since a child
I'm on top of the world

[Verse 2]
I've tried to cut these corners
Try to take the easy way out
I kept on falling short of something
I could've gave up then, but
Then again, I couldn't have 'cause
I've traveled all this way for something

[Pre-Chorus]
Now take it in, but don't look down...

[Chorus]
'Cause I'm on top of the world, hey
I'm on top of the world, hey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, hey
Been holding it in for a while, hey
Take you with me if I can
Been dreaming of this since a child
I'm on top of the world

[Post-Chorus]
Oh-woah, oh-oh, oh-oh
Oh-woah, oh-oh

[Chorus]
'Cause I'm on top of the world, hey
I'm on top of the world, hey
Waiting on this for a while now
Paying my dues to the dirt
I've been waiting to smile, hey
Been holding it in for a while, hey
Take you with me if I can
Been dreaming of this since a child

[Bridge]
And I know it's hard when you're falling down
And it's a long way up when you hit the ground, but
Get up, now, get up, get up, now
And I know it's hard when you're falling down
And it's a long way up when you hit the ground, but
Get up, now, get up, get up, now

[Outro]
'Cause I'm on top of the world, hey
(And I know it's hard when you're falling down)
I'm on top of the world, hey
(And it's a long way up when you hit the ground, but)
Waiting on this for a while now
(Get up, now, get up)
Paying my dues to the dirt
(Get up, now)
I've been waiting to smile, hey
(And I know it's hard when you're falling down)
Been holding it in for a while, hey
(And it's a long way up when you hit the ground, but)
Take you with me if I can
(Get up, now, get up)
Been dreaming of this since a child
(Get up, now)
I'm on top of the world",Imagine Dragons,1973,"[7, 7, 3, 1, 1, 3, 7, 10, 13, 23, 31, 56, 80, 79, 74, 77, 82, 85, 89, 92, 94, 95, 97]",23
7,Show And Tell,"[Verse 1]
No need for conversation
Oh our time is wasting
Guess what I'm gonna do
When you step in my room
Oh baby I've been waiting
It's been enough dating
Doing all that bragging
So I've got to have it
So ohhhhh

[B-Section]
I'll give in, if you promise there will be
No talking when you come over
I won't say no tonight
Wanna work it out with you boy

[Chorus]
So baby are you down for a little show and tell
Want you to show me that you want it like you're fresh outta jail
We can get it cracking
Boy don't be acting
Like you don't know what to do when I'm in front of you
So baby are you down for a little show and tell
Want you to show me that you want it like you're fresh outta jail
We can get it cracking
Boy don't be acting
Like you don't know what to do when I'm in front of you

[Verse 2]
More than infatuation
An Usher imitation
So won't you do it to me like you never did it before
Stay on top of your game
Work it like you're glad you came
There's no turning back now
So baby turn me out. So baby

[B-Section]

[Chorus 2x]

[Bridge]
I want you to make me feel so good. (So good so o o good)
Act like you know, know just what to do. (What to do you know just what to do)
Ooh baby
Come on over and take control of me

[Chorus]",Cherish,1973,"[8, 11, 16, 27, 33, 37, 54, 64, 76, 95, 96]",11
8,Smokin' In The Boy's Room,"[Verse 1]
Sitting in the classroom thinking it's a drag
Listening to the teacher rap, just isn't my bag
When two bells ring you know it's my cue
Going to meet the boys on floor number 2

[Chorus]
Smoking in the boys room
Smoking in the boys room
Teacher don't you fill me up with your rules
Everybody knows that smoking isn't allowed in school

[Verse 2]
Checking out the halls making sure the coast is clear
Looking in the stalls, nah, there isn't nobody here
My buddies Sixx, Mick & Tom
To get caught would surely be the death of us all

[Chorus]
Smoking in the boys room
Smoking in the boys room
Teacher don't you fill me up with your rules
Everybody knows that smoking isn't allowed in school

[Verse 3]
Put me to work in the school book store
Check-out counter and I got bored
Teacher was looking for me all around
Two hours later, you know where I was found

[Chorus]
Smoking in the boys room
Smoking in the boys room
Teacher don't you fill me up with your rules
Everybody knows that smoking isn't allowed in school
Smoking in the boys room
Smoking in the boys room
Teacher don't you fill me up with your rules
Everybody knows that smoking isn't allowed in school
Smoking in the boys room
Smoking in the boys room
Teacher don't you fill me up with your rules
Everybody knows that smoking isn't allowed in school",Mötley Crüe,1973,"[9, 12, 22, 33, 41, 51, 72, 87, 93, 100]",10
9,"Never, Never Gonna Give Ya Up","Aahh
Oh baby
Oh baby, keep on
My baby, keep on doing it
Right on, uh uh uh
Right on doing it
You got it together, baby keep on
Oh, you got it together baby, right on
Keep on doing it, gotta get it baby, oh gotta get it
Um huh
My my baby, keep on
I swear you got it together baby
Keep on, keep on

Whatever, whatever
Girllll, I'll do it
Forever and ever, yeah, yeah, yeah, yeah
I'll see you through it

I've got to keep you pleased in every way I can
Gonna give you all of me as much as you can stand
Make love to you right now, that's all I want to do
I know you need it, girl, and you know I need it, too

'Cause I found what the world is searching for
Here, right here, my dear
I don't have to look no more
And, oh, my babe
I hoped and I prayed for someone
Just like you to make me feel the way you do

Never, never gonna give you up
I'm never, ever gonna stop
Not the way I feel about you
Girl, I just can't live without you
I'm never ever gonna quit 'cause
Quittin' just ain't my shtick
I'm gonna stay right here with you
And do all the things you want me to

Whatever you want
Girllll, you got it
And whatever you need
I don't want to see you without it

You've given me much more than words could ever say
And oh, my dear, I'll be right here until my dying day
I don't know just how to say all the things I feel
I just know that I love you so and it gives me such a thrill

'Cause I found what this world is searching for
Here, right here, my dear
I don't have to look no more
And all of my days
I hoped and I prayed
For someone just like you to make me feel the way you do

I'm never, never gonna give you up
I'm never, ever gonna stop
Stop the way I feel about you
Girl, I just can't live without you
I'm never ever gonna quit 'cause
Quittin' just ain't my shtick
Gonna stay right here with you
Do all the things you want me to

Whoa, I never gonna give you up
I'm never, ever gonna stop
All the things I feel about you
Girl, I just can't live without you
I'm never ever gonna quit 'cause
Quittin' just ain't my shtick
I'm gonna stay right here with you
And do all the things you want me to",Barry White,1973,"[10, 10, 14, 16, 20, 30, 40, 54, 65, 99]",10
10,Living For The City,"[Verse]
Uh, peanut butter leather
Brown liquor, couple sips, keep it together
Weed lit, sunroof lifted slightly, gently tilted
Driver with murder gloves in my car cause I'm killing it
Premium preserves in my jar, I be getting it
From where if you ain't a member then you ain't getting in
Smoke to the fact that we be getting it
Higher than the ceilings in the penthouses we living in
Boy you better get your bitch, over here
Taking pictures of the whips, asking us
What we gon' get into after it's badgering us
Life I chose why your women act like hoes
I know, this just a game I play
When I get bored

[Outro]
Living just enough for the
High'd up just enough for the
Living just enough for the
Never gave a, yeah",Curren$y,1973,"[11, 15, 19, 23, 29, 38, 58, 77]",8
11,If You're Ready (Come Go With Me),"If you're ready
If you're ready now
If you're ready, yeah
Come on go with me

No hatred (come go with me)
Will be tolerated (come go with me)
Peace and love come go with me
Will grow between the races (come go with me)

Love is the only transportation
To where there's total communication

If you (come go with me)
Get ready now (come go with me)
Feel you're able (come go with me)
