,title,lyrics,artists,date,rank,cnt
0,On Bended Knee,"[Verse 1]
Darlin' I, I can't explain
Where did we lose our way
Girl it's drivin' me insane
And I know I just need one more chance
To prove my love to you
And if you come back to me
I'll guarantee
That I'll never let you go

[Chorus]
Can we go back to the days our love was strong?
Can you tell me how a perfect love goes wrong?
Can somebody tell me how to get things back
The way they use to be?
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

[Verse 2]
So many nights I dream of you
Holding my pillow tight
And I know I don't need to be alone
When I open up my eyes
To face reality
Every moment without you
It seems like eternity
I'm begging you, begging you come back to me

[Chorus]
Can we go back to the days our love was strong?
Can you tell me how a perfect love goes wrong?
Can somebody tell me how to get things back
The way they use to be?
Oh God give me a reason
I'm down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

[Spoken]
Baby, I'm sorry
Please forgive me for all the wrong I've done
Please come back home, girl
I know you put all your trust in me
I'm sorry I let you down
Please forgive me

[Bridge]
I'm Gonna swallow my pride
Say I'm sorry
Stop pointing fingers the blame is on me
I want a new life
And I want it with you
If you feel the same
Don't ever let it go
You gotta believe in the spirit of love
It'll heal all things
It won't hurt anymore
No I don't believe our love's terminal
I'm down on my knees begging you please
Come home

[Chorus]
Can we go back to the days our love was strong?
Can you tell me how a perfect love goes wrong?
Can somebody tell me how to get things back
The way they used to be?
Oh God give me a reason
I'm down on bended...
Down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee
Can we go back to the days our love was strong
Can you tell me how a perfect love goes wrong
Can somebody tell me how to get things back
The way they use to be
Oh God give me a reason
I'm down on
Down on bended knee
I'll never walk again until you come back to me
I'm down on bended knee

[Outro]
Wanna build a new life
Just you and me
Gonna make you my wife
Raise a family",Boyz II Men,1994,"[1, 2, 2, 1, 1, 3, 14]",7
1,Another Night,"[Intro]
Lately I just been workin', writin'
Haven't really got outta the crib too much

[Verse 1: Mac Miller]
As I spend another night without a single thing to do
'Cept writin' down this music I proceed to bring to you
My man Billy hit me up, he got some weed he bringin' through
Tell him better be that good and grab a pack of Swishers too
That's what usually happens, deserve some cool relaxin'
Smokin' herb and laughin' at Curb Your Enthusiasm
I'm just a regular kid, at my crib
Doin' regular shit, burnin' 5 spliffs
I'm so high, another night alone
So I'm a pour another cup and roll another zone
I'm gone, you ain't gonna bring me back
So gone, couldn't tell you where I'm at
Maybe New York, Philly, maybe Pittsburgh
You wanna find me, hit me on Twitter
Wow, that sound mad lame
People love me, they don't even know my last name
Waitin' at the station till it's time that I can board the train
Headin' to the fortune fame, should explore my brain
See what I'm thinkin bout
Pour a little liquor then I drink it down

[Hook]
'Cause it's just another night on my own
Layin' back as I light up my Dro
It's just another night alone
I spend another night alone
Said it's just another night on my own
Layin' back as I light up my Dro
It's just another night alone
I spend another night alone

[Verse 2: Mac Miller]
I turn my phone on silent, I need to get away
Put on J. Cole's Warm Up and let it play
I thank god for blessin' me with life every day
And to my peoples who've gone, we'll meet at Heaven's gate
I've been sellin' haze, but I'm sure there's better ways
That I can get my pay, I just need to get it straight
Nothin' left to say now it's time for action
No more bullshit, no more relaxin'
Rappin's my passion, so I stay writin'
Spend a couple nights and
Burn out all the lights in
My room, stuck in my crib like glue
That's what I do it's nothin' new

[Hook]
'Cause it's just another night on my own
Layin' back as I light up my Dro
It's just another night alone
I spend another night alone
Said it's just another night on my own
Layin' back as I light up my Dro
It's just another night alone
I spend another night alone",Mac Miller,1994,"[3, 3, 3, 3, 3, 4, 4, 3, 4, 5, 7, 10, 10, 16, 23, 31, 42, 53, 77]",19
2,Creep,"[Verse 1]
When you were here before
Couldn't look you in the eye
You're just like an angel
Your skin makes me cry
You float like a feather
In a beautiful world
I wish I was special
You're so fuckin' special

[Chorus]
But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here

[Verse 2]
I don't care if it hurts
I wanna have control
I want a perfect body
I want a perfect soul
I want you to notice
When I'm not around
You're so fuckin' special
I wish I was special

[Chorus]
But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here

[Bridge]
She's running out the door
She's running out
She run, run, run, run
Run

[Outro]
Whatever makes you happy
Whatever you want
You're so fuckin' special
I wish I was special
But I'm a creep
I'm a weirdo
What the hell am I doing here?
I don't belong here
I don't belong here",Radiohead,1994,"[4, 5, 5, 6, 8, 12, 25, 71]",8
3,Always,"[Verse 1]
That Arizona sky
Burnin' in your eyes
You look at me and babe, I wanna catch on fire
It’s buried in my soul
Like California gold
You found the light in me that I couldn’t find

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down
And the band won't play
I'll always remember us this way

[Verse 2]
Lovers in the night
Poets tryna write
We don't know how to rhyme, but damn, we try
But all I really know
You're where I wanna go
The part of me that's you will never die

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down
And the band won't play
I'll always remember us this way

[Bridge]
Oh yeah
I don't wanna be just a memory, baby, yeah
Hoo, hoo, hoo, hoo, hoo, hoo
Hoo, hoo, hoo, hoo, hoo, hoo
Hoo, hoo, hoo, hoo, hoo hoo hooooooooo

[Chorus]
So when I'm all choked up and I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down and the band won't play
I'll always remember us this way
Way yeah

[Outro]
When you look at me and the whole world fades
I'll always remember us this way

[Outro]
Oooh, oooh, hmmmm
Oooh, oooh, hmmmm",Lady Gaga,1994,"[5, 4, 4, 4, 5, 5, 5, 6, 6, 9, 13, 21, 39, 49, 91, 46, 44, 35, 34, 26, 23, 22, 20, 21, 21, 22, 25, 27, 29, 32, 34, 39, 42, 49, 52, 58, 80]",37
4,I Wanna Be Down,"[Verse 1]
I would like to get to know if I could be
The kind of girl you that you could be down for
Cuz when I look at you I feel something tell me
That you're the kind of guy that I should make a move on
And if I don't let you know
Then I won't be for real
I could be wrong but I feel like something could be going on
The more I see you the more that it becomes so true
There ain't no other for me it's only you

[Chorus]
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down

[Verse 2]
I know anybody's gonna be lonely
Without the reason they got someone to care for
Maybe all you need's a shoulder to cry on
If that's a fact than I'll be more than you ever could dream of
If all you need is the time that I got plenty of
I'll dedicate all my love until you call baby
I wanna stay by your side
Be there to call you up
And let you know everything will be all right

[Chorus]
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down

[Bridge]
(Down, down, down) Yeah oh
(Down, down, down) Yeah oh

[Chorus]
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down
I wanna be down
With what you're going through
I wanna be down
I wanna be down with you
No matter what time of day or night it's true
I wanna be down",Brandy,1994,"[6, 7, 9, 9, 9, 8, 7, 7, 8, 11, 11, 19, 37, 61]",14
5,I'll Make Love To You,"[Verse 1: Nathan]
Close your eyes, make a wish
And blow out the candlelight
For tonight is just your night
We're gonna celebrate, all through the night

[Verse 2: Shawn]
Pour the wine, light the fire
Girl, your wish is my command
I submit to your demands
I will do anything, girl, you need only ask

[Chorus: All]
I'll make love to you
Like you want me to
And I'll hold you tight
Baby, all through the night
I'll make love to you
When you want me to
And I will not let go
'Til you tell me to

[Verse 3: Wanya]
Girl, relax, let's go slow
I ain't got nowhere to go
I'm just gonna concentrate on you
Girl, are you ready? It's gonna be a long night
Throw your clothes (Throw your clothes)
On the floor (On the floor)

[Verse 4: Shawn & Wanya]
I'm gonna take my clothes off, too
I've made plans to be within you
Girl, whatever you ask me, you know, I could do

[Chorus: All]
I'll make love to you
Like you want me to
And I'll hold you tight
Baby, all through the night
I'll make love to you
When you want me to
And I will not let go
'Til you tell me to

[Bridge: Wanya]
Baby, tonight is your night
And I will do you right
Just make a wish on your night
Anything that you ask
I will give you the love of your life, your life, your life

[Chorus: All]
I'll make love to you (I'll make love)
Like you want me to
And I'll hold you tight (Hold you tight)
Baby, all through the night
I'll make love to you (I'll make love)
When you want me to
And I will not let go (Will not let go til you)
'Til you tell me to  (tell me to)
I'll make love to you  (I'll make love)
Like you want me to
And I'll hold you tight (Hold you tight)
Baby, all through the night
I'll make love to you  (I'll make love)
When you want me to
And I will not let go (Will not let go til you)
'Til you tell me to (Tell me to, tell me baby)",Boyz II Men,1994,"[7, 6, 6, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 31]",21
6,Before I Let You Go,"I can still remember yesterday
We were so in love in a special way
And knowing that you love me
Made me feel, oh, so right
But now I feel lost
Don't know what to do
Each and everyday I think of you
Holdin' back the tears
I'm trying with all my might
Refrain:
Because you've gone and left me
Standin' all alone
And I know i've got to face
Tomorrow on my own
But baby

Chorus:
Before I let you go
I want to say I love you
I hope that you're listenin'
'coz it's true, baby, oh yeah
You'll be forever in my heart
And I know that no one else will do
So before I let you go
I want to say ""i love you""
I wish that it could be
Just like before
I know I could've given you
So much more
Even though you know
I've given you all my love
I miss your smile, I miss your kiss
Each and everyday I reminisce
'coz baby it's you
That i'm always dreaming of
Repeat refrain & chorus

Bridge:
Letting love go is never easy
But I love you so
That's why I set you free
I know someday, somehow
I'll find a way
To leave it all behind me
I Guess it wasn't meant to be
But baby
Before I let you go
I want to say I love you
I hope that you're listenin'
'coz it's true, baby, oh yeah
You'll be forever in my heart
And I know that no one else will do
So before I let you go
I want to say...
So before I let you go
I want to say ""i love you""",Freestyle (Philippines),1994,"[8, 10, 12, 13, 23, 30, 39, 58, 64, 68, 94]",11
7,Tootsee Roll,"The butterfly? Uh-uh, that's old!
Let me see the Tootsee Roll!

Yeah, 199Quad!
69 Boyz backed up by the Quad City DJ's!
One time !

Cotton candy, sweetie go, let me see the Tootsee Roll!

Tootsee Roll! (8x)
To the left! (2x) To the right! (2x)
To the front! (2x) To the back! (2x)
Slide! (8x)
To the left! (2x) To the right! (2x)
To the front! (2x) To the back! (2x)
Dip, baby, dip! (4x)

Cotton candy, sweetie, go
Let me see the Tootsee Roll!

(Verse 1)
I don't know what you've been told
It ain't the butterfly, it's the Tootsee Roll
A brand new dance SO
Grab a partner and get on the dance FLO'
And work them hips a lil' bit
Then do that dip a lil' bit
Oh yeah, you got it, now whip, baby, no buts about it
And you over there, with the long hair
Keep rollin' that derriere
Cause it ain't hard
Just a brand new dance for the 199Quad
69 in the place to be
Hey yo, 'Ski! What we came to see?
Cotton candy, sweetie, go
Let me see the Tootsee Roll!

Chorus 1

Bridge:
I feel a whoop comin' on, a whoop comin' on (2x)
Whoop! (8x)

Tootsee Roll! (8x)
To the left! (2x) To the right! (2x)
To the front! (2x) To the back! (2x)
Slide! (8x)
I feel a whoop comin' on, a whoop comin' on (2x)
Whoop! (8x)

Cotton candy, sweetie, go
Let me see the Tootsee Roll!

Chorus 2

I don't know what you've been told
It ain't the butterfly, it's the Tootsee Roll
A brand new dance SO
Grab a partner and get on the dance FLO'
69 in the place to be
Hey yo, 'Ski! What we came to see?
The butterfly? Uh-uh, that's old!
The butterfly? Uh-uh, that's old!
Let me see the Tootsee Roll!

Tootsee Roll! (8x)
To the left! (2x) To the right! (2x)
To the front! (2x) To the back! (2x)
Slide! (8x)
To the left! (2x) To the right! (2x)
To the front! (2x) To the back! (2x)
Dip, baby, dip! (4x)
I feel a whoop comin' on, a whoop comin' on (2x)
Whoop! (8x)
Just roll! (16x)
[Explosion]",69 Boyz,1994,"[9, 13, 14, 12, 13, 14, 12, 17, 19, 17, 15, 13, 13, 17, 18, 15, 19, 24, 27, 31, 33, 40, 51, 53, 64, 100]",26
8,I'm The Only One,"[Verse 1: Kanye West]
I had a dream I could buy my way to heaven
When I awoke, I spent that on a necklace
I told God I'd be back in a second
Man it's so hard not to act reckless
To whom much is given, much is tested
Get arrested guess until he get the message
I feel the pressure, under more scrutiny
And what I do, act more stupidly
Bought more jewelry, more Louis V
My Momma couldn't get through to me
The drama, people suing me
I'm on TV talking like it's just you and me
I'm just saying how I feel man
I ain't one of the Cosby's, I ain't go to Hillman
I guess the money should've changed him
I guess I should've forgot where I came from

[Hook: Sam Smith]
You say I'm crazy
Cause you don't think I know what you've done
But when you call me baby
I know I'm not the only one

[Verse 2: Kanye West]
Let up the suicide doors
This is my life homie, you decide yours
I know that Jesus died for us
But I couldn't tell ya who decide wars
So I parallel double parked that motherfucker sideways
Old folks talking bout back in my day
But homie this is my day, class started 2 hours ago
Oh am I late? No, I already graduated
And you can live through anything if Magic made it
They say I talk with so much emphasis
Ooh they so sensitive
Don't ever fix your lips like collagen
And say something when you gon' end up apologing
Let me know if it's a problem then, aight man, holla then

[Hook]

[Verse 3: Kanye West]
Let the champagne splash
Let that man get cash
Let that man get past
He don't even stop to get gas
If he can move through the rumors
He can drive off of fumes cause
How he move in a room full of no's?
How he stay faithful in a room full of hoes?
Must be the pharaohs, he in tune with his soul
So when he buried in a tomb full of gold
Treasure, what's your pleasure?
Life is a, Uh, depending how you dress her
So if the devil wear Prada, Adam Eve wear nada
I'm in between but way more fresher
With way less effort, cause when you try hard
That's when you die hard
Your homies looking like why God
When they reminisce over you, my God

[Hook: Sam Smith]
You say I'm crazy
Cause you don't think I know what you've done
But when you call me baby
I know I'm not the only one
I know I'm not the only one
I know I'm not the only one
And I know (6x)
I know I'm not the only one",Carlos Serrano,1994,"[10, 11, 11, 11, 11, 11, 11, 15, 16, 16, 18, 24, 28, 35, 44, 52, 56, 65, 71, 77, 82, 96]",22
9,You Want This/70's Love Groove,"[Intro]
Hey baby, just let me do all the work
Wait, let me put this record on
Mmm, I like that
Tonight you're all mine, mmm

[Chorus]
Afros, incense, and black lights
Love beads, mood rings and candlelight
Zodiac says the time is right
For a 70's love groove
70's love groove
Afros, incense, and black lights
Love beads, mood rings and candle light
Zodiac says the time is right
For a 70's love groove

[Verse 1]
Mmm, do you like my body?
I've got on what you like
Take your time
We've got all night

[Pre-Chorus]
70's kinda love, ohooh
(Oh, that's nice)
70's kinda love, yeah baby, mmm

[Chorus]
Afros, incense, and black lights
Love beads, mood rings, and candlelight
Zodiac says the time is right
For a 70's love groove
70's love groove
Afros, incense, and black lights
Love beads, mood rings, and candlelight
Zodiac says the time is right
For a 70's love groove
70's love groove

[Pre-Chorus]
70's kinda love, ohooh
70's kinda love, oh baby, oh baby

[Bridge]
Anything, anything baby
I'll take you places you've never been before
Ooh, touch me here
Oh, now touch me there

[Pre-Chorus]
70's kinda love, oh, yeah, mmm
70's kinda love, ah, that felt so good

[Chorus]
Afros, incense, and black lights
Love beads, mood rings and candle light
Zodiac says the time is right
For a 70's love groove
70's love groove
Afros, incense, and black lights
Love beads, mood rings and candle light
Zodiac says the time is right
For a 70's love groove
(I love it when you...)

[Pre-Chorus]
70's kinda love (ooh, yeah)
70's kinda love (oh, you're so beautiful, oh)

[Chorus]
Afros, incense, and black lights
Love beads, mood rings and candlelight
Zodiac says the time is right
For a 70's love groove
70's kinda groove
Afros, incense, and black lights
Love beads, mood rings and candlelight
Zodiac says the time is right
For a 70's love groove
(You've got me so wet)

[Pre-Chorus]
70's kinda love (oh, I want you inside me)
70's kinda love

[Chorus]
Afros, incense, and black lights
Love beads, mood rings and candlelight
Zodiac says the time is right
For a 70's love groove
70's kinda groove
Afros, incense, and black lights
Love beads, mood rings and candlelight
Zodiac says the time is right
For a 70's love groove...",Janet Jackson,1994,"[11, 8, 10, 10, 10, 10, 9, 12, 13, 20, 60]",11
