,title,lyrics,artists,date,rank,cnt
10,Honey Chile,"[Verse 1]
You're shiftless and you're lazy
Just like that hound dog, Daisy
I had when grandma raised me
Honey Chile

[Verse 2]
When Granny got too old to scorn me
Dear old Auntie warned me
You sure was no good for me
Honey Chile

[Pre-Chorus 1]
But your kiss is sweeter than the cake
That Grandma used to bake
All them sweet little things about you
Sure enough takes the cake
You ain't gonna amount to nothing
'Cause you ain't gonna work for nothing
Without you, I'm good for nothing
Honey Chile

[Chorus]
Honey Chile
Sure 'bout to drive me wild
And I love you so, can't let go
Now, Honey Chile
Ooh, Sugar Chile
I'd walk me a country mile
Just to be with you
It's sad but true, now Honey Chile

[Verse 3]
I try to act like a lady
But you've been courtin' Sadie
Your reputation's shady
Honey Chile

[Verse 4]
Hey, you even took out Sally
Who lives across the alley
Oh, I've been keeping tally
Honey Chile

[Pre-Chorus 2]
You're like the grapes up on the vine
That went in granny's wine
'Cause like that homemade wine, so sweet
You sure enough drive me out of my mind now
You ain't nothing but a playboy
Using me for a play toy
You're ruining my pride and joy, now
Honey Chile

[Chorus]
Honey Chile
Sure 'bout to drive me wild
And I love you so, can't let go
Now honey Chile
Ooh, sugar Chile
I'd walk me a country mile
Just to be with you
It's sad but true, now Honey Chile

[Verse 5]
Ooh, listen here now
One day I'm gonna get stronger
And I won't need you no longer
This feeling will be a goner
Honey Chile

[Verse 6]
Hey, now I can't take disgracin'
That ain't the way Granny raised me
You've gone and hurt me crazy
Honey Chile

[Outro]
Sugar Chile
I'd walk me a country mile
Just to be with you
It's sad but true now, Honey Chile
Hey, honey Chile
Sure 'bout to drive me wild
And I love you so, can't let go
Now Honey Chile
Hey, Sugar Chile",Martha Reeves & The Vandellas,1967,"[11, 16, 17, 30, 35, 55, 65]",7
11,You Better Sit Down Kids,"Better sit down kids I'll tell you why, kids
You might not understand, kids
But give it a try, kids
Now how should I put this I've got something to say
Your mother is staying but I'm going away
No, we're not mad, kids it's hard to say why
Your mother and I don't see eye to eye

Say your prayers before you go to bed
Make sure you get yourself to school on time
I know you'll do the things your mother asks
She's gonna need you most to stay in line
Keep in mind your mother's gonna need your help
A whole lot more than she ever did before
No more fights over little things
Because I won't be here to stop them anymore

I know you don't want this, neither do we
But sometimes things happen that we can't foresee
Now try to be calm kids, and don't look so sad
Just cause I am leaving, I'll still be your dad
Just remember I love you though I'm not here
Just call if you need me and I'll always be near

Say your prayers before you go to bed
Make sure you get yourself to school on time
I know you'll do the things your mother asks
She's gonna need you most to stay in line
Keep in mind your mother's gonna need your help
A whole lot more than she ever did before
No more fights over little things
Because I won't be here to stop them anymore

Well I have to go now so kiss me goodbye
My eyes are just red kids, I'm too big to cry--",Sonny & Cher,1967,"[12, 9, 10, 12, 12, 17, 31, 41, 62, 79]",10
12,Incense And Peppermints,"[Intro]
Ba-ba, ba-ba
Ba-ba, ba-ba

[Verse 1]
Good sense, innocence, cripplin' mankind
Dead kings, many things I can't define
Occasions, persuasions clutter your mind
Incense and peppermints, the color of time

[Chorus]
Who cares what games we choose?
Little to win, but nothin' to lose

[Bridge]
Incense and peppermints, meaningless nouns
Turn on, tune in, turn your eyes around
Look at yourself, look at yourself, yeah, girl
Look at yourself, look at yourself, yeah, girl, yeah, yeah

[Verse 2]
To divide the cockeyed world in two
Throw your pride to one side, it's the least you can do
Beatniks and politics, nothin' is new
A yardstick for lunatics, one point of view

[Chorus]
Who cares what games we choose?
Little to win, but nothin' to lose

[Verse 3]
Good sense, innocence, cripplin' mankind
Dead kings, many things I can't define
Occasions, persuasions clutter your mind
Incense and peppermints, the color of time

[Chorus]
Who cares what games we choose?
Little to win, but nothin' to lose

[Outro]
Incense, peppermints
Incense, peppermints

Sha-la-la
Sha-la-la
Sha-la-la
Sha-la-la
Sha-la-la
Sha-la-la",Strawberry Alarm Clock,1967,"[13, 8, 6, 3, 3, 1, 3, 4, 7, 10, 19, 34, 59, 88]",14
13,"The Rain, The Park & Other Things","I saw her sitting in the rain
Raindrops falling on her
She didn't seem to care
She sat there and smiled at me

Then I knew (I knew, I knew, I knew, I knew)
She could make me happy (happy, happy)
(She could make me very happy)
Flowers in her hair (in her hair)
Flowers everywhere (everywhere)

(I love the flower girl)(I love the flower girl)
Oh, I don't know just why
She simply caught my eye
(I love the flower girl)(I love the flower girl)
She seemed so sweet and kind
She crept into my mind
(To my mind)(to my mind)

I knew I had to say hello (hello, hello)
She smiled up at me (hello, how do you do)
And she took my hand
And we walked through the park alone

And I knew (I knew, I knew, I knew, I knew)
She had made me happy (happy, happy)
(She had made me very happy)
Flowers in her hair (in her hair)
Flowers everywhere (everywhere)

(I love the flower girl)(I love the flower girl)
Oh, I don't know just why
She simply caught my eye
(I love the flower girl)(I love the flower girl)
She seemed so sweet and kind
She crept into my mind
(To my mind)(to my mind)

Suddenly, the sun broke through (see the sun)
I turned around, she was gone (where did she go)
And all I had left
Was one little flower in my hand

But I knew (I knew, I knew, I knew, I knew)
She had made me happy (happy, happy)
(She had made me very happy)
Flowers in her hair (in her hair)
Flowers everywhere (everywhere)

(I love the flower girl)(I love the flower girl)
Was she reality
Or just a dream to me
(I love the flower girl)(I love the flower girl)
Her love showed me the way
To find a sunny day
(Sunny day)(sunny day, sunny day)

(I love the flower girl)(I love the flower girl)
Was she reality
Or just a dream to me",The Cowsills,1967,"[14, 6, 5, 2, 2, 3, 4, 6, 9, 19, 35, 48, 62, 90]",14
14,Summer Rain,"[Intro]
My summer rain

[Verse 1]
I prepared for the worst in a storm
It doesn't take long before I'm shaking
I watch the news end, wait for the forecast
I fill a tall glass, tried to be patient
It's been a long time, I feel my temperature rise
You might be moving too fast, oh
Wait for the sirens, sit in the silence
I sit on my hands

[Pre-Chorus]
I feel the breeze, feel the sea swelling and drowning me
I feel the night, feel the sunlight, I feel everything
I feel your love, and I'm done and I surrender now
I want whatever you've got so bring 'em, bring 'em down

[Chorus]
I thought you were a hurricane
Turned out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain
My summer rain
My summer rain
My summer rain

[Verse 2]
I was mistaken, but I feel safe here
So now we're making some kind of rainbow
The storm has broken, two words are spoken
And I am soaking in all you're love, so
Love me for all time, and feel my temperature rise
Thought you were moving too fast, oh
But I was just scared to let you into my head
And let you see my past

[Pre-Chorus]
I feel the breeze, feel the sea swelling and drowning me
I feel the night, feel the sunlight, I feel everything
I feel your love, and I'm done and I surrender now
I want whatever you've got so bring him, bring him down

[Chorus]
I thought you were a hurricane
Turned out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain

[Bridge]
When you live in fear
You miss everything
I was struggling
When you stop fighting
The war within, everybody wins

[Chorus]
I thought you were a hurricane
Turns out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain
My summer rain
My summer rain
My summer rain",Sia,1967,"[15, 18, 19, 26, 40, 58, 81]",7
15,I Say A Little Prayer,"[Verse 1]
(I say a little prayer for you)
The moment I wake up
Before I put on my makeup (Makeup)
I say a little (Prayer for you)
And while I'm combing my hair now
And wondering what dress to wear now (Wear now)
I say a little (Prayer for you)

[Chorus]
(Forever) Forever, (And ever) yeah
(You'll stay in my heart and I will love you)
(Forever) Forever, (And ever) ever
(We never will part, oh, how I love you)
(Together) Together, (Together) together
(That's how it must be to live without you)
(Would only mean heartbreak for me)

[Verse 2]
I run for the bus, dear
But while riding I think of us, dear (Us, dear)
I say a little (Prayer for you)
And at work I just take time
And all through my coffee break time (Break time)
I say a little (Prayer for you)

[Chorus]
(Forever) Forever, (And ever) and ever
(You'll stay in my heart and I will love you)
(Forever) Forever, (And ever) and ever
(We never will part, oh, how I love you)
(Together) Together, (Together) together
(That's how it must be to live without you)
(Would only mean heartbreak for me)
Nobody but me

[Chorus]
(Forever) Forever, (and ever) ever
(You'll stay in my heart and I will love you)
(Forever) Forever, (and ever) ever
(We never will part, oh, how I love you)
(Together) Together, (together) together
(That's how it must be to live without you)
(Would only mean heartbreak for me)

[Bridge]
My darling, believe me (Believe me)
For me, there is no one but you
Please love me true
I'm in love with you (Answer my prayer)
Answer my prayer, baby (Answer my prayer)
Say you'll love me true (Answer my prayer)
Answer my prayer, baby (Answer my prayer)

[Chorus]
(Forever) Forever, (And ever) ever
(You'll stay in my heart and I will love you) Ever
(Forever) Forever, (And ever) ever
(We never will part, oh, how I love you)
(Together) Together, (Together) together
(That's how it must be to live without you)
(Would only mean heartbreak for me)
Oh, nobody but me

[Bridge]
My darling, believe me (Believe me)
For me, there is no one but you
Please love me true

[Outro]
This is my prayer (Answer my prayer, baby)
Answer my prayer now, baby (Answer my prayer, baby)
This is my prayer (Answer my prayer, baby)
Answer it right now, baby (Answer my prayer, baby)
Say you'll love me true (Answer my prayer, baby)
This is my prayer, baby (Answer my prayer, baby)
I'm in love with you (Answer my prayer)",Aretha Franklin,1967,"[16, 10, 7, 4, 5, 7, 8, 22, 27, 42, 75]",11
16,Next Plane To London,"""The next flight to London will be boarding
In five minutes""

Next plane to London
Leavin' on runway number five
Next plane to London
And I'm missin' him
That baby
Of mine

Told 'I'm I was gonna be a star
But to do it I would have to go far away
But I'd come back someday
And take him away
I'm on the

Next plane to London
Leavin' on runway number five
Next plane to London
And I'm missin' him
That baby
Of mine

Said that over here I wasn't in
Down in Hollywood I couldn't find a friend
Would would help me get in
Or listen to me
I'm on the

Next plane to London
Leavin' on runway number five
Next plane to London
And I'm missin' him
That baby
Of mine

""Your attention please. The next flight to London
Is now in the final boarding stage
All passengers holding tickets please proceed to
The boarding area number five.""

Maybe over there I'll get a start
Only hope by leavin' I don't break his heart
The more important part
Than any record on the chart
I'm on the

Next plane to London
Leavin' on runway number five
Next plane to London
And I'm missin' him
That baby
Of mine

Next plane to London
Leavin' on runway number five
Next plane to London
And I'm missin' him more and more
That baby of mine",RoseGarden,1967,"[17, 22, 30, 37, 47, 57, 64, 66, 75, 90, 91]",11
17,If I Could Build My Whole World Around You,"[Verse 1: Marvin Gaye]
Oh, if I could build my whole world around you, darling
First I'd put heaven by your side
Pretty flowers would grow wherever you walk, honey
And over your head would be the bluest sky
Then I'd take every drop of rain
And wash all your troubles away
I'd have the whole world wrapped up in you darling
And that would be all right, oh yes it would

[Verse 2: Tammi Terrell]
If I could build my whole world around you
I'd make your eyes the morning sun
I'd put so much love where there is sorrow
I'd put joy where there's never been none
Then I'd give my love to you
For you to keep for the rest of your life
Oh, and happiness would surely be ours
And that would be all right, oh yes it would

[Bridge: Both]
Doo doo doo doo doo
Doo doo doo doo
Doo doo doo doo doo
Doo doo doo doo

[Verse 3: Marvin Gaye, Tammi Terrell, Marvin Gaye & Tammi Terrell]
Oh, If I could build my whole world around you
I'd give you the greatest gift any woman could possess
And I'd step into this world you've created
And give you true love and tenderness
And there'd be something new with every tomorrow
To make this world better as days go by
That is if I could build my whole world around you
If I could build my whole world around you
And that would be all right, oh yeah

[Outro: Marvin Gaye, Tammi Terrell, Marvin Gaye & Tammi Terrell]
If I could build my whole world around you
If I could build my whole world around ya
And that would be all right, oh yeah
If I could just build my world, baby
If I could build it, build it all around ya
And that would be all right, oh yeah",Marvin Gaye & Tammi Terrell,1967,"[18, 23, 33, 47, 65]",5
18,Different Drum,"You and I travel to the beat of a different drum
Oh can't you tell by the way I run
Every time you make eyes at me
Wo-oh

You cry and moan and say it will work out
But honey child I've got my doubts
You can't see the forest for the trees

Oh don't get me wrong
It's not that I knock it
It's just that I am not in the market
For a boy who wants to love only me

Yes, and I ain't saying you ain't pretty
All I'm saying is I'm not ready
For any person place or thing
To try and pull the reins in on me

So good-bye I'll be leaving
I see no sense in this crying and grieving
We'll both live a lot longer
If you live without me

Oh don't get me wrong
It's not that I knock it
It's just that I am not in the market
For a boy who wants to love only me

Yes, and I ain't saying you ain't pretty
All I'm saying is I'm not ready
For any person place or thing
To try and pull the reins in on me

So good-bye I'll be leaving
I see no sense in this crying and grieving
We'll both live a lot longer
If you live without me",The Stone Poneys,1967,"[19, 26, 28, 33, 43, 54, 87, 90]",8
19,She's My Girl,"Mornin', mornin' glory
If you'd like to know where was I last night
Well, I saw a girl with a boy in her eye
And she's so outta sight

She's my girl
And that's where I was last night
Off in a dream

She's my girl
I took her away last night
Went for a ride
Off in the sky, that's where I was last night

I just come back to tell ya
There's a little bit of heaven underneath the apple tree
And every time I see you with that smile upon your face
There's a little bit there for me

And she's my girl
And that's where I was last night
Went for a ride

She's my girl
I took her away last night
We went for a ride
My girl
And that's where I was last night
Off in the sky

She's my girl
I took her away last night
Off in the sky
My girl
And that's where I was last night
Gettin' so high
Off in the sky, that's where I was last night

My girl
I took her away last night
We went for a ride
My girl
And that's where I was last night
Gettin' so high
My girl
I took her away last night
Off in the sky
My girl
And that's where I was last night
Gettin' so high",The Turtles,1967,"[20, 14, 16, 21, 24, 44, 55, 67]",8
20,In And Out Of Love,"[Verse 1]
You're like god damn dynamite
Lit up in a perfect way
You're the match that made me strike
Crazy little renegade

[Pre-Chorus]
So many nights to find the one
I had 'em on repeat
Right when I thought my days were done
You showed the sun to me

[Chorus]
If it wasn't for you
I'd always be in and out of love
Lying in the wrong rooms
And knowing it wasn't quite enough
I'm trying hard to say
That even if I'd never seen your face
I'd be waiting for you
And always be in and out and in and out of love
(In and out of love)

[Verse 2]
You're my secret appetite
Served upon a golden plate
You're the taste to satisfy
Every look that's on my face

[Pre-Chorus]
So many nights to find the one
I had 'em on repeat
Right when I thought my days were done
You showed the sun to me

[Chorus]
If it wasn't for you
I'd always be in and out of love
Lying in the wrong rooms
And knowing it wasn't quite enough
I'm trying hard to say
That even if I'd never seen your face
I'd be waiting for you
And always be in and out and in—

[Chorus]
If it wasn't for you
I'd always be in and out of love
Lying in the wrong rooms
And knowing it wasn't quite enough
I'm trying hard to say
That even if I'd never seen your face
I'd be waiting for you
And always be in and out and in and out of love",Oh Wonder,1967,"[21, 12, 9, 9, 13, 29, 47, 65]",8
21,And Get Away,"Wait
Got to get away
Pick your feeet up just a little higher
Move your legs from side to side
Clap your hands a little louder
You can shinga ling
And sock sock sock it to me
So hear what i sat
And get on up and get away
Girl let me help you do the pearl
Got to keep on pushin
Got to get through to you
Girl you make me so happy
Just as long as i can see you
Get on up and get away
Sock sock sock it to me
Da da ow
Get on up get on up and get away
Clap your hands
Just a little louder
Stomp your feet
Just a little louder
Come on every body and feel the beat
Come on every body
You're doing it real neat
So come on
Get on up and get away
Girl
Get on up and get away",The Esquires,1967,"[22, 29, 34, 45, 55, 71]",6
22,Wear Your Love Like Heaven,"Color in sky, Prussian blue
Scarlet fleece changes hue
Crimson ball sinks from view
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love)

Lord, kiss me once more
Fill me with song
Allah, kiss me once more
That I may, that I may
Wear my love like heaven (Wear my love like)
Wear my love like heaven (Wear my love)
La-la, la-la-la, la-la-la, la-la-la

Color sky, Havana lake
Color sky, rose carmethene
Alizarin crimson
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love)

Lord, kiss me once more
Fill me with song
Allah, kiss me once more
That I may, that I may
Wear my love like heaven (Wear my love like)
Wear my love like heaven (Wear my love)
La-la, la-la-la, la-la-la, la-la-la

Cannot believe what I see
All I have wished for will be
All our race proud and free
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love like)
Wear your love like heaven (Wear your love)

Lord, kiss me once more
Fill me with song
Allah, kiss me once more
That I may, that I may
Wear my love like heaven (Wear my love like)
Wear my love like heaven (Wear my love)
Carmine
Carmine",Donovan,1967,"[23, 28, 36, 36, 46, 74]",6
