,title,lyrics,artists,date,rank,cnt
72,Somebody's Heartbreak,"[Verse 1]
I'd love to know just what you're thinkin'
Every little river, runnin' through your mind
You give and you take
You come and you go
You leave me here wonderin' if I'll ever know
How much you care or how much you don't
Whatever you need, whatever you want

[Chorus]
If you're gonna be somebody's heartbreak
If you're gonna be somebody's mistake
If you're gonna be somebody's first time
Somebody's last time, baby be mine
If you're lookin' to be somebody's 'just friends'
A little laughin', little lovin', never callin' again, that's just fine
If you're gonna be somebody's heartbreak
Be mine, yeah
Oh, be mine

[Verse 2]
I guess that all I'm tryin' to tell ya
Is a minute with you is better than two without
Oh, I won't be a fool but I can't play it cool
So I'm playin' it safe and I'm breakin' the rules
I'm wishin' I had what I know that you got
So if you're comin' my way then please don't stop

[Chorus]
If you're gonna be somebody's heartbreak
If you're gonna be somebody's mistake
If you're gonna be somebody's first time
Somebody's last time, baby be mine
If you're lookin' to be somebody's 'just friends'
A little laughin', little lovin', never callin' again, that's just fine
If you're gonna be somebody's heartbreak
Be mine, yeah
Oh, be mine

[Chorus + Outro]
If you're gonna be somebody's heartbreak
Or somebody's mistake
Somebody's first time, or their last time
Baby, be mine
If you're lookin' to be somebody's 'just friends'
A little laughin', little lovin', never callin' again, that's just fine
If you're gonna be somebody's heartbreak
Be mine (If you're gonna be somebody's heartbreak)
Be mine (If you're gonna be somebody's mistake)
Oh, I'll take my chances
If you're gonna be someone's heartbreak
If you're gonna be someone's mistake
Somebody's first time, somebody's last time
Be mine
Oh, be mine
Be mine
Baby, baby, baby, be mine, all mine
If you're gonna break someone's heart, yeah
Might as well, might as well be mine",Hunter Hayes,2012,"[73, 81, 86, 100]",4
73,El Cerrito Place,"[Verse 1]
I been hanging round this place, I been looking through your space
I been waiting' for you, I've been waiting' for you
All the places that you go, all the people that you know
I've been looking for you, I've been looking for you

[Verse 2]
And all these pretty people up on El Cerrito Place
They all got something in their pockets, all got something on their face
They roll down to La Brea where it meets the boulevard
Singing' hallelujah while they dance over the stars
They all say they're going' far

[Chorus]
Me I've been looking for you baby, I've been looking for you baby
I've been looking for you baby, I've been looking for you baby
All night long, all night long, all night long

[Verse 3]
Someone said they might have seen you where the ocean meets the land
So I've been out here all night looking for your footprints in the sand
Did you hear the ocean singing, baby did you sing along
While you danced out in the water to some ol' forgotten song
Were you even here at all?

[Chorus]
Me I've been looking for you baby, I've been looking for you baby
I've been looking for you baby, I've been looking for you baby
All night long, all night long, all night long

[Verse 4]
Somehow I wound up in the desert just after daylight
Where the Joshua Trees grow that little place you always liked
These pioneer town people ain't got too much to say
And if you ever were here baby they ain't giving' you away

[Verse 5]
Now it's been two days
I'm still looking for you baby, I've been looking for you baby
I've been looking for you baby, I've been looking for you baby
All night long, all night long, all night long

[Bridge]
And all these pretty people up on El Cerrito Place
They all got something in their pockets, all got something on their face

Someone said they might have seen you where the ocean meets the land
So I've been out here all night looking for your footprints in the sand

[Outro]
Think I'll go back to the city, back to El Cerrito Place
That's the last time that I saw that pretty smile upon your face
I've been looking for you baby",Kenny Chesney,2012,"[74, 72, 74, 77, 82, 82, 86, 88, 90, 92]",10
74,Begin Again,"[Verse 1]
Took a deep breath in the mirror
He didn't like it when I wore high heels, but I do
Turn the lock and put my headphones on
He always said he didn't get this song but I do, I do
Walked in, expecting you'd be late
But you got here early and you stand and wave
I walk to you
You pull my chair out and help me in
And you don't know how nice that is, but I do

[Chorus]
And you throw your head back laughing like a little kid
I think it's strange that you think I'm funny 'cause he never did
I've been spending the last eight months
Thinking all love ever does is break and burn and end
But on a Wednesday in a cafe, I watched it begin again

[Verse 2]
You said you never met one girl who
Had as many James Taylor records as you, but I do
We tell stories and you don't know why
I'm coming off a little shy, but I do

[Chorus]
But you throw your head back laughing like a little kid
I think it's strange that you think I'm funny 'cause he never did
I've been spending the last eight months
Thinking all love ever does is break and burn and end
But on a Wednesday in a cafe, I watched it begin again

[Bridge]
And we walked down the block to my car
And I almost brought him up
But you start to talk
About the movies that your family watches
Every single Christmas, and I will talk about that
And for the first time, what's past is past

[Chorus]
'Cause you throw your head back laughing like a little kid
I think it's strange that you think I'm funny 'cause he never did
I've been spending the last eight months
Thinking all love ever does is break and burn and end
But on a Wednesday in a cafe, I watched it begin again

[Outro]
But on a Wednesday in a cafe, I watched it begin again",Taylor Swift,2012,"[75, 78, 77, 78, 73, 71, 68, 78, 70, 52, 7]",11
75,Diced Pineapples,"[Intro: Wale]
Diced pineapple
Tonight you shall reach a height that the sky won't catch you
The highest form of my admiration
I ain't no connoisseur but I'm, kinda sure you will admire my taste
And before the sun graze ya, I'm tryin to see how deep you are
And believe me shorty I ain't talking 'bout no intimate conversation
I wanna see if I can make you reach things unobtainable
When I peek into your nature
And I promise you my goals will exceed any physical pleasure
I wanna, give you what's better than better
The better my effort, the wetter her treasure
The more these mere moments seem like heavens or, temporary forevers
Shorty get it together, hah, diced pineapple
May your love come down so my mind might have you
You designed my imagination
Let me redefine foreplay 'til you need five and
Tell me shorty you got it baby
If it's not it baby, hope it's progress baby
Let it all drip baby
If you stop that shaking, no more talking baby
No more talking baby

[Verse 1: Rick Ross]
Shorty so fine, pussy so fresh
Diced pineapples, damn, my baby tastes the best
I nearly lost my mind, guess it was a test
Swept her off her feet and went and bought her ass a Lex
Paid it off cash so I never wrote a check
Leave my cars at her crib, I'm just stuntin' on her ex
Pussy's excellent and I know it sound a mess
I love to make her toes curl as I'm lickin' on her flesh (ugh)
Sex all night, couple shots of CÎROC
Crib on the water, got LeBron up the block
Money ain't the thing, baby, welcome to the mob
Diced pineapples, talking diamonds by the jar
Bitch so bad got me wishing I could sing
Her uniform Isabel Marant when you on the team
Double MG, them other niggas fell off
Baby girl, I just wanna see you well off

[Chorus: Drake]
Call me crazy, shit at least you’re calling
Feels better when you let it out, don't it girl?
Know it's easy to get caught up in the moment
When you say it cause you mad then you take it all back
Then we fuck all night 'til things get right
Then we fuck all night 'til things get right, aww yeah

[Verse 2: Rick Ross]
Shorty so fine, pussy so fresh
Diced pineapples, I just bought my girl a set
I know my lifestyle wild, I do it for the set
She know how to make me smile and she do it with the sex
Pop bottles, make love, Thug Passion
Red bottoms, Moncler, high fashion
Belt buckles, door handles, gold plated
Balmain, rich denim, out Vegas
French Riviera, baby girl lets take a trip
I'ma trip go to Cannes, France to catch a flick
Baby listen, this position is a blessing
And with your permission, hopefully you'll learn a lesson (ugh)
I'm so fly that I shouldn't even walk
She so fine she ain't even gotta talk
Diced pineapples, talking diamonds by the jar
She never wrote a song but I know that she's a star

[Chorus: Drake]
Call me crazy, shit at least you’re calling
Feels better when you let it out, don't it girl?
Know it's easy to get caught up in the moment
When you say it cause you mad then you take it all back
Then we fuck all night 'til things get right
Then we fuck all night 'til things get right, aww yeah

[Verse 3: Wale]
Something about her, probably can't live without her
Roll up some sour, let me kiss on her fountain
Mission accomplished, you increasing your heart rate
And I won't ever rest, we meet at the peak of your mountain
Eager to show you, thinking that I should know you
And you eager to work perfect, I can employ you
Designer shit spoil you, rub you down with the oil
To get on a higher tree, gonna have to climb a sequoia
Hol' up, showing off some Agent Provocateur
Rushing you out your drawers though patiently get you off
Hate when they be too anxious though, hate when they be too dull
Like to go deep but I hate to get too deeply involved
How sweet is you? (sweet is you?) Let me see some proof
Fuck making pussy talk, I like to make it sing a tune
All we need is we, we don’t need no room
Right now I’m trying to eat, and we don’t need a spoon

[Chorus: Drake]
Call me crazy, shit at least you’re calling
Feels better when you let it out, don't it girl?
Know it's easy to get caught up in the moment
When you say it cause you mad then you take it all back
Then we fuck all night 'til things get right
Then we fuck all night 'til things get right, aww yeah",Rick Ross,2012,"[76, 71, 76, 80, 79, 74, 82, 84, 87, 88, 89]",11
76,Poetic Justice,"[Produced by Scoop DeVille & Sounwave]

[Intro: Kendrick Lamar]
Every second, every minute
Man, I swear that she can get it
Say if you a bad bitch, put your hands up high
Hands up high, hands up high
Tell 'em dim the lights down right now
Put me in the mood
I'm talkin' about dark room, perfume, go, go

[Verse 1: Kendrick Lamar]
I recognize your fragrance
Hold up, you ain't never gotta say shit
Uh, and I know your taste is
A little bit, hmm, high maintenance
Uh, everybody else basic
You live life on an everyday basis
With poetic justice, poetic justice
If I told you that a flower bloomed in a dark room
Would you trust it?
I mean, I write poems in these songs dedicated to you when
You're in the mood for empathy, there's blood in my pen
Better yet, where your friends and 'em?
I really wanna know you all
I really wanna show you off
Fuck that, pour up plenty of champagne
Cold nights when you curse this name
You called up your girlfriends
And y'all curled in that little bitty Range
I heard that she wanna go and party, she wanna go and party
Nigga, don't approach her with that Atari
Nigga, that ain't good game, homie, sorry
They say conversation rule a nation, I can tell
But I could never right my wrongs
'Less I write it down for real, P.S

[Chorus: Kendrick Lamar]
You can get it, you can get it
You can get it, you can get it
And I know just, know just, know just
Know just, know just what you want
Poetic justice, put it in a song, alright
You can get it, you can get it
You can get it, you can get it
And I know just, know just, know just
Know just, know just what you want
Poetic justice, put it in a song, alright

[Verse 2: Drake]
I really hope you play this, 'cause ol' girl, you test my patience
With all these seductive photographs
And all these one-off vacations you've been takin'
Clearly a lot for me to take in, it don't make sense
Young East African girl, you too busy fuckin' with your other man
I was tryna put you on game, put you on a plane
Take you and your momma to the motherland
I could do it, maybe one day
When you figure out you're gonna need someone
When you figure out it's alright here in the city
And you don't run from where we come from
That sound like poetic justice, poetic justice
You were so new to this life, but goddamn, you got adjusted
I mean, I write poems in these songs, dedicated to the fun sex
Your natural hair and your soft skin
And your big ass in that sundress, ooh
Good God, what you doin' that walk for?
When I see that thing move
I just wish we would fight less and we would talk more
They say communication save relations, I can tell
But I can never right my wrongs
Unless I write 'em down for real, P.S

[Chorus: Kendrick Lamar]
You can get it, you can get it
You can get it, you can get it
And I know just, know just, know just
Know just, know just what you want
Poetic justice, put it in a song, alright
You can get it, you can get it
You can get it, you can get it
And I know just, know just, know just
Know just, know just what you want
Poetic justice, put it in a song, alright

[Verse 3: Kendrick Lamar]
Every time I write these words they become a taboo
Makin' sure my punctuation curve, every letter here's true
Livin' my life in the margin and that metaphor was proof
I'm talkin' poetic justice, poetic justice
If I told you that a flower bloomed in a dark room
Would you trust it? I mean, you need to hear this
Love is not just a verb, it's you lookin' in the mirror
Love is not just a verb, it's you lookin' for it, maybe
Call me crazy, we can both be insane
A fatal attraction is common, and what we have common is pain
I mean, you need to hear this, love is not just a verb
And I can see power steerin', sex drive when you swerve
I want that interference, it's coherent, I can hear it
Uh-huh, that's your heartbeat
It either caught me or it called me, uh-huh
Read slow and you'll find gold mines in these lines
Sincerely, yours truly, and right before you go blind, P.S

[Chorus: Kendrick Lamar]
You can get it, you can get it
You can get it, you can get it
And I know just, know just, know just
Know just, know just what you want
Poetic justice, put it in a song

[Outro Skit]
""I'm gon' ask you one more time, homie
Where is you from? Or it is a problem.""
""Ayy, you over here for Sherane, homie?""
""Yo, I don't care who this nigga over here for
If he don't tell me where he from, it's a wrap! I'm sorry.""
""Hol' up, hol' up, hol' up, we gon' do it like this, okay?
I'ma tell you where I'm from, okay?
You gon' tell me where you from, okay?
Or where your grandma stay, where your mama stay, or where your daddy stay, okay?""
""Enough with all this talkin'.""
""Matter of fact, get out the van, homie! Get out the car before I snatch you out that motherfucker, homie!""",Kendrick Lamar,2012,"[77, 83, 84, 90, 94, 94, 92, 76]",8
77,Live While We're Young,"[Intro]

[Verse 1: Liam & Zayn]
Hey girl, I'm waiting on you, I'm waiting on you
Come on and let me sneak you out
And have a celebration, a celebration
The music up, the window's down
Yeah, we'll be doing what we do
Just pretending that we're cool and we know it too
Yeah, we'll keep doing what we do
Just pretending that we're cool, so tonight

[Chorus: All & Zayn & Harry]
Let's go crazy, crazy, crazy 'til we see the sun
I know we only met but let's pretend it's love
And never, never, never stop for anyone
Tonight let's get some and live while we're young
(Oh oh oh oh oh oh, oh oh oh oh oh oh)
And live while we're young
(Oh oh oh oh oh oh)
Tonight let's get some
And live while we're young

[Verse 2: Zayn and Niall & Niall]
Hey girl, it's now or never, it's now or never
Don't over-think, just let it go
And if we get together, yeah, get together
Don't let the pictures leave your phone, oh
Yeah, we'll be doing what we do
Just pretending that we're cool, so tonight

[Chorus: All & Harry]
Let's go crazy, crazy, crazy 'til we see the sun
I know we only met but let's pretend it's love
And never, never, never stop for anyone
Tonight let's get some and live while we're young
(Oh oh oh oh oh oh, oh oh oh oh oh oh)
Wanna live while we're young
(Oh oh oh oh oh oh)
Tonight let's get some
And live while we're young

[Bridge: Zayn & Louis]
And girl, you and I
We're 'bout to make some memories tonight
I wanna live while we're young
We want to live while we're young

[Chorus: All & Zayn & Harry]
Let's go crazy, crazy, crazy 'til we see the sun ('Til we see the sun)
I know we only met but let's pretend it's love
And never, never, never stop for anyone (Anyone)
Tonight let's get some and live while we're young (Young)
Crazy, crazy, crazy 'til we see the sun
I know we only met but let's pretend it's love (It's love)
And never, never, never stop for anyone
Tonight let's get some (let's get some) and live while we're young
(Wanna live, wanna live, wanna live)
Come on, young
(Wanna live, wanna live, wanna live)
Wanna live while we're young
(Wanna live, wanna live, wanna live while we're young)
Tonight let's get some
And live while we're young",One Direction,2012,"[78, 74, 70, 55, 68, 42, 39, 39, 31, 21, 3]",11
78,One Of Those Nights,"[Intro: The Weeknd]
Hey, I'ma visit the sky today
Hey, I'ma dance on the clouds today
And make it rain, on everybody beneath us
Just 'cause they try, doesn't mean they can be us
No, nobody can be us

[Verse 1: The Weeknd]
I'm tryna sink in some gin
I need, I need, I need, I need, I need
And all this Hennessy got niggas in here hatin' on me
On me, on me, on me
But if the neighbors know my name then, then I'm doin' somethin' right
And if their mamas know my name
And if their homies know my name then
Then I'm doing something right
And if their girlfriends know my name
And just 'cause she loves me, don't mean she understands
I don't give a damn, I'll make her fuck the band, ooh, yeah
I love the guitars
I already know, I've seen her at my show banging out XO all day
And her friend's a freak
She can't feel her throat, no, she can't feel her knees, oh
And I'm not tryna talk
And I'm not tryna walk
Just lift me out the club

[Chorus: The Weeknd & Juicy J]
One of those, it's gon' be one of those nights
One of those, it's gon' be one of those nights
Weed blowin', champagne poppin'
Pagne poppin', champagne poppin'
Got that drink flowin', champagne poppin'
Pagne poppin', champagne poppin'

[Verse 2: Juicy J]
Pounds of weed, Sour D
That medical for my allergies
In the hotel with your girl
For 'bout a week, shootin' shower scenes
She a bad chick like Bonnie Parker
Rollin' blunts in my flying saucer
Juicy J - the new Skywalker, I'll put your ho in a body auction
When I'm having fun, I'm still getting paid
Got a whole lot of mud in my Minute Maid
Stay riding through the city with my 12-gauge
Hating ass niggas, get it any day
Got a house on the hill cost a couple of mil'
Juicy J got bank like uncle Phil
Keep snow bunnies that like poppin' pills
Keep a double cup, I like crackin' seals
Y'all niggas shit, I'm still going strong
Bought the loud pack now I'm in my zone
Rolls Royce got me feeling like King Tut
Got my codeine cups, 'bout to drink up
If you're talkin' 'bout money, we can link up
Bad red boned bitch, body inked up!
Your girlfriend comin' home with me
And when she alone with me
She gonna suck dick and she don't spit
Or I'ma put that bitch back on the streets
I'm kickin' it with girls that be going bi
Cause their pussy is the best and they head fire

[Chorus: The Weeknd & Juicy J]
One of those, it's gon' be one of those nights
One of those, it's gon' be one of those nights
Weed blowin', champagne poppin'
Pagne poppin', champagne poppin'
Got that drink flowin', champagne poppin'
Pagne poppin', champagne poppin'

[Bridge: The Weeknd]
Hey, I'ma visit the sky today
Hey, I'ma dance on the clouds today
And make it rain, on everybody beneath us
Just cause they try, doesn't mean they can be us
No, nobody can be us

[Chorus: The Weeknd & Juicy J]
One of those, it's gon' be one of those nights
One of those, it's gon' be one of those nights
Weed blowin', champagne poppin'
Pagne poppin', champagne poppin'
Got that drink flowin', champagne poppin'
Pagne poppin', champagne poppin'
One of those, it's gon' be one of those nights
One of those, it's gon' be one of those nights
Weed blowin', champagne poppin'
Pagne poppin', champagne poppin'
Got that drink flowin', champagne poppin'
Pagne poppin', champagne poppin'",Juicy J,2012,"[79, 90, 96]",3
79,Rest Of My Life,"[Intro: Usher]
If you live for somethin', you're not alone my friend
So fill up your cup and lift your lighter, a toast to life

[Verse 1: Ludacris]
They say what don't kill me can make me stronger
So two drinks a night should help me live longer
I blow some smoke just to give my lungs a test
'Cause why tip-toe through life to arrive safely at death?
I'm on a journey, yeah I'm on a roll
Sometimes gotta close my eyes just to open my soul
And tonight is the night I got a feeling that I'm about to act a fool
So if you go fix some drinks me and Usher about to break some rules

[Hook: Usher]
That's somewhere to go, but the world is movin' slow
I was born for the fast life
I go for broke, a lesson I can't afford
But for what it's worth I'm ready to pay
For the rest of my life
For the rest of my life
Oh, oh, oh

[Break: Usher]
Na na, hey, oh
Na na, hey, oh
Na na, hey, oh
Na na, hey
For the rest of my life

[Verse 2: Ludacris]
If I got one life to live, I'ma party 'til I'm dead
What the hell is a life worth livin' if it's not on the edge?
Tryna keep my balance, I'm twisted so just in case I fall
Written on my tombstone should say ""Women, Weed, and Alcohol""

[Hook: Usher]
That's somewhere to go, but the world is movin' slow
I was born for the fast life
I go for broke, a lesson I can't afford
But for what it's worth I'm ready to pay
For the rest of my life
For the rest of my life
Oh, oh, oh

[Break: Usher]
Na na, hey, oh
Na na, hey, oh
Na na, hey, oh
Na na, hey

[Interlude: Usher]
If you live for somethin', you're not alone my friend
So fill up your cup, lift your lighters, a toast to life

[Verse 3: Ludacris]
I'm stuck in this moment, freeze the hands of time
Cause I feel inner peace when I'm out of my mind
And you can call me crazy, but I like to roll the dice
So I'm willin' to bet that I'ma be crazy for the rest of...

[Outro: Usher]
For the rest of my life
For the rest of my life
For the rest of my life",Ludacris,2012,"[80, 86, 83, 72]",4
80,Stubborn Love,"[Verse 1]
She'll lie and steal and cheat
And beg you from her knees
Make you think she means it this time
She'll tear a hole in you the one you can't repair
But I still love her
I don't really care

[Bridge]
When we were young, oh oh we did enough
When it got cold, ooh ooh we bundled up
I can't be told, ah ah it can't be done

[Verse 2]
It's better to feel pain, than nothing at all
The opposite of love is indifference
So pay attention now
I'm standing on your porch screamin' out
And I won't leave until you come downstairs

[Chorus]
So keep your head up, keep your love
Keep your head up, my love
Keep your head up, my love
Keep your head up, keep your love

[Verse 3]
And I don't blame you, dear
For running like you did all these years
I would do the same, you best believe
And the highway signs say we're close
But I don't read those things anymore
I never trusted my own eyes

[Bridge]
When we were young, oh oh we did enough
When it got cold, ooh ooh we bundled up
I can't be told, ah ah it can't be done

[Chorus]
So keep your head up, keep your love
Keep your head up, my love
Keep your head up, my love
Keep your head up, keep your love

[Outro]
Head up, love
Head up, love
Head up, love
Head up, love",​The Lumineers,2012,"[81, 85]",2
81,Love Sosa,"[Intro: Jordan Gilty & Chief Keef]
Fuckers in school telling me, always in the barber shop
""Chief Keef ain't 'bout this, Chief Keef ain't 'bout that
My boy a BD on fucking Lamron and them
He, he, they say that nigga don't be putting in no work”
Shut the fuck up!
Y'all niggas ain’t know shit!
All ya motherfuckers talk about...
“Chief Keef ain't no hitta, Chief Keef ain't this, Chief Keef a fake”
Shut the fuck up!
Y'all don't be with that nigga!
Y'all know that nigga got caught with a ratchet
Shootin' at the police and shit
Nigga been on probation since, fuckin', I don't know when!
Motherfucka, stop fuckin' playin' him like that
Them niggas savages out there!
If I catch another motherfucker talking sweet about Chief Keef
I'm fucking beating they ass!
I'm not fucking playing no more!
Y'know them niggas roll with Lil Reese and them
(Young Chop on the beat)
Love sosa, bitches love sosa, huh?
Raris and rovers, ayy, lil' Cobra, ayy, ayy
Bang, bang, ayy, got us some rovers

[Chorus]
These bitches love Sosa
O End or no end
Fuckin' with them O boys
You gon' get fucked over
Raris and Rovers
These hoes love Chief Sosa
Hit him with that cobra
Now that boy slumped over
They do it all for Sosa
You boys ain't making no noise
Y'all know I'm a grown boy
Your clique full of broke boys
God y'all some broke boys
God y'all some broke boys
We GBE dope boys
We got lots of dough boy

[Verse 1]
These bitches love Sosa and they love them Glo' Boys
Know we from the 'Go boy, but we cannot go, boy
No, I don't know ol' boy, I know he's a broke boy
Raris and Rovers, convertible Lambos, boy
You know I got bands, boy, and it's in my pants, boy
Disrespect them O Boys, you won't speak again, boy
Don't think that I'm playin', boy, no, we don't use hands, boy
No, we don't do friends, boy, collect bands, I'm a landlord
I gets lots of commas, I can fuck yo mama
I ain't with the drama, you can meet my llama
Ridin' with 3hunna, with three hundred foreigns
These bitches see Chief Sosa, I swear to God, they honored

[Chorus]
These bitches love Sosa
O End or no end
Fuckin' with them O boys
You gon' get fucked over
Raris and Rovers
These hoes love Chief Sosa
Hit him with that cobra
Now that boy slumped over
They do it all for Sosa
You boys ain't making no noise
Y'all know I'm a grown boy
Your clique full of broke boys
God y'all some broke boys
God y'all some broke boys
We GBE dope boys
We got lots of dough, boy

[Verse 2]
Don't make me call D. Rose, boy, he six double-O, boy
And he keep that pole, boy, you gon' get fucked over
Bitch, I done sell soda and I done sell coca
She gon' clap for Sosa, he gon' clap for Sosa
They do it for Sosa, them hoes, they do it for Sosa
Tadoe off the molly water, so nigga be cool like water
'Fore you get hit with this lava, bitch, I'm the trending topic
Don't care no price, I'll cop it, B and your bitch steady jockin' me

[Chorus]
These bitches love Sosa
O End or no end
Fuckin' with them O boys
You gon' get fucked over
Raris and Rovers
These hoes love Chief Sosa
Hit him with that cobra
Now that boy slumped over
They do it all for Sosa
You boys ain't making no noise
Y'all know I'm a grown boy
Your clique full of broke boys
God y'all some broke boys
God y'all some broke boys
We GBE dope boys
We got lots of dough boy",Chief Keef,2012,[82],1
82,Turn On The Lights,"[Intro]
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er

[Verse 1]
Is that her in the VIP-line
With the Vuitton and Yves Saint Laurent
Used to drive a Nissan now she in a Beamer
I don’t want ‘er cause she from the corner
And I heard that Beamer was a loaner
Her old man, the owner
And don't even drink Carona's
What type of drink you want bruh
On champagne forever
On dirty sprite forever
You can come sip with me
If you’d like to change the weather
If you wanna live better
We can buy a crib, where ever
Don’t get too thirsty, get used to the cheddar
I wanna tell the world about you just so they can get jealous
And if you see ‘er ‘fore I do tell ‘er I wish that I’ve met ‘er

[Hook]
Turn on the lights
I’m lookin’ for ‘er too
I heard she keep her promises, and never turn on you
I heard she ain’t gon cheat and she gon never make no move
I heard she be there anytime you need ‘er, she come through
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er

[Verse 2]
Send ‘er my way
Tell ‘er I’ve been lookin’ for ‘er in the broad day
Hangin’ with the dope boys in the hallways
And I know, to keep ‘er, yeah you gotta get that pay
Turn on the lights
I’m lookin’ for ‘er too
I heard she got a pretty face and stand up like a stallion
I heard that she a precious jewel, you treat her to medallions
I wanna be the one to find out if I go to prowlin
And if I get her number, you know I can’t wait to dial it
And if we get together, girl, you know we gon be wildin
And when we get together we make magic and it’s ours
Whenever you up here, ain't nun nobody can do about it

[Hook]
Turn on the lights
I’m lookin’ for ‘er too
I heard she keep her promises, and never turn on you
I heard she ain’t gon cheat and she gon never make no move
I heard she be there anytime you need ‘er, she come through
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er

[Verse 3]
She a hood girl
But she a good girl
She been mislead
Now she ready for the world
I want your energy
To take control of me
I’ve tried to go to sleep
And seen ‘er in my dreams
Just in case I run across her today I'mma stay clean
Just in case you recognize her face, send ‘er to me
And tell ‘er I’ve been lookin’ for ‘er with a flashlight
You can't tell a nigga nothin because I got my cash right
And tell ‘er if she honest I promise to stay true
Make sure, when you tell ‘er, tell ‘er we goin past the moon

[Hook]
Turn on the lights
I’m lookin’ for ‘er too
I heard she keep her promises, and never turn on you
I heard she ain’t gon cheat and she gon never make no move
I heard she be there anytime you need ‘er, she come through
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
Turn on the lights
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er
I’m lookin’ for ‘er",Future,2012,"[83, 82, 80, 72, 65, 59, 55, 54, 53, 50, 55, 51, 54, 56, 66, 66, 68, 78, 89]",19
83,Tip It On Back,"[Verse 1]
I see main street closing
Miles of “for sale” signs
And them fields ain’t growing
Fast enough to get us by
I feel the sweet release
Of a Friday night
For a couple of hours we can run this town
Till it runs dry

[Chorus]
Tip it on back, make it feel good
Sip a little more than you know you should
Let the smoke roll, off of your lips
Let it all go whatever it is
And tip it on back

[Verse 2]
So grab the girl you came with
And set her world on fire
And watch her sway and singing to the music
Until it’s all alright
Yeah

[Chorus]
Tip it on back, make it feel good
Sip a little more than you know you should
Let the smoke roll, off of your lips
Let it all go whatever it is
And tip it on back

[Verse 3]
I don’t wanna lose this feeling
And I don’t wanna close my eyes
I don’t wanna remember what I’m here to forget tonight
So tip it on back

[Chorus]
Tip it on back, make it feel good
Sip a little more than you know you should
Let the smoke roll, off of your lips
Let it all go whatever it is
And tip it on back

[Verse 4]
Yeah, I don’t wanna lose this feeling
I don’t wanna close my eyes
I don’t wanna remember what i’m here to forget tonight
So tip it on back
Just tip it on back

[Outro]
Feel the sweet release of a friday night
For a couple of hours we can run this town
Till it runs dry
Tip it on back",Dierks Bentley,2012,"[84, 89, 91, 99]",4
