,title,lyrics,artists,date,rank,cnt
0,Smooth,"[Verse 1]
Man, it's a hot one
Like seven inches from the midday sun
I hear you whisper and the words melt everyone
But you stay so cool
My muñequita, my Spanish Harlem Mona Lisa
You're my reason for reason, the step in my groove

[Chorus]
And if you say this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
Because you're so smooth
And it's just like the ocean under the moon
It's the same as the emotion that I get from you
You got the kind of loving that can be so smooth
Gimme your heart, make it real, or else forget about it

[Verse 2]
I'll tell you one thing
If you would leave it would be a crying shame
In every breath and every word
I hear your name calling me out
Out from the barrio, you hear my rhythm from your radio
You feel the turning of the world so soft and slow
Turning you round and round

[Chorus]
And if you say this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
Because you're so smooth
And it's just like the ocean under the moon
It's the same as the emotion that I get from you
You got the kind of loving that can be so smooth
Gimme your heart, make it real, or else forget about it

[Chorus]
And it's just like the ocean under the moon
It's the same as the emotion that I get from you
You got the kind of loving that can be so smooth
Gimme your heart, make it real, or else forget about it

[Outro]
Or else forget about it
Or else forget about it
Oh, let's don't forget about it
(Gimme your heart, make it real)
Let's don't forget about it (hey)
Let's don't forget about it (no oh no oh)
Let's don't forget about it (no no no oh)
Let's don't forget about it (hey no no oh)
Let's don't forget about it (hey hey hey)",Santana,1999,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 7, 7, 6, 8, 11, 26, 70, 73, 78]",22
1,Back At One,"[Verse 1]
It's undeniable
That we should be together
It's unbelievable how I used to say that I'd fall never
The basis is need to know, if you don't know just how I feel
Then let me show you now that I'm for real
If all things in time, time will reveal
Yeah

[Chorus]
One, you're like a dream come true
Two, just wanna be with you
Three, girl, it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one
Yeah, yeah

[Verse 2]
It's so incredible the way things work themselves out
And all emotional, once you know what it's all about, babe
And undesirable for us to be apart
Never would've made it very far
'Cause you know you've got the keys to my heart
'Cause...

[Hook]
One, you're like a dream come true
Two, just wanna be with you
Three, girl it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one

[Bridge]
Say farewell to the dark of night, I see the coming of the sun
I feel like a little child whose life has just begun
You came and breathed new life into this lonely heart of mine
You threw out the life-line just in the nick of time

[Chorus]
One, you're like a dream come true
Two, just wanna be with you
Three, girl it's plain to see
That you're the only one for me, and
Four, repeat steps one through three
Five, make you fall in love with me
If ever I believe my work is done
Then I start back at one",Brian McKnight,1999,"[2, 2, 2, 2, 2, 2, 6, 8, 12, 18, 21, 24, 27, 29, 39, 45, 52, 75]",18
2,I Wanna Love You Forever,"[Verse 1]
You set my soul at ease
Chased darkness out of view
Left your desperate spell on me
Say you feel it too
I know you do
I've got so much more to give
This can't die, I yearn to live
Pour yourself all over me
And I'll cherish every drop here on my knees

[Chorus]
I wanna love you forever
And this is all I'm asking of you
10,000 lifetimes together
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew
I'm gonna love you forever, oh-oh

[Verse 2]
My mind fails to understand
What my heart tells me to do
And I'd give up all I have just to be with you
And that would do
I've always been taught to win
And I never thought I'd fall
Be at the mercy of a man
I've never been
Now I only want to be right where you are

[Chorus]
I wanna love you forever (I wanna love you forever)
And this is all I'm asking of you
10,000 lifetimes together
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew (I swear)
I'm gonna love you forever
Whoa, oh-oh

[Bridge]
In my life, I've learned that heaven never waits, no
Let's take this now before it's gone like yesterday, no
'Cause when I'm with you, there's nowhere else
That I would ever wanna be, no
I'm breathing for the next second I can feel you loving me
I'm gonna love...

[Chorus]
I wanna lover you forever
Oh, and this is all I'm asking of you
10,000 lifetimes together (My love)
Is that so much for you to do?
'Cause from the moment that I saw your face
And felt the fire in your sweet embrace
I swear I knew (Oh)
I'm gonna love you forever, forever, oh

[Outro]
I wanna love you forever
Everyday, everyday
10,000 lifetimes together",Jessica Simpson,1999,"[3, 3, 3, 5, 5, 9, 15, 25, 33, 40, 69]",11
3,I Knew I Loved You,"[Verse 1]
Maybe it's intuition
But some things you just don't question
Like in your eyes, I see my future in an instant
And there it goes, I think I've found my best friend

[Pre-Chorus]
I know that it might sound more than a little
Crazy, but I believe...

[Chorus]
I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

[Verse 2]
There's just no rhyme or reason
Only this sense of completion
And in your eyes, I see the missing pieces
I'm searching for, I think I found my way home

[Pre-Chorus]
I know that it might sound more than a little
Crazy, but I believe...

[Chorus]
I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life
I am complete now that I found you

[Chorus]
I knew I loved you before I met you
I think I dreamed you into life
I knew I loved you before I met you
I have been waiting all my life

[Outro]
I knew I loved you before I met you
I think I dreamed you into my life
I knew I loved you before I met you
I have been waiting all my life",Savage Garden,1999,"[4, 4, 6, 7, 13, 20, 31, 43, 48, 71]",10
4,My Love Is Your Love,"(clap your hands, yall its alright....)

If tomorrow is judgement day (sing mommy)
And I'm standin' on the front line
And the Lord ask me what I did with my life
I will say I spent it with you

If I wake up in WW 3
I see destruction and poverty
And I feel like I want to go home
It's okay if your commin' with me

Cause your love is my love
And my love is your love
It would take an eternity to break us
And the chains of this world couldn't hold us

If I lose my fame and fortune
And I'm homeless on the street
And I'm sleepin' in Grand Central Station
It's okay if you're sleepin' with me

As the years they pass us by
We stay young through each other's eyes
And no matter how old we get
It's okay as long as I got you babe

[Chorus]

If I should die this very day
Don't cry, cause on earth we wasn't meant to stay
And no matter what people say
I'll be waiting for you after judgement day

[Chorus]",Trisha Yearwood,1999,"[5, 5, 5, 6, 6, 8, 8, 7, 8, 7, 8, 9, 11, 16, 44, 68, 81]",17
5,I Need To Know,"[Chorus]
I need to know, you down to do whatever?
Down to get it poppin'? Down to get topless? Ohh
I need to know if you about cuttin'
Or you about frontin', baby, I need to know

[Verse 1]
I spent my last eight checks-s-s on a neck-e-lace
So I better get some sex for this, shit
She wanna sip up on the Crissy Cris
Like it's Christ-e-mas and I'm St. Nicholas
I got her and her sister in that white Benz, dyke twins
I ain't gon' lie, they only fives but together they ten
And would I do 'em again? Hmmm, hmmm
It's like old folks pissin' 'cause it all depends
And it's no coke sniffin', just juice and gin
Grey Goose to get you loose then hit the nigga producin'
The track that got you movin', this track got you movin'
So crazy you don't know what you doin'
You been telling them jokes, and it's not a rumor
I like a girl with a sense of humor
To give me head 'til it ache and it's not a tumor
So let me know what's goin down 'fore I pay for this room 'cause

[Chorus]
I need to know, you down to do whatever?
Down to get it poppin'? Down to get topless? Ohh
I need to know if you about cuttin'
Or you about frontin', baby, I need to know

[Verse 2]
Now if you got it, you got it
And if you don't then you probably won't
Sissy nigga call 'em maricon
I never hit a lady but my game might abuse 'em
Buy 'em boots just to tell 'em that I Jimmy Choose 'em
Take 'em back to confuse 'em
So she don't know if she comin' or goin'
'Cause mami, after I'm cummin', I'm goin'
Back to the show, just frontin' and flowin'
Jewelry stuntin' and glowin', this life is somethin', I know it
And I been known to have a ho or two
'Cause my diamonds yellow like a smoker tooth
I tell 'em step into the vocal booth
Roll a joint, smoke a few, after that I'm pokin' you
After that, it's over, boo, baby, grab your coat and voom

[Chorus]
I need to know, you down to do whatever?
Down to get it poppin'? Down to get topless? Ohh
I need to know if you about cuttin'
Or you about frontin', baby, I need to know

[Verse 3]
Now there's three different levels to relationships
Pollyin' at the club with 'em, talkin', gettin' affectionate
Leavin' and havin' sex with 'em, kickin' 'em out
Trickin' on models, dimes and rats
Now I don't get into that, I kick that habit
I just keep 'em impressed, let 'em seat in the Lex
Never eat 'em unless that fuckin' cat looks fresh
I got a lion in my pocket, I'm lyin'
I got a nine in my pants and baby, I'm just dyin' for a chance
Who ready to fuck? You ready to fuck off the sizzurp?
Says she ready to cut, then she grabs my scissors
She probably look good, but what's scary to me
Henny make hoes look like Halle Berry to me

[Chorus]
I need to know, you down to do whatever?
Down to get it poppin'? Down to get topless? Ohh
I need to know if you about cuttin'
Or you about frontin', baby, I need to know",Kanye West,1999,"[6, 6, 4, 3, 3, 4, 7, 6, 7, 9, 10, 8, 10, 56, 66, 77]",16
6,Hot Boyz,"[Intro: Missy Elliott]
This is for my ghetto motherfuckers
Uh hey, are you really a hot boy?
(Hot boy)
Oh, check me (hot boy)

[Verse 1: Missy Elliott]
What's your name? 'Cause I'm impressed
Can you treat me good? I won't settle for less
You a hot boy, a rock boy
A fun toy, tote a Glock boy
Where you live? Is it by yourself?
Can I move wit' you? Do you need some help?
I cook, boy, I'll give you more
I'm a fly girl, and I like those

[Chorus: Missy Elliott & Lil' Mo]
Hot boys
Baby, you got what I want
See, 'cause y'all be drivin' Lexus jeeps
And the Benz jeeps and the Lincoln jeeps
Nothin' cheaper, got them Platinum Visa's
Hot boys
Baby, you got what I want
See, 'cause y'all be drivin' Jaguars
And the Bentley's and the Rolls Royce
Playin' hardballs wit' them Platinum Visa's

[Verse 2: Missy Elliott]
Is that your car, the XK8?
Are you ridin' alone, can I be your date?
Come get me, get me
Don't diss me, don't trick me
Got some friends, can they come too?
Can you hook them up wit' some boys like you?
A hot boy, a rock boy, on top boy
And I like those

[Chorus: Missy Elliott & Lil' Mo]
Hot boys
Baby, you got what I want
See, 'cause y'all be drivin' Lexus jeeps
And the Benz jeeps and the Lincoln jeeps
Nothin' cheaper, got them Platinum Visa's
Hot boys
Baby, you got what I want
See, 'cause y'all be drivin' Jaguars
And the Bentley's and the Rolls Royce
Playin' hardballs wit' them Platinum Visa's

[Bridge: Missy Elliott]
Yo, I'mma dig in yo' pockets
Dig in yo' wallets
Is there money unfounded?
Yeah, you got my heart poundin'
You a hot boy, drive a drop boy
With alot boy, and you tote a Glock boy
Give me no reason, I know that you treatin'
These diamonds I'm needin', make you believe it
I want a lot, boy, with a hot boy
Got a fun toy and you tote a Glock boy

[Chorus: Missy Elliott & Lil' Mo]
Hot boy
Baby, you got what I want
Won't you really come and satisfy me
I be lovin' you like endlessly (everyday, all day)
Hot boy
Baby you got what I want
Won't you really come and satisfy me
I be lovin' you like endlessly (oh, yes I will)

[Bridge: Missy Elliott]
Where the Lexus jeeps, and the Benz jeeps
And the Lincoln jeeps, and the Bentley's
And the Jaguars, and the fly cars, uh uh, uh uh?
Where you at? Uh uh, yeah yeah
Where your Lexus jeeps, and the Benz jeeps
And the Lincoln jeeps, and the Bentley's
And the Jaguars, and the fly cars, uh uh
Where you at? Uh uh..

[Outro: Lil' Mo]
Yeah, yeah, yeah yeah
Hot boys, hot boys (I'm out)
Hot boys, I like 'em like that",Missy Elliott,1999,"[7, 9, 13, 21, 36]",5
7,U Know What's Up,"[Intro: Left Eye & (Donell Jones)]
What up? What up?
Say what? Say what?
Say what? uh-huh
(Ooh say what, say what, say what)
Uh, uh, uh, Left Eye
(Ooh girl you know what's up)
Donell Jones
(Ooh say what, say what, say what
Ooh girl you know what's up)

[Verse 1: Donell Jones]
Me and my niggas be rollin'
Scheming on you and your homies
The very first day of summer
All chromed out in a Hummer babe
Hit the park and parlay
Hope that you walk this way
Do you and your girls wanna ride
Play all day, puff on the la

[Bridge: Donell Jones]
Ooh say what, say what, say what
(You know that I like it baby)
Ooh girl you know what's up
(And you know what I need)
Ooh say what, say what, say what
(You know that I'm bout it baby)
Ooh girl you know what's up
(Ooh)

[Hook: Donell Jones]
I'm digging you and I'm feeling you
And you know what's up
Said I'm diggin' you and I'm wanting you
So tell me what's up

[Verse 2: Donell Jones]
Peep her thighs and I'm zoning
Right around two in the morning
Looking fly with the sun dress on
I think I feel a bone coming on
Girl you got me wide open
Waitin' all day and I'm hoping
So baby don't front
Backseat Jeep, you know what I want

[Bridge: Donell Jones]
Ooh say what, say what, say what
(You know that I like it baby)
Ooh girl you know what's up
(And you know what I need)
Ooh say what, say what, say what
(You know that I'm bout it baby)
Ooh girl you know what's up
(Ooh)

[Hook: Donell Jones]
I'm digging you and I'm feeling you
And you know what's up
Said I'm diggin' you and I'm wanting you
So tell me what's up

[Verse 3: Left Eye]
Uh, say what? say what? say what?
So baby tell me what's up
Can we ascend to higher heights
And when the path gets rough
We can give into brighter nights breathe with peace
Expound by leaps, and soul to reap, our souls to keep
The passion's deep, and filled with heat
Living this life on the hustle, I barely get enough time
You know me from the platinum, how I stack them and shine
You see a lot of contenders, they try to end up in my world
A reputation known as the untouchable girl
I'm moving on now, trying to make a change in my ways
Be the best that I can be to last me all of my days
Now we can blaze pathways or just take our time
Better holla if ya hear me cause Left Eye gon' shine
My eyes don't lie, see how they glisten when you pass me by
You and I don't need permission to be unified
Surely I done seen and heard of many places
Then I travelled around the world, seen many faces
Don't let another one get near me if you wanna be true
And show me that nobody else can do it better than you
So if you're serious, I'm curious to see what you got
But love is furious cause I believe in blowing up spots

[Hook: Donell Jones]
I'm digging you and I'm feeling you
And you know what's up
Said I'm diggin' you and I'm wanting you
So tell me what's up

[Outro: Left Eye]
Untouchable, Eddie F
Darren Lighty, Left Eye, Donell Jones
This is how it's going down

[Hook: Donell Jones]
I'm digging you and I'm feeling you
And you know what's up
Said I'm diggin' you and I'm wanting you
So tell me what's up",Donell Jones,1999,"[8, 7, 7, 9, 11, 12, 13, 20, 24, 31, 44, 48, 69, 88]",14
8,Bring It All To Me,"[Verse 1: Shamari]
There you are
Looking as fine as can be
In your fancy car
I can see you looking at me
What you wanna do?
Are you just gonna sit there and stare?
Baby, talk to me
Tell me what's on your mind
Baby, oh

[Chorus: Natina (Shamari)]
Oh, baby
Bring it all to me (Bring it all)
But I don't need no fancy cars or diamond rings
(Baby I don't need, no)
Oh, baby
Bring it all to me (Bring it all)
Gimme your time, your love, your space, your energy (Hoh-no)

[Verse 2: J.C. Chasez]
Baby, what's the deal?
Would I be too forward if
I told you how I feel
That's just the way I do my thing
I'm so for real
Are you feeling my Timb's, my baggy jeans?
My thug appeal?
Do you like it when a man can keep it real?
Oh

[Chorus: Natina (J.C. Chasez)]
Oh, baby
Bring it all to me (bring it all, bring it all)
But I don't need no fancy cars or diamond rings (diamond rings)
Oh, baby
Bring it all to me (oh)
Gimme your time, your love, your space, your energy (oh baby)

[Bridge (Part 1): Shamari]
Oh, I'll put my pride to the side
Just to tell you how good
You make me feel inside

[Bridge: (Part 2): J.C. Chasez]
There's not a single question
That we can't make this right
Cause it's you I need
Every day and night
Oh baby

[Chorus: Natina (J.C./Shamari)]
Oh, baby
Bring it all to me (bring it all, bring it all/yeah yeah)
But I don't need no fancy cars or diamond rings (no I don't)
Oh, baby
Bring it all to me (bring it all/ooh oh)
Gimme your time, your love, your space, your energy (oh/ooh)

[Chorus: Natina (Shamari)]
Oh, baby
Bring it all to me (yeah)
But I don't need no fancy cars or diamond rings (oh)
Oh, baby
Bring it all to me (bring it all, bring it all)
Gimme your time, your love, your space, your energy (oh woah)

[Chorus: Natina (Shamari)]
Oh, baby
Bring it all to me (bring it all)
But I don't need no fancy cars or diamond rings (ooh)
Oh, baby
Bring it all to me (oh baby)
Gimme your time, your love, your space, your energy (bring it all)

[Chorus: Natina (Shamari)]
Oh, baby
Bring it all to me (oh)
But I don't need no fancy cars or diamond rings (diamond rings baby)
Oh, baby
Bring it all to me (yeah)
Gimme your time, your love, your space, your energy (oh)",Blaque,1999,"[9, 11, 14, 17, 19, 24, 42, 50, 63, 73]",10
9,24/7,"[Intro: Beyoncé]
End, that's what I found out

[Chorus: Ella Mai]
Tell me how you want it, yeah
Call me and I'm on my way
Tell me that you need me, yeah
I'll give it to you night and day
I'm talkin' 'bout Monday, Tuesday, Wednesday, Thursday, Friday Saturday, Sunday
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday
All day, 24/7
Yeah, all day, 24/7

[Verse 1: Meek Mill]
Uh-huh-uh
Lovin' the shit out you, fuckin' the shit out you
For seven days straight, and now I can't even live without you
And if we ever broke up, I won't have a kid without you
You forever in my heart, I won't forget about you
I be crushin' you on Monday like it's Wednesday
You pressed about that nigga, what your friends say?
Oh, G63 is what your Benz say
I'm so happy you ain't listen to your friends, babe
You can tell me how you want it, how you need it, I don't mind
Need you right here by my side, 'cause out of sight is out of mind
And out of spite you hit decline, but I was hype
I hit your line a few more times than you hit back I'm gon' respond

[Chorus: Ella Mai & Meek Mill]
Tell me how you want it, yeah
Call me and I'm on my way (On my way, on my way, woah)
Tell me that you need me, yeah
I'll give it to you night and day (Night and day, night and day, go)
I'm talkin' 'bout Monday, Tuesday, Wednesday, Thursday, Friday Saturday, Sunday
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday
All day, 24/7
Yeah, all day, 24/7

[Verse 2: Meek Mill]
Uh, yeah
You be throwin' that shit back like it's a Thursday
I be treatin' you like everyday your birthday
Them hoes ain't fuckin' with you on your worst day
I got you on a new level like what Ferg say
When you fell down, I pick you up
Put on your crown, and lift you up
I put a rock all on your finger, so much ice could push a puck
Heard they feelings 'bout you, baby, tell them hoes I wish 'em luck
Talkin' relationship goals, this could be us, yuh
24/7, what's the 411?
When you see me kneel like Kaepernick, call a reverend
See, I got a milli' in a stash for a weddin'
If you ready, let me know, 'cause it's whatever

[Bridge: Ella Mai]
But I know you in the worst way
Yeah, our anniversary
'Bout to suit up on my birthday
'Cause I know they keep you thirsty
Ain't no playin', this is us
Boy, be gentle, ain't no rush
365, you're the only one I trust
No, I can't get enough
And all my ladies, if you feel me, help me sing it out
Yeah, yeah
I'm talkin' 'bout Monday, Tuesday, Wednesday, Thursday, Friday Saturday

[Chorus: Ella Mai]
Tell me how you want it, yeah
Call me and I'm on my way
Tell me that you need me, yeah
I'll give it to you night and day
I'm talkin' 'bout Monday, Tuesday, Wednesday, Thursday, Friday Saturday, Sunday
Monday, Tuesday, Wednesday, Thursday, Friday, Saturday
All day, 24/7
Yeah, all day, 24/7
Oh yeah

[Outro: Beyoncé]
End
What I found out-
I took a vow that from now on
I'm gonna be my own best",Meek Mill,1999,"[10, 10, 17, 22, 68, 76, 80, 83]",8
