,title,lyrics,artists,date,rank,cnt
0,(Just Like) Starting Over,"[Produced by John Lennon, Yoko Ono, and Jack Douglas; engineered by Lee DeCarlo and Jon Smith]

[Verse 1]
Our life together is so precious together
We have grown - we have grown
Although our love is still special
Let's take our chance and fly away somewhere alone

[Pre-Chorus]
It's been so long since we took the time
No-one is to blame
I know time flies so quickly
But when I see you darling
It's like we both are falling in love again
It'll be just like starting over - starting over

[Chorus]
Everyday we used to make it love
Why can't we be making love nice and easy
It's time to spread our wings and fly
Don't let another day go by my love
It'll be just like starting over - starting over

[Verse 2]
Why don't we take off alone
Take a trip somewhere far, far away
We'll be together, all alone again
Like we used to in the early days
Well, well, well darling

[Pre-Chorus]
It's been so long since we took the time
No-one is to blame
I know time flies so quickly
But when I see you darling
It's like we both are falling in love again
It'll be just like starting over - starting over

[Chorus]
Everyday we used to make it love
Why can't we be making love nice and easy
It's time to spread our wings and fly
Don't let another day go by my love
It'll be just like starting over - starting over

[Verse 3]
Our life together is so precious together
We have grown - we have grown
Although our love is still special
Let's take our chance and fly away somewhere...
Starting over",John Lennon,1980,"[1, 3, 4, 6, 8, 9, 10, 32, 38]",9
1,More Than I Can Say,"[Hook - Keyshia Cole]
I'm trying to put it all in words, but it's
More than I can say
It would take a whole lifetime to tell you
More than I can say
Every time I wrote a line it’s still
More than I can say
This is the realest shit I ever wrote
More than I can say

[Verse 1 - Nas]
Bottles and El Dorados, trapped in the allure
The sickness: dreaming of riches
Reality was the cure. My doctor
Physician was music, I'm sure
The prescription was super-model sandwiches
And suicide doors. I used to stand in my mirror
Fixing up my hat right
DMV don't make licenses for the fast life
Was taught never drop my head when I'm doing right
And though I may be watched by feds with the blue sights
I just want the whole world to bop their heads
Someone to stop my bread
If my pops was here, he'd be like ""son, you the one
They gotta crown you, a gift from around you
Know they don't understand you, but what can they handle?
If they was wearing Gucci loafers, they'd be through, over
Just stay on point, do what you do
Soldier: remember I'm with you when the world get colder..

[Hook - Keyshia Cole]

[Verse 2 - Nas]
Keep having the same dream
About a mic, a gun, a cross, they all
In the middle of flames
An hourglass of salt dripping down to its last grain
Hear a voice that asks what do I claim?
I ask what it means. It's sort of a trance
As the planet Earth appears in the palm of my hands
I could do what I wish with it, and waking up
To study my dreambook, see if it links up
Looking for some significance, like does the dream
Represent this cold world I'm living in?
Ask my man, then his laughter begin
He had the same dream, but in his, he grabbed the gun
Damn son! I told him in mine I took the mic
The cross, I had it all my life, the same height
I'm trying to sneak sleep, so that my mind won't find out
Time out: my body won't wind down",Nas,1980,"[2, 2, 2, 2, 6, 8, 9, 14, 20, 26, 35, 45, 60, 82]",14
2,Love On The Rocks,"She goes down slow like a shot of gin
She's got an angel's face and a devil's grin
She kinda stared me down as I looked her up
She said, ""I'm your poison, now you drink a cup""

In the heat of the night is when she comes alive
She's gonna push you, push you 'til she's satisfied
I watch the ice melt fast on her red hot lips
She whispers, ""If you wanna taste my love
Why don't you swallow this""

Love on the rocks, love on the rocks
She's my shot, love on the rocks

Oh lick it up

She gets so close you can feel her breathe
Just the way she moves, so soft and slippery
She lives just around the corner, right down the street
All night we play the horizontal bop right between her sheets

Love on the rocks, love on the rocks
She's my shot, love on the rocks

Love on the rocks, love on the rocks
Love on the rocks, love on the rocks",Poison,1980,"[3, 4, 6, 7, 9, 11, 17, 23, 32]",9
3,Lady,"[Verse 1: Bradley Cooper]
Tell me somethin', girl
Are you happy in this modern world?
Or do you need more?
Is there somethin' else you're searchin' for?

[Refrain: Bradley Cooper]
I'm fallin'
In all the good times
I find myself longing for change
And, in the bad times, I fear myself

[Verse 2: Lady Gaga]
Tell me something, boy
Aren't you tired tryna fill that void?
Or do you need more?
Ain't it hard keepin' it so hardcore?

[Refrain: Lady Gaga]
I'm falling
In all the good times
I find myself longing for change
And, in the bad times, I fear myself

[Chorus: Lady Gaga]
I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through the surface where they can't hurt us
We're far from the shallow now

[Post-Chorus: Lady Gaga & Bradley Cooper]
In the sha-ha, sha-hallow
In the sha-ha, sha-la-la-la-low
In the sha-ha, shallow
We're far from the shallow now

[Bridge: Lady Gaga]
Oh, ha, ah, ha
Oh-ah, ha

[Chorus: Lady Gaga]
I'm off the deep end, watch as I dive in
I'll never meet the ground
Crash through the surface where they can't hurt us
We're far from the shallow now

[Post-Chorus: Lady Gaga & Bradley Cooper]
In the sha-ha, shallow
In the sha-ha, sha-la-la-la-low
In the sha-ha, shallow
We're far from the shallow now",Lady Gaga & Bradley Cooper,1980,"[4, 1, 1, 1, 1, 1, 1, 2, 4, 6, 17, 20, 39, 99, 54, 28, 28, 30, 34, 46, 50, 58, 68, 77]",24
4,Hungry Heart,"[Verse 1]
Got a wife and kids in Baltimore, Jack
I went out for a ride and I never went back
Like a river that don't know where it's flowing
I took a wrong turn and I just kept going

[Chorus]
Everybody's got a hungry heart
Everybody's got a hungry heart
Lay down your money and you play your part
Everybody's got a hungry heart

[Verse 2]
I met her in a Kingstown bar
We fell in love I knew it had to end
We took what we had and we ripped it apart
Now here I am down in Kingstown again

[Chorus]
Everybody's got a hungry heart
Everybody's got a hungry heart
Lay down your money and you play your part
Everybody's got a hungry heart

[Verse 3]
Everybody needs a place to rest
Everybody wants to have a home
Don't make no difference what nobody says
Ain't nobody like to be alone

[Chorus]
Everybody's got a hungry heart
Everybody's got a hungry heart
Lay down your money and you play your part
Everybody's got a hungry heart",Bruce Springsteen,1980,"[5, 6, 7, 8, 11, 18, 21, 30]",8
5,Every Woman In The World,"[Verse 1]
I think every woman in the world hates me
I got a little money but I still can't sleep
And though I'm shielded from the pretty faces
Their tongues still get to me

[Verse 2]
I can hear it in the way they look at me
And whisper to the others right behind my ears
Like, ""Yeah, he's kind of pretty and his songs ain't bad
But you know, I hear he is who he is

[Refrain 1]
Who he is
Who he is""

[Verse 3]
I think every woman in the world hates me
But lately I don't even need their help
See, I wonder if they might be right
It's been hard to stop myself

[Verse 4]
They say my biggest trouble seems to be patience
Oh, I never believed in wait and see
When you know you gotta go you outta go right then

[Refrain 2]
So go I did
Oh, I did
Oh, I did
Oh

[Instrumental Bridge]

[Outro]
I got lonely this weekend
So I ran away
It just got worse the more I wandered
And the more I paid
And I saw inside those women's eyes
As I turned to hate
See, I have fears and I have thoughts
But a fear of fact makes (?)
So until the hatred hails from someone else
I'll keep my mind and I'll keep trying
And I'll help myself",Zander Hawley,1980,"[6, 10, 11, 16, 19, 24, 35, 55, 71, 84]",10
6,Guilty,"[Intro: Mark Avery & Eddie]
Meet Eddie, 23 years old
Fed up with life and the way things are going
(Damn, I'm going fucking insane)
He decides to rob a liquor store
(I gotta take this shit, I can't take it no more, holmes)
But on his way in, he has a sudden change of heart
(Shit is mine)
And suddenly (I gotta do this)
His conscience comes into play (I gotta do this)

[Verse 1: Dr. Dre, Eminem, & (Eddie)]
Alright, stop (Huh?)
Now before you walk in the door of this liquor store
And try to get money out the drawer
You better think of the consequence (Who are you?)
I'm your motherfuckin' conscience
That's nonsense
Go in, gaffle the money, and run to one of your aunt's cribs
And borrow a damn dress and one of her blond wigs
(Can I borrow this?)
Tell her you need a place to stay, you'll be safe for days
If you shave your legs with Renee's razor blades
Yeah, but if it all goes through like it's supposed to
The whole neighborhood knows you and they'll expose you
Think about it before you walk in the door first
Look at the store clerk, she's older than George Burns
Fuck that, do that shit, shoot that bitch
Can you afford to blow this shit? Are you that rich?
Why you give a fuck if she dies? Are you that bitch?
Do you really think she gives a fuck if you have kids?
Man, don't do it, it's not worth it to risk it (You're right)
Not over this shit (Stop)
Drop the biscuit (I will)
Don't even listen to Slim, yo, he's bad for you
You know what, Dre? I don't like your attitude

[Skit: Stan, Girl]
Come on, just come in here for a minute
I don't know
Look, look, look
Damn
Look, it's gonna be alright, alright?
O-okay
Look, give me a kiss, pull your pants off, come on

[Interlude: Mark Avery]
Meet Stan, 21 years old
After meeting a young girl at a rave party
Things start getting hot and heavy in an upstairs bedroom
Once again, his conscience comes into play

[Verse 2: Eminem & Dr. Dre]
Now, listen to me, while you're kissin' her cheek
And smearin' her lipstick, slip this in her drink
Now all you gotta do is nibble on this little bitch's earlobe
Yo, this girl's only fifteen years old
You shouldn't take advantage of her, it's not fair
Yo, look at her bush, does it got hair? (Uh-huh)
Fuck this bitch right here on the spot, bare
'Til she passes out and she forgot how she got there
Man, ain't you ever seen that one movie Kids?
No, but I seen the porno with Sun Doobiest
Shit, you wanna get hauled off to jail?
Man, fuck that, hit that shit raw dog, then bail

[Interlude: The Isley Brothers, Mark Avery, (Grady), & Grady's Wife]
Here I lay
(Man, it feels good to be home)
Meet Grady, a 29-year-old construction worker
After coming home from a hard day's work
He walks in the door of his trailer park home
To find his wife in bed with another man
(What the fuck?) Grady

[Verse 3: Dr. Dre & Eminem]
Alright, calm down, relax, start breathin'
Fuck that shit, you just caught this bitch cheatin'
While you at work, she's with some dude tryna get off
Fuck slittin' her throat, cut this bitch's head off
Wait, what if there's an explanation for this shit?
What, she tripped, fell, landed on his dick?
Tsh, alright, Shady, maybe he's right, Grady
But think about the baby before you get all crazy
Okay, thought about it? Still wanna stab her?
Grab her by the throat, get your daughter and kidnap her?
That's what I did, be smart, don't be a retard
You gonna take advice from somebody who slapped Dee Barnes?
What you say?
What's wrong? Didn't think I'd remember?
I'ma kill you, motherfucker
Uh-uh, temper, temper
Mr. Dre, Mr. N.W.A, Mr. AK
Comin' straight outta Compton, y'all better make way
How in the fuck you gonna tell this man not to be violent?
'Cause he don't need to go the same route that I went
Been there, done that
Aw, fuck it, what am I sayin'?
Shoot 'em both, Grady, where's your gun at?",Eminem,1980,"[7, 8, 9, 14, 16, 20, 29, 43, 68]",9
7,The Tide Is High,"The tide is high but I'm holding on
I'm gonna be your number one
I'm not the kinda man who gives up just like that
No

It's not the things you do that really hurts me bad
But it's the way you do the things you do to me
I'm not the kinda man who gives up just like that
No

The tide is high but I'm holding on
I'm gonna be your number one
Number one
Number one

Every man wants you to be his girl
But I'll wait, my dear, 'til it's my turn
I'm not the kinda man who gives up just like that
No

Every man wants you to be his girl
But I'll wait, my dear, 'til it's my turn
I'm not the kinda man who gives up just like that
No

The tide is high but I'm holding on
I'm gonna be your number one
The tide is high but I'm holding on
I'm gonna be your number one

The tide is high but I'm holding on
I'm gonna be your number one",The Paragons,1980,"[8, 11, 20, 32, 38, 58, 81]",7
8,Hit Me With Your Best Shot,"[Intro: Pat Benatar]
Come on! Put me in my place!
Come on! Put me in my place!

[Chorus: Pat Benatar]
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!

[Verse 1: Bizarre]
Proof died, what happened? (What happened?)
Marshall stopped rapping (Damn!)
I guess that makes me the captain (Uh-huh)
Hit the mattress (Okay)
Pistol-packing (Uh-huh), sick assassin (Yeah)
Hit the gas and (Okay), get to mashing
D12 broke up? Who you bitches asking?
Our clique's relaxing in the hills of Aspen
Popping pills and Aspirin
And I'm the machine that brought Marshall back to life
Told him that my rhymes just have to be tight
So I figured that I would grab the mic
Like a nigga 'bout to rhyme right after Christ
Sometimes we get mad and fight, right back to the lab tonight
Grab an O and I have to light
That's only right, living like a rock star is the only life!
And we are six grown men who are old friends
To my nigga Bugz, DeShaun Holton
All the way down, I'ma hold them
D12 nigga, 'til the world end (D12!)

[Chorus: Pat Benatar]
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!

[Verse 2: Swifty]
A lot of niggas try to underestimate me
'Til I come back with vengeance and slice their trachea
Y'all been placed on a contract for hating
I'ma waste them, one by one, for tainting
My ability to kill a facility, I'ma send them to Satan
Fast as a child rapist facing
Life or trifle, Henny has made me in waiting
They gon' lock me up under the basement
I'm a one-man army, marine, and navy
You done made me angry, I'm crazy, insane
And maybe I bite the face of your baby
For anyone who try to diss Proof or Hailie
I'ma break their Halo
Put them on the reaper's payroll
Erase them and hang their soul
It ain't no hoes here, McVay got a scroll
With names on it, dipped in blood, man I'm cold

[Chorus: Pat Benatar]
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!

[Verse 3: Kuniva]
I know you thought we were done, we rose up
Got a gun to make your whole inside fold up
They hit us with the best shot and we're still standing
So tell the world it can lick our scrotum
Straight soldiers, who wanna stunt?
Who wanna be the fall guy? Who want the pump?
Who wanna get slumped just for looking at me sideways
Every time I roll up I'ma keep it blunt
Where did y'all run when we almost lost Marshall?
Y'all did it big like Costco
And we back in this bitch like a tampon
Still, talk dirty, Em's clean like a bar of soap
And you will soon slip on some buffoon shit
My hand's on a sweeper, yours on a broomstick
So stop looking all stupid, I'm rude and abusive
And strapped, don't make me use it

[Chorus: Pat Benatar]
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place! (A'ight, here's where I come in at)

[Verse 4: Eminem]
I came in this game with bad intentions
And I ain't budged, not even an inch since then
I'm stubborn, evil, and insensitive
I'm like nothing you ever seen, pencil in
Hand, it's like I'm holding the insulin
So you might wanna button it like Benjamin
I ain't frightened of nothing, I injure men
Step right in this mark with my henchmen and
Walk, straight to the stage
I ain't here to cause trouble, get the fuck out my face
Fall back, little cocksucker
I ain't A&W, don't get your cold mugs in my way
Get 'em? Shattered, fucking A
Been this way since B.C., what can I say?
I'm stuck in my ways like double stick tape
Don't get turned to a vegetable, dick face!
You ain't Superman, stay in your lane, Lois
D12 spitting flames like flamethrowers
Spit 'til we get sprained jaws with metaphors
That cut with the same force as chainsaws
Hope you're coming with your A game
'Cause things have changed in this game
Isn't the same game, boys
The stakes have been raised, better make lemonade
When they give you lemons, if they want us, let 'em aim for us

[Chorus: Pat Benatar]
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Hit me with your best shot!
Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!
Come on! Put me in my place!",Eminem,1980,"[9, 9, 10, 11, 13, 15, 16, 19, 25, 33, 40, 55, 73]",13
9,Tell It Like It Is,"[Produced by Omen]

[Karma] Daddy is that your car on TV?

[Ludacris]
You better believe it is baby
Now go in the other room
It's about to be some grown folks talkin here, okay?
All right

Yeah, things ain't always what they seem or cracked up to be (okay)
Like all these fakin ass rappers in this industry (tell 'em!)
Talkin 'bout what they got and they ain't got a damn thang
How you own three cars but you don't own your own name? (woo!)
Get your business right boys, the first class is in session (okay)
Get a entertainment lawyer in the music profession (hey!)
Start up your own company, trademark the name
That's gon' run ya about a grand so start savin your change (DTP!)
Open a bank account quick and then follow these steps (uh-huh)
Sign yourself TO yourself and start signin ya own checks (woo!)
Hit the booth and start recordin at the speed and need
Whatever gets your juices flowin, could be speed or weed (what else?)
Get it mixed and mastered (hey) pressed up and plastered (okay)
Sell it to your whole hood out the trunk, ya bastard!
Show all the non-believers what you destined to be (hey!)
And in just a couple years you could be rich like me!

[Hook: Ludacris]
But I can't hold my tongue - I'mma tell it like it is
This biz ain't all fun - I'mma tell it like it is
Give it to you straight, no chase - I'mma tell it like it is
Look you straight in yo' face and I'mma tell it like it is
I can't hold my tongue - I'mma tell it like it is
This biz ain't all fun - I'mma tell it like it is
Give it to you straight, no chase - I'mma tell it like it is
Look you straight in yo' face and I'mma tell it like it is

[Ludacris]
See mostly all your favorite artists got some serious problems (yup)
Their money could be the problem but money can't solve 'em (nope)
Some get addicted to drugs and flat out lazy (woo)
Some taste a little fame and go flat out crazy (woo!)
I'm close cause those close wanna live off my fame (yup)
And that type of shit ALONE'll drive a nigga insane (crazy!)
Not to mention all the vultures, the scandalous promoters (okay)
Crabs'll try to sue you, magazines'll misquote ya
Most of these label heads, they don't care nothin about ya (nah)
If you stop sellin records they'll act like they don't know ya
It's hard mixin business with pleasure so don't play
Me and my crew argue and fight like every other DAY (for real!)
Rappers ain't above the law but our life is so fast
That we got a special task force of police on our ass (true that)
All that, and this is really just the start of it (just the start of it)
Hip-Hop! You really wanna be a part of it?

[Hook: Ludacris]
Woo! I can't hold my tongue - I'mma tell it like it is
This biz ain't all fun - I'mma tell it like it is
Give it to you straight, no chase - I'mma tell it like it is
Woo! Look you straight in yo' face and I'mma tell it like it is
Hey hey, I can't hold my tongue - I'mma tell it like it is
Man this biz ain't all fun - I'mma tell it like it is
I'mma give it to you straight, no chase - I'mma tell it like it is
Hey! Look you straight in yo' face and I'mma tell it like it is

[Ludacris]
Let's go!
What's worse than havin no money is havin it and losin it (yup)
What's worse than havin some money is grabbin and abusin it (yup)
We never took no money from Chingy, thought I was cool with him (nah)
I wish his ass well but I don't want NOTHIN to do with him (woo!)
Some don't own they publishin; me? I never fool with 'em (nah)
I'm down for my artists, try my best to stay true to 'em (believe it)
Cause outside my label competition is irrelevant (DTP!)
Unless I'm still in competition with my president (what up Jay?)
And believe that I'm supportin the Hova
Cause the industry's shady, it needs to be taken over (okay!)
But the first rule to accumulation of wealth (what's that?)
Is don't trust nobody but your GOD damned self!

[Hook: Ludacris]
Woo! I can't hold my tongue - I'mma tell it like it is
Man this biz ain't all fun - I'mma tell it like it is
I'mma give it to you straight, no chase - I'mma tell it like it is
Look you straight in yo' face and I'mma tell it like it is
I said I can't hold my tongue - I'mma tell it like it is
This biz ain't all fun - I'mma tell it like it is
I'mma give it to you straight, no chase - I'mma tell it like it is
Look you straight in yo' face and I'mma tell it like it is

[Karma] Daddy are you finished with grown folk talk?

[Ludacris]
Yeah baby you can come back in here
Come give Daddy a kiss, you know I love you right?

[Karma] And I love you, always!",Ludacris,1980,"[10, 12, 13, 18, 33, 41]",6
