,title,lyrics,artists,date,rank,cnt
0,Physical,"[Verse 1]
Common love isn't for us
We created something phenomenal
Don't you agree?
Don't you agree?
You got me feeling diamond rich
Nothing on this planet compares to it
Don't you agree?
Don't you agree?

[Pre-Chorus]
Who needs to go to sleep when I got you next to me?

[Chorus]
All night, I'll riot with you
I know you got my back and you know I got you
So come on (Come on), come on (Come on), come on (Come on)
Let's get physical
Lights out, follow the noise
Baby, keep on dancing like you ain't got a choice
So come on (Come on), come on (Come on), come on
Let's get physical

[Verse 2]
Adrenaline keeps on rushing in
Love the simulation we're dreaming in
Don't you agree?
Don't you agree?
I don't wanna live another life
'Cause this one's pretty nice
Living it up

[Pre-Chorus]
Who needs to go to sleep when I got you next to me?

[Chorus]
All night, I'll riot with you
I know you got my back and you know I got you
So come on (Come on), come on (Come on), come on (Come on)
Let's get physical
Lights out, follow the noise
Baby, keep on dancing like you ain't got a choice
So come on (Come on), come on (Come on), come on
Let's get physical

[Bridge]
Hold on just a little tighter
Come on, hold on, tell me if you're ready
Come on (Come on, come on)
Baby, keep on dancing
Let's get physical
Hold on just a little tighter
Come on, hold on, tell me if you're ready
Come on (Come on, come on)
Baby, keep on dancing
Let's get physical

[Chorus]
All night, I'll riot with you
I know you got my back and you know I got you
So come on, come on, come on
Let's get physical
Lights out, follow the noise
Baby, keep on dancing like you ain't got a choice
So come on (Come on), come on (Come on), come on
Let's get physical (Physical, physical)

[Outro]
Let's get physical (Physical, physical)
Physical (Physical, physical)
Let's get physical (Physical, physical)
Come on, phy-phy-phy-physical",Dua Lipa,1981,"[1, 1, 1, 1, 1, 1, 3, 14, 23, 26, 31, 47, 66]",13
1,Waiting For A Girl Like You,"[Verse 1]
So long, I've been looking too hard, I've waiting too long
Sometimes I don't know what I will find
I only know it's a matter of time
When you love someone
When you love someone
It feels so right, so warm and true
I need to know if you feel it too
Maybe I'm wrong
Won't you tell me if I'm coming on too strong?
This heart of mine has been hurt before
This time I want to be sure

[Chorus]
I've been waiting for a girl like you
To come into my life
I've been waiting for a girl like you
A love that will survive
I've been waiting for someone new
To make me feel alive
Yeah, waiting for a girl like you
To come into my life

[Verse 2]
You're so good
When we make love it's understood
It's more than a touch or a word we say
Only in dreams could it be this way
When you love someone
Yeah, really love someone
Now, I know it's right
From the moment I wake up till deep in the night
There's no where on earth that I'd rather be
Than holding you, tenderly

[Chorus]
I've been waiting for a girl like you
To come into my life
I've been waiting for a girl like you
A love that will survive
I've been waiting for someone new
To make me feel alive
Yeah, waiting for a girl like you
To come into my life
I've been waiting for a girl like you
To come into my life
I've been waiting for a girl like you
A love that will survive
I've been waiting for someone new
To make me feel alive
Yeah, waiting for a girl like you
To come into my life

[Outro]
Won't you come into my life?
My life?",Foreigner,1981,"[2, 2, 2, 2, 2, 3, 4, 10, 15, 21, 25, 42]",12
2,Let's Groove,"[Intro]
We can boogie down
Down up on down
The boogie sound
Down up on down
The boogie sound
Down up on down
The boogie sound
Down up on down

[Verse 1]
Let's groove tonight (down down upon down)
Share the spice of life
(The boogie sound, down upon down)
Baby, slice it right
(The boogie sound, down upon down)
We're gonna groove tonight
(The boogie sound, down upon down)

[Chorus]
Let this groove
Get you to move
It's alright (alright)
Alright
(down upon down)

Let this groove
Set in your shoes
So stand up (alright)
Alright

[Verse 2]
Gonna tell you
What you can do
With my love
Alright

Let you know, girl
You're looking good
You're out of sight
Alright

Just move yourself
And glide like a 747
And lose yourself
In the sky
Among the clouds in the heavens, gods

[Chorus]
Let this groove
Light up your fuse
It's alright (alright)
Alright

Let this groove
Set in your shoes
So stand up (alright)
Alright

[Verse 3]
Let me tell ya
What you can do
With my love
Alright

Gotta let you know, girl
You're looking good
You're out of sight
Alright

Just tell the DJ
To play your favorite tune
Then you know it's okay
What you found is happening now

[Chorus]
Let this groove
Light up your fuse
It's alright (alright)
Alright

Let this groove
Set in your shoes
So stand up (alright)
Alright

Let this groove
Get you to move (alright)
Alright (alright)

Let this groove
Set in your shoes
So stand up (alright)
Alright

[Bridge]
You will find peace
Of mind on the floor
Take a little time
Come and see
You and me
Give a little sign

I'll be there
After a while
If you want my love
We can boogie (We can boogie down, down upon down)
On down (The boogie sound, down upon down)
Down (The boogie sound, down upon down)

Let's groove tonight (The boogie sound, down upon down)
Share the spice of life (The boogie sound, down upon down)
Baby, slice it right (The boogie sound, down upon down)
We're gonna groove tonight (The boogie sound, down upon down)

[Chorus]
Let this groove
Get you to move (alright)
Alright (alright)

Let this groove
Set in your shoes
So stand up (alright)
Alright

Let this groove
Get you to move
Alright, alright, alright

Let this groove
Set in your shoes
So stand up (alright)
Alright

Let this groove
Light up your fuse
It's alright (alright)
Alright

Let this groove
Set in your shoes
So stand up (alright)
Alright

Let this groove
Get you to move
Alright, alright, alright

Let this groove
Set in your shoes
So stand up (alright)
Alright

(We gonna groove tonight)

Let this groove
Get you to move
It's alright (alright)
(Share the spice of life)
Alright

(Baby, spice of life)

Let this groove
Set in your shoes
So stand up (alright)
Alright","Earth, Wind & Fire",1981,"[3, 3, 5, 7, 11, 18, 23, 29, 36, 48, 58, 69, 83]",13
3,I Can't Go For That (No Can Do),"[Verse 1]
Easy, ready, willing, overtime
Where does it stop
Where do you dare me
To draw the line
You've got the body
Now you want my soul
Don't even think about it
Say, no go

[Pre-Chorus]
I'll do anything
That you want me to do
Yeah, I'll do almost anything
That you want me too, ooh
Yeah

[Chorus]
But I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that

[Verse 2]
I can go for being twice as nice
I can go for just repeating
The same old lines
Use the body
Now you want my soul
Ooh, forget about it
Now say, no go

[Pre-Chorus]
I'll do anything
That you want me to do
Yeah, I'll do almost anything
That you want me too, ooh
Yeah

[Chorus]
But I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that

[Pre-Chorus]
I'll do anything
That you want me to do
Yeah, I'll do almost anything
That you want me too, ooh
Yeah

[Chorus]
But I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that, no
No can do
I can't go for that
Can't go for that
Can't go for that
Can't go for that",Hall & Oates,1981,"[4, 6, 13, 18, 22, 32, 59]",7
4,Young Turks,"[Verse 1]
Billy left his home with a dollar in his pocket
And a head full of dreams
He said somehow, someway
It's gotta get better than this

Patti packed her bags
Left a note for her mama
She was just seventeen
There were tears in her eyes
When she kissed her little sister goodbye

They held each other tight
As they drove on through the night
They were so excited
We got just one shot of life
Let's take it while we're still not afraid

Because life is so brief
And time is a thief, when you're undecided
And like a fistful of sand
It can slip right through your hands

[Chorus]
Young hearts be free tonight
Time is on your side
Don't let them put you down
Don't let 'em push you around
Don't let 'em ever change your point of view

[Verse 2]
Paradise was closed
So they headed for the coast in a blissful manner
They took a tworoom apartment
That was jumping every night of the week

Happiness was found in each other's arms
As expected, yeah
Billy pierced his ears
Drove a pickup like a lunatic, ooh!

[Chorus]
Young hearts be free tonight
Time is on your side
Don't let them put you down
Don't let 'em push you around
Don't let 'em ever change your point of view

[Pre-instrumental]
Come on babe!

[Instrumental Break]

[Bridge]
Young hearts, be free tonight
Time is on, on your side

[Verse 3]
Billy wrote a letter back home
To Patti's parents tryin' to explain
He said: 'We're both real sorry
That it had to turn out this way'

But there ain't no point in talking
When there's nobody listening
So we just ran away
Patti gave birth to a ten-pound baby boy, yeah!

[Chorus]
Young hearts be free tonight, time is on your side
Young hearts be free tonight, time is on your side
Young hearts be free tonight, time in on your side

Young hearts gotta run free
Be free, live free
Time is on, time is on your side
Time, time, time
Time is on your side
Is on your side
Is on your side
Is on your side
Young heart be free tonight
Tonight, tonight, tonight
Tonight, tonight, yeah",Rod Stewart,1981,"[5, 5, 6, 8, 12, 15, 19, 25, 30, 41, 61]",11
5,Harden My Heart,"[Verse 1]
Crying on the corner
Waiting in the rain
I swear I will never ever wait again
You gave me your word
But words for you are lies

[Pre-Chorus 1]
Darling in my wildest dreams
I never thought I'd go
But it’s time to let you know

[Chorus]
I’m gonna harden my heart
I’m gonna swallow my tears
I’m gonna turn and leave you here

[Verse 2]
All of my life I’ve been waiting in the rain
I’ve been waiting for a feeling that never ever came
It feels so close but always disappears

[Pre-Chorus 2]
Darling in your wildest dreams
You never had it good
But it’s time you’ve got the news

[Chorus]
I’m gonna harden my heart
I’m gonna swallow my tears
I’m gonna turn and leave you here

[Pre-Chorus 1]
Darling in my  wildest dreams
I never thought I'd go
But it’s time to you know

[Chorus]
I’m gonna harden my heart
I’m gonna swallow my tears
I’m gonna turn
And leave you here

[Outro]
I’m gonna harden my heart
I’m gonna swallow my tears
I’m gonna harden my heart
I’m gonna swallow my tears
Harden my heart
I’m gonna swallow my tears
Oh oh oh oh
Harden my heart
I’m gonna harden my heart
I’m gonna swallow my tears
I’m gonna harden my heart
I’m gonna swallow my tears
Harden my heart
I’m gonna swallow my tears
Oh oh oh oh
Harden my heart
I’m gonna harden my heart",Quarterflash,1981,"[6, 8, 9, 14, 17, 22, 27, 33, 49, 63, 80]",11
6,Why Do Fools Fall In Love,"[Intro]
Doom Bopa Doom Bopa Doom Bopa Doo Dut
Ooh wah ooh wah ooh wah

[Verse ]
Why do fools fall in love
Why do birds sing so gay
Love is awake at the break of day
Why do they fall in love
Why does the rain fall from up above
Why do fools fall in love
Why do they fall in love
Why does my heart skip with a crazy beat
'Fore I know it will fail to beat
Tell my why why
Why do they fall in love
Why do fools fall in love
Doom Bopa Doom Bopa Doom Bopa Doo Dut
Why do birds sing so gay
Love is awake at the break of day
Why do they fall in love
Why does the rain fall from up above
Why do fools fall in love
Why do they fall in love

[Outro]
Tell my why why
Why do they fall in love
Tell my why why
Why do they fall in love",The Beach Boys,1981,"[7, 7, 8, 9, 10, 12, 14, 21, 28, 38, 56]",11
7,Leather And Lace,"(with Elizabeth Cook)
I love so fragile
And the heart so hollow
Shatter with words
Impossible to follow
Youre saying Im fragile
I try not to be
I search only
For something
I cant see
I have my own life
And I am stronger
Than you know
But I carry this feeling
When you walked into my house
That you wont be walking out the door
Still I carry this feeling
When you walked into my house
That you wont be walking out the door
Lovers forever
Face to face
My city or mountains
Stay with me stay
I need you to love me
I need you today
Give to me your leather
Take from me
My lace
You in the moonlight
With your sleepy eyes
Could you ever love a man like me
And you were right
When I walked into your house
I knew Id never want to leave
Sometimes Im a strong man
Sometimes cold and scared
And sometimes I cry
But that time I saw you
I knew with you light my nights
Somehow Id get by
Lovers forever
Face to face
My city or mountains
Stay with me stay
I need you to love me
I need you today
Give to me your leather
Take from me
My lace
Lovers forever
Face to face
My city or mountains
Stay with me stay
I need you to love me
I need you today
Give to me your leather
Take from me
My lace
Take from me
My lace
Take from me
My lace",Aaron Watson,1981,"[8, 10, 11, 12, 18, 21, 25, 31, 50, 73]",10
8,Don't Stop Believin',"[Verse 1]
Just a small-town girl
Livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy
Born and raised in South Detroit
He took the midnight train goin' anywhere

[Instrumental]

[Verse 2]
A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on

[Pre-Chorus]
Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night

[Verse 3]
Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice just one more time
Some will win, some will lose
Some are born to sing the blues
Oh, the movie never ends
It goes on and on and on and on

[Pre-Chorus]
Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night

[Guitar Solo]

[Chorus]
Don't stop believin'
Hold on to that feeling
Streetlight people
Don't stop believin'
Hold on
Streetlight people
Don't stop believin'
Hold on to that feeling
Streetlight people",Journey,1981,"[9, 9, 10, 11, 20, 24, 28, 40, 56]",9
9,Trouble,"[Refrain]
(I said) Set it off on my left, set it off on my right
(I said) Liquor all on my breath, bitches all in my sight
(I said) Real niggas tryna fuck, fuck niggas wanna fight
(I said) Gun shots into the air, but I ain't scared for my life
(I said)

[Bridge]
Troubles of this, troubles of this world
Troubles of this, troubles of this world

[Verse 1]
Yeah, god flow
Paint a picture like a young Pablo, Picasso
Niggas say ""Live fast, die young,"" so I drive slow
And pray I die old
In the drop with the top low
Met a bad bitch from Chicago, my hat wasn't cocked, yo
Kept it straight, shit, cause y'all know
And if not, you'll learn how them niggas in the Chi go
I ain't fuck her, but I'm thinking 'bout it
My niggas say why you gotta think about it?
The bitch want too much, hit my phone too much
If I gotta be frank about it
Ain't worth the stress
First the text, then the draws, see first is sex
Then it's calls cause the bird's obsessed
Want flowers, cards, and the purses next
Nah, bitch can't get a dollar
Cole on Twitter, bitch can't get a follow
Can get a nut, heard ""Can't Get Enough""
Now she fuck a nigga thinking that she may have hit the lotto
No way, Jose
Could write a book called, ""The Things Hoes Say""
Show a lot of love to my sisters though
But these bitches so predictable
I'm in trouble

[Chorus]
Troubles of this, troubles of this world
Getting to the promised land
You don't want problems, I promise, man
Troubles of this, troubles of this world
I take it to the promised land
You don't want problems, I promise, man

[Refrain]
Set it off on my left, set it off on my right
(I said) Liquor all on my breath, bitches all in my sight
(I said) Real niggas tryna fuck, fuck niggas wanna fight
(I said) Gun shots into the air, but I ain't scared for my life
(I said)

[Verse 2]
And I'm going back to school
Only for the hoes and a class or two
Young bad bitch made the pastor drool
Everybody sweat her like Catholic school
Sat next to her in the back of the class
Cheated off her test and I'm grabbing her ass
She like ""Don't you know this shit already?""
""Nigga, ain't you rich already?""
Yeah, but I got dumb as shit
Hanging 'round these rappers 'cause they dumb as shit
But I'm back on track, jump shot wasn't that good
Couldn't sell crack but I rap good
That's one stereotype
Know a lot of niggas that'll marry your type
Bad bitch with a degree, I let 'em scoop ya
I'm Koopa, I never been the Mario type
No saving hoes
I ain't fooled cause a lot of cool bitches that a nigga went to school with is major hoes
And they mans don't know, they mans don't know, fo' sho
Had a nigga baby, little mans don’t know
Mama, was a freak, got it in on the low
12 years later when my song come on, he ask
""Mama, did you fuck J. Cole?""
Whoa

[Chorus]
Troubles of this, troubles of this world
Getting to the promised land
You don't want problems, I promise, man
Troubles of this, troubles of this world
I take it to the promised land
You don't want problems, I promise, man

[Refrain]
Set it off on my left, set it off on my right
(I said) Liquor all on my breath, bitches all in my sight
(I said) Real niggas tryna fuck, fuck niggas wanna fight
(I said) Gun shots into the air, but I ain't scared for my life
(I said)",J. Cole,1981,"[10, 11, 12, 13, 16, 19, 24, 30, 55, 74]",10
