,title,lyrics,artists,date,rank,cnt
0,Hero,"[Chorus]
I, I will be king
And you, you will be queen
Though nothing will drive them away
We can beat them, just for one day
We can be heroes, just for one day

[Verse 1]
And you, you can be mean
And I, I'll drink all the time
'Cause we're lovers, and that is a fact
Yes, we're lovers, and that is that

[Refrain]
Though nothing will keep us together
We could steal time, just for one day
We can be heroes, forever and ever
What d'you say?

[Verse 2]
I, I wish you could swim
Like the dolphins, like dolphins can swim

[Refrain]
Though nothing, nothing will keep us together
We can beat them, forever and ever
Oh, we can be heroes, just for one day

[Chorus]
I, I will be king
And you, you will be queen
Though nothing will drive them away
We can be heroes, just for one day
We can be us, just for one day

[Verse 3]
I, I can remember (I remember)
Standing, by the wall (By the wall)
And the guns shot above our heads (Over our heads)
And we kissed, as though nothing could fall (Nothing could fall)

[Refrain]
And the shame was on the other side
Oh, we can beat them, forever and ever
Then we could be heroes, just for one day
We can be heroes
We can be heroes
We can be heroes, just for one day
We can be heroes

[Outro]
We're nothing, and nothing will help us
Maybe we're lying, then you better not stay
But we could be safer, just for one day
Oh-oh-oh-oh, oh-oh-oh-oh, just for one day",David Bowie,1993,"[1, 3, 4, 6, 7, 8, 12, 21, 45, 71, 87, 81, 80, 67, 63, 57, 58, 51, 44, 44, 60, 53, 46, 50, 53, 53, 60, 68, 75, 90]",30
1,Again,"[Intro]
Yeah, baby
Ayy

[Chorus]
I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of my way to see you
And I want you to be mine again, baby, ayy
I know my lifestyle is driving you crazy, ayy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you

[Verse 1]
Baby, can you understand I'm a young nigga living?
Coming from the trap, all a nigga know is get it
I ain't chasing no pussy, girl, I'm talkin' 'bout the digits
Big bank rolls in my pockets, all fifties
Turned a little check, then I showed you I could triple it
Baby, it's Zoovier, I only want you
I don't give a fuck who cares, tats on my face
She don’t give a fuck who stares, looking too good
Get you fucked on sight
I'm tryna finish this who I started with
I'm tryna spend it all who I got it with, ayy
She my trap queen, let her hit the bando, ayy
We be counting up, watch how far them bands go, ayy
Hop out my Bimmer, she jump out the Lambo, ayy
Roll them bands up, smooth how the wind go, ayy
Dumping wood guts all out the window, ayy
Married to the money, I ain't never lettin' go, ayy
Baby, it's ZooWap from the bando, ayy
Dumping wood guts all out the window, ayy
Married to the money, I ain't never let go, ayy
Baby, it's ZooWap from the fucking bando

[Chorus]
I want you to be mine again, baby (ayy, yeah, baby)
I know (ayy) my lifestyle is (ayy) driving you crazy (yeah, baby)
I cannot see myself without you (ayy)
We call them fans, though, girl, you know (baby) how we do
I go out of my way to please you (baby)
I go out of my way to see you (baby)
And I want you to be mine again, baby (yeah, baby)
I know my lifestyle is driving you crazy (yeah, baby)
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you (yeah)
I ain't playing no games, I need you

[Verse 2]
I hope you know I need you, ayy, yeah, baby
I get up on my knees too, ayy, yeah, baby
Do anything to please you, ayy, yeah, baby
Top down when we breeze through, ayy, yeah baby
Know they call me Zoovier (Zoovier)
We living like a movie (Zoovier)
And all the bands down to going up, girl, you know we ran through it
I need you, baby, (baby), I ain’t afraid admit it
Girl, I need you, baby, ayy, (I need you baby) girl, tell me if you with it
Yeah, baby, all the bands, I'ma spend it
Big ZooWap to the finish (baby)
When I come through, they (baby) screaming out
Zoovier, baby, scream it loud

[Chorus]
I want you to be mine again, baby (I want you to be mine)
I know my lifestyle is driving you crazy (baby)
I cannot see myself without you (ay)
We call them fans, though, girl, you know how we do (we do)
I go out of my way to please you
I go out of my way to see you (yeah, baby)
And I want you to be mine again baby (I want you to be mine)
I know my lifestyle is driving you crazy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you (ayy)
I go out of the way to see you
I ain't playing no games, I need you

[Outro]
(Ooooo, oooo, yeah baby, baby, baby, baby, baby, baby, baby, baby, whoooo, ahhhh, oooooooo, ah)
And I want you to be mine again baby
I know my lifestyle is driving you crazy
But I cannot see myself without you
We call them fans, though, girl, you know how we do
I go out of my way to please you
I go out of the way to see you
I ain't playing no games, I need you",Fetty Wap,1993,"[2, 1, 1, 2, 2, 2, 3, 4, 9, 15]",10
2,All That She Wants,"[Intro]
She leads a lonely life
She leads a lonely life

[Verse 1]
When she woke up late in the morning light
And the day had just begun
She opened up her eyes and thought
""Oh, what a morning""
It's not a day for work
It's a day for catching tan
Just lying on the beach and having fun
She's going to get you

[Chorus]
All that she wants is another baby
She's gone tomorrow, boy
All that she wants is another baby, yeah
All that she wants is another baby
She's gone tomorrow, boy
All that she wants is another baby, yeah
(All that she wants)
(All that she wants)

[Verse 2]
So if you are in sight and the day is right
She's the hunter, you're the fox
The gentle voice that talks to you won't talk forever
It is a night for passion
But the morning means goodbye
Beware of what is flashing in her eyes
She's going to get you

[Chorus]
All that she wants is another baby
She's gone tomorrow, boy
All that she wants is another baby, yeah
All that she wants is another baby
She's gone tomorrow, boy
All that she wants is another baby (Is one more baby, yeah)
Ahhh, ahh

[Chorus]
All that she wants is another baby (Is one more baby)
She's gone tomorrow, boy
All that she wants is another baby (Is one more baby)
All that she wants is another baby (Is one more baby)
She's gone tomorrow, boy
All that she wants is another baby (Is one more baby)

[Outro]
All that she wants
All that she wants",Ace of Base,1993,"[3, 2, 3, 3, 3, 3, 2, 2, 3, 4, 8, 21, 42, 68, 92]",15
3,I'd Do Anything For Love (But I Won't Do That),"[Intro]
And I would do anything for love
I'd run right into hell and back
I would do anything for love
I'll never lie to you and that's a fact

But I'll never forget the way you feel right now
- Oh no
- No way
And I would do anything for love
But I won't do that,
No I won't do that

Anything for love
Oh I would do anything for love
I would do anything for love
But I won't do that
No I won't do that

[Verse 1]
And some days it don't come easy
And some days it don't come hard
Some days it don't come at all
And these are the days that never end

And some nights you're breathing fire
And some nights you're carved in ice
Some nights you're like nothing I've ever
Seen before, or will again

[Pre-Chorus]
And maybe I'm crazy
Oh it's crazy and it's true
I know you can save me
No one else can save me now but you

As long as the planets are turning
As long as the stars are burning
As long as your dreams are coming true-
You better believe it!

[Chorus]
That I would do anything for love!
And I'll be there till the final act
And I would do anything for love!
And I'll take the vow and seal a pact

But I'll never forgive myself if we don't go all the way
Tonight

And I would do anything for love!
Oh I would do anything for love!
Oh I would do anything for love!
But I won't do that!
No I won't do that!

[Hook]
I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

[Verse 2]
And some days I pray for Silence
And some days I pray for Soul
Some days I just pray to the God
Of Sex and Drums and Rock 'N' Roll

And some nights I lose the feeling
And some nights I lose control
Some nights I just lose it all
When I watch you dance and the thunder rolls

[Pre-Chorus]
And maybe I'm lonely
That's all I'm qualified to be
There's just one and only
One and only promise I can keep

As long as the wheels are turning
As long as the fires are burning
As long as your prayers are coming true
You better believe it!

[Chorus]
That I would do anything for love!
And you know it's true and thats a fact
I would do anything for love!
And there'll never be no turning back

But I'll never do it better than I do it with you
So long
So long

And I would do anything for love
Oh, I would do anything for love
I would do anything for love
But I won't do that, No
No. No, I won't do that!

[Hook]
I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do that...

I would do anything for love
Anything you've been dreaming of
But I just won't do...

[Verse 3]
But I'll never stop dreaming of you every night of my life
No way

And I would do anything for love
Oh I would do anything for love
Oh I would do anything for love
But I won't do that
No I won't do that

[Call: Lorraine Crosby]
Will you raise me up?
Will you help me down?
Will you help get me right out of this Godforsaken town?
Will you make it all a little less cold?

[Response: Meat Loaf]
I can do that!
I can do that!

[Call: Lorraine Crosby]
Will you hold me sacred
Will you hold me tight
Will you colorize my life
I'm so sick of black and white!
Can you make it all a little less old

[Response: Meat Loaf]
I can do that!
Oh, Oh, I can do that!

[Call: Lorraine Crosby]
Will you make me some magic with your own two hands?
Can you build an emerald city with these grains of sand?
Can you give me something I can take home?

[Response: Meatloaf]
I can do that
I can do that

[Call: Lorraine Crosby]
Will you cater to every fantasy I've got?
Will you hose me down with holy water - If I get too hot?
Will you take me to places I'll never know?

[Response: Meat Loaf]
I can do that!
Oh no, no, I can do that!

[Call: Lorraine Crosby]
After a while you'll forget everything
Just a brief interlude, and a mid-summer night's fling
Then you'll see that it's time to move on

[Response: Meat Loaf]
I won't do that
I won't do that

[Call: Lorraine Crosby]
I know the territory - I've been around
It'll all turn to dust and we'll all fall down
Sooner or later you'll be screwing around

[Response: Meat Loaf]
I won't do that!
No, I won't do that!

[Outro]
Anything for love
Oh I would do anything for love!
I would do anything for love!
But I won't do that
No, I won't do that",Meat Loaf,1993,"[4, 4, 2, 1, 1, 1, 1, 1, 2, 3, 6, 9, 25, 48, 68]",15
4,All For Love,"[Chorus]
'Cause if tomorrow brings something good
Tonight I do it all for love, I do it all for love
If you want it, I know I could
Tonight I do it all for love, I do it all for love

[Verse 1]
Try to leave, try to fight
All the things inside my mind
But we will stay together
I try to push, try to part
Try to break us from the start
But I'll be yours forever

[Pre-Chorus]
Oh I will follow you
Through the dark, through it all
And nothing I can do
Honey I'm set on you-ooh

[Chorus]
'Cause if tomorrow brings something good
Tonight I do it all for love, I do it all for love
If you want it, I know I could
Tonight I do it all for love, I do it all for love

[Verse 2]
I'll get it out, find a way
Make you feel like you can stay
I shoulda known better
Need your touch now and then
When it all comes back again
I know I'll know better

[Pre-Chorus]
Oh I will follow you
Through the dark, through it all
Oh there's nothing I can do
Honey I'm set on you-ooh

[Chorus]
'Cause if tomorrow brings something good
Tonight I do it all for love, I do it all for love
If you want it, I know I could
Tonight I do it all for love, I do it all for love

[Outro]
All for love, oh
Tonight I do it all for love, I do it all for love
All for love, oh
Tonight I do it all for love, I do it all for love",Tungevaag & Raaban,1993,"[5, 7, 10, 17, 51]",5
5,Gangsta Lean,"[Verse 1]
This song's dedicated
To my homies in that gangsta lean
Why'd you have to go so soon?
It seems like yesterday
We were hangin 'round the hood
Now I'm gonna
Keep your memory alive
Like a homie should

A lifetime of memories
Going down the drain
I'd like to keep steppin'
But I can't get past the pain

I tip my 40 to your memory
Take a drink, and I
Stop to think, and I
I know one day soon
We'll be- We'll be hangin' out

[Chorus]
This is for my homies
This is for my homies, well well
See you when I get there
In that gangsta lean, in that gangsta lean
This is for my homies
This is for my homies, well well
See you when I get there
In that gangsta lean, in that gangsta lean

[Verse 2]
My God, my God
Could you pass on a message for me?
Tell him put down those dice for a second, Lord
Listen to his homie
Could you tell him
I'll never let go of his memory?
So his son will know
He don't have to cry no more
Cause God's got his back, I said God's got his back

A lifetime of memories
Going down the drain
I'd like to keep steppin'
But I can't get past the pain

I tip my 40 to your memory
Take a drink, and I
Stop to think, and I
I know one day soon
We'll be, we'll be hangin out

[Chorus]
This is for my homies
This is for my homies
See you when I get there
In that gangsta lean, in that gangsta lean
This is for my homies
This is for my homies
You know I miss you, you know I miss you, my homie
See you when I get there
In that gangsta lean, in that gangsta lean

[Interlude]
This song is decicated to homies in that gangsta lean
Tommy from Master's Touch
My boy Y-B
And my boy Eibere
And whoever else out there
Thats gotta homie thats in a gangsta lean
And also my boys in the pen
That ain't ever gonna see the street again
Cause you know what?
It dont matter what they was doing while they was here
They couldve been bangin', slangin'
But they ain't here no more
And thats somebody's daddy
Somebody's baby, that's somebody's homie
So go on and let 'em rest while they in that gangsta lean
You know what I'm sayin'?
That's on the real, loc

[Chorus/Outro]
This is for my homies
I can't believe that your gone
See you when I get there
I'll see you, I'll see you, I'll see you
Illlll see you
This is for my homies
Now that your in that gangsta lean, well well well
See you when I get there
I'm so sorry you're gone but I've got to keep on
(This is for my homies)
I gotta keep movin', I gotta keep movin
I gotta keep movin', movin', movin', movin'
(See you when I get there)
I'll see you, I'll see you
One day, someday, homie, someday
This is for my homies
This is for my homies, yeyeah
See you when I get there",DRS,1993,"[6, 6, 6, 5, 4, 4, 5, 7, 30, 52, 76]",11
6,Shoop,"[Intro: Pepa]
(Hey yeah, I wanna shoop baby!)
Ooh, how you doing baby?
No, not you, you, the bow-legged one, yeah
What’s your name?
Damn baby, that sounds sexy

[Verse 1: Pepa]
Uh, here I go, here I go, here I go again
Girls, what's my weakness? (Men!)
Ok then, chilling, chilling, minding my business (Word)
Yo Salt, I looked around and I couldn't believe this
I swear, I stared, my niece my witness
The brother had it going on with something kinda uh
Wicked, wicked, had to kick it
I'm not shy so I asked for the digits
A ho, no that don't make me
See what I want slip slide to it swiftly
Felt it in my hips so I dipped back to my bag of tricks
Then I flipped for a tip, make me wanna do tricks for him
Lick him like a lollipop should be licked
Came to my senses and I chilled for a bit
Don't know how you do the voodoo that you do
So well it's a spell, hell, makes me wanna shoop shoop shoop

[Chorus: Salt-N-Pepa]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Verse 2: Salt]
Um, you're packed and you're stacked 'specially in the back
Brother, wanna thank your mother for a butt like that (thanks, Mom)
Can I get some fries with that shake-shake booty
If looks could kill you would be an Uzi
Or a shotgun - bang! What's up with that thang?
I wanna know, How does it hang?
Straight up, wait up, hold up, Mr. Lover
Like Prince said you're a sexy motha-
Well-a, I like 'em real wild, b-boy style by the mile
Smooth black skin with a smile
Bright as the sun, I wanna have some fun
Come and give me some of that yum-yum
Chocolate chip, honey dip, can I get a scoop?
Baby, take a ride in my coupe, you make me wanna

[Chorus: Salt-N-Pepa]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Verse 3: Pepa]
Well let me bring you back to the subject, Pep's on the set
Make you get hot, make you work up a sweat
When you skip-to-my-lou, my darling
Not falling in love but I'm falling for your (Super sperm)
When I get ya betcha bottom dollar you were best under pressure
[Yo, Sandy, I wanna like, taste you]
Getcha getcha lips wet cause it's time to have Pep

[Verse 4: Salt]
On your mark, get set, go, let me go, let me shoop
To the next man in the three-piece suit
I spend all my dough, ray me, cutie
Shoop shoop a-doobie like Scoobie Doobie Doo
I love you in your big jeans, you give me nice dreams
You make me wanna scream, ooo, oooo, oooo
I like what you do when you do what you do
You make me wanna shoop

[Chorus: Salt-N-Pepa]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop

[Interlude: Salt]
Oh my goodness, girl look at him
He's the cutest brother in here
And he's comin' this way, oooh

[Verse 5: Big Twan (Salt)]
S and the P wanna get with me, cool (uh-huh)
But I'm wicked, G, (yeah) hit skins but never quickly (that's right)
I hit the skins for the hell of it, just for the yell I get
Mmm mmm mmm, for the smell of it
They want my bod, here's the hot rod (hot rod)
Twelve inches to a yard and have you sounding like a retard (yeah)
Big 'Twan Love-Her, six-two, wanna hit you
(So what you wanna do?)
What you wanna do?
(Mmmm, I wanna shoop)

[Chorus: Salt-N-Pepa]
Shoop shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Shoop ba-doop
Shoop ba-doop
Shoop ba-doop ba-doop ba-doop
Oh, you make me wanna shoop
Hey yeah, I wanna shoop, baby",Salt-N-Pepa,1993,"[7, 5, 5, 4, 5, 6, 7, 12, 18, 33, 54, 68]",12
7,Breathe Again,"[Verse 1]
Car is parked, bags are packed
But what kind of heart doesn't look back
At the comfortable glow from the porch, the one I will still call yours?
All those words came undone and now I'm not the only one
Facing the ghosts that decide if the fire inside still burns

[Chorus]
All I have, all I need, he's the air I would kill to breathe
Holds my love in his hands, still I'm searching for something
Out of breath, I am left hoping someday I'll breathe again
I'll breathe again

[Verse 2]
Open up next to you and my secrets become your truth
And the distance between that was sheltering me comes in full view
Hang my head, break my heart built from all I have torn apart
And my burden to bear is a love I can't carry anymore

[Chorus]
All I have, all I need, he's the air I would kill to breathe
Holds my love in his hands, still I'm searching for something
Out of breath, I am left hoping someday I'll breathe again

[Bridge]
It hurts to be here
I only wanted love from you
It hurts to be here
What am I going to do?

[Chorus]
All I have, all I need, he's the air I would kill to breathe
Holds my love in his hands, still I'm searching for something
Out of breath, I am left hoping someday I'll breathe again
I'll breathe again
All I have, all I need, he's the air I would kill to breathe
Holds my love in his hands, still I'm searching for something
Out of breath, I am left hoping someday I'll breathe again
I'll breathe again",Sara Bareilles,1993,"[8, 8, 8, 9, 11, 12, 14, 15, 19, 41, 53]",11
8,What's My Name?,"[Chorus: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name, what's my name?

[Verse 1: Drake]
Uh, yeah
I heard you good with them soft lips
Yeah, you know word of mouth
The square root of 69 is 8 somethin', right?
'Cause I've been tryna work it out, oh
Uh, good weed, white wine
Uh, I come alive in the night time, yeah
Okay, away we go
Only thing we have on is the radio
Let it play
Say you gotta leave, but I know you wanna stay
You just waitin' on the traffic jam to finish girl
The things that we could do in twenty minutes girl
Say my name, say my name, wear it out
It's gettin' hot, crack a window, air it out
I can get you through a mighty long day
Soon as you go the text that I write is gon' say

[Chorus: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name, what's my name?

[Verse 2: Rihanna]
Not everybody
Knows how to work my body
Knows how to make me want it
But boy, you stay up on it
You got that somethin'
That keeps me so off balance
Baby, you're a challenge
Let's explore your talent

[Refrain: Rihanna]
Hey boy, I really wanna see if you
Can go downtown with a girl like me
Hey boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work, uh
Ohh-oh-oh, ohh-oh-oh
Hey boy, I really wanna see if you
Can go downtown with a girl like me
Hey boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work, uh
Ohh-oh-oh, ohh-oh-oh

[Chorus: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name, what's my name?

[Verse 3: Rihanna]
Baby, you got me
And ain't nowhere that I'd be
Than with your arms around me
Back and forth, you rock me, yeah
So I surrender
To every word you whisper
Every door you enter
I will let you in

[Refrain: Rihanna]
Hey boy, I really wanna see if you
Can go downtown with a girl like me
Hey boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work, uh
Ohh-oh-oh, ohh-oh-oh

[Bridge: Rihanna]
You're so amazing, you took the time to figure me out
That's why you take me, way past the point of turnin' me on
You 'bout to break me
I swear you got me losin' my mind

[Chorus: Rihanna]
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
Oh na-na, what's my name?
What's my name? What's my name?

[Refrain: Rihanna]
Hey boy, I really wanna see if you
Can go downtown with a girl like me
Hey boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work, uh
Ohh-oh-oh, ohh-oh-oh
Hey boy, I really wanna see if you
Can go downtown with a girl like me
Hey boy, I really wanna be with you
'Cause you just my type
Ooh, na, na, na, na
I need a boy to take it over
Lookin' for a guy to put in work, uh
Ohh-oh-oh, ohh-oh-oh",Rihanna,1993,"[9, 15, 37, 40]",4
9,Said I Loved You...But I Lied,"[Verse 1: Michael Bolton]
You are the candle, love's the flame
A fire that burns through wind and rain
Shine your light on this heart of mine
Till the end of time
You came to me like the dawn through the night
Just shinin' like the sun
Out of my dreams and into my life
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Verse 2: Michael Bolton]
With all my soul I've tried in vain
How can mere words my heart explain
This taste of heaven so deep so true
I've found in you
So many reasons in so many ways
My life has just begun
Need you forever, I need you to stay
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Verse 3: Michael Bolton]
You came to me like the dawn through the night
Just shinin' like the sun
Out of my dreams and into my life
You are the one, you are the one

[Chorus: Michael Bolton]
Said I loved you but I lied
'Cause this is more than love I feel inside
Said I loved you but I was wrong
'Cause love could never ever feel so strong
Said I loved you but I lied

[Outro: Michael Bolton]
Said I loved you
But this is more than love I feel inside
Said I loved you... But I lied",Michael Bolton,1993,"[10, 10, 12, 12, 14, 18, 25, 55]",8
