,title,lyrics,artists,date,rank,cnt
0,I Heard It Through The Grapevine,"Ooh, I bet you're wond'rin' how I knew
Baby, baby, baby, 'bout your plans to make me blue (how)
With some other girl you knew before (ohhhhhh)
Between the two of us girls ya know I love you more
It took me by surprise I must say (ohhhhhh)
When I found out yesterday (ohhhhhh)

Don't ya know that I heard it through the grapevine (Oh, I heard it through the grapevine)
Not much longer would you be mine (Not much longer would you be mine)
Oh, don't ya know that I heard it through the grapevine (Oh, I heard it through the grapevine)
And I'm just about, just about, just about, to lose my mind
Oh yes, I am, Oh yes, I am, Oh yes, I am

Baby won't you listen to me

Boy take a good look at these tears of mine
Baby, baby these tears I can't hold inside
Losin' you would end my life you see (ohhhhhh)
Because you mean that much to me
You could've told me yourself (ohhhhhh)
That you love some body else (ohhhhhh)

Instead I heard it through the grapevine (Oh, I heard it through the grapevine)
Oh-h, not much longer you be mine (Not much longer would you be mine)
Oh, I heard it (heard), yes, I heard it (heard it through the grapevine)
Oh, just about, just about, just about, to lose my mind
Oh yes, I am, Oh yes, I am, Oh yes, I am

Go-o-o-o-o, go
Go, I gotta go
Go, go
You gotta let me go
Go, go, go
I gotta go whoa, whoa, whoa

Say believe half of what you see
Oh, ho, and none of what you hear
Baby, but I just can't help bein' confused
If it's true please baby, won't ya tell me dear
Oh-h-h, do you plan to let me go
For the other girl you loved before?
Don't ya know that I heard through the grapevine
Not much longer would you be mine
Don't ya know that I heard it, yes I heard it

Fade

From: ""Jamie's Mail""",Gladys Knight,1968,"[1, 1, 1, 4, 16, 34, 43, 15, 9, 9, 5, 4]",12
1,For Once In My Life,"For once in my life I have someone who needs me
Someone I've needed so long
For once, unafraid, I can go where life leads me
And somehow I know I'll be strong

For once I can touch what my heart used to dream of
Long before I knew
Someone warm like you
Would make my dreams come true

For once in my life I won't let sorrow hurt me
Not like it's hurt me before
For once, I have something I know won't desert me
I'm not alone anymore

For once, I can say, this is mine, you can't take it
As long as I know I have love, I can make it
For once in my life, I have someone who needs me
Someone who needs me

Hey, hey, hey, hey yeah
Oh, I'm in love, baby

[Harmonica solo: Stevie Wonder]

For once in my life I won't let sorrow hurt me
Not like it's hurt me before
For once, I have something I know won't desert me
I'm not alone anymore
For once, I can say, this is mine, you can't take it
As long as I know I have love, I can make it
For once in my life, I have someone who needs me

Someone who needs me
For once in my life
Somebody that needs me
For once in my life",Stevie Wonder,1968,"[2, 3, 3, 3, 7, 14, 14, 70, 35, 78, 79, 80]",12
2,Love Child,"[Verse 1: 6LACK]
Overlook me, underrate me
Probably hate me
Really you should thank me
Get up every time I fall on my face
Like I was plankin’
Tell me what they thinkin’
Don’t want the accolade
This is the 6LACK parade
Smart people follow after me
Is that why y’all attackin’ me?
I want the love child
I am the love child
Do you want the love child?
Here comes the love child
It’s crazy ‘cause even when they aim with hate
I deflect it and aim away
Had the chance to change ya fate
But I change my ways
You know, you niggas can’t relate
So I wanna know
Where is the love child?
White man said I’d never be loved, child
That I was here to go to jail and be a thug child
Run a, run a hood ’til I catch a slug child

[Verse 2: Mereba]
She was from the motherfuckin’ corner
Ain’t she sweet magnolia
Niggas pack heat like furnaces
The bitch got flipped like pancakes
Bitches hate on ya when ya menstruate
She want posta’
‘member what she composed of
She is the love child
Was she the love child?
No you’re the love child
For sure you the love child
We came up from the dirt
The depths of the Earth
The blessed and the cursed
Where less is the mores
Where niggas the most
We lost what we most
So self remorsed
And I am a love child
So you ain’t finna see no fear in my eyes
Sent from above child
‘Cause we never feel no fear in this side
Peaceful but still keep a piece
I pray when I’m hoping to see
I know that it glows around me
I’m not what they hoped I would be

[Verse 3: J.I.D]
Eat, pray, slay, say, show, go give love everyday
Make your way, make wave
Love child, love hurts, love pain
Love fiend, love slave, love me and you gay
Lovingly the normal way
Smack my face and walk away, damn
Uh, I thought this was love child
Playing little games acting like a little child
We break up and you saying I’m a scrub now
Wow damn, pow scram, loud downstairs
And it’s looking like y’all want the bear
I’m hoping there’s more dope in here than you showed me
I’m hoping you don’t show me
But meanwhile, right now I could be
I could be your love child

[Hook: Mereba, Johnny Venus, and, J.I.D]
I could be
I could be
I could be your love child
I could be
I could be
I could be your love child
I could be
I could be
I could be your love child
I could be
I could be
I could be your love child
Love child, love child, love child, love child, love
Love child
Love child
Love child
Love child
Love child, love child, love child, love child

[Verse 4: Jordxn Bryant]
It always feel right when it go right through
You the only one I get a whole night to
You could see the passion in the way I move
Same shit different clearance, deja vu
From the Earth with a curse with the seance crew
I flow through the sky with a radar too
Got will too strong to let J.R. shoot
I’ve been living in the middle with the chaos too
Blunts power, gun powder, run miles just to get away to the moon
Sun’s power, lungs dying just to inflate from the doom, gravitate to you
Nightmares to dreams, whispers to screams, dark nights I’ve seen brighten some things
By any means, God bless the Queen, God bless the King, the love child is me

[Hook: Mereba & J.I.D]
Love child, love child, love child, love child, love
Love child
Love child
Love child
Love child
Love child, love child, love child, love child, love
Love child
Love child
Love child
Love child

[Verse 5: Johnny Venus]
A tip from the child
A drift from you now
Come plummet on down
Slowly coat my tongue
To where you run from
Can’t escape the shadows
Afraid to become
Afraid to be loved
How could I be loved?
Why should I be loved?
My mouth always full with my foot with my love
‘Cause I ain’t ever really satisfied
And I don’t really want but everything
Put out could see the side of mine
And that’s a recipe for my demise
‘Cause I never had a missing piece
Swear I never ever really need a thing
But that is the love child
Showers the tears
To baptize my peers
Now bring me the mud child
No can’t stop the rain
No can’t stop the pain this sent from above
You’ve got to have love
You’ve got to have love child
But lust is the flood
The trust is the words swept under the rug
Until we are loved
Until we all learn","EARTHGANG, J.I.D, 6LACK, Mereba & Jordxn Bryant",1968,"[3, 2, 2, 1, 1, 2, 3, 3, 9, 19, 43]",11
3,Wichita Lineman,"[Intro]

[Verse 1]
I am a lineman for the county
And I drive the main road
Searchin' in the sun for another overload

[Chorus 1]
I hear you singing in the wire
I can hear you through the whine
And the Wichita lineman
Is still on the line

[Break]

[Verse 2]
I know I need a small vacation
But it don't look like rain
And if it snows that stretch down south
Won't ever stand the strain

[Chorus 2]
And I need you more than want you
And I want you for all time
And the Wichita lineman
Is still on the line

[Break]

[Chorus 2]
And I need you more than want you
And I want you for all time
And the Wichita lineman
Is still on the line

[Outro]",Glen Campbell,1968,"[4, 5, 7, 8, 8, 10, 23, 67, 75]",9
4,Stormy,"[Intro]
For four fortnights I have fled from my fortress
Foraging forests five footsteps in length
Fortitude found within forty ounce bottles
Flowing like flies from your face
From your face

[Verse 1]
And my neighborhood it's been filled brim with black cats
And when I go driving they walk in my path
All the time
Every time

[Interlude: Vocalization]

[Verse 2]
First we were babies, we're birthing and dying
And then we were children, we're playing and crying
And then we're teenagers and smoking and fucking
But now we're all grown up and we're sadly sighing
And liking, malarking, and licking our wounds
We've created by lusting and lying
To ourselves and to others

[Interlude]
We're sadly sighing
We're sadly sighing
We're sadly sighing
We're sadly sighing

[Outro]
And I'd like to be
A big ball of meat
That bees can buzz around and eat when I die
So that I might be granted one sense of purpose",AJJ,1968,"[5, 6, 8, 9, 11, 11, 33, 57, 67, 80]",10
5,"Abraham, Martin And John","[Verse 1]
Has anybody here seen my old friend Abraham
Can you tell me where he's gone?
He freed a lotta people, but it seems the good die young
I just looked around and he's gone

[Verse 2]
Has anybody here seen my old friend Martin
Can you tell me where he's gone?
He freed a lotta people, but it seems the good die young
I just looked around and he's gone

[Verse 3]
Has anybody here seen my old friend John
Can you tell me where he's gone?
He freed a lotta people, but it seems the good die young
I just looked around and he's gone

[Chorus]
Didn't you love the things they stood for?
Didn't they try to find some good in you and me?
And we'll be free
Someday soon it's gonna be one day

[Verse 4]
Has anybody here seen my old friend Bobby
Can you tell me where he's gone?
I thought I saw him walkin' up over the hill
With Abraham and Martin and John",Smokey Robinson and the Miracles,1968,"[6, 4, 4, 7, 5, 5, 9, 18, 35, 66]",10
6,I'm Gonna Make You Love Me,"[Intro: Russ]
Yeah (yes I will)
Yeah
I mean I'm gonna' spit a little bit fast
Well faster than usual
Y'all gotta' just keep up a little bit
Give me at least that

[Verse 1: Russ]
Appreciating anonymity
Walking through the airport unnoticed
That'll be a real fly memory
But until I'm on, I pretend to be
Cause you are what you think
And I'm a legend in my head
But it's still not pretending me
I'm special, I don't guess so
Yeah I know it
I can even stop right now and let my instrumental show it

[Chorus: Diana Ross & Russ]
I'm gonna' make you love me
Yeah
Oh I will, I will, I will
I told you Imma' make you love me
I'm gonna' make you love me
Y'all gotta' love this man
Oh I will, yes I will
Go 'head

[Post-Chorus: Russ]
I've been at this for too long, long
You gon' love me
All I really got is songs
To make you love me (love me, love me)

[Verse 2: Russ]
Yeah, ongoing dreams for a decade plus
Y'all were hating in the hallways now you been playing Russ
Understandable, I'm handing you this playlist you're missing
And my family fucks with me but I can't just handle this vision
Damn

[Chorus: Diana Ross & Russ]
I'm gonna' make you love me
I know y'all love me
Oh I will, I will, I will
I'm just tryna' show you what it could be
I'm gonna' make you love me
What it should be
Oh I will, yes I will
Yeah

[Post-Chorus: Russ]
I've been at this for too long
You gon' love me
All I really got is songs
To make you love me
I've been at this for too long
You gon' love me
All I really got is songs
To make you love me

[Outro: Russ]
Yeah
I know me talking over this shit
You can't really like hear what the hook was saying but
It's really just- I think it's Diana Ross
She's saying I'm gonna' make you love me
I think anyone who does this shit just wants the love out of it
You know what I mean, like
I just want y'all to fuck with it",Russ,1968,"[7, 17, 20, 57, 36, 32, 26, 34, 34, 46, 51, 60, 89]",13
7,Who's Making Love,"All you fellows, gather round me
And let me give you some good advice
What I'm gonna, gonna ask you now
You better think about it twice
While you're out cheatin' on your woman
There is something you never even thought of
And that is:
Who's making love to your old lady
While you were out making love?
Who's making love to your old lady
While you were out making love?
I've seen so, so many fellows
All in that same old bag
Thinkin' that a woman is made to
To be beat on and treated so bad
Oh, fellows, let me ask you somethin'
I'm sure that you never even dreamed of
And that is:
Who's making love to your old lady
While you were out making love?
Who's making love to your old lady
While you were out making love?
I know that other women
Give the other excuse
I'm not tryin' to run your life
Boy, that's up to you, oh you
Oh oh, you you
Reason why I ask this question
I used to be the same old way
When I decided to straighten up
I found it was a bit too late
Oh yeah, that's when it all happened
Something I never ever dreamed of
Somebody was a-lovin' my old lady
While I was out makin' love
Somebody was a-lovin' my old lady
While I was out makin' love
Now, who's making love to your old lady
While you were out making love?
Who's making love to your old lady
While you were out making love?",Johnnie Taylor,1968,"[8, 7, 5, 5, 6, 8, 8, 21, 29, 45]",10
8,I Love How You Love Me,"I love how your eyes close
Whenever you kiss me
And when I'm away from you
I love how you miss me
I love the way
You always treat me tenderly
But, darling, most of all
I love how you love me

I love how your heart beats
Whenever I hold you
I love how you think of me
Without being told to
I love the way
Your touch is always heavenly
But, darling, most of all
I love how you love me

I love how your eyes close
Whenever you kiss me
And when I'm away from you
I love how you miss me

I love the way
Your touch is always heavenly
But, darling, most of all
I love how you love me

I love how you hug me
I love how you squeeze me, tease me, please me
Love how you love me
I love how you love me",The Paris Sisters,1968,"[9, 9, 9, 11, 12, 17, 26, 47, 64]",9
9,Cloud Nine,"[Verse 1]
Pull the moon down with a lasso
Make your ceiling full of stars glow
I can sneak in through the window
And I could say it but we both know
You got me floatin' on cloud nine

[Chorus]
Look up when the world gets you down
And you're gonna get by
Hang in when the world counts you out
And you're gonna be fine
Sometimes that's life, some days nothing ever goes right
But when your hand is in mine
You got me floatin' on cloud nine

[Verse 2]
Meet the one who makes your heart stop
Find a diamond in a gift shop
Live a little, love a whole lot
And you'll be shouting from the rooftop
You got me floatin' on cloud nine

[Chorus]
Look up when the world gets you down
And you're gonna get by
Hang in when the world counts you out
And you're gonna be fine
Sometimes that's life, some days nothing ever goes right
But when your hand is in mine
You got me floatin' on cloud nine

[Verse 3]
Hey baby are we almost there yet?
And how much cooler could my life get?
Take my hand and take a deep breath
And we'll ride off into the sunset

[Chorus]
Look up when the world gets you down
And you're gonna get by
Hang in when the world counts you out
And you're gonna be fine
Sometimes that's life, some days nothing ever goes right
But when your hand is in mine...
Look up when the world gets you down
And you're gonna get by
Hang in when the world counts you out
And you're gonna be fine
Sometimes that's life, some days nothing ever goes right
But if your hand is in mine
I'll be floatin' on cloud nine
For the rest of my life
I'll be floatin' on cloud nine
For the rest of my life",Owl City,1968,"[10, 12, 13, 15, 26, 39, 45]",7
