,title,lyrics,artists,date,rank,cnt
0,All I Want For Christmas Is You,"[Intro]
I don't want a lot for Christmas
There is just one thing I need
I don't care about the presents
Underneath the Christmas tree
I just want you for my own
More than you could ever know
Make my wish come true
All I want for Christmas is you, yeah

[Verse 1]
I don't want a lot for Christmas
There is just one thing I need (And I)
Don't care about the presents
Underneath the Christmas tree
I don't need to hang my stocking
There upon the fireplace (Ah)
Santa Claus won't make me happy
With a toy on Christmas Day

[Chorus]
I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
All I want for Christmas is you
You, baby

[Verse 2]
Oh, I won't ask for much this Christmas
I won't even wish for snow (And I)
I'm just gonna keep on waiting
Underneath the mistletoe
I won't make a list and send it
To the North Pole for Saint Nick (Ah)
I won't even stay awake to
Hear those magic reindeer click

[Chorus]
'Cause I just want you here tonight (Ooh)
Holding on to me so tight (Ooh)
What more can I do?
Oh baby, all I want for Christmas is you
You, baby

[Bridge]
Oh, all the lights are shining
So brightly everywhere (So brightly, baby)
And the sound of children's
Laughter fills the air (Oh, oh yeah)
And everyone is singing (Oh yeah)
I hear those sleigh bells ringing (Oh)
Santa, won't you bring me the one I really need? (Yeah, oh, oh)
Won't you please bring my baby to me?

[Verse 3]
Oh, I don't want a lot for Christmas
This is all I'm asking for (Ah)
I just wanna see my baby
Standing right outside my door

[Chorus]
Oh, I just want you for my own (Ooh)
More than you could ever know (Ooh)
Make my wish come true
Oh baby, all I want for Christmas is you

[Outro]
You, baby
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (Ah, oh, ah, oh)
All I want for Christmas is you, baby (You)
All I want for Christmas is you, baby (All I really want, baby, ooh)
All I want for Christmas is you, baby (All I want, all I really want is you)",Mariah Carey,2019,"[1, 1, 3, 18, 31, 39, 3]",7
1,Rockin' Around The Christmas Tree,"[Chorus]
Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Ev'ry couple tries to stop

Rockin' around the Christmas tree
Let the Christmas spirit ring
Later we'll have some pumpkin pie
And we'll do some caroling

[Bridge]
You will get a sentimental feeling when you hear
Voices singing, ""Let's be jolly -
Deck the halls with boughs of holly!""

[Chorus]
Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancing merrily
In a new old fashioned way

[Bridge]
You will get a sentimental feeling when you hear
Voices singing, ""Let's be jolly -
Deck the halls with boughs of holly!""

[Chorus]
Rockin' around the Christmas tree
Have a happy holiday
Everyone's dancing merrily
In a new old fashioned way",Brenda Lee,2019,"[2, 3, 8, 29, 9]",5
2,Circles,"[Intro]
Oh, oh, oh
Oh,  oh, oh
Oh,  oh, oh, oh, oh

[Verse 1]
We couldn't turn around 'til we were upside down
I'll be the bad guy now, but know I ain't too proud
I  couldn't be there even when I tried
You  don't believe it, we do this every time

[Chorus]
Seasons change and our love went cold
Feed  the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm  waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

[Verse 2]
Let go, I got a feeling that it's time to let go
I said so, I knew that this was doomed from the get-go
You thought that it was special, special
But it was just the sex though, the sex though
And I still hear the echoes (The echoes)
I got a feeling that it's time to let it go, let it go

[Chorus]
Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away

[Bridge]
Maybe you don't understand what I'm going through
It's only me, what you got to lose?
Make up your mind, tell me, what are you gonna do?
It's only me, let it go

[Chorus]
Seasons change and our love went cold
Feed the flame 'cause we can't let go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles
Run away, run away, run away",Post Malone,2019,"[3, 2, 2, 1, 1, 2, 2, 3, 4, 4, 6, 7, 8, 9, 4, 7]",16
3,Roxanne,"Ah ha ha ha

[Verse 1]
Roxanne
You don't have to put on the red light
Those days are over
You don't have to sell your body to the night
Roxanne
You don't have to wear that dress tonight
Walk the streets for money
You don't care if it's wrong or if it's right

[Pre-Chorus]
Roxanne
You don't have to put on the red light
Roxanne
You don't have to put on the red light

[Chorus]
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
Oh

[Verse 2]
I loved you since I knew ya
I wouldn't talk down to ya
I have to tell you just how I feel
I won't share you with another boy
I know my mind is made up
So put away your make up
Told you once I won't tell you again it's a bad way

[Pre-Chorus]
Roxanne
You don't have to put on the red light
Roxanne
You don't have to put on the red light

[Chorus]
(Roxanne) You don't have to put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) You don't have to put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light
(Roxanne) Put on the red light",The Police,2019,"[4, 6, 7, 5, 12, 27, 34]",7
4,Futsal Shuffle 2020,"[Intro: Lil Uzi Vert & Tyler, The Creator]
Yo, sing this shit, are y'all fuckin' dumb?
Eternal Atake
Gotta shoot two at her (Yeah)
Gotta shoot two at her (Woah)
Blue cheddar (Yeah)

[Pre-Chorus]
That girl, she got with my clone (One, two, three)
I told that lil' girl that she gotta just do better (Woah)

[Chorus]
Are you serious?
I swear my money get serious
Okay, all my checks, I just be clearin' it
She suck my dick 'til she get delirious (Wow)
Okay, jump on the jet, so I'm Clearin' it (Woo)
Okay, 'Port, but I'm not talking New' (Let's go)
Okay, smoke that boy just like a cigarette
If that boy try to make a false move, uh (Damn)

[Verse 1]
I'm on some whole other shit
I got a whole 'nother rich, I'm on a new level
I was fucking on your bitch
She was ridin' on my dick, she ain't need two pedals
I swear these niggas, they bitches
I swear they all gonna snitch when my niggas go shoot at 'em
Niggas, they mad about this
Niggas, they mad about that, but it's only if you let 'em
She save my name in her phone
Only thing she save me under is probably that ""U"" letter (Hello?)
No, I don't got provolone
Only thing in my pocket is probably, um, some blue cheddar
She tried to leave me alone
Then she got right with my clone, man, I hope that she do better
I know it's blue cheese on me
But when I got fifties on me, I call that shit loose cheddar (Hah)
Jeremy Scotts all on my feet
I had a cougar with me, so I call that girl Coretta (Coretta)
I am the richest nigga in my city
I can make it rain like no matter what's the weather (Facts)
I know that girl, she got swag
But when it come to puttin' it together, she could do better
I sent that girl a DM
She ain't answer me, so you know that I gotta shoot two at her (Yeah)

[Pre-Chorus: Lil Uzi Vert & Nardwuar]
Gotta shoot two at her (Yeah)
Ayy, gotta shoot two at her (And you are Lil Uzi? Vert, let's go)
Ayy, stay with the blue cheddar (Woah)
That girl, she got with my clone (One, two, three, let's go)
I told that lil' girl that she gotta just do better

[Chorus]
Are you serious?
I swear my money get serious
Okay, all my checks, I just be clearin' it
She suck my dick 'til she get delirious
Okay, jump on the jet so I'm Clearin' it
Okay, 'Port, but I'm not talking New' (Woo)
Okay, smoke that boy just like a cigarette
If that boy try to make a false move (Lil Uzi)

[Verse 2]
They try to cut me down when they say I'm too low, woah, uh (Turn me up)
I said, ""Turn me up,"" I cannot hear my flow, woah, woah
I ain't never been no fool
Do what I want, I'ma bend your rules (Woah)
I'ma take the dub, I'ma win
I ain't ever been no type that lose, yeah
Born like this, I ain't did no study
Everything I got, man, I got it in a hurry
If I love you, better say that you love me
And if I trust you, better say that you trust me
Talk 'bout the bag, the mula, the guap
I'm at the bank, only time that I'm runnin'
I said I'm on the road, no, I cannot stop
I'm runnin' through obstacles, I'm in a hurry
Woah, stop that
Told a fuck nigga just drop that (Yeah)
If you shoot first, we gon' pop back
Margiela on me, lil' nigga, that's not that
What you got on? Prada sweatsuit made of nylon
See my righteous girl, yeah, she say, ""Right on""
When I hit that girl right with the light on
When I hit that girl, oh

[Pre-Chorus]
Gotta shoot two at her
Ayy, gotta shoot two at her (Woah)
Ayy, stay with the blue cheddar (Woah)
That girl, she got with my clone (One, two, three, yeah, yeah)
I told that lil' girl that she gotta just do better

[Chorus]
Are you serious?
I swear my money get serious
Okay, all my checks, I just be clearin' it
She suck my dick 'til she get delirious (Woah)
Okay, jump on the jet so I'm Clearin' it
Okay, 'Port, but I'm not talking New' (Mhm)
Okay, smoke that boy just like a cigarette
If that boy try to make a false move (Woah)

[Outro: Nardwuar & Lil Uzi Vert]
Lil Uzi Vert, doot-dooda-loot-doo, doot-doo
Thank you, Lil Uzi Vert leaves
You 'posed to be standin' still right now
Ready, set, go",Lil Uzi Vert,2019,[5],1
5,A Holly Jolly Christmas,"[Verse 1]
Have a holly jolly Christmas
It’s the best time of the year
I don’t know if there’ll be snow
But have a cup of cheer

[Verse 2]
Have a holly jolly Christmas
And when you walk down the street
Say hello to friends you know
And everyone you meet

[Pre-Chorus]
Oh ho the mistletoe
Hung where you can see
Somebody waits for you
Kiss him once for me

[Chorus]
Have a holly jolly Christmas
And in case you didn’t hear
Oh by golly have a holly jolly
Christmas this year

[Pre-Chorus]
Oh ho the mistletoe
Hung where you can see
Somebody waits for you
Kiss him once for me

[Chorus]
Have a holly jolly Christmas
And in case you didn’t hear
Oh by golly have a holly jolly
Christmas this year

[Outro]
Santa Claus is coming to town",Lady Antebellum,2019,"[6, 10, 18, 48, 10]",5
6,Memories,"[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Verse 1]
There's a time that I remember, when I did not know no pain
When I believed in forever, and everything would stay the same
Now my heart feel like December when somebody say your name
'Cause I can't reach out to call you, but I know I will one day, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy

[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you

[Verse 2]
There's a time that I remember when I never felt so lost
When I felt all of the hatred was too powerful to stop (Ooh, yeah)
Now my heart feel like an ember and it's lighting up the dark
I'll carry these torches for ya that you know I'll never drop, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy

[Chorus]
Here's to the ones that we got (Oh-oh)
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through (No, no)
Toast to the ones here today (Ayy)
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories (Ayy)
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo (Ooh, yeah)
Memories bring back, memories bring back you

[Outro]
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, no, no
Memories bring back, memories bring back you",Maroon 5,2019,"[7, 7, 5, 4, 4, 5, 9, 11, 11, 12, 20, 29, 22]",13
7,Someone You Loved,"[Verse 1]
I'm going under, and this time, I fear there's no one to save me
This all or nothing really got a way of driving me crazy
I need somebody to heal, somebody to know
Somebody to have, somebody to hold
It's easy to say, but it's never the same
I guess I kinda liked the way you numbed all the pain

[Chorus]
Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved

[Verse 2]
I'm going under, and this time, I fear there's no one to turn to
This all or nothing way of loving got me sleeping without you
Now, I need somebody to know, somebody to heal
Somebody to have, just to know how it feels
It's easy to say, but it's never the same
I guess I kinda like the way you help me escape

[Chorus]
Now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved

[Bridge]
And I tend to close my eyes when it hurts sometimes
I fall into your arms
I'll be safe in your sound till I come back around

[Chorus]
For now, the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
But now the day bleeds into nightfall
And you're not here to get me through it all
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved
I let my guard down and then you pulled the rug
I was getting kinda used to being someone you loved",Lewis Capaldi,2019,"[8, 4, 4, 2, 2, 1, 1, 2, 1, 3, 5, 3, 3, 4, 9, 11, 13, 11, 14, 17, 18, 20, 26, 36, 46, 53, 54, 55, 58, 70, 80, 85]",32
8,Jingle Bell Rock,"[Verse 1]
Jingle bell, jingle bell, jingle bell rock
Jingle bells swing and jingle bells ring
Snowin' and blowin' up bushels of fun
Now, the jingle hop has begun

[Verse 2]
Jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

[Bridge]
What a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

Giddy-up jingle horse, pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell rock

[Verse 2]
Jingle bell, jingle bell, jingle bell rock
Jingle bells chime in jingle bell time
Dancin' and prancin' in Jingle Bell Square
In the frosty air

[Bridge]
What a bright time, it's the right time
To rock the night away
Jingle bell time is a swell time
To go glidin' in a one-horse sleigh

[Outro]
Giddy-up jingle horse, pick up your feet
Jingle around the clock
Mix and a-mingle in the jinglin' feet
That's the jingle bell
That's the jingle bell
That's the jingle bell rock",Bobby Helms,2019,"[9, 15, 23, 47, 8]",5
9,Good As Hell,"[Chorus]
I do my hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)

[Verse 1]
Woo, child, tired of the bullshit
Go on, dust your shoulders off, keep it moving
Yes, Lord, tryna get some new shit
In there, swimwear, going-to-the-pool shit
Come now, come dry your eyes
You know you a star, you can touch the sky
I know that it's hard, but you have to try
If you need advice, let me simplify

[Pre-Chorus]
If he don't love you anymore
Just walk your fine ass out the door

[Chorus]
I do my hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
(Feeling good as hell)
Baby, how you feelin'? (Feelin' good as hell)

[Verse 2]
Woo, girl, need to kick off your shoes
Gotta take a deep breath, time to focus on you
All the big fights, long nights that you been through
I got a bottle of tequila I been saving for you
Boss up and change your life
You can have it all, no sacrifice
I know he did you wrong, we can make it right
So go and let it all hang out tonight

[Pre-Chorus]
'Cause he don't love you anymore
So walk your fine ass out the door

[Chorus]
And do your hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (And we gon' be alright)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)

[Pre-Chorus]
Mmm, yeah, alright
Listen, if he don't love you anymore
Then walk your fine ass out the door

[Chorus]
And do your hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Woo-hoo)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (Show it off tonight)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell) (And we gon' make it right)
Hair toss, check my nails
Baby, how you feelin'? (Feelin' good as hell)
(Feelin' good as hell)
Baby, how you feelin'? (Feelin' good as hell)",Lizzo,2019,"[10, 5, 6, 3, 3, 4, 6, 6, 14, 20, 24, 30, 43, 50, 51, 41, 52]",17
