,title,lyrics,artists,date,rank,cnt
105,Party To Damascus,"[Wyclef Jean] (Missy Elliott)
Brrrr, yeah (ew, ew, ew, EW! yeah)
It's over, uh huh (that's right)
Missy With The Preachers Son, uh huh (ok)
It's over (ok), I told ya (yeah)
J-CLEF, let's go (ew, WOO)
Brrrrr

[Missy Elliott]
(uh oh)
Yeah, hey yo Clef (oh)
(Wylcef: Uh huh)
Uh oh (uh oh), these motherfuckers ain't ready for this shit (oh)
(Wyclef: Hey)

[Missy Elliott]
Me and Clef on this track what you want
Heard you wanna battle us both I hope you don't
Hand me my mic, two woofers in my trunk (huh)
Sound like gonk-ga-gonk-ga-gonk-ga-gonk-ga-ga-ga-gonk (c'mon)
I drink that Dom Perignon (oh)
I drink that shot of Petron to turn me on (uh)
I got that red eye bomb, get you stoned (yeah)
I got them gunshots, head knock 'til my bed stop

[Wyclef Jean]
Hey, I'm from a place called New Jersey, they call it the New Jerusalem
I'm only here for one night girl, I'm on the plane tomorrow
But I love the way you move girl and do that belly dancin
So let's play you're my teacher and won't you give me my first lesson (C'MON)

[Break - Missy Elliott]
I teach you what you want (oh yeah)
The things you need to know (oh yeah)
Come in and shut the door (yeah)
Lets get this party goin (uh huh)
Baby let me show you, how you can satisfy a girl needs (oh yeah, c'mon, c'mon)

[Hook] - w/ ad libs
In the morning, in the evening
In the nighttime, gotta have it
It's a feeling I can't fight it
You got me speaking another language
Bo habibi, Nishtage'a, Bo habibi, Nishtage'a
It's official raise your glasses
Cause this party gonna go to Damascus

[Wyclef Jean]
Yeah, she said her dad's in the Army and he's the number one sniper
And if he ever found out, he'd have me swimmin with the fishes in the water
Now I'mma say something crazy girl, I love you
I know we meeting for the first time in the club, but this feels like a deja vu

[Break] - w/ ad libs

[Hook] - w/ ad libs

[Interlude - Wyclef Jean] - 2X
Monday, Tuesday, Wednesday, Thursday
Friday, Saturday, Sunday, gotta have it

[Missy Elliott]
W-Y to the Clef (c'mon)
Boy I keep it realer than the titties on my chest (yeah)
""Milk does your body good,"" come on take a sip
Like (*3 slurping noises*), it taste good don't it
You's a fine dreadlock, come on get
How many times Missy crushed the very best?
How many bombs on my summer, Funk Flex? (uh)
As many times as Teddy Reilly said ""yep, yep""
Did you get it?
I stays on your mind like a fitted (uh)
Like Diddy make you walk for cheesecakes to the city (woo)
Rough chick, dirty jeans, ain't nothing pretty (uh)
Me and Clef stepping to the mic to get busy (c'mon)

[Hook]

[Missy Elliott - talking]
(uh oh) Yeah, hey yo Clef
(uh oh) Uh oh

[Wyclef Jean - talking]
What's up Missy (uh oh)
You know I love ya girl (oh)
What's up Missy
Let's go (uh)
I got the guitar sounding like a sitar
Holy, holy, Jerry Wonder I need some security
Call police (*fades out*)",Wyclef Jean,2003,"[94, 92, 66, 65, 68, 76, 79, 86, 90]",9
106,Hot & Wet,"Kitty cat sitting in a parking lot suns beating down and the pussy got hot, hot pussy.Just a pretty little cat(meow) mmmmm hhmmmm hot pussy

Kitty cat climbed up on my front step rain was beating downa and the pussy got wet.Wet pussy. Just a freindly little cat.(meow)

Hot, wet pussy

Kitty cat got to my licquer last night, drank all my whiskey and the pussy got tight, tight pussy.Just a friendly liitle cat(meow) MMMMM Hot, wet pussy

(whistleing interlude)

Kitty cat climbed into my rocking chair rocked so long that it lost it's hair, bald pussy.Just a friendly little cat(meow)

HOT, WET, TIGHT, BALD, PUSSY(MEOW)

HOT, WET, TIGHT, BALD,PUSSY

Here kitty, kitty, kitty, kitty

HOT, WET, TIGHT,BALD, PUSSY

OH BABY THATS WHAT I LIKE!!!!",Unknown Artist,2003,"[98, 80, 71, 76, 70, 80, 84, 88, 89]",9
107,I Need You Now,"Not a second or another minute
Not an hour of another day
But at this moment with my arms outstretched
I need you to make a way as you have done so many times before
Through a window or an open door
I stretch my hands to thee
Come rescue me
I need you right away

I need you now [x4]
Not another second or another minute
Not an hour of another day but, Lord
I need you right away

If I never needed you before
To show up and restore all of the faith that I let slip
While I was yet searching the world for more, the truest friend I have indeed
You're my best friend I know in need
I stretch my hands to thee
Come rescue me
I need you right away

The agony of being alone
The fear of doing things on my own
The test and trials that come to make me strong
The feelings of guilt, hurt, shame, and defeat
The waves and trials that beat upon me
But to know, Lord, that in you I've got victory

I need you now, Lord
I need you now (ooooh)
I need you right now, right now, right now
I need you now
Oh, not another second, not another minute, Lord
Can't wait another day (oooh no, no)
Please, make a way (ooh, lord, ooh, God, ooo yeah)",Smokey Norful,2003,"[99, 100, 96]",3
108,Never (Past Tense),"[Intro]
I'll never, I'll never, I'll never, I'll never
I'll never, I'll never, I'll never, I'll never
I'll never, I'll never, I'll never, I'll never
I'll never, I'll never, I'll never, I'll never
I'll never, I'll never, I'll never, I'll never
I'll never, I'll never, I'll never, I'll never

[Verse 1]
I can't be with you again
Don't remind me of the good times that we had
I learned a lot from us since then
And I never want these feelings to ever come again
No, no

[Chorus]
You'll never hear me crying
You'll never see me trying
To love you once again
Your love is so past tense

[Verse 2]
Please don't tell me that you've changed
Don't wanna hear on how
You've lost your evil ways
The one who's changed this time is me
And I won't go back to feeling
Helpless and deceived
Oh no

[Chorus]
You'll never hear me crying
You'll never see me trying
To love you once again
Your love is so past tense

[Chorus]
You'll never hear me crying
You'll never see me trying
To love you once again
Your love is so past tense

[Interlude]
Your love
Your love

[Bridge]
To think you had me fooled every now and then
You had me believing
That I was the reason that you left
But I won't fall back in love with you again
I don't even wanna be
Your friend
No, no, no

[Chorus]
You'll never hear me crying
You'll never see me trying
To love you once again
Your love is so past tense

[Chorus]
You'll never hear me crying
You'll never see me trying
To love you once again
Your love is so past tense

[Ad libs]
You'll never hear me crying
So past tense
You'll never see me trying
Your love
So past tense",Roc Project,2003,"[100, 99, 97, 98, 98]",5
109,Calling All Angels,"[Verse 1]
I need a sign to let me know you're here
All of these lines are being crossed over the atmosphere
I need to know that things are gonna look up
'Cause I feel us drowning in a sea spilled from a cup
When there is no place safe
And no safe place to put my head
When you feel the world shake
From the words that are said

[Chorus]
And I'm calling all angels
And I'm calling all you angels
I won't give up if you don't give up
I won't give up if you don't give up
I won't give up if you don't give up
I won't give up if you don't give up

[Verse 2]
I need a sign to let me know you're here
'Cause my TV set just keeps it all from being clear
I want a reason for the way things have to be
I need a hand to help build up
Some kind of hope inside of me

[Chorus]
And I'm calling all angels
And I'm calling all you angels

[Bridge]
When children have to play inside
So they don't disappear
While private eyes solve marriage lies
'Cause we don't talk for years
And football teams are kissing queens
And losing sight of having dreams
In a world that what we want
Is only what we want until it's ours

[Chorus]
And I'm calling all angels
And I'm calling all you angels

[Chorus]
And I'm calling all angels
(I won't give up if you don't give up)
(I won't give up if you don't give up)
And calling all you angels
(I won't give up if you don't give up)
(I won't give up if you don't give up)

[Outro]
Calling all you angels
(I won't give up if you don't give up) [Repeat 'til fade]",Train,2003,"[46, 43, 40, 35, 35, 30, 27, 27, 23, 26, 24, 19, 19, 24, 24, 27, 27, 27, 33, 39, 43, 43, 45, 47, 47, 47, 65, 65, 74]",29
110,Into You,"[Verse 1]
I'm so into you, I can barely breathe
And all I wanna do is to fall in deep
But close ain't close enough, 'til we cross the line, hey yeah
So name a game to play, and I'll roll the dice, hey

[Pre-Chorus]
Oh baby, look what you started
The temperature's rising in here
Is this gonna happen?
Been waiting and waiting for you to make a move
Before I make a move

[Chorus]
So, baby, come light me up, and, baby, I'll let you on it
A little bit dangerous, but, baby, that's how I want it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us, so, baby, let's keep this secret
A little bit scandalous, but, baby, don't let them see it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you, oh, yeah

[Verse 2]
This could take some time, hey
Made too many mistakes
Better get this right, right, baby

[Pre-Chorus]
Oh, baby, look what you started
The temperature's rising in here
Is this gonna happen?
Been waiting and waiting for you to make a move
Before I make a move

[Chorus]
So, baby, come light me up, and, baby, I'll let you on it
A little bit dangerous, but, baby, that's how I want it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us, so, baby, let's keep this secret
A little bit scandalous, but, baby, don't let them see it
A little less conversation and a, little more touch my body
'Cause I'm so into you, into you, into you, oh yeah
('Cause I'm so into you)

[Bridge]
Tell me what you came here for
'Cause I can't, I can't wait no more
I'm on the edge with no control
And I need, I need you to know
You to know, oh

[Chorus]
So, baby, come light me up, and, baby, I'll let you on it
A little bit dangerous, but, baby, that's how I want it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you
Got everyone watchin' us, so, baby, let's keep this secret
A little bit scandalous, but, baby, don't let them see it
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you

[Outro]
So come light me up
So come light me up, my baby
Little dangerous
A little dangerous, my boy
A little less conversation and a little more touch my body
'Cause I'm so into you, into you, into you",Ariana Grande,2003,"[49, 40, 33, 20, 19, 19, 12, 9, 8, 6, 5, 4, 6, 5, 5, 6, 9, 11, 14, 15, 20, 22, 30, 34, 40, 67]",26
111,Faint,"[Verse 1: Mike Shinoda]
I am a little bit of loneliness
A little bit of disregard
Handful of complaints, but I can't help the fact
That everyone can see these scars

I am what I want you to want
What I want you to feel
But, it's like no matter what I do
I can't convince you to just believe this is real

[Pre-Chorus: Mike Shinoda]
So, I let go, watching you
Turn your back like you always do
Face away and pretend that I'm not
But, I'll be here 'cause you're all that I got

[Chorus: Chester Bennington & both]
I can't feel the way I did, before
Don't turn your back on me, I won't be ignored
Time won't heal this damage, anymore
Don't turn your back on me, I won't be ignored

[Verse 2: Mike Shinoda]
I am a little bit insecure
A little unconfident
'Cause you don't understand, I do what I can
But sometimes, I don't make sense

I am what you never wanna say
But, I've never had a doubt
It's like no matter what I do, I can't convince you
For once, just to hear me out

[Pre-Chorus: Mike Shinoda]
So, I let go, watching you
Turn your back like you always do
Face away and pretend that I'm not
But, I'll be here 'cause you're all that I've got

[Chorus: Chester Bennington & both]
I can't feel the way I did, before
Don't turn your back on me, I won't be ignored
Time won't heal this damage, anymore
Don't turn your back on me, I won't be ignored

[Bridge: Chester Bennington]
No, hear me out, now
You're gonna listen to me, like it or not
Right now, hear me out, now
You're gonna listen to me, like it or not
Right now

I can't feel the way I did before
Don't turn your back on me, I won't be ignored

[Chorus: Chester Bennington & both]
I can't feel the way I did, before
Don't turn your back on me, I won't be ignored
Time won't heal this damage, anymore
Don't turn your back on me, I won't be ignored

[Outro: Chester Bennington & both]
I can't feel
Don't turn your back on me, I won't be ignored
Time won't heal
Don't turn your back on me, I won't be ignored",Linkin Park,2003,"[81, 78, 70, 75, 72, 64, 62, 55, 54, 56, 54, 51, 51, 48, 53, 55, 60, 62, 71, 73]",20
112,"Roc Ya Body ""Mic Check 1,2""","Chorus

Rock ya body, mic check 1,2 cuz it ain't a party until my crew run through
Shake somebody, show me watcha can do, like oooh oooh
Rock ya body, mic check 1,2 DJ spin the music back into the groove
Pump it louder so the crowd wan' move, like oooh oooh

Verse 1

Check, now
I blaze the illist, so much skillis
Impossible for u not to feel us
The Realist MC that chu ever met in ur life
I'm tryin to see u work, with a lil sweat in ur life
I got an idea, and it might sound silly
But I wanna roll ur body in a tight brown philly
Crack it, lick it up, seal it n tight, get a light
Cuz u know we gonna burn it all night
And I just might, double the ice on dent
So when u double the price, the advice ride in, c'mon

Chorus

Rock ya body, mic check 1,2 cuz it ain't a party until my crew run through
Shake somebody, show me watcha can do, like oooh oooh
Rock ya body mic check 1,2 DJ spin the music back into the groove
Pump it louder so the crowd wan' move, like oooh oooh

Verse 2

Like boom, I'll be at the hotel soon
We gon' put the lens on zoom, benz on room
As long as u got the right perfume
Ain't no body checking out the telly till noon
U should get a sack tack, on the backbone
Stand back, I'm ill enough with tight sad songs
Honey stop breathing when I step in the room
And ain't no body leaving when I set in the boom

Chorus

Rock ya body, mic check 1,2 cuz it ain't a party until my crew run through
Shake somebody, show me watcha can do, like oooh oooh
Rock ya body mic check 1,2 DJ spin the music back into the groove
Pump it louder so the crowd wan' move, like oooh oooh
I like it when u work for me, lemme see u do that boom boom
I like the way u work that for me
And if u wanna party baby we can get together boom boom
Cuz u know u make me so horny
And baby u a hottie when u get up on the floor and boom boom
Never wanted someone so badly
We can leave the club and get a telly get a room boom boom
Leave the club, get a telly, get a room boom boom
(clapping) lets go (more clapping)
All my ladies, sing along, c'mon

We can party until the night is through
So baby tell me what chu wanna do
Got the keys to the hotel room
U know I got my eyes on u
Hands rubbin up and down the my thighs
Staring at chu with my bedroom eyes
The way u lookin boy u so so fine
So we can get it on tonite

Verse 3

Yea, now, this rhyme is for the masters
Excused to use 2pac homes to teach classes yo
Try to follow when the turn tables spinnin
The sound is even loud in the crowd gettin up in it
U see me postin, the scene get frozen
We sound dope when the words r composed and
Dis boys break down so wit the slow jam
I be so damn ill till I'm an old man
Stop, ya makin it hot when ya move
Stag, I reach the top cuz I choose
Grooves, cracks like a cat like u's
In fact the mics with the rap can't lose

Chorus

Rock ya body, mic check 1,2 cuz it ain't a party until my crew run through
Shake somebody, show me watcha can do, like oooh oooh
Rock ya body, mic check 1,2 cuz it ain't a party until my crew run through
Shake somebody, show me watcha can do, like oooh oooh
Roc ya body mic check 1,2 DJ spin the music back into the groove
Pump it louder so the crowd wan't move, like oooh oooh",MVP,2003,"[88, 88, 87, 83, 88, 82, 82, 94]",8
113,Waiting For You,"[Hook: Rexx Life Raj]
And just so you know
I've been waiting for you
And I know what you came for, I came for it too
Soon as you walk through that door it's on
No more waiting, I'm here now
So you can let you guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight

[Verse 1: Rexx Life Raj]
I brought the fire, I might let you roll it up
Might let you act like you're in control
But we really know what's up, ayy
We really know, we don't got to front, no
Nobody knows, you know it stay between us
My little secret, my little only hit me on the weekend
When she don't got no plans, she don't got no man
She don't want no man
She just wants some love (she just wants some love)
Someone she can trust

[Hook: Rexx Life Raj]
And just so you know
I've been waiting for you
I know what you came for, I came for it too
Soon as you walk through that door it's on
No more waiting, I'm here now
So you can let you guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight

[Verse 2: Russ]
Don't think too much
You should just leave your trust issues in Atlanta
NYC I just flew you up
And as you walk through that door you knew
I'm obviously a real one
So you should let your guard down tonight
I don't know you like that, but I wish
I would never ever call you my bitch
I would only call you wife, I would only do you right
I would talk literature, I would talk Deepak
I would pump you up like Reebok
He's not me don't compare us
Just truuust

[Hook: Rexx Life Raj]
And just so you know
I've been waiting for you
And I know what you came for, I came for it too
Soon as you walk through that door it's on
No more waiting, I'm here now
So you can let you guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight
Ayyo, ayyo, ahh
So you can let your guard down tonight
Ayyo, ayyo, ahh
Ayyo, ayyo, ahh
Ayyo, ayyo, ahh
Ayyo, ayyo, ahh
Ayyo, ayyo, ahh

[Fade out]",Rexx Life Raj,2003,"[91, 91, 89, 93, 96, 96, 96, 98]",8
114,Find A Way,"[Hook]
Been at this shit all day
Back and forth all day
Want this shit my way
Want this shit your way
It's gon be okay
This shit ain't okay
I'm tryna find a way
Shawty what's the way
Been at this for so long, what is there to say
There's always something wrong, damn near every day
Off and then we on, ain't got no time to play
Ain't tryna come off strong, but shawty what's the way

[Verse 1]
Always upset and you heated
I say something you don't believe me
Girl you got a bad habit to say the same shit but we both know you don't mean it
I just wanna post up and then kick it
Hear yo ass come over here trippin
On and on about my twitter notifications I give these hoes too much attention
Damn, girl you got me fucked up
I just wished that you would understand
I move different, I'm a different nigga, I don't want you feel like I'm playing
Stop worrying about these other hoes cause these other hoes don't fuck with you
I'm still here and we still with it I wanna hold just something new

[Hook]
Been at this shit all day
Back and forth all day
Want this shit my way
Want this shit your way
It's gon be okay
This shit ain't okay
I'm tryna find a way
Shawty what's the way
Been at this for so long, what is there to say
There's always something wrong, damn near everyday
Off and then we on, ain't got no time to play
Ain't tryna go out strong, but shawty what's the way

[Verse 2]
How you send a whole college essay in a text
Why we still conversatin' about my ex
Girl I'm bouta block your ass cause you keep calling it’s fucking up my GPS
We keep saying shit gon be alright, but
I don't know it's worth the fight
Still tryna comprehend how we manage to argue, fuck all in the same night
Buy you all the shit that you like
But you say fuck that you want my time
My time tight but my bag right so it's like I try to compromise
Ain't with talking but you know what's up
It's like, part of me don't give a fuck
But at the same time the other part of me wanna cave in and hit you up
That's why I'm so worried about this hoe
I worry bout not one of these hoes
Why you still calling if you ain't let me talk, leave me the fuck alone
First it's fuck me, then it's fuck you then you love me and I love you you worried bout these hoes and what lust do you can't trust me I can't trust you
There was a spark and now I'm like fuck it
I promise it's always something
Arguing on the phone with yo crazy ass got me looking crazy in public
You claim that a nigga changed
Well at first shit wasn't the same
Feel like you can't do this commitment shit but all these other hoes are fucking lame

[Hook]
Been at this shit all day
Back and forth all day
Want this shit my way
Want this shit your way
It's gon be okay
This shit ain't okay
I'm tryna find a way
Shawty what's the way
Been at this for so long, what is there to say
There's always something wrong, damn near everyday
Off and then we on, ain't got no time to play
Ain't tryna go out strong, but shawty what's the way

[Verse 3]
I worried about these bitches
Fuck these hoes with no trippin
I fuck with you on a different level I stuck around cause you was different
One thing that I can't stand about you that you talk too much you don't listen
That's why when you gets hit my line I'll pay yo ass no attention
It's real close to me leaving
I say this shit and I mean it
Told your ass she was hating on you had shit to say for a reason
Lemme play it cool with my words
I don't care about what you heard
Know about your friends' petty ass opinions shit really gettin on my nerves

[Hook]
Been at this shit all day
Back and forth all day
Want this shit my way
Want this shit your way
It's gon be okay
This shit ain't okay
I'm tryna find a way
Shawty what's the way
Been at this for so long, what is there to say
There's always something wrong, damn near everyday
Off and then we on, ain't got no time to play
Ain't tryna go out strong, but shawty what's the way",BLAKE,2003,"[97, 93, 96, 94, 97, 97, 98, 99, 100, 96, 99, 99]",12
115,Where Is The Love?,"[Verse 1: will.i.am]
What's wrong with the world, mama?
People livin' like they ain't got no mamas
I think the whole world's addicted to the drama
Only attracted to the things that'll bring a trauma
Overseas, yeah, we tryin' to stop terrorism
But we still got terrorists here livin'
In the USA, the big CIA
The Bloods and the Crips, and the KKK
But if you only have love for your own race
Then you only leave space to discriminate
And to discriminate only generates hate
And when you hate, then you're bound to get irate
Madness is what you demonstrate
And that's exactly how anger works and operates
Man, you gotta have love, this'll set us straight
Take control of your mind and meditate
Let your soul gravitate to the love, y'all

[Pre-Chorus: Justin Timberlake]
People killin', people dyin'
Children hurt and you hear them cryin'
Can you practice what you preach?
And would you turn the other cheek?
Father, father, father, help us
Send some guidance from above
These people got me, got me questionin'

[Chorus: Justin Timberlake (and Fergie)]
Where is the love? (love)
Where is the love? (the love)
Where is the love? (the love)
Where is the love? (the love, the love)

[Verse 2: Taboo]
It just ain't the same, old ways have changed
New days are strange, is the world insane?
If love and peace is so strong
Why are there pieces of love that don't belong
Nations droppin' bombs
Chemical gases fillin' lungs of little ones
With ongoing sufferin' as the youth die young
So ask yourself, is the lovin' really gone?
So I can ask myself, really, what is going wrong?
With this world that we livin' in, people keep on givin' in
Makin' wrong decisions, only visions of them dividends
Not respectin' each other, deny thy brother
A war is goin' on, but the reason's undercover
The truth is kept secret, and swept under the rug
If you never know truth, then you never know love
Where's the love, y'all? (Come on, I don't know)
Where's the truth, y'all? (Come on, I don't know)
And where's the love y'all?

[Pre-Chorus: Justin Timberlake]
People killin', people dyin'
Children hurt and you hear them cryin'
Will you practice what you preach?
And would you turn the other cheek?
Father, father, father, help us
Send some guidance from above
These people got me, got me questionin'

[Chorus: Justin Timberlake (and Fergie)]
Where is the love? (love)
Where is the love? (the love)
Where is the love? (the love)
Where is the love? (the love, the love)

[Verse 3: Apl.de.ap]
I feel the weight of the world on my shoulder
As I'm getting older, y'all people gets colder
Most of us only care about money-makin'
Selfishness got us followin' the wrong direction
Wrong information always shown by the media
Negative images is the main criteria
Infecting the young minds faster than bacteria
Kids wanna act like what they see in the cinema
Whatever happened to the values of humanity?
Whatever happened to the fairness and equality?
Instead of spreadin' love we spreadin' animosity
Lack of understandin' leading us away from unity
That's the reason why sometimes I'm feelin' under
That's the reason why sometimes I'm feelin' down
It's no wonder why sometimes I'm feelin' under
Gotta keep my faith alive 'til love is found
Now ask yourself…

[Bridge: will.i.am & Justin Timberlake]
Where is the love?
Where is the love?
Where is the love?
Where is the love?
Father, father, father, help us
Send some guidance from above
These people got me, got me questionin'
Where is the love?

[Outro]
Now sing with me, y'all (one world, one world)
We only got (one world, one world)
That's all we got (one world, one world)
And something's wrong with it
Something's wrong with it
Something's wrong with the w-w-world
We only got (one world, one world)
That's all we got (one world, one world)",The Black Eyed Peas,2003,"[45, 35, 33, 25, 21, 14, 12, 10, 8, 9, 9, 9, 10, 9, 11, 8, 8, 12, 14, 16, 25, 29, 36, 54, 69]",25
116,Thoia Thoing,"Thoia Thoia Thoia (Uh)
Thoing Thoing Thoia Thoing (It's Kells)
Thoia thoia thoia thoia thoing
I had her singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

[Verse 1]
To who made need to know
That's her on the flo'
Sliding down the pole
Horny but fo sho'
Both our hands we're up
Drinks was in the cup
She showed me some love
So we left the club

Now we up in the Hummer V
She's so hot she's kissing on me
This is the girl of my fantasy
After the Remy we were doing our thing

[Hook]
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

Now I don't know about you
But I would like to get wit two(ah)
Nice honies while I'm chillin' by the pool (ah)
Red bikinis with some pump heel shoes (ah)
Who could think of any damn thing cool (ah)
We at the crib so it ain't no rules (ah)
I'm butt naked, sweat socks, and house shoes (ah)
100 bottles of cris in the cool (ah)
I'm frozen thanks the Jacob the Jeweler
One day without me and she's shaking like a fiend (ah)
Y'all tell me what's r&b without the R (ah)

[Hook]
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

I met a girl in the shopping mall
She had hazel eyes said she's from Africa
She broke it down right in front of me
Rolling on her knees I said I'm scared of ya
Tattoo on her back lovin' the way she work it
Body movin' like she's dancin' in a circus
Back forth up down when jerk it
Put the thoia thoing on now watch I murda it

[Hook]
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

We make a lot of noise
When, we come through the club
All of the ladies in the house
Come show your boy some love
Last call for alcohol(nah)
We're closing down the bar
Tell me where's the after party at
We rolling with the R

[Hook]
I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing

I had her singing
Thoia thoia thoia thoing thoing thoing
Thoia thoia thoia thoia thoing
She had me singing
Thoia thoia thoia thoia thoing thoing
Thoia thoia thoia thoia thoing",R. Kelly,2003,"[65, 53, 45, 28, 22, 18, 17, 17, 13, 15, 22, 22, 23, 23, 23, 23, 33, 42, 53, 70]",20
117,Naggin,"[Intro: Kaine]
Women always talkin' about what men do
We don't never talk about what women do...at least 'til now
Come on

[Chorus: Kaine & (D Roc)]
Every now and then you get mad (Huh)
Sometime I make you sad (Huh)
Make you want to say ""kiss my ass"" (Huh)
I'm tired of listenin' to you naggin'
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known
I should have left that bitch alone
But now I'm stuck with
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known (Should have known)
I should have left that bitch alone
But now I'm stuck with (NAGGIN)

[Verse 1: Kaine]
This for my niggas who be fuckin' 'round with them feelings
And you get your heart caught up in a mess
'Cause you lust just to fuck what's up her dress
And never paid attention
'Cause you didn't think the girl would start trippin'
Shawty flip the script
Start saying all type of shit out of her lips
I'ma tell you what I can't stand
When a woman play the role of a man
Talkin' to a nigga like you got to hold his hand
Treat you like a spare, like you lack to understand
I know you know that I ain't gon' go for this jaw jackin' all the time
Talkin' to me out of line, broad, you done lost your mind
You gon' fuck round and get me some time

[Chorus: Kaine & (D Roc)]
Every now and then you get mad (HUH)
Sometime I make you sad (HUH)
Make you want to say ""kiss my ass"" (HUH)
I'm tired of listenin' to you naggin'
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known
I should have left that bitch alone
But now I'm stuck with
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known (Should have known)
I should have left that bitch alone
But now I'm stuck with (NAGGIN)

[Verse 2: Kaine]
I need a lil more grip a lil less lip
Before I pack my bag on you ass and dip
At the point of no return and you made it that way
By the shit that you say every motherfuckin' day
Hope you payin' attention, 'cause I gots to mention
Dissin' me in front of your friends
Tryin' to get a lil laugh in, joke crackin'
Then I wanna whoop his ass then
Hide behind your fake ass grin with your fake ass friend
Used to them fake ass men
Really ain't a man but you like how he pretend
I'm gonna keep sippin' my Henn and smokin' my herb
In my ear loud and clear with your naggin' words
The way you talk is absurd, gettin' on my nerves
All in my ear, got me 'bout to hit the curb
(SHUT UP!)

[Chorus: Kaine & (D Roc)]
Every now and then you get mad (HUH)
Sometime I make you sad (HUH)
Make you want to say ""kiss my ass"" (HUH)
I'm tired of listenin' to you naggin'
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known
I should have left that bitch alone
But now I'm stuck with
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known (Should have known)
I should have left that bitch alone
But now I'm stuck with (NAGGIN)

[Verse 3: D Roc]
One day I got shot by Cupid
In the midst of this, relationship went stupid
We went from talkin' on the phone too long
To nowadays your ass ain't home
You always call, tellin' me you out with your friends
But I find out later on you with your other men
Then, you ain't in it for the dividends
Say you suck and fuck and you ain't gettin' nothin'
That's a damn shame it ended like this
Now I ain't got love for ya, bitch
Shoo fly don't bother me
Will I get back with her? Probably
Then I thought about it, I won't
Do I really want you? I don't
The headache I really don't want
So I'ma leave her alone, 'cause I can do bad on my own
That's why she gone

[Chorus: Kaine & (D Roc)]
Every now and then you get mad (Huh)
Sometime I make you sad (Huh)
Make you want to say ""kiss my ass"" (Huh)
I'm tired of listenin' to you naggin'
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known
I should have left that bitch alone
But now I'm stuck with
""Wah-wah-wah-wah-wah""
She talking to me like I'm dumb
I should have known (Should have known)
I should have left that bitch alone
But now I'm stuck with (NAGGIN)

[Outro: D Roc]
Now, this is not a song disrespecting women
This is a song that Ying Yang made for every man that ever walked God's green earth
'I don't do's' don't amount up to 'I do do's'
But your attitude stink sometimes
So sit on that...HANH!

NAGGIN!",Ying Yang Twins,2003,"[90, 90, 87, 87, 91, 87, 87, 87, 93, 95]",10
