,title,lyrics,artists,date,rank,cnt
12,Flowers On The Wall,"[Verse 1]
I been hearin' your concern about my happiness
But all that thought you've given me, is conscience I guess
If I were walkin' in your shoes, I wouldn't worry none
While you and your friends are worryin' 'bout me
I'm havin' lots of fun

[Chorus]
Countin' flowers on the wall, that don't bother me at all
Playin' solitaire 'til dawn, with a deck of fifty-one
Smokin' cigarettes and watchin' Captain Kangaroo
Now don't tell me
I've nothin' to do

[Verse 2]
Last night I got dressed up, pretended I was on the town
As long as I can dream it's hard to slow this swinger down
So, please don't give a thought to me, I'm really doin' fine
You can always find me here and havin' quite a time

[Chorus]
Countin' flowers on the wall, that don't bother me at all
Playin' solitaire 'til dawn, with a deck of fifty-one
Smokin' cigarettes and watchin' Captain Kangaroo
Now don't tell me
I've nothin' to do

[Verse 3]
It's good to see you, I must go, I know I look a fright
Anyway, my eyes are not accustomed to this light
And my shoes are not accustomed to this hard concrete
So, I must go back to my room and make my day complete

[Chorus]
Countin' flowers on the wall, that don't bother me at all
Playin' solitaire 'til dawn, with a deck of fifty-one
Smokin' cigarettes and watchin' Captain Kangaroo
Now don't tell me
I've nothin' to do
Don't tell me
I've nothin' to do",Nancy Sinatra,1965,"[13, 21, 34, 44, 60, 70, 96]",7
13,Puppet On A String,"I can't believe my thoughts
And I can't comprehend
That I destroy all beauty in life

I fear there is no hope
I never even tried
To change what seemed my destiny and

I can't explain my own ways
And I can't explain all the pain

I said I'll break your heart tonite
Break your heart
Tear it out tonite
Cause I can

I will never love again
Lose the fight
Like a puppet on a string
Forever tied

My emotions tear me up
My rage is uncontrolled
A danger to myself and others

Hate welling up inside
My heart feels black and numb
Your dreams are shattered right with mine and

I can't explain my own ways
And I can't explain all the pain

Can you make me feel again
Can you make me bleed again, emotions in me
And just see again, what you were for me
And just live again, out of the cold, make me whole again
Like you once knew and just try again and stand up to fight and not die again like every night and just be again, a different man and just see feel…",The Other (Horrorpunk),1965,"[14, 19, 22, 27, 46, 56, 80]",7
14,Hang On Sloopy,"[Chorus]
Hang on, Sloopy
Sloopy, hang on
Hang on, Sloopy
Sloopy, hang on

[Verse 1]
Sloopy lives in a very bad part of town (Ooh, ooh, ooh, ooh)
And everybody, yeah, tries to put my Sloopy down (Ooh, ooh, ooh, ooh)
Sloopy, I don't care what your daddy do (Ooh, ooh, ooh, ooh)
'Cause you know, Sloopy, girl, I'm in love with you (Ooh, ooh, ooh, ooh)
And so I sing out

[Chorus]
Hang on, Sloopy
Sloopy, hang on
Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah
Give it to 'em, yeah

[Guitar breakdown]

[Verse 2]
Sloopy, let your hair down, girl
Let it hang down on me (Ooh, ooh, ooh, ooh)
Sloopy, let your hair down, girl
Let it hang down on me, yeah, yeah (Ooh, ooh, ooh, ooh)

[Bridge]
Come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, come on, Sloopy (Come on, come on)
Well, it feels so good (Come on, come on)
You know, it feels so good (Come on, come on)
Well, shake it, shake it, shake it, Sloopy (Come on, come on)
Well, shake it, shake it, shake it, yeah (Come on, come on)
Ohhhhhhhh

[Outro]
Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah, yeah, yeah
Hang on, Sloopy
Sloopy, hang on
Yeah, yeah, yeah, yeah, yeah, yeah
Hang on, Sloopy
Sloopy, hang on",The McCoys,1965,"[15, 11, 11, 21, 28, 61, 31, 20, 9, 6, 3, 2, 1, 2, 7, 11, 22, 49, 67, 99]",20
15,Five O'Clock World,"Up every morning just to keep a job
I gotta fight my way through the hustling mob
Sounds of the city poundin' in my brain
While another day goes down the drain
Yeah, yeah, yeah

But it's a five o'clock world when the whistle blows
No one owns a piece of my time
And there's a five o'clock me inside my clothes
Thinkin' that the world looks fine, yeah
Oh my lady, yeah

Tradin' my time for the pay I get
Livin' on money that I ain't made yet
I've been goin' tryin' to make my way
But I live for the end of the day
Yeah, yeah, yeah

'Cause it's a five o'clock world when the whistle blows
No one owns a piece of my time
And there's a long-haired girl who waits, I know
To ease my troubled mind, yeah
Oh my lady, yeah

In the shelter of her arms everything's OK
When she talks, then the world goes slippin' away
And I know the reason I can still go on
When every other reason is gone
Yeah, yeah, yeah

In my five o'clock world, she waits for me
Nothing else matters at all
'Cause every time my baby smiles at me
I know that's it's all worthwhile, yeah
Oh my lady, yeah
Oh my lady, yeah
Oh my lady, yeah",The Vogues,1965,"[16, 23, 40, 67, 94]",5
16,One Has My Name (The Other Has My Heart),"One has my name, the other has my heart
With one I'll remain, that's when my heartaches start
One has brown eyes, the other's eyes are blue
To one I am tied, but to the other I am true

One has my love, the other has only me
But what good is love to a heart that can't be free
So I'll go living my life just the same
While one has my heart and the other has my name

One has my love, the other only me
But what good is love to a heart that can't be free
If I could live over my life I would change
The one who has my heart would also have my name",Jimmy Wakely,1965,"[17, 17, 24, 37, 51, 62, 75, 92]",8
17,Sunday And Me,"Her eyes would make an angel smile
They'd call her Sunday
She'll take a man and drive him wild
Her name is Sunday

And one day I'm gonna make her mine
It's gonna be so fine, you wait and see
It's gonna be just Sunday and me

There's not a star that shines as bright
Her name is Sunday
She'll take the dark out of the night
They call her Sunday

And one day I'm gonna take her home
Tell the world that she's my own, you'll wait and see
It's gonna be just Sunday and me

Sunday
Sunday

Oh, I see bells and wedding gowns
When I see Sunday
You know I dream of walkin' down
The aisle with Sunday

And one day, it's gonna come for sure
The day that I've been livin' for, you'll wait and see
It's gonna be just Sunday and me

Sunday
Sunday",Jay and the Americans,1965,"[18, 18, 23, 31, 52, 66]",6
18,I Will,"[Intro: Eminem]
And I don't think that I can stop it (Here it comes)
I do my best to try to block it (Redrum)
I've been sipping on like, vodka (Head's numb)
I'm blacking out, you better watch it (It's bedlam)

[Chorus: Eminem]
I thought I heard a voice in my head that said ""Kill""
I had no other choice that was left except fill
My pencil full of poisonous lead, the devil
He wants me to murder this beat, so I will
He told me there are doubters who question my skill
They wanna put my style to the test, am I still
The best? They want the crown on my head, I said, ""Chill
If you want me to murder this beat, then I will""

[Verse 1: Royce da 5'9""]
I'm a long way away from where you are in skill
Foreign wheels, my bitch wearin' four-inch heels
She on the orange pill
And she about to start taking off layers like orange peels
Sacha Baron Cohen, Ferrell, where am I going with this?
Oh yeah, I bar at will
And when you throw the iron in it, I'm all that still
The truth for real, I'm real true, call that trill
This is my house, this place is mine
Posted on any corner on any coast I'm on
You niggas need to leave that lean, Henny, and coke alone
Terror to the business, married to the strippers, T-Pain
Student of the game pre-Kane, you niggas Post Malone
Elite beatboxer minus the raps
Rollin' with at least three choppers, Ryan is that
I literally keep three shottas
I'm lyrically James Todd, Tariq Trotter minus the cap

[Chorus: Eminem]
I thought I heard a voice in my head that said ""Kill""
I had no other choice that was left except fill
My pencil full of poisonous lead, the devil
He wants me to murder this beat, so I will
He told me there are doubters who question my skill
They wanna put my style to the test, am I still
The best? They want the crown on my head, I said, ""Chill
If you want me to murder this beat, then I will""

[Verse 2: KXNG Crooked]
Manslaughter goons under the moonlight
John Wilkes, that's who I'm in the booth like
Ayy, bruh, I go ham for dead presidents
And everything I record is over your head like a boom mic
Why would you irrelevant fucks want to rebel against us
Knowing your Smith & Wesson has never been clutched?
Knowing you never been rushed by the most ignorant niggas invented
Them niggas that'll send you to the dentist to get a whole row of elephant tusks
Your teeth gone like you been on some meth and some dust forever
I see you, my niggas call me ""The Enemy Watcher""
The minute we spot ya, the semi'll pop, nigga, we got ya
I'm livin' to conquer, remember the mantra, I'm grippin' the launcher
Like Em and the Doctor with no guilty conscience
I'm still shockin' like droppin' a boombox in bathwater
More shockin' than a pissed off Blanka

[Verse 3: Joell Ortiz]
I just finished fuckin' a fish called Wanda
I'm finna wander off into yonder
Beyond just mentally stronger, memory monster
I remember the sponsorin' thought that conquered his triple entendre
You the cross of a unicorn and The Unabomber
Quit horsin' around in this building or you a goner
Your Willy Wonka persona won't help you any longer
I'm Optimus, I make prime examples of mini Tonkas
Hogtie your squad and go bonkers
Spin, grab Denaun's guitar and Honky Tonk ya
All your bars subpar like good golfers
I put a hole in one of you birdies with this Eagle and launch it (Pew)

[Chorus: Eminem]
I thought I heard a voice in my head that said ""Kill""
I had no other choice that was left except fill
My pencil full of poisonous lead, the devil
He wants me to murder this beat, so I will
He told me there are doubters who question my skill
They wanna put my style to the test, am I still
The best? They want the crown on my head, I said, ""Chill
If you want me to murder this beat, then I will""

[Verse 4: Eminem]
Now this will probably be the most illest shit that I've ever said
God bless the dead and let Biggie possess the pencil lead
They called me a sped and said that I had a messed up head
'Cause I said, ""Motherfuck school,"" and instead went to special ed
Sippin' Bacardi and lime I start to recollect on the time
That I startled my mom and had her scared to death
Word to Method Man
She heard some Wu-Tang coming from towards the patio
She was like, ""What the heck was that?""
She went to check on the noise and go inspect the deck
Then I jumped out with a sword and yelled, ""Protect your neck""
Now bow to the Lord, hold up, no, better yet, kneel
Better yet, get down on all fours and take a vow to always
Rejoice in the sound of my voice, but you don't have a choice
Just a third of my will will overpower yours
Using about a fourth to create the amount of force
It'll take to knock out a horse like a tranq full of Tylenol
Enter my house of horrors with a thousand floors
Got a crown of thorns, but it won't fit around the horns
But I'ma keep it a buck like a dollar store
I'm more than you bargained for and I am far more worse
Than a forty-some bar Lord Jamar verse
Nothing means more than respect, so when I curse
You could say I swore to protect
My image, I have zero time or regard for
A never-was, been claiming rap when it's not yours
If it was anyone's house, G Rap and Rakim would be havin' you mop floors
Run-DMC would be havin' you cleanin' sinks
Yeah, your group was off the chain, but you were the weakest link
Rest of these youngins of mine
Time to start throwing some shade, this time I'm shutting the blinds
'Cause when I'm looking at y'all, shit, it's no wonder it's why
I need a visor, 'cause y'all are just sons in my eyes
Born a cynic and more demented than an orphanage with a morgue up in it
Next door to an abortion clinic
Newborn infants tortured and tormented
With their foreheads dented when they drop 'cause the floor's cemented
Their corpses get ornamented
The coroner with a storage bin rented
To store them in and the torsos of forty women reported missin'
Distorted, twisted, this isn't no storybook ending
This is only the beginning
So, Lord, forgive me, I'm hearing voices
I can't ignore them anymore, they're winning

[Chorus: Eminem]
I thought I heard a voice in my head that said ""Kill""
I had no other choice that was left except fill
My pencil full of poisonous lead, the devil
He wants me to murder this beat, so I will
He told me there are doubters who question my skill
They wanna put my style to the test, am I still
The best? They want the crown on my head, I said, ""Chill
If you want me to murder this beat, then I will""

[Outro: Eminem]
And I don't think that I can stop it (Here it comes)
I do my best to try to block it (Redrum)
I've been sipping on like, vodka (Head's numb)
I'm blacking out, you better watch it (It's bedlam)",Eminem,1965,"[19, 10, 10, 13, 18, 29, 39, 58, 88]",9
19,I Hear A Symphony,"You've given me a true love
And every day I thank you, love
For a feeling that's so new
So inviting, so exciting

Whenever you're near, I hear a symphony
A tender melody
Pulling me closer, closer to your arms
Then suddenly (I hear a symphony)
Ooh, your lips are touching mine
A feeling so divine
Till I leave the past behind
I'm lost in a world
Made for you and me

Whenever you're near, I hear a symphony
Play sweet and tenderly
Every time your lips meet mine, now, baby, baby, baby
You bring much joy within
Don't let this feeling end
Let it go on and on and on, now, baby, baby, baby
Those tears that fill my eyes
I cry not for myself
But for those who've never felt the joy we felt (baby)

Whenever you're near, I hear a symphony
Each time you speak to me
I hear a tender rhapsody of love now, baby, baby
As you stand holding me
Whispering how much you care
A thousand violins fill the air, now, baby, baby
Don't let this moment end
Keep standing close to me
Ooh, so close to me, baby, baby, baby, baby
I hear a symphony
A tender melody",The Supremes,1965,"[20, 5, 2, 2, 1, 1, 5, 12, 39]",9
20,The Little Girl I Once Knew,"[Verse 1]
We met when she was younger
Then I had no eyes for her
A few years went by and I saw her
Now I'm gonna try for her
Look out, babe

[Chorus]
She's not the little girl I once knew
She's not the little girl I once knew
She's not the little girl I once knew
She's not the little girl I once knew

[Verse 2]
How could I ever have known that
She'd be what she is today
And look at how her boyfriend holds her
I'll be moving in one day
Split, man

[Chorus]
She's not the little girl I once knew
She's not the little girl I once knew
She's not the little girl I once knew
She's not the little girl I once knew

[Bridge]
La doo day pow pow pow
La doo day pow pow pow
La doo day pow pow pow

[Chorus]
[repeat until fade]",The Beach Boys,1965,"[21, 26, 32, 42, 69]",5
21,She's Just My Style,"Every time I see her she don't even look my way
Maybe she will notice me, but then what would I say?
I would say what's on my mind
But the words are hard to find
But I'm gonna try to tell her anyway
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's fine, so fine
Other guys who meet her may not think she's much to see
I can't begin to tell you what she always does to me
Maybe it's the clothes she wears
Or the way she combs her hair
Oh, that makes me want to tell her that I care
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's fine, so fine
(Guitar Solo)
Maybe it's the clothes she wears
Or the way she combs her hair
Oh, that makes me want to tell her that I care
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's fine, so fine
Don't you know that she's just my style
Everything about her drives me wild
Don't you know that she's just my style
Everything about her drives me wild...
(Fade Out)",Gary Lewis & The Playboys,1965,"[22, 32, 57]",3
22,You Didn't Have To Be So Nice,"You didn't have to be so nice
I would have liked you anyway
If you had just looked once or twice
And gone upon your quiet way

Today I said the time was right for me to follow you
I knew I'd find you in a day or two
And it's true

You came upon a quiet day
You simply seemed to take your place
I knew that it would be that way
The minute that I saw your face

And when we've had a few more days (When we've had a few more days)
I wonder if I'll get to say (Wonder if I'll get to say)
You didn't have to be so nice (Be so nice)
I would have liked you anyway (Would have liked)

Today I said the time was right for me to follow you (Today, said that the time was right to follow you)
I knew I'd find you in a day or two (I knew that I would find you in a day or two)
And it's true

You didn't have to be so nice (Didn't have to be so nice)
I would have liked you anyway (Would have liked you anyway)
If you had just looked once or twice (Once or twice)
And gone upon your quiet way (Quiet way)",The Lovin’ Spoonful,1965,"[23, 30, 39, 56, 75]",5
23,It's My Life,"[Verse 1]
This ain't a song for the broken-hearted (woah oh, woah oh, oh)
No silent prayer for the faith-departed
I ain't gonna be just a face in the crowd
You're gonna hear my voice when I shout it out loud

[Chorus]
It's my life, it's now or never
I ain't gonna live forever
I just want to live while I'm alive
(It's my life) My heart is like an open highway
Like Frankie said, ""I did it my way""
I just wanna live while I'm alive
It's my life

[Verse 2]
This is for the ones who stood their ground
For Tommy and Gina who never backed down
Tomorrow's getting harder make no mistake
Luck ain't even lucky, got to make your own breaks

[Chorus]
It's my life, it's now or never
I ain't gonna live forever
I just want to live while I'm alive
(It's my life) My heart is like an open highway
Like Frankie said, ""I did it my way""
I just wanna live while I'm alive
'Cause it's my life

[Bridge]
Better stand tall when they're calling you out
Don't bend, don't break, baby, don't back down

[Chorus]
It's my life, it's now or never
I ain't gonna live forever
I just want to live while I'm alive
(It's my life) My heart is like an open highway
Like Frankie said, ""I did it my way""
I just wanna live while I'm alive
It's my life and it's now or never
I ain't gonna live forever
I just want to live while I'm alive
(It's my life) My heart is like an open highway
Like Frankie said, ""I did it my way""
I just wanna live while I'm alive
It's my life",Bon Jovi,1965,"[24, 24, 31, 36, 47, 57, 78, 87]",8
