,title,lyrics,artists,date,rank,cnt
0,Tonight's The Night (Gonna Be Alright),"[Verse 1]
Stay away from my window
Stay away from my back door too
Disconnect the telephone line
Relax baby and draw that blind

[Verse 2]
Kick off your shoes and sit right down
Loosen off that pretty French gown
Let me pour you a good long drink
Ooh, baby, don't you hesitate 'cause

[Chorus]
Tonight's the night
It's gonna be alright
'Cause I love you girl
Ain't nobody gonna stop us now

[Verse 3]
C'mon, angel, my hearts on fire
Don't deny your man's desire
You'd be a fool to stop this tide
Spread your wings and let me come inside 'cause

[Chorus]
Tonight's the night
It's gonna be alright
'Cause I love you girl
Ain't nobody gonna stop us now

[Saxophone Solo]

[Verse 4]
Don't say a word my virgin child
Just let your inhibitions run wild
The secret is about to unfold
Upstairs before the night's too old

[Chorus]
Tonight's the night
It's gonna be alright
'Cause I love you woman
Ain't nobody gonna stop us now",Rod Stewart,1976,"[1, 1, 1, 1, 1, 1, 1, 8, 22, 35, 42, 71, 81]",13
1,You Don't Have To Be A Star (To Be In My Show),"[BILLY DAVIS JR]
Baby, come as you are with just your heart
And I'll take you in
You're rejected and hurt, to me you're worth
What you have within

[MARILYN MCCOO]
I don't need no superstar
'Cause I'll accept you as you are
You won't be denied, 'cause I'm satisfied
With the love that you can inspire

[BOTH]
You don't have to be a star, baby, to be in my show
You don't have to be a star, baby, to be in my show

[BILLY DAVIS JR]
Somebody nobody knows could steal the tune
That you want to hear
So stop your running around, 'cause now you've found
What was cloudy is clear, oh honey

[MARILYN MCCOO]
There'll be no cheering from the crowd
Just two hearts beating out loud
There'll be no parade, no tv or stage
Only me till your dying day

[BOTH]
You don't have to be a star, baby, to be in my show
You don't have to be a star, baby, to be in my
My, my, my, my, my show

(You don't have to be a star)
(You don't have to be a star)
(You don't have to be a star)

[BILLY DAVIS JR]
Don't think your star has to shine for me to find out
Where you're coming from
What is a beauty queen if it don't mean
That I'm number one?

[MARILYN MCCOO]
I don't need no superstar
'Cause I'll accept you as you are
You won't be denied, 'cause I'm satisfied
With the love that you can inspire

[BOTH]
You don't have to be a star, baby, to be in my show
You don't have to be a star, baby, to be in my
My, my, my, my, my show",Marilyn McCoo,1976,"[2, 3, 5, 6, 14, 18, 25, 31, 35, 39, 43, 48, 59, 70, 80, 90]",16
2,The Rubberband Man,"[Verse 1]
Hand me down my walkin' cane
Hand me down my hat
Hurry now and don't be late
'Cause we ain't got time to chat
You and me, we're goin' out
To catch the latest sound
Guaranteed to blow your mind
So high you won't come down

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

[Post-Chorus 1]
Oh, this dude is outta sight
Everything he does
Seems to come out right

[Verse 2]
Once I went to hear him play
At a club outside of town
I was so surprised, I was hypnotized
By the sound these cats put down
When I saw this short, fat guy
Stretch a band between his toes
Hey, I laughed so hard
'Cause the man got down
When it finally reached his nose

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

[Post-Chorus 2]
Got that rubber band, uh
Up on his toes
And then he wriggled it up
All around his nose

[Verse 2]
(Du du du du du du du du)
Guaranteed to blow your mind
(Du du du du du du du du)
Playin' all that music, yet keepin' time
(Du du du du du du du du)
Where in the world did he learn that, oh, Lord
(Du du du du du)
Lord, help him get away

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

[Bridge]
Choo, choo, choo, choo, choo, uh
Choo, choo, choo, choo, choo, choo
Choo, choo, choo, choo, choo, uh
Rubberband man, rubberband man, uh
(Du du du du du du du du)
Du du du du
(Du du du du du du du du)
Watch him, keep movin', just movin'
Got em groovin' on the corner, it's burnin' up, y'all
(Du du du du du du du du)
Ohooohooohhh

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

[Verse 3]
Ay, ay, ay, ay
Rubberband man's a doosin'
Move so quick, uh, he make me lose it
(Du du du du du du du du)
And then he stopped to show down
He wiggle it up, he wiggle it down, uh
(Du du du du du du du du)
Got speed to move it
Get rubberband off the ground, uh
(Du du du du du du du du)
He lifted it well high
In the sky, y'all
And then he
Du du du du du
Oh, get with it, y'all

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

[Verse 4]
Choo, choo, choo, choo, choo, uh
Turn it up, turn it up
Choo, choo, choo, choo, choo, uh
Rubberband man, rubberband man, uh
(Du du du du du du du du)
How much of this stuff do he think we can stand, uh, huh?
(Du du du du du du du du)
So much rhythm, grace, and debonair for one man, Lord
(Du du du du du du du du)
And then he had the nerve to twiggle his left toe
Slip it through his knee, got the feeling in his head, y'all
(Du du du du du)
Aw, come on, baby

[Chorus]
Hey, y'all, prepare yourself (won't you prepare yourself, hear me) for the rubberband man
You've never heard a sound (never heard a sound)
Like the rubberband man (Aw, he's the man)
You're bound to lose control (and he likes to jam)
When the rubberband starts to jam

[Post-Chorus 3]
Rubberband man starts to jam
Moving up and down cross the land
Got the people all in his wake
Everything probably seems outta place

[Bridge]
Just move it, just move it
(Du du du du du du du du)
Just move, move, move it
Just, rubberband, rubberband man
Just move it, just move it
(Du du du du du du du du)
Just move, move, move it
Just, rubberband, rubberband man
Get down
(Du du du du du du du du)
Oh, get down low
Ah ha
(Du du du du du du du du)
Oh, he can jam, y'all

[Chorus]
Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound (never heard a sound)
Like the rubberband man (never felt the groove)
You're bound to lose control (take a seat and move)
When the rubberband starts to jam

[Verse 5]
Ohwee
What's he doin' to me?
Rhythms I ain't felt before
Just groovin' up loudly
Gotta move, I gotta groove
Rubberband man
(Du du du du du du du du)
Achoo, achoo, achoo
(Du du du du du du du du)
The way he twiddles his toes with the band [?]

[Chorus]
Hey, y'all, (I don't know) prepare yourself for the rubberband man (Aw, prepare yourself, y'all)
You've never heard a sound (Can see his show)
Like the rubberband man
You're bound to lose control (Throwing his hat)
When the rubberband starts to jam

[Outro]
Ready to jam
Do my Rubberband
Ready to jam
I gotta do my Rubberband
(Du du du du du du du du)
A-twang, a-twang, a-twang, a-twang
Lord, have mercy
(Du du du du du du du du)
A-twang, a-twang, a-twang, a-twang
Just strike me in my bones
A-twang, a-twang, a-twang, a-twang
Maked a move, y'all
I kinda groove when I did

Hey, y'all, prepare yourself for the rubberband man (ya gotta believe me)
You've never heard a sound (He's a [?] cat )
Like the rubberband man (he moves and grooves)
You're bound to lose control ([?])
When the rubberband starts to jam

He's a big fat man that moves me good
Everybody oughta knock on wood
When you see the man do his stuff
I done see enough
(Du du du du du du du du)
Movin' his shoulders
Got his head movin' side to side
(Du du du du du du du du)
Dig him crimpin' with a [?]
(Du du du du du du du du)
Oh, he's the man, rubberband man
(Du du du du du)",The Spinners,1976,"[3, 2, 2, 2, 5, 6, 9, 15, 21, 27, 29, 35, 40, 51, 62, 84]",16
3,You Make Me Feel Like Dancing,"[Verse 1:]
You've got a cute way of talking
You got the better of me
Just snap your fingers
And I'm walking
Like a dog hanging on your lead

I'm in a spin
You know
Shaking on a string
You know

[Chorus:]
You make me feel like dancing
I'm gonna dance the night away
You make me feel like dancing
I'm gonna dance the night away
You make feel like dancing

I feel like dancing
Dancing
Dance the night away
I feel like dancing
Dancing
Ah

[Verse 2:]
Quarter to four in the morning
I ain't feeling tired
No, no, no, no, no
Just hold me tight
And leave on the light
'Cause I don't want to go home

You put a spell on me
I'm right where you want me to be

[Repeat Chorus:]
You make me feel like dancing
I'm gonna dance the night away
You make me feel like dancing
I'm gonna dance the night away
You make feel like dancing

I feel like dancing
Dancing
Dance the night away
I feel like dancing
Dancing
Dance the night away
Ah

[Bridge:]
And if you'll let me stay
We'll dance our lives away

[Chorus:]
You make me feel like dancing
I wanna dance my life away
You make me feel like dancing
I wanna dance my life away
You make me feel like dancing
I wanna dance my life away

(I feel like dancing)
You make me feel like dancing
I wanna dance my life away
(I feel just like dancing)
You make me feel like dancing",Leo Sayer,1976,"[4, 5, 6, 12, 16, 22, 28, 34, 48, 68]",10
4,More Than A Feeling,"[Verse 1]
I looked out this morning and the sun was gone
Turned on some music to start my day
I lost myself in a familiar song
I closed my eyes and I slipped away

[Chorus]
It's more than a feeling (more than a feeling)
When I hear that old song they used to play (more than a feeling)
I begin dreaming (more than a feeling)
'Till I see Marianne walk away
I see my Marianne walkin' away

[Verse 2]
So many people have come and gone
Their faces fade as the years go by
Yet I still recall as I wander on
As clear as the sun in the summer sky

[Chorus]
It's more than a feeling (more than a feeling)
When I hear that old song they used to play (more than a feeling)
I begin dreaming (more than a feeling)
'Till I see Marianne walk away
I see my Marianne walkin' away

[Guitar Solo]

[Verse 3]
When I'm tired and thinking cold
I hide in my music, forget the day
And dream of a girl I used to know
I closed my eyes and she slipped away

She slipped away

[Chorus]
It's more than a feeling (more than a feeling)
When I hear that old song they used to play (more than a feeling)
I begin dreaming (more than a feeling)
'Till I see Marianne walk away",Boston,1976,"[5, 6, 7, 8, 9, 12, 15, 17, 19, 21, 24, 45, 55, 76, 86]",15
5,Sorry Seems To Be The Hardest Word,"[Chorus]
What have I got to do to make you love me
What have I got to do to make you care
What do I do when lightning strikes me
And I wake to find that you're not there

[Chorus]
What do I do to make you want me
What have I got to do to be heard
What do I say when it's all over
And sorry seems to be the hardest word

[Verse]
It's sad, so sad
It's a sad, sad situation
And it's getting more and more absurd
It's sad, so sad
Why can't we talk it over
Oh it seems to me
That sorry seems to be the hardest word
It's sad, so sad
It's a sad, sad situation
And it's getting more and more absurd
It's sad, so sad
Why can't we talk it over
Oh it seems to me
That sorry seems to be the hardest word

[Chorus]
What do I do to make you love me
What have I got to do to be heard
What do I do when lightning strikes me
What have I got to do
What have I got to do
When sorry seems to be the hardest word
Sorry seems to be the hardest word",Ray Charles,1976,"[6, 7, 11, 15, 19, 28, 54]",7
6,I Wish,"[Intro]
Hey, this is radio station WSKEE
We're taking calls on the wish line
Making your wacky wishes come true
Hello?

[Hook]
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala

[Verse 1]
I wish I was like six-foot-nine so I can get with Leoshi
'Cause she don't know me but, yo, she's really fine
You know I see her all the time, everywhere I go
And even in my dreams, I can scheme of ways to make her mine
'Cause I know she's livin' phat
Her boyfriend's tall and he plays ball, so how am I gonna compete with that?
'Cause when it comes to playing basketball
I'm always last to be picked and in some cases never picked at all
So I just lean up on the wall
Or sit up in the bleachers with the rest of the girls who came to watch their man ball
Dag y'all! I never understood, black
Why the jocks get the fly girls, and me, I get the hood rats
I tell 'em, ""Scat, skittle, scabobble""
Got hit with a bottle and put in a hospital for talkin' that mess
I confess, it's a shame
When you livin' in a city that's the size of a box and nobody knows yo' name
Glad I came, to my senses
Like quick-quick, got sick-sick to my stomach, overcometh by thoughts
Of me and her together, right?
So when I asked her out, she said I wasn't her type

[Hook]
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala

[Verse 2]
I wish I had a brand new car so far, I got this hatchback
And everywhere I go, yo, I gets laughed at
And when I'm in my car I'm laid back
I got an 8-track, and a spare tire in the backseat, but that's flat
And do you really wanna know what's really wack?
See, I can't even get a date, so what do you think of that?
I heard that prom night is a bomb night
With a hood rat t'you can hold tight
But really though, I'm Figaro
When in my car, I can't even get a hello
Well, so many people wanna cruise Crenshaw on Sunday
One day I'mma have to get in my car and go
You know I take the 110 until the 105
Get off at Crenshaw, tell my homies, ""Look alive""
'Cause it's hard to survive
When you're living in a concrete jungle and these girls keep passing me by
She looks fly, she looks fly
Make me say, ""my, my, my""

[Hook]
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala

[Bridge]
I wish I was a little bit taller
I wish I was a baller
I wish I was a little bit taller
I wish I was a baller
I wish I was a little bit taller, y'all
I wish I was a baller
I wish I was a little bit taller
I wish I was a baller

[Verse 3]
Hey, I wish I had my way
'Cause every day would be a Friday, and you could even speed on the highway
I would play ghetto games
Name my kids ghetto names: Little Mookie, Big Al, Lorraine
Yo, you know that's on the real
So if you're down on your luck then you should know just how I feel
'Cause if you don't want me around
See, I go simple, I go easy, I go Greyhound
Hey, you, what's that sound?
Everybody look what's going down
Ah, yes, ain't that fresh?
Everybody wants to get down like that

[Chorus]
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six four Impala

[Outro]
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish",Skee-Lo,1976,"[7, 18, 29, 40]",4
7,Dazz,"[Verse 1]
You got diamonds in your eyes tonight
Throwing fire, trying to make it right
You’re getting higher than the ceiling lights
And falling hard enough to lose the fight

[Pre-Chorus]
Not in it for the money, just in it for the thrill
Living in the moment, paying for the kill
Golden grill of sadness, mid-life wasted youth
Always ends up like this, always gonna lose

[Chorus]
Dazzle me, dazzle me, dazzle me with gold
You’ll never be what you wanna be with all that money, that money
Dazzle me, dazzle me, throw away your gold
You’ll never be what you wanna be with all that money, that money, that money

[Verse 2]
There’s a human in your heart of hearts
Hiding true colours made you fall apart
In the mirror you’re a work of art
But this is real life, real life

[Pre-Chorus]
Not in it for the money, just in it for the thrill
Living in the moment, paying for the kill
Golden grill of sadness, mid-life wasted youth
Always ends up like this, always gonna lose

[Chorus]
Dazzle me, dazzle me, dazzle me with gold
You’ll never be what you wanna be with all that money, that money
Dazzle me, dazzle me, throw away your gold
You’ll never be what you wanna be with all that money, that money, that money

[Bridge]
Give me neon lights, roll me paper heights
I can feel the dice, cooling me
See the plastic life through my bloodshot eyes
I am wild alive, I am wild alive

[Pre-Chorus]
Not in it for the money, just in it for the thrill
Living in the moment, paying for the kill
Golden grill of sadness, mid-life wasted youth
Always ends up like this, always gonna lose

[Chorus]
Dazzle me, dazzle me, dazzle me with gold
You’ll never be what you wanna be with all that money, that money
Dazzle me, dazzle me, throw away your gold
You’ll never be what you wanna be with all that money, that money, that money",Oh Wonder,1976,"[8, 12, 18, 24, 30, 40, 53, 68, 79, 90]",10
8,Car Wash,"Ooh, you might not ever get rich
But let me tell you it's better than digging a ditch
There ain't no telling who you might meet
A movie star or maybe even an Indian chief

Working at the car wash
Working at the car wash, yeah
Come on and sing it with me, car wash
Sing it with the feeling now, car wash, yeah

Ooh, come summer, the work gets kind of hard
This ain't no place to be if you planned on being a star
Let me tell you, it's always cool
And the boss don't mind sometimes if you're at the pool

At the car wash, woah
Talking about the car wash, yeah
Come on y'all and sing it for me
Car wash, wooh, car wash, yeah

(Work and work) Well those cars never seem to stop coming
(Work and work) Keep those waxin' machines humming
(Work and work) My fingers to the bone
(Work) Keep up, I can't wait till it's time to go home

Hey, get your car washed today
Fillup and you don't have to pay
Come on and give us a play
Car wash, right away

At the car wash
Talking about the car wash
Car wash, yeah
Come on y'all and sing it with me
Car wash
Sing it with feeling y'all
Car wash, yeah

Wowowoh
(Car wash) Those cars never seem to stop coming
What I say
Keep those rags and machines humming
(Car wash) Let me tell you it's always cool
And the boss don't mind sometimes if you, act the fool

At the car wash
Talking about the car wash, yeah
Car wash, yeah
Talking about the car wash, yeah

Car wash
Car wash, yeah
Car wash
Car wash, yeah
Car wash
Car wash, yeah
Car wash
Car wash, yeah",Rose Royce,1976,"[9, 17, 22, 42, 52, 65, 75, 79, 82, 86]",10
9,After The Lovin',"So I sing you to sleep
After the lovin'
With a song I just wrote yesterday
And I hope you can hear
What the words and the music have to say

It's so hard to explain
Everything that I'm feelin'
Face to face, I just seem to go dry
But I love you so much
That the sound of your voice can get me high

Thanks for taking me (thanks for taking me)
On a one way trip to the sun (one way trip to the sun)
And thanks for turning me (turning me)
Into a someone (someone)

So I sing you to sleep
After the lovin'
I brush back the hair from your eyes
And the love on your face
Is so real that it makes me want to cry

And I know that my song isn't saying anything new
Oh, but after the lovin'
I'm still in love with you

So I sing you to sleep
After the lovin'
I brush back the hair from your eyes (after the lovin')
And the love on your face
Is so real that it makes me want to cry (your love is real, it makes me cry)

And I know that my song isn't saying anything new
Oh, but after the lovin' (after the lovin')
I'm still in love with you
Yes, after the lovin' (after the lovin')
I'm still in love with you
Hmm, after the lovin'
I'm still in love with you",Engelbert Humperdinck,1976,"[10, 11, 13, 20, 22, 29, 41, 50, 62, 85]",10
