,title,lyrics,artists,date,rank,cnt
0,I Will Always Love You,"[Verse 1]
If I should stay
I would only be in your way
So I'll go but I know
I'll think of you every step of the way

[Chorus]
And I will always love you
I will always love you
You
My darling, you

[Verse 2]
Bittersweet memories
That is all I'm taking with me
So good-bye
Please don't cry
We both know I'm not what you, you need

[Chorus]
And I will always love you
I will always love you
You

[Verse 3]
I hope life treats you kind
And I hope you have all you've dreamed of
And I wish you joy and happiness
But above all this I wish you love

[Chorus]
And I will always love you
I will always love you
I will always love you
I will always love you
I will always love you
I, I will always love you

[Outro]
You
Darling, I love you
I'll always
I'll always love you",Whitney Houston,1992,"[1, 1, 1, 1, 1, 12, 40]",7
1,Rump Shaker,"[Intro]
You are listening to the sound of
WNE posse
Yeah, rump shaker
Rump shaker, yeah

[Chorus]
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
Check baby, check baby, one, two, three, four
Check baby, check baby, one, two, three
Check baby, check baby, one, two
Check baby, check baby, one

[Verse 1: A Plus]
It's called the rump shaker, the beats is like sweeter than candy
I'm feelin' manly and your shaker's comin' in handy
Slide off my clothes from New York down by your Virginia
Ticklin you around Delware before I enter
Turn to seduction from face hips to feet
A wiggle and a jiggle can make the night complete
Now since you got the body of the year, come and get the award
Here's a hint: it's like a long sharp sword
Flip tail, so let me see you shake it up like dice
The way you shake your rump is turnin' mighty men to mice
But A Plus got a surprise that's a back breaker
Now let me see you shake your rump like a rump shaker

[Chorus]
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
Check baby, check baby, one, two, three, four
Check baby, check baby, one, two, three
Check baby, check baby, one, two
Check baby, check baby, one

[Verse 2: Teddy Riley]
Yup, yup, it's Teddy
Ready with the one-two checker
Wreckx-N-Effect is in effects but I'm the wrecker
Of the track 'bout the honey shakin' rumps and they backs in
Booties of the cuties steady shakin' but relaxin'
The action, is packed in a jam like a closet
Beats bound to get you up, cold flowin' like a faucet
Not mean to make you sit, not mean to make you jump
But yep make the hotties in the party shake your rump
I like the way you comb your hair (uh)
I like the stylish clothes you wear (uh)
It's just the little things you do (uh)
That makes me wanna get with you (uh)

[Chorus]
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump

[Verse 3: Markell Riley]
Shake it, shake it, shake it, now shake it
She can spend every birthday butt naked
Body is soft, makin' me wanna squish her
More just than a game, a rumper like a sub-woofer
Shake it to the left (shake it), shake it to the right
I don't mind stickin' it to her every single night
Come on, pass the poom-poom, send it to poppa
Shake it baby, shake it baby, shake it, don't stoppa
Let me see you do the booty hop (hop)
And now make the booty stop
Now drop and do the booty wop (ooh)
The way you shakin' your reals, will appeal
Is makin' my bills (that's a whole lotta bills)
But I ain't into trickin', just to treatin'
And I ain't into treatin' every trick that I'm meetin'
(Nah, nah, nah, nah, nah, nah, nah)
Yeah, shake it baby, shake it now, shake it like that

[Chorus]
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump
All I wanna do is zoom-a-zoom-zoom-zoom
And a poom-poom, just shake ya rump

[Outro]
Break it down, uh, yeah
Just shake ya rump
Uh, yeah
W-N-E is in effect
Peace",Wreckx-N-Effect,1992,"[2, 3, 3, 3, 4, 5, 6, 8, 18, 32, 55, 79, 94]",13
2,If I Ever Fall In Love,"[Verse 1: Jason Derulo]
The very first time that I saw your brown eyes
Your lips said ""Hello"" and I said ""Hi""
I knew right then you were the one
But I was caught up in physical attraction (Caught up)
But to my satisfaction
Baby, you were more than just a face

[Chorus: All]
And if I ever (Ever fall)
In love again (Again)
I will be sure that the lady is a friend
And if I ever (Ever fall)
In love so true (So true)
I will be sure that the lady's just like you

[Verse 2: All]
(I swear the next time she'll be a friend, oh yeah)
If I say that I can be your one and only
Promise that you'll never leave me lonely
I just wanna be the one you need (Need)
I just wanna be the one who serves you (Serve you)
Sometimes I feel as if I don't deserve you
I cherish every moment that we share

[Chorus: All]
And if I ever (Ever fall)
In love again (Again)
I will be sure that the lady is a friend
And if I ever fall (Ever fall)
In love so true (So true)
I will be sure that the lady's just like you

[Bridge: All]
My friend
Very next time, she'll be my friend
I need someone who'll be my friend
Someone who I can believe in
My friend
Very next time, she'll be my friend
Someone who I can believe in
My friend
Very next time, she'll be my friend
Someone who I can believe in
My friend
I need someone like you
Very next time, she'll be my friend

[Chorus: All]
And if I ever fall (Ever fall)
In love again (Again)
I will be sure that the lady is a friend
And if I ever fall (Ever fall)
In love so true (So true)
I will be sure that the lady's just like you",Pentatonix,1992,"[3, 2, 2, 2, 3, 2, 4, 12, 23, 35, 54]",11
3,"In The Still Of The Nite (From ""The Jacksons"")","1. Like a Rolling Stone by Bob Dylan
2. Satisfaction by The Rolling Stones
3. Imagine by John Lennon
4. What's Going On by Marvin Gaye
5. Respect by Aretha Franklin
6. Good Vibrations by The Beach Boys
7. Johnny B. Goode by Chuck Berry
8. Hey Jude by The Beatles
9. Smells Like Teen Spirit by Nirvana
10. What'd I Say by Ray Charles
11. My Generation by The Who
12. A Change Is Gonna Come by Sam Cooke
13. Yesterday by The Beatles
14. Blowin' in the Wind by Bob Dylan
15. London Calling by The Clash
16. I Want to Hold Your Hand by The Beatles
17. Purple Haze by Jimi Hendrix
18. Maybellene by Chuck Berry
19. Hound Dog by Elvis Presley
20. Let It Be by The Beatles
21. Born to Run by Bruce Springsteen
22. Be My Baby by The Ronettes
23. In My Life by The Beatles
24. People Get Ready by The Impressions
25. God Only Knows by The Beach Boys
26. (Sittin on) the Dock of the Bay by Otis Redding
27. Layla by Derek and the Dominos
28. A Day in the Life by The Beatles
29. Help! by The Beatles
30. I Walk the Line by Johnny Cash
31. Stairway To Heaven by Led Zeppelin
32. Sympathy for the Devil by The Rolling Stones
33. River Deep-Mountain High by Ike and Tina Turner
34. You've Lost That Lovin' Feelin' by The Righteous Brothers
35. Light My Fire by The Doors
36. One by U2
37. No Woman by No Cry by Bob Marley and the Wailers
38. Gimme Shelter by The Rolling Stones
39. That'll Be the Day by Buddy Holly
40. Dancing in the Street by Martha and the Vandellas
41. The Weight by The Band
42. Waterloo Sunset by The Kinks
