,title,lyrics,artists,date,rank,cnt
0,Are You Lonesome To-night?,"[Verse 1]
Are you lonesome tonight?
Do you miss me tonight?
Are you sorry we drifted apart?
Does your memory stray
To a bright sunny day
When I kissed you and called you sweetheart?

[Verse 2]
Do the chairs in your parlor seem empty and bare?
Do you gaze at your doorstep and picture me there?
Is your heart filled with pain
Shall I come back again?
Tell me dear, are you lonesome tonight?

Spoken:
I wonder if you're lonesome tonight
You know someone said that the world's a stage
And each of us must play a part
Fate had me playing in love with you as my sweetheart
Act one was where we met
I loved you at first glance
You read your line so cleverly and never missed a cue
Then came act two, you seemed to changed, you acted strange
And why I've never know
Honey, you lied when you said you loved me
And I had no cause to doubt you
But I'd rather go on hearing your lies
Than to go on living without you
Now the stage is bare and I'm standing there
With emptiness all around
And if you won't come back to me
Then they can bring the curtain down

[Outro]
Is your heart filled with pain
Shall I come back again?
Tell me dear, are you lonesome tonight?",Elvis Presley,1960,"[1, 1, 1, 1, 1, 2, 35]",7
1,Wonderland By Night,Instrumental,Floyd Cramer,1960,"[2, 17, 27, 3, 20, 47, 4, 25, 57, 13, 51, 89, 20, 78, 26, 88, 50, 88]",18
2,Last Date,"It's over our love affair
Too late now I find I care
His sweet love no more I'll share
Now he's gone I'm alone
I was wrong should have known
Took me home on our last date

I search for a single way
To tell him what I had to say
I kissed him watched him walk away
Set him free foolishly destiny misery
Tragedy on our last date

Took the ring from my trembling fingers
Brushed a tear from my baby's eye
Walked away didn't know that
I'd soon miss him so
Guess I was too young to realize
So blind I couldn't see
How much he really meant to me
And that soon he would always be
On my mind in my heart I was blind from the start
Lost his love on our last date",Floyd Cramer,1960,"[3, 41, 2, 24, 2, 21, 2, 39, 2, 70, 4, 94, 8, 16, 28, 55, 81, 63, 99]",19
3,A Thousand Stars,"ONEUS「A Thousand Stars (アサウザンドスターズ)」の歌詞

「イントロ」
A thousand stars in life

「バース１」
もうdon't look back and say goodbye
昨日までの自分と別れを告げ
また新たな日々, ah, ah
見据える my dream, ah, ah
そう「いつかきっと叶うから」
なんて待っているだけじゃ
Nothing happens
自らを inspire, ah, ah
心に素直に, oh, oh, oh yeah
行き場のない 孤独な夜
やけに冷たい空気の中でも
空に両手をかざし
背筋伸ばし壊れかけのハンドルさばく
立ちはだかる壁も 高く超えてみせるさ

「プリコーラス」
想像以上の未来が 待ってるから
希望だけ握りしめて走り出そう

「コーラス」
A thousand stars in life
A thousand stars in life
A thousand stars in life
どんな暗闇の中も
照らす心の光
A thousand stars in life

「バース２」
(Ra spit out flame)
生まれたてからじゃないけど
俺の人生は輝くさ
誰より遅くても絶対立ち上がるのさ
また始まる keep goin'
千の星を超えあの月までホイッ
気づけば we gotta run
止まらない想いは
輝くのさ amazing
Everything gonna be alright
Everything gonna be okay
悩み失敗全て光る為の糧に so shine

「プリコーラス」
想像以上の未来が 待ってるから
希望だけ握りしめて走り出そう

「コーラス」
A thousand stars in life
A thousand stars in life
A thousand stars in life
どんな暗闇の中も
照らす心の光

「ブリッジ」
もうdon't look back and say goodbye
光きっと掴めると
また新たな日々
(It's a brand new day)
見据えてく my dream
(Another day of sun)

「プリコーラス」
空に瞬く星が照らす未来は
希望と夢に満ちてる望んだ世界

「コーラス」
A thousand stars in life
A thousand stars in life
A thousand stars in life
どんな暗闇の中も
照らす心の光
A thousand stars in life",ONEUS,1960,"[4, 7, 3, 5, 5, 7, 9, 22, 37, 67]",10
4,Exodus,"[Intro: YUNG PLAGUE]
First, I turned the Nile River into blood!
Then I released the frogs as the city floods!
Along with lice, flies, and I diseased your livestock!
Then I make sure the boils grow on your wife and child!
Look up at the fucking sky, you'll see a storm of hail and fire!
Then I sent out the locusts to swarm your fucking crops!
I blacked out the sun and made time stop!
Next I'm coming for your firstborn son, watch him drop!

[Verse 1: YUNG PLAGUE]
Bitch, I'm Yung Plague, here to spread the flames
Makin' it fucking rain alligator fangs
Lightin' the flame that ignited the revelation of Osiris
I'm risin' above the horizon, I blackened the diamond
And siphoned all of the water supply of Zion
Bitch, I cut the head clean off of the lion
Put it on a spike, and all of the sheep became enlightened, bitch
I'm standin' right beside Poseidon 'bout to release all the Titans
Footprints in the sand, followed by a herd of rotten bison

[Bridge: PONTIUS PILATE]
Grey, grey, grey, grey
Grey, grey, grey, grey
Grey, grey, grey, grey
Grey, grey, grey, GREY!

[Verse 2: PONTIUS PILATE]
Crucify me with the nails in my feet
With the nails in my wrists, and that blade in my chest
Enlightened by Zion, I'm wearin' the lion
With teeth on a rope that surrounding my neck
Standing in fire, I'm God of the liars
Attire is made up of nothin' but wire
The choir is singin' my praises with phrases that let you all know I'm the bastard of Satan
Black in my eyes, homicide on my mind
With that blood on my face, then I turn it to wine
Yung Christ the divine, make them fall into line
Let the planets align as they build me a shrine
The end of the world as you know it
When I'm up in hell, I turn fire to snow, bitch
The waters, they swell as the polars are broken
Evoking the smoke from the bodies that's choking, hoe",$UICIDEBOY$,1960,"[5, 6, 10, 30, 40, 51, 71]",7
5,North To Alaska,"Way up north (north to Alaska)
Way up north (north to Alaska)
North to Alaska - go north, the rush is on
North to Alaska - go north, the rush is on

Big Sam left Seattle in the year of ninety-two
With George Pratt his partner, and brother Billy too
They crossed the Yukon River and found a bonanza gold
Below that old white mountain, just a little southeast of Nome

Sam crossed the majestic mountains to the valleys far below
He talked to his team of huskies as he mushed on through the snow
With the northern lights a-runnin' wild in the land of the midnight sun
Yes, Sam McCord was a mighty man in the year of nineteen-one

Where the river is windin', big nuggets they're finding
North to Alaska - go north, the rush is on
Way up north (north to Alaska)
Way up north (north to Alaska)
North to Alaska - go north, the rush is on
North to Alaska - go north, the rush is on

George turned to Sam with his gold in his hand
Said ""Sam you're a-lookin' at a lonely, lonely man
I'd trade all the gold that's buried in this land
For one small band of gold to place on sweet little Jenny's hand

'Cause a man needs a woman to love him all the time
Remember, Sam, a true love is so hard to find
I'd build for my Jenny a honeymoon home
Below that old white mountain just a little southeast of Nome""

Where the river is winding, big nuggets they're finding
North to Alaska, a-go north, the rush is on
North to Alaska, a-go north, the rush is on
Way up north (north to Alaska)
Way up north (north to Alaska)
Way up north (north to Alaska)
Way up north (north to Alaska)",Johnny Horton,1960,"[6, 4, 5, 6, 7, 12, 12, 18, 23, 31, 37, 59, 64, 85, 93]",15
6,Many Tears Ago,"A long time ago in a far off place
I got caught up in a pretty place
Diamond eyes that stole my heart away
I was young and so naive
I never thought that you'd ever leave
But you packed your bags and left for Santa Fe
And now you're at my door again
Askin' me to take you in
But darlin' this time things won't work that way

Many tears ago, I thought I loved you
Many tears ago, I thought my heart could never break
But oh, the pain you put me through
Was more than I could take
So take your memory and go
'Cause that was many tears ago

Time goes by and feeling fade
But I still have my lonely days
When I can't help myself for feelin' blue
'Cause Lord knows I've tried to forget
But sometimes I still lie in bed
Close my eyes and all I see is you
But you never felt the way I did
So I tell myself again
Just what tonight I'm tellin' you

Chorus

Many tears ago",Brett James,1960,"[7, 8, 8, 11, 14, 19, 49, 79]",8
7,You're Sixteen,"[Verse]
Ho!
You come on like a dream, peaches and cream
Lips like strawberry wine
You're sixteen, you're beautiful
And you're mine. (mine, all mine)

You're all ribbons and curls
Ooh, what a girl
Eyes that sparkle and shine
You're sixteen, you're beautiful and you're mine
(mine, all mine, mine, mine)

[Chorus]
You're my baby, you're my pet
We fell in love on the night we met
You touched my hand, my heart went pop
Ooh, when we kissed, i could not stop

[Bridge]
You walked out of my dreams, into my arms
Now you're my angel divine
You're sixteen, you're beautiful, and you're mine

[Chorus]
You're my baby, you're my pet
We fell in love on the night we met
You touched my hand, my heart went pop
Ooh, when we kissed, i could not stop

[Bridge]
You walked out of my dreams, into my arms
Now you're my angel divine
You're sixteen, you're beautiful, and you're mine

[Outro]
You're sixteen, you're beautiful, and you're mine
You're sixteen, you're beautiful, and you're mine
All mine
All mine
All mine
All mine
All mine
All mine
All mine
All mine
All mine
All mine
All mine
What shall we do with the drunken sailor?
What shall we do with the drunken sailor?",Ringo Starr,1960,"[8, 9, 12, 17, 21, 32, 41, 62, 94]",9
8,Sailor (Your Home Is The Sea),"Ueber Rio und Shanghai
Ueber Bali und Hawaii
Deine liebe ist dein schiff
And the stars are your best friends
And though you find your thrills in the places far away from me
Just remember I'm always waiting when your journey ends",Lolita,1960,"[9, 5, 6, 9, 12, 24, 34, 65, 73, 76]",10
9,"Corinna, Corinna","[Songtext von ""Corinna, Corinna""]

Corrina, Corrina
Sag, wo bleibst so lang?
Corrina, Corrina
Sag, wo bleibst so lang?
I moch ma solche Sorgen
Bitte kumm boid ham!

A Vogl singt im Gartn
Und de Blumen blühn
A Vogl singt im Gartn
Und de Blumen blühn
Aber ohne mei Corrina
Kann mi des net berührn!

Corrina, Corrina
Madl, i denk an di
Corrina, Corrina
Madl, i denk an di
Und wanns'd net boid zu mir kummst
Is ollas aus fia mi!",Wolfgang Ambros,1960,"[10, 27, 42, 71, 84, 96]",6
