,title,lyrics,artists,date,rank,cnt
0,Escape (The Pina Colada Song),"          
            Lyrics for this song have yet to be released. Please check back once the song has been released.
          
        ",Sugar Ray,1979,"[1, 1, 4, 5, 6, 12, 23, 40, 60, 74, 85]",11
1,Please Don't Go,"[Intro]
Hmm, hmm, hmm
Hmm, hmm, hmm
Hmm, hmm, hmm
Hmm, hmm, hmm
Hmm, hmm, hmm
Hmm, hmm, hmm
Hmm, hmm, hmm

[Verse 1]
Nobody ever knows
Nobody ever sees
I left my soul
Back then, no I'm too weak

[Pre-Chorus]
Most nights I pray for you to come home
Praying to the lord
Praying for my soul

[Chorus]
Now please don't go
Most nights I hardly sleep when I'm alone
Now please don't go, oh no
I think of you whenever I'm alone
So please don't go

[Verse 2]
Cause I don't ever wanna know
Don't ever want to see things change
Cause when I'm living on my own
I wanna take it back and start again

[Pre-Chorus]
Most nights I pray for you to come home
I'm praying to the lord
I'm praying for my soul

[Chorus]
Now please don't go
Most nights I hardly sleep
When I'm alone
Now please don't go, oh no
I think of you whenever I'm alone
So please don't go

[Bridge]
I sent so many messages
You don't reply
Gotta figure out, what am I missing babe?
Singing now, oh oh oh
I need you now, I need your love, oh

[Chorus]
Now please don't go
I said most nights I hardly sleep
When I'm alone
Now please don't go, oh no
I think of you whenever I'm alone
So please don't, (please) don't go
So please (please) don't go
(Please) don't go, oh no
So please don't go
I think of you whenever I'm alone
So please don't go",Joel Adams,1979,"[2, 2, 3, 4, 4, 6, 9, 10, 11, 13, 16, 28, 37, 39, 49, 58, 66, 76, 86]",19
2,Babe,"[Intro]
...You light up another cigarette and I pour the wine
It’s four o'clock in the morning and it’s starting to get light
Now I’m right where I want to be, losing track of time
But I wish that it was still last night...

[Couplet]
Quand j'partirai ne venez pas pleurer sur ma tombe, combien sont sincères ?
Combien de drames, de vraies galères, combien de faux frères ?
Quand j'étais vraiment dans la merde, combien m'ont tendu la main ?
Ne jamais remettre à demain ce qu'on peut faire à une main
Déjà à l'époque, on m'enviait pour une barrette
J'fais d'l'auto-stop sur le chemin du Paradis et seul le Diable s'arrête
Cimetière de Trappes, en p'tite équipe, ramenez pas trop d'de-mon
On vit entre anges et démons, combien me connaissent de nom ?
Quand j'partirai, dites à ma famille que j'les aime
Que mon truc c'est la solitude, que j'ai du mal à dire ""je t'aime""
Quand j'partirai, dites à mon dealer qu'il est au chômage
Drôle de personnage, pas besoin qu'on m'rende hommage
Dites à mes vrais amis que l'amitié s'étend à jamais
Que j'étais nul en maths car quand on aime on n'compte jamais
Vous direz aux matons que l'peura m'a fait changer d'air
Que ma fierté c'est l'Maroc et que j'préfère manger par terre
Aucun remord, j'ai vécu pleinement
Un titulaire sur le terrain, c'est dix rageux qui parlent sur le banc
Quand j'partirai, dites à mon père que rien ne sert de pleurer
Dites à ma fille que ses prières remplaceront les courriers
Dites à mes profs que rien à foutre si j'ai pas eu leurs diplômes
Dites aux rageux que cet album va sûrement peser dix tonnes
Quand j'partirai, vous passerez le salam au Congo
Vous leur direz qu'on y mange bien, vous remercierez le Togo
Le Cameroun et l'Algérie, le Canada, Djibouti
J'aurai p't-êt' un seul remord : ne pas revoir l'public du Mali
J'partirai la tête haute, ma fille, n'écoute pas les gens !
J'ai des souvenirs de Dakar, de quelques frères d'Abidjan
Quand j'partirai, la concurrence pourra sortir d'son trou
Et seulement une fois enterré, vous pourrez prendre son pouls
Je serai pas loin, je serai à jamais dans le cœur d'la famille
De quelques fans anéantis, de quelques sœurs des Antilles
Quand j'serai plus là, vous direz à certains frères qu'ils m'ont déçu
Que moi j'ai pas une belle plume, seulement un putain d'vécu !
Vécues, les années passent et je vois les choses empirer
Seigneur, ayez pitié le jour où j'partirai
Quand j'partirai, certains faux frères feront mine d'être déçus
Veulent rouler avec moi, auparavant m'auraient marché dessus
Dites à mes fans que j'suis fou d'eux, que je n'étais rien sans eux
Que la vie, ça blesse, et qu'il n'y a pas d'fumée sans coup d'feu
Big up à Fred Musa, Pascal Cefran c'est la même
Encore un rap anti-FN sur ta FM
Quand j'partirai, certains bâtards feront leurs condoléances
Où étaient-ils quand les factures arrivaient à échéance ?
Où étaient-ils quand les Restos du Cœur servaient le daron ?
Où étaient-ils quand les huissiers prenaient l'fauteuil du salon ?
Où étaient-ils quand les yeux mouillés, Maman manquait d'liquide ?
Étaient-ils là au mitard, avec une envie d'suicide ?
Les années passent, bordel de merde, et j'vois les choses empirer
Seigneur, ayez pitié le jour où j'partirai

[Outro]
Yeah, le jour où j'partirai, j'emmènerai rien avec moi
Pas d'appartement, pas d'bijou, pas d'voiture
J'ai jamais rappé pour cette merde, t'façon
Et ça, les vrais le savent, depuis mon premier album
Quand j'partirai, la seule chose qui est importante pour moi
C'est qu'j'espère que j'aurai l'temps de dire :
""Achhadou an lâ ilâha illa-llâh, washadou ana Muhammad rasûlu-llâh""
Et j'veux entendre chanter... Fouiny Babe !
J'veux vous entendre chanter...
La réussite, ça génère des inimitiés Fouiny, ça crée des ennemis :
Ton succès se retourne contre toi !
Qu'est-ce que tu vas faire, tuer ton succès ?
Tu préférerais ne pas avoir réussi ?
C'n'est pas compliqué, ou on réussit et on s'fait quelques ennemis
Ou bien on loupe son coup, et on s'fait quelques amis
C'est une question de choix...",La Fouine,1979,"[3, 3, 1, 1, 2, 2, 4, 6, 7, 14, 26, 42, 72]",13
3,Send One Your Love,"[Chorus 1]
Send her your love
With a dozen roses
Make sure that she knows it
With a flower from your heart

[Chorus 2]
Show him your love
Don't hold back your feelings
You don't need a reason
When it's straight from the heart

[Verse 1]
I've heard so many say that the days of romance are no more
And people falling in love is so old fashioned
But waiting are they the day they once let slip away
Hiding need to fulfill their heart's desire for love’s passion

[Chorus 1]
Send her your love
With a dozen roses
Make sure that she knows it
With a flower from your heart

[Chorus 2]
Show him your love
Don't hold back your feelings
You don't need a reason
When it's straight from the heart

[Verse 2]
I know that people say two hearts beating as one is unreal
And can only happen in make believe stories
But so blind they all must be that they cannot believe what they see
For around us are miracles of love’s glory

[Chorus 2]
Show him your love
Don't hold back your feelings
You don't need a reason
When it's straight from the heart",Stevie Wonder,1979,"[4, 4, 5, 6, 7, 8, 14, 26, 51]",9
4,Still,"[Intro]
Now I'm saying, ""What's good with you?""
I remember being in the hood with you
I still think about you

[Verse 1]
Fuck all the phony shit
Fuck it, I'm stuck on some doly shit
Had a knife in my back when I wrote this shit
I look back and I laugh when I noticed it
I shoot up and lean back on some Kobe shit
They don't know how to pass on some Kobe shit
Should've listened, my mom always told me this
I was only 13 when she told me this
Watch who you fuck with
And never ever trust a nigga for nothing
Even if you feel like you really love her
Don't ever tell that bitch that you really love her
'Cause that's when she's gon' make you feel like you nothing
And that's when you gon' start to feel like you buggin'
I wish I would've never told you wassup
And I wish I never even told you pull up

[Chorus]
Got me saying, ""What's good with you?""
I remember being in the hood with you
Everything was always understood with you
Girl I even bust a couple juugs with you
I still think about you
Girl I still think about you
Said you always gon' be there for me
Now you gone and you just disappeared on me
Can't believe I really thought you cared for me
You was s'posed to be the one that's here with me
I still think about you
Girl I still think about you

[Verse 2]
I hope that I never see you again
I don't wanna put up with it
I don't wanna fuck with it
I'ma just send you this letter whenever I'm done with it
I know you gon' read it
I called you a bitch at the end, I don't know if I mean it
I ain't wanna believe what my niggas was telling me
My nigga I shoulda cheated
And now I feel stupid
I shoulda knew better than this
Wasn't the right way to do it
I should've been choosing the money instead of a bitch
Fuck it cause I'm gettin' to it
Just watch how I do it
I knew I was ready for this
Bitch I'ma focus on music
You love how I do it
I knew I was ready for this

[Chorus]
Got me saying, ""What's good with you?""
I remember being in the hood with you
Everything was always understood with you
Girl I even bust a couple juugs with you
I still think about you
Girl I still think about you
Said you always gon' be there for me
Now you gone and you just disappeared on me
Can't believe I really thought you cared for me
You was s'posed to be the one that's here with me
I still think about you
Girl I still think about you

[Verse 3]
But all I can say is you dumb ho, you got me feeling stupid
You got me singing all these love songs
What the fuck am I doing?
I don't know what I'm doing
But I'm going up though, I just hope I don’t lose it
Bitches pickin' and choosin'
But I know what's up tho, I already been through it
We coulda been balling together
Hit up the mall, it's whatever
You know that I started from nothing
Them bitches was fed up
The way you made all of them jealous
You said that you was gon' ride forever and ever
You told me forever and ever
I shoulda known you was lyin'
I shoulda known better
You lied I should’ve knew better

[Chorus]
But still I'm saying, ""What's good with you?""
I remember being in the hood with you
Everything was always understood with you
Girl I even bust a couple juugs with you
I still think about you
Girl I still think about you
Said you always gon' be there for me
Now you gone and you just disappeared on me
Can't believe I really thought you cared for me
You was s'posed to be the one that's here with me
I still think about you
Girl I still think about you

[Outro]
Now I'm saying, ""What's good with you?""
I remember being in the hood with you
Everything was always understood with you
Even bust a couple juugs with you
I still think a–
I still think ab–
I still think about you yeah
I still think about you, you, you, you
Had a knife in my back when I wrote this shit
I look back and I dab when I noticed it
I look back and I dab when I noticed it
I look back and I dab when I noticed it
I look back and I laughed when I noticed it
I still think about you, you, you, you
I still think about you, you, you, you
(Now I'm saying, ""What's good with you?"")
I still think about you
I look back and I dab when I noticed it",A Boogie Wit da Hoodie,1979,"[5, 5, 2, 3, 3, 3, 1, 3, 5, 8, 10, 38, 47, 68]",14
5,Do That To Me One More Time,"[Chorus]
Do that to me one more time
Once is never enough with a man like you
Do that to me one more time
I can never get enough of a man like you

[Post-Chorus]
Oh, kiss me like you just did
Oh baby
Do that to me once again

[Chorus]
Pass that by me one more time
Once just isn't enough for my heart to hear
Oh, tell it to me one more time
I can never hear enough while I've got you near, oh

[Post-Chorus]
Say those words again like you just did
Oh baby
Tell it to me once again

[Interlude]

[Chorus]
Do that to me one more time
Once is never enough with a man like you
Woah, do that to me one more time
I can never get enough of a man like you

[Post-Chorus]
Oh kiss me like you just did
Oh baby
Do that to me once again

[Bridge]
Oh baby
Do that to me once again
Oh baby
Do that to me one more time

[Outro]
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time
(Do it again) one more time",Captain & Tennille,1979,"[6, 6, 8, 10, 14, 19, 29, 38, 55, 66, 86]",11
6,You're Only Lonely,"When the world is ready to fall
On your little shoulders
And when you're feeling lonely and small
You need somebody there to hold you

You can call out my name
When you're only lonely
Now don't you ever be ashamed
You're only lonely

When you need somebody around
On the nights that try you
Remember, I was there when you were a queen
And I'll be the last one there beside you

So you can call out my name
When you're only lonely
Now don't you ever be ashamed
You're only lonely

(You're only lonely)
(You're only lonely)
(You're only lonely)

Ooh, when the world is ready to fall
On your little shoulders
And when you're feeling lonely and small
You need somebody there to hold you

So don't you ever be ashamed (hold you)
When you're only lonely
Ah, you can call out my name
When you're only lonely

(You're only lonely) when you're only lonely...
(You're only lonely) ooh, it's no crime...
Darling, we've got lots of time, whoa

(You're only lonely) Whoa
(You're only lonely) Ah, there's nothing wrong with you
Darling, i get lonely, too

(You're only lonely)
(You're only lonely)
So if you need me (You're only lonely)
All you got to do is call me
You're only lonely (You're only lonely)
(You're only lonely)
(You're only lonely)",J. D. Souther,1979,"[7, 7, 7, 8, 11, 13, 18, 21, 27, 35, 37, 43, 53, 58, 62, 76, 86]",17
7,No More Tears (Enough Is Enough),"[Barbra]
Hmmm, hmmm hmmm, Oooh oooh ooh
It's raining, it's pouring
My love life is boring me to tears, after all these years

[Donna]
No sunshine, no moonlight, no stardust, no sign of romance
We don't stand a chance

[Barbra]
I always dreamed I'd find the perfect lover
But he turned out to be like every other man
I've loved
I've loved

[Barbra & Donna]
Raining (raining)
Pouring (pouring)
There's nothing left for us here
And we won't waste another tear
Ah ah ah hey hey ah

[Donna]
If you've had enough, don't put up with his stuff, don't you do it

[Barbra]
If you've had your fill, get the check pay the bill, you can do it

[Donna]
Tell him to just get out

[Barbra]
Nothing left to talk about

[Donna]
Pack his raincoat show him out

[Barbra & Donna]
Just look him in the eye and simply shout:
Enough is enough (enough)
I can't go on, I can't go on no more no
Enough is enough (enough)
I've loved
I've loved

Enough is enough
Enough is enough
That's enough

[Donna]
If you've reached the end, don't pretend that is right when it's over

[Barbra]
(it's over)
If the feeling is gone don't think twice just move on, get it over

[Donna]
(over, over)

[Barbra & Donna]
Tell him to just get out, say it clearly, spell it out:
Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Enough is enough
Enough is enough
That's enough

[Barbra]
I always dreamed I'd found the perfect lover
But he turned out to be like every other man
I've loved (I had no choice from the start)
I've loved (I've gotta listen to my heart)
I've loved (Tearing us apart)

Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Enough is enough
Enough is enough
That's enough

[Barbra & Donna]
No more tears (No more tears)
No more tears (No more tears)
No more tears (No more tears)
No more tears (No more tears)
Enough is enough is enough is enough is enough is enough
I've had it, you've had it, she's had it, we've had it

[Donna]
I always dreamed I'd found the perfect lover

[Barbra]
But he turned out to be like every other man

[Barbra & Donna]
I had no choice from the start
I've gotta listen to my heart
Tearing us apart

Enough is enough is enough
I can't go on, I can't go on no more no
Enough is enough is enough
I want him out, I want him out that door now

Goodbye mister, goodbye, goodbye mister
Goodbye sugar

It's raining, it's pouring
There's nothing left for us here
And we won't waste another tear

No more tears
Is enough is enough is enough is enough is enough is enough is enough
Is enough!",Donna Summer,1979,"[8, 8, 6, 2, 1, 1, 3, 7, 10, 33, 59]",11
8,Ladies Night,"[Verse 1]
We can take this
Once more down the line
It's human to feel loneliness from time to time
I wish I could explain the way you catch the light
Instead Its ""will you stay the night""

But first can I just say
That beauty rarely moves me to behave this way
Try to kiss you on the way back home then ask you
Won’t you stay

[Chorus]
I know there aren't too many good girls left these days
Doesn't mean I'm giving up
It just means I know the stakes
But darling when you smile at me
All I want to do is stay
I suppose it's ladies night
You can go ahead

[Verse 2]
Distance warps the game
God knows if in two months we'll both still feel the same
I hope you trust me when I say it's not a play
There's just no way I can stay

But if we take our time
I think there’s space to carve out of this traveler's life
If you are down to take this night by night
I'm down as hell to have a try

[Chorus]
I know there aren't too many good girls left these days
Doesn't mean I'm giving up
It just means I know the stakes
But darling when you smile at me
All I want to do is stay
I suppose it's ladies night
You can go ahead
And have your way

[Cue Swagger-Filled Instrumental Strut Section]

[Chorus/Outro]
I know there aren't too many good girls left these days
Doesn't mean I'm giving up
It just means I know the stakes
But darling when you smile at me
All I want to do is stay
I suppose it's ladies night
You can go ahead",Ripe,1979,"[9, 9, 11, 13, 15, 17, 21, 25, 56, 63, 72, 83, 93]",13
9,Take The Long Way Home,"Take the long way home
She won't wait up tonight
I can take the long way home
And there won't be any fights
Tonight I can stay out late with the boys
Play cards and come in at dawn
Since she left me I've got a choice
I can take the long way home

No pictures on the wall
No carpet on the floor
No one ever calls
No one knocks on my door
It's just a place where I sleep at night
But I can't sleep alone
I think I'll stop off and have a bite
And take the long way home

What makes a house a home
Is sometimes hard to say
You never know all the riches you own
Till someone takes them away

The night is clear and my work is through
It's a shame to be alone
I think I'll go have a beer or two
I'll take the long way home
I'll just take the long way home",John Schneider,1979,"[10, 10, 10, 11, 13, 15, 17, 23, 31, 43, 54, 70]",12
