,title,lyrics,artists,date,rank,cnt
125,Summer Rain,"[Intro]
My summer rain

[Verse 1]
I prepared for the worst in a storm
It doesn't take long before I'm shaking
I watch the news end, wait for the forecast
I fill a tall glass, tried to be patient
It's been a long time, I feel my temperature rise
You might be moving too fast, oh
Wait for the sirens, sit in the silence
I sit on my hands

[Pre-Chorus]
I feel the breeze, feel the sea swelling and drowning me
I feel the night, feel the sunlight, I feel everything
I feel your love, and I'm done and I surrender now
I want whatever you've got so bring 'em, bring 'em down

[Chorus]
I thought you were a hurricane
Turned out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain
My summer rain
My summer rain
My summer rain

[Verse 2]
I was mistaken, but I feel safe here
So now we're making some kind of rainbow
The storm has broken, two words are spoken
And I am soaking in all you're love, so
Love me for all time, and feel my temperature rise
Thought you were moving too fast, oh
But I was just scared to let you into my head
And let you see my past

[Pre-Chorus]
I feel the breeze, feel the sea swelling and drowning me
I feel the night, feel the sunlight, I feel everything
I feel your love, and I'm done and I surrender now
I want whatever you've got so bring him, bring him down

[Chorus]
I thought you were a hurricane
Turned out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain

[Bridge]
When you live in fear
You miss everything
I was struggling
When you stop fighting
The war within, everybody wins

[Chorus]
I thought you were a hurricane
Turns out you were just summer rain
You came to wash away all of my pain
I needed you in every way
My summer rain
My summer rain
My summer rain
My summer rain",Sia,2000,"[95, 94, 88, 82, 84, 83, 82, 80, 86, 82, 82]",11
126,Sleepwalker,"Sleepwalker, where do you go
In the night
I find you in my dreams
I find you in my dreams
Sleepwalker, visions always
Just repeat
You’re always in my dreams
You’re always in my dreams

[Pre-Chorus]
Did you come to make it right
Did you come to say goodbye
Did you come to make it right
Did you come to say goodbye
Did you come to say goodbye
Did you come to say goodbye
Sleepwalker, sleepwalker
Where did you go

[Chorus]
Now I’m sleepwalking again
Now I’m sleepwalking again
Now I’m sleepwalking again
Now I’m sleepwalking again
Sleepwalker, sleepwalker
Sleepwalker, sleepwalker

[Bridge]
Sleepwalker, sleepwalker
Sleepwalker, sleepwalker
Now I’m sleepwalking again
Now I’m sleepwalking again
Sleepwalker, sleepwalker
Sleepwalker
Where did you go

[Chorus]
Now I’m sleepwalking again
Now I’m sleepwalking again
Now I’m sleepwalking again
Now I’m sleepwalking again

[Outro]
Sleepwalker, sleepwalker
Sleepwalker, sleepwalker",Illenium,2000,"[96, 90, 80, 74, 73, 73]",6
127,Californication,"[Verse 1]
Psychic spies from China try to steal your mind's elation
An' little girls from Sweden dream of silver screen quotation
And if you want these kind of dreams, it's Californication
It's the edge of the world and all of Western civilization
The sun may rise in the east at least it's settled in a final location
It's understood that Hollywood sells Californication

[Pre-Chorus]
Pay your surgeon very well to break the spell of aging
Celebrity skin, is this your chin or is that war you're waging?
First born unicorn
Hardcore soft porn

[Chorus]
Dream of Californication
Dream of Californication
Dream of Californication
Dream of Californication

[Verse 2]
Marry me, girl, be my fairy to the world, be my very own constellation
A teenage bride with a baby inside getting high on information
And buy me a star on the boulevard, it's Californication
Space may be the final frontier but it's made in a Hollywood basement
And Cobain, can you hear the spheres singing songs off Station to Station?
And Alderaan's not far away, it's Californication

[Pre-Chorus]
Born and raised by those who praise control of population
Well, everybody's been there and I don't mean no vacation
First born unicorn
Hardcore soft porn

[Chorus]
Dream of Californication
Dream of Californication
Dream of Californication
Dream of Californication

[Guitar Solo]

[Verse 3]
Destruction leads to a very rough road but it also breeds creation
And earthquakes are to a girl's guitar they're just another good vibration
And tidal waves couldn't save the world from Californication

[Pre-Chorus]
Pay your surgeon very well to break the spell of aging
Sicker than the rest, there is no test but this is what you're craving
First born unicorn
Hardcore soft porn

[Chorus]
Dream of Californication
Dream of Californication
Dream of Californication
Dream of Californication",Red Hot Chili Peppers,2000,"[97, 89, 78, 71, 77, 75, 74, 69, 74, 79, 85, 84, 75, 77, 79, 77, 72, 72, 72]",19
128,Aaron's Party (Come Get It),"[Intro]
Here's a little bit of old school for ya
That goes a little something like this...

[Verse 1]
I always tried to be the flyest kid in the block
The popular one with the rising stock
So that's when I had this bright idea
(Throw the party of the month)
No, the party of the year
All the fine girls couldn't turn it down
Now all I gotta do is get my parents out
Should I send them to a movie
(No, send them to a show)
Let me think, hmmm
It's gotta be long though
I said Mom, Dad, yo why ya sittin' home
It's a Friday night, have you seen Aunt Joan
And don't worry about stayin' out too long
Don't fuss over me, I'll be fine alone
Have a good time...
The doorbell rings 'cause the party's here
I'm crankin' up the stereo like it's New Years
Walkin' 'round the house like who's Da Man
(Ain't nobody do it like Aaron can)
First on the floor, you know that's me
Bustin' out the moves like it's MTV
I guess somewhere along I lost my head
Then I jumped on table, this is what I said

[Chorus]
People all around you gotta
(Come get it)
Everyone together sing it loud
(Come get it)
Jump all around, come on
(Come get it)
What...
(Come get it)
Say it again
(Come get it)
People all around you gotta
(Come get it)
From the left to the right, make noise
(Come get it)
Here we go now, come on
(Come get it)
Uh uh what what
(Come get it)
(Come get it)

[Post-Chorus]
Na na na na
Na na na na
Na na na na

[Verse 2]
Things are goin' great then to my surprise
Some people walked in, I didn't recognize
I said fellas, yo, ya gotta get out
(Hey man I heard this was an open house)
Open house?
(Yeah that's what the flyers said)
Well I didn't put out flyers
(Well somebody did)
Then walked in
The girl I'm crushin'
And the kid spilled juice
On my Mom's new cushion
I turned around and
Another kid broke the lamp
(I hope they weren't expensive)
They got them from France
For now I won't sweat it
I'll clean it up later
There's a honey over there
And I really wanna meet her

[Chorus]
People all around you gotta
(Come get it)
From the left to the right, make noise
(Come get it)
Here we go now, come on
(Come get it)
Uh uh what what
(Come get it)
(Come get it)
People all around you gotta
(come get it)
From the left to the right, make noise
(come get it)
Here we go now, come on
Uh uh what what

[Post-Chorus]
Na na na na
Na na na na
Na na na na
Aaron C's in the house, here we go
Come with it

[Break]
Break it down
(go go go go go...)

[Verse 3]
Is that a car door
Oh dang, I'm in trouble
Everybody get out now
On the double
I'm dead (you're done) that's it for me
I'm gonna be picked off my family tree
Once Mom finds out 'bout this party I had
I don't even wanna start thinkin' about dad
I'm hustlin' around the house
Trying to clean up the mess
I sure put my new white Nikes to the test
The car door slammed
And they're walking up the steps
I guess life is good with 10 seconds left
(AARON!!!???!!!)
Grounded

[Chorus]
People all around you gotta
(Come get it)
Everyone together sing it loud
(Come get it)
Jump all around, come on
(Come get it)
What...
(Come get it)
Say it again
(Come get it)
People all around you gotta
(Come get it)
From the left to the right, make noise
(Come get it)
Aaron C's in the house, come on
(come get it)
Uh uh what what

[Post-Chorus]
Na na na na
C'mon, haha
Na na na na
What, what, c'mon, c'mon
Na na na na
C'mon, c'mon, come get it
Na na na na
Wave your hands from side to side
Na na na na
Do it one time for the rodeo
Na na na na
C'mon, yeah, come get it
Na na na na
Uh, uh, haha
Na na na na
Come get it
Na na na na",Aaron Carter,2000,"[100, 92, 86, 83, 67, 55, 51, 79, 43, 37, 35, 35, 57, 75, 99]",15
129,Doesn't Really Matter,"[Intro]
Doesn't matter, doesn't matter
Doesn't matter at all

[Verse 1]
Doesn't matter what your friends are telling you
Doesn't matter what my family's saying too
It just matters that I'm in love with you
It only matters that you love me too
It doesn't matter if they won't accept you
I'm accepting of you and the things you do
Just as long as it's you
Nobody but you, baby, baby

[Pre-Chorus 1]
My love for you, unconditional love too
Gotta get up, get up, get up, get up, get up
And show you that it...

[Chorus]
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're in love with me
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're nutty-nutty-nutty for me

[Post-Chorus]
You're so kind
Just what I asked for, you're so loving and kind
And you're mine
And I can't believe you're mine

[Verse 2]
Doesn't matter if you're feeling insecure
Doesn't matter if you're feeling so unsure
'Cause I'll take away the doubt within' your heart
And show that my love will never hurt or harm
Doesn't matter what the pain we go through
Doesn't matter if the money's gone too
Just as long as I'm with you
Nobody but you, baby, baby

[Pre-Chorus 2]
Your love for me, unconditional I see
Gotta get up, get up, get up, get up, get up
And show you that it

[Chorus]
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're in love with me
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're nutty-nutty-nutty for me
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're in love with me
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're nutty-nutty-nutty for me

[Post-Chorus]
You're so kind
Just what I asked for, you're so loving and kind
And you're mine
And I can't believe you're mine

[Bridge]
Doesn't matter what they say
'Cause you know I'm gonna love you anyway
Doesn't matter what they do
'Cause my love will always be with you

[Pre-Chorus 3]
My love for you, unconditional love too
Gotta get up, get up, get up, get up, get up
And show you that my love is true, and it's just for you

[Chorus]
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're in love with me
Doesn't really matter what the eye is seeing
'Cause I'm in love with the inner being
Doesn't really matter what they believe
What matters to me is you're nutty-nutty-nutty for me
Nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I've finally found somebody whose heart is true
And best of all, you love me too
And nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I've finally found somebody whose heart is true
And best of all, you're nutty, nutty, nutty for me
Nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I've finally found somebody whose heart is true
And best of all is you love me too
Nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I've finally found somebody whose heart is true
And best of all is you're nutty, nutty, nutty for me

[Outro]
Nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I've finally found somebody whose heart is true
And best of all is you love me too
And nutty, nutty, nutty, my love for you
I can't believe my dreams come true
I'm always doing that!
I've finally found somebody whose heart is true
And best of all is you're nutty, nutty, nutty for me",Janet Jackson,2000,"[41, 40, 37, 25, 20, 8, 7, 3, 3, 2, 2, 1, 1, 1, 5, 10, 10, 15, 22, 29, 30, 43, 52, 59]",24
130,Wonderful,"[Produced by T-Minus & Boi-1da]

[Intro: Travis Scott]
Yeah, yeah
(Yeah)

[Chorus: Travis Scott]
Oh my, oh my, what a wonderful time (Yeah)
Been a minute since I pulled up outside (Skrr, skrr)
Shut it down, yeah, you do that every time (Okay)
Oowee, got a feeling you might, yeah (Yeah)

[Post-Chorus: Travis Scott]
Work it like a stripper, yeah
But you not a stripper, yeah
Dog her down with you, yeah
Work that 9 to 5 with you, yeah
After smoke a pound with you

[Verse 1: Travis Scott]
Oh my (Yeah), on a vibe, what a wonderful time (It's lit)
Hundred deep, all my niggas outside
Valet park when I pull up in the ride (Yeah, yeah)
Ho, it's late, you might have to spend the night, yeah

[Verse 2: The Weeknd & Travis Scott]
Oh, I love my city lit at night, yeah (Yeah)
Oh, I love my bitches when they bite, yeah (Yeah)
Oh, let's call some up and let's get right, yeah (Yeah)
Oh, oh-oh (Yeah)
We just landed in your city, go time
Driving to the venue like she's seeing no signs
She got all the passes, she don't ever do lines
Bustin' like she's single, she ain't wasting no time (Alright)
You cannot record, that's for the show now (Oh no)
Leave your phone, you'll get that later on, now (Straight up)
Pour that special drink that's for my throat now (Yeah)
And take a sip

[Chorus: The Weeknd & Travis Scott]
Oh my, oh my, what a wonderful time
Been a minute since I pulled up outside
Shut it down, yeah, we do that every time
Oowee, got a feeling you might-might (Yeah)

[Post-Chorus: Travis Scott]
Work it like a stripper, yeah
But you not a stripper, yeah
Dog her down with you, yeah (Down with you)
Work that 9 to 5 with you, yeah (Work with you)
After smoke a pound with you (Pound with you)

[Verse 3: Travis Scott & The Weeknd]
Oh me, oh my
Why they wondering who the kid sleeping side?
I been up sleepless late nights
Override, yeah, overdrive, yeah (Oh)
Bag it, bag it up, just bag it up, yeah (Yeah)
Wanna try this one more again (Oh my)
I been on the edge (Yeah, yeah)
Scoping through the lens
These thoughts is in my mind
Got me on the drive
Got me on the ride to a wonderful time

[Chorus: The Weeknd & Travis Scott]
Oh my, oh my, what a wonderful time (Straight up)
Been a minute since I pulled up outside
Shut it down, yeah, we do that every time
Oowee, got a feeling you might, yeah (Yeah)
Oh my, what a wonderful time
Been a minute since I pulled up outside
Shut it down, yeah, you do that every time
Oowee, got a feeling you might, yeah

[Post-Chorus: The Weeknd]
Work it like a stripper, yeah
But you not a stripper, yeah
Dog her down with you, yeah
Work that 9 to 5 with you, yeah
After smoke a pound with you, oh me",Travis Scott,2000,"[45, 39, 36, 28, 18, 11, 13, 13, 11, 25, 28, 25, 22, 23, 24, 25, 33, 37, 53, 69, 77]",21
131,He Wasn't Man Enough,"[Intro]
Darkchild
Oh, yeah, yeah
Toni Braxton, oh
Ha-ha, uh-huh
Yeah, uh, uh
Darkchild, yeah

[Verse 1]
Listen, girl
Who do you think I am?
Don't you know that he was my man?
But I chose to let him go
So why do you act like I still care about him?
Looking at me like I'm hurt
When I'm the one who said I didn't want it to work
Don't you forget I had him first

[Pre-Chorus]
What you thinkin'?
Stop blaming me
He wasn't man enough for me
If you don't know now here's your chance
I've already had your man
Do you wonder just where he's been, yeah?
And not be worried about him
Now it's time you know the truth
I think he's just the man for you

[Chorus]
What are you thinking?
Did you know about us back then?
Do you know I dumped your husband, girlfriend?
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me

[Verse 2]
Listen, girl
Didn't he tell you the truth?
If not then why don't you ask him?
Then maybe you can be more into him
Instead of worryin' about me
And hopefully you won't find
All of the reasons why his love didn't count
And why we couldn't work it out

[Pre-Chorus]
What you thinkin'?
Stop blaming me
He wasn't man enough for me
If you don't know now here's your chance
See, I've already had your man
Do you wonder just where he's been, yeah?
And not be worried about him, yeah
Now it's time you know the truth
I think he's just the man for you

[Chorus]
What are you thinking?
Did you know about us back then?
Do you know I dumped your husband, girlfriend?
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me
What are you thinking?
Did you know about us back then?
Do you know I dumped your husband, girlfriend?
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me

[Bridge]
Oh yeah
So many reasons why our love is through, yeah
What makes you think he'll be good to you, no
It makes no sense 'cause he will never change
Girl, you better recognize the game, oh yeah

[Chorus]
What are you thinking?
Did you know about us back then
Do you know I dumped your husband, girlfriend
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me
What are you thinking?
Did you know about us back then
Do you know I dumped your husband, girlfriend
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me
What are you thinking?
Did you know about us back then
Do you know I dumped your husband, girlfriend
I'm not thinking 'bout him
But you married him
Do you know I made him leave?
Do you know he begged to stay with me?
He wasn't man enough for me",Toni Braxton,2000,"[48, 41, 34, 33, 37, 29, 23, 19, 17, 13, 14, 16, 15, 13, 13, 13, 11, 10, 12, 14, 14, 15, 16, 12, 11, 5, 4, 4, 2, 2, 3, 24, 35, 39, 48, 55, 63]",37
132,Back Here,"[Verse 1]
Baby, set me free
From this misery
I can't take it no more
Since you ran away
Nothing's been the same
Don't know what I'm livin for

[Pre-Chorus]
Here I am, so alone
And there's nothin' in this world I can do

[Chorus]
Until you're back here baby
Miss you, want you, need you so
Until you're back here baby, yeah
There's a feelin' inside
I want you to know
You are the one and I can't let you go

[Verse 2]
So I told you lies
Even made you cry
Baby, I was so wrong
Girl I promise you
Now my love is true
This is where my heart belongs

[Pre-Chorus]
'Cause here I am, so alone
And there's nothin' in this world I can do

[Chorus]
Until you're back here baby
Miss you, want you, need you so
Until you're back here baby, yeah
There's a feelin' inside
I want you to know
You are the one and I can't let you go

[Bridge]
And I wonder...
Are you thinkin' of me?
'Cause I'm thinkin' of you
And I wonder...
Are you ever comin' back in my life?

[Pre-Chorus]
'Cause here I am, so alone
And there's nothin' in this world I can do...

[Chorus]
Until you're back here baby
Miss you, want you, need you so
Until you're back here baby, yeah
There's a feelin' inside
I want you to know
You are the one and I can't...
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
There's a feelin' inside
I want you to know
You are the one and I can't...

[Outro]
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)
Until you're back here baby (Until you're back here baby)",BBMak,2000,"[49, 45, 42, 37, 36, 30, 24, 22, 16, 17, 18, 15, 17, 16, 16, 15, 16, 13, 18, 15, 19, 18, 18, 21, 28, 34, 38, 52, 60, 86, 99]",31
133,I Will...But,"I won't be ignored
I won't be bored
Hey!

I won't be your dirty secret
I won't be your cure-all pill
And I won't run to fetch the water
Just to tumble down the hill

I won't be your Friday paycheck
I won't be the prize you flaunt
And I won't be your Martha Stewart, baby
Or your all night restaurant

But I will, I will, I will be your everything
If you make me feel like a woman should
I will, I will, I will be the whole shebang
You know I will...but

I won't be your crutch to lean on
I won't wear stiletto heels
I won't walk a mile in your shoes
Just so I know how it feels

I won't be your obligation
I won't be your Barbie doll
I won't be the portrait of perfection
To adorn your wall

But I will, I will, I will be your everything
If you make me feel like a woman should
I will, I will, I will be the whole shebang
You know I will...but

Bridge:
Hey - you know I will
All right

I won't be your lifetime girlfriend
I won't be just one of the guys
I won't be your mama's favorite
I refuse to be the last in line

But I will, I will, I will be your everything
If you make me feel like a woman should
I will, I will, I will be the whole shebang
You know I will...but

Yeah, I will, I will, I wll be your everything
I will, I will be the whole shebang
I will, I will be your everything
I will, I will, I will, I will- yeah

You know I will
You know, you know I will
You know I will
You know, you know I will - yeah",SHeDAISY,2000,"[87, 85, 81, 86, 80, 70, 56, 52, 43, 44, 43, 45, 47, 48, 52, 59, 61, 70, 74, 78]",20
134,Change Your Mind,"[Intro]
Pretty pretty girls, all around the world
Pretty pretty girls, all around the world

[Verse 1]
I know that what you heard ain’t fair
'Cause people gon' say shit, oh oh oh, oh oh oh
No different from all of these women
But do you believe it? Oh oh oh, oh oh oh

[Pre-Chorus]
Ain’t by chance that we’re here
Only got one life to live so
Let me change your mind

[Chorus]
They saying I’m bad for you, that’s fine
Sometimes bad is a good time
Don’t you be shy
Let me change your mind
Can’t never have a one night only
But you don’t need to be lonely
Come get to know me
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind

[Verse 2]
I feel you, but it won’t kill you
To let me get near you, oh oh oh, oh oh oh
Your lips miss need my kisses
So baby stop tripping, oh oh oh, oh oh oh

[Pre-Chorus]
Ain’t by chance that we’re here
Only got one life to live so
Let me change your mind

[Chorus]
They saying I’m bad for you, that’s fine
Sometimes bad is a good time
Don’t you be shy
Let me change your mind
Can’t never have a one night only
But you don’t need to be lonely
Come get to know me
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind

[Bridge]
Pretty pretty girls all around the world
I just wanna take my time
Pretty pretty girls all around the world
I just wanna change your mind
Pretty pretty girls all around the world
I just wanna take my time
Pretty pretty girls maybe you could
Let me change your mind

[Chorus]
They saying I’m bad for you, that’s fine
Sometimes bad is a good time
Don’t you be shy
Let me change your mind
Can’t never have a one night only
But you don’t need to be lonely
Come get to know me
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind
Your mind, your mind, your mind, your mind
Your mind, your mind
Let me change your mind

[Outro]
Pretty pretty girls, all around the world
Pretty pretty girls
Maybe you could
Let me change your mind",Trey Songz,2000,"[98, 96, 98, 100, 95, 93, 91, 94, 87, 84, 78, 78, 81, 78, 71, 63, 59, 66, 67, 75]",20
135,Treat Her Like A Lady,"All my friends had to ask me
Something they didn't understand
How I get all the women
In the palms of my hand

And I told them
Treat her like a lady (treat her like, you got to, got to treat her like)
Do the best you can do (treat her like, you got to, got to treat her like)
You got to treat her like a lady and she'll give in to you
Lord, look and see
You know what I mean

I know you've heard that a woman (treat her like, you got to treat her like)
Will soon take advantage of you (treat her like, you got to treat her like)
Let me tell you, my friend (treat her like, you got to treat her like)
There just ain't no substitute (treat her like, you got to treat her like)

So you ought to
Treat her like a lady (treat her like, you got to, got to treat her like)
Do the best you can do (treat her like, got to, got to treat her like)
You got to treat her like a lady and she'll give in to you
Lord, look and see
You know what I mean

Oh, you got to love her (love her), tease her (tease her)
But most of all you got to please her (please her)
You got to hold her (hold her) and want her (want her)
And make her feel you'll always need her (need her)
You know a woman (woman) is sentimental (woman)
And so easy (woman) to upset (woman)
So make her feel (feel) that she's for real, yeah (real)
And she'll give you happiness, whoa

Strange as it seems (treat her like, you got to treat her like)
You know you can't treat a woman mean (treat her like, you got to treat her like)

So my friends, there you have it
I said it's the easy, simple way
If you fail to do this
Don't blame her if she looks my way

'Cause I'm gonna
Treat her like a lady (treat her like, you got to, got to treat her like)
So affectionately (treat her like, you got to, got to treat her like)
I'm gonna treat her like a lady and she'll give in to me
Lord, look and see
You know what I mean

Oh, you gotta
Treat her like a lady (treat her like, you got to, got to treat her like)
Do the best you can do (treat her like, got to, got to treat her like)
You got to treat her like a lady",Cornelius Brothers & Sister Rose,2000,"[100, 99, 89, 90, 85, 84, 78, 79, 72, 67, 68, 64, 69, 63, 63, 75, 77]",17
136,Deep Inside Of You,"[Verse 1: Stephan Jenkins]
When we met light was shed
Thoughts free flow, you said you've got something
Deep inside of you
A wind chime voice sound, sway of your hips round rings true
It goes deep inside of you
These secret garden beams, changed my life so it seems
Fall breeze blows outside, I don't break stride
My thoughts are warm
And they go deep inside of you

[Chorus: Stephan Jenkins]
And I never felt alone
'Til I met you

[Verse 2: Stephan Jenkins]
Friends say I've changed, I don't listen 'cause I live to be
Deep inside of you
Slide of her dress, shouts in darkness, I'm so alive
I'm deep inside of you
You said boy make girl feel good
But still, deep inside, still

[Chorus: Stephan Jenkins]
I've never felt alone
'Til I met you
I'm all right on my own
And then I met you
And I'd know what to do if I just knew what's coming

[Bridge: Stephan Jenkins]
I would change myself if I could
I'd walk with my people if I could find them
And I'd say that I'm sorry to you
I'm sorry to you
And I don't want to call you
But then I want to call you 'cause I don't want to crush you
But I feel like crushing you
And it's true I took for granted you were with me
I breathe by your looks and you look right through me
And we were broke and didn't know
And we were broke and didn't know
And we were broke and didn't know

[Verse 3: Stephan Jenkins]
Something's gone, you withdraw and I'm not strong like before I was
Deep inside of you
I can go nowhere
I burn candles and stare at a ghost
Deep inside of you
And some great need in me ... starts to bleed
I've lost myself there's nothing left, it's all gone

[Outro: Stephan Jenkins]
Deep inside of you
Deep inside of you
Deep inside of you",Third Eye Blind,2000,"[93, 95, 97, 90, 79, 72, 69, 70, 70, 70, 73, 80]",12
137,Hey Papi,"[Verse 1 - Jay-Z]
Ay yo I got a resolution
This year I'm playing right
No 6:15 this year, yeah, you can stay the night
We can go bowling, it ain't like before
Can't y'all see that I'm growing? I was so immature
I was young and having money
Having honeys come to the crib
Dig in their shit
And they couldn't get cab money from me
Some bad chicks didn't get past the bridge
I went to 1 Trump Plaza on their asses
No room service, just snacks and shit
Work with those Lil Debbies
And when you're done, get ready
The chicks I was fiending to smash
Let 'em lean on the cash
Will take 'em on long trips
Break 'em with long dick
There was no such thing as strong relationships
But I'm off that player shit
I need a chick that practice Tai Chi
That still can buy weed
And can give me some good head
And I'll make her a mami

[Hook]
(Hey papi!)
Even if they don't understand the flow
They understand the dough, my ladies going
(Hey papi!)
Promise you'll never let me go
Promise you'll never leave me
Promise we'll grow

[Verse 2 - Memphis Bleek]
The only thing Bleek spinning is
Them chrome wheels spinning on them new rims
Home, suspended from school again
I'm grown, still ill, ladies love the ve-hi-cle, like ""Bleek
Can I feel up on your wood and grill?""
It's a hood thing, wood grain, off the chain
She give me good brain
Love the way I push my slang
Calling my jack soon as they hop in my V
They catching contact, weed smoke all up in the weave
Bet your man can't do it like this, like this
I bet his wrists ain't bluish like this, like this
And I'm from Marcy, you catch me on anybody's block
Reppin' th-the Roc
Hoes, they all clock like:

[Hook]

[Verse 3 - Jay-Z]
I was the worst, I used to switch chicks every day
Had niggas mad, for real, like, ""I wish he was gay""
Cause they knew sooner or later hun was getting with Jay
Just a matter of time: she was getting with Jay
I'll have your chick in the summer tropics sipping on 'zae
Spitting up in the Pacifics, smoking spliffs in the shade
She used to love you, but she feeling different today
You used to smother her. Look at your honey slipping away
Consorting with hustlers, niggas that be giving her space
She said she feel free when she's around me
I'm letting her do her and, in turn, she's doing me
She on the phone with her friends like, ""How cool is he?""",JAY-Z,2000,"[94, 88, 93, 91, 85, 77, 76, 78, 80, 83, 83, 94, 98, 100, 98]",15
138,Don't Call Me Baby,"[Verse 1]
You and me, we have an opportunity
And we could make it something really cool
But you, you think I'm not that kind of girl
I'm here to tell ya' baby, I know how to rock your world

[Pre-Chorus]
Don't think that I'm not strong
I'm the one to take you on
Don't underestimate me boy
I'll make you sorry you were born
You don't know me
The way you really should
You're sure misunderstood

[Chorus]
Don't call me baby
You've got some nerve and baby, that'll never do
You know I don't belong to you
It's time you knew I'm not your baby
I belong to me, so don't call me baby

[Verse 2]
Behind my smile is my IQ
I must admit this does not sit with the likes of you
You're really sweet
Mmm, you're really nice
But didn't mama ever tell ya' not to play with fire?

[Pre-Chorus]
Don't think that I'm not strong
I'm the one to take you on
Don't underestimate me boy
I'll make you sorry you were born
You don't know me
The way you really should
You're sure misunderstood

[Chorus]
Don't call me baby
You've got some nerve and baby, that'll never do
You know I don't belong to you
It's time you knew I'm not your baby
I belong to me, so don't call me baby

[Bridge]
You and me, we have an opportunity
And we could make it something really cool
But you, you think I'm not that kind of girl
I'm here to tell ya' baby, I know how to rock your world

[Pre-Chorus]
Don't think that I'm not strong
I'm the one to take you on
Don't underestimate me boy
I'll make you sorry you were born
You don't know me
The way you really should
You're sure misunderstood

[Chorus]
Don't call me baby
You've got some nerve and baby, that'll never do
You know I don't belong to you
It's time you knew I'm not your baby
I belong to me, so don't call me baby
You've got some nerve and baby, that'll never do
You know I don't belong to you
It's time you knew I'm not your baby
I belong to me, so don't call me baby",Madison Avenue,2000,"[97, 90, 92, 93, 98, 93, 95, 88, 88, 88, 92, 90, 92, 92, 92, 93, 93, 93, 96, 98]",20
